song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream
Hey Krishna Ninna,P. Susheela,/artist/p-suseela-2,03:52,Kannada,04-10-2014,0.26,0.35,0.105,0.9,-4.416,0.06,165.724,1,8,0.06,4,32,9710524
Ellellu Anda,S. Janaki|S. P. Balasubrahmanyam,/artist/s-janaki|/artist/s-p-balasubrahamanyam,03:16,Kannada,01-12-2006,0.34,0.846,0.064,0.115,-9.37,0.0741,192.94,1,1,0.0557,4,61,4919147
Naguthaliru Naguthaliru,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,03:15,Kannada,06-12-2008,0.53,0.47,0.686,0.6,-10.436,0.09,180,0,10,0.0223,4,90,7924942
Aalisu O Iniya,S. Janaki,/artist/s-janaki,04:04,Kannada,10-02-2024,0.68,0.554,0.977,0.838,-12.376,0.001,201.368,1,10,0.0871,4,81,8094598
Iss Silence,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,03:13,Kannada,12-10-2016,0.55,0.02,0.215,0.9,-2.274,0.0678,144.915,1,1,0.0703,4,35,2596969
Olavina Gelayane,S. Janaki,/artist/s-janaki,03:46,Kannada,03-10-2019,0.13,0.979,0.965,0.991,-10.338,0.086,144.946,1,5,0.063,4,61,1038022
Viraha Nooru Nooru Tharaha,P. Susheela,/artist/p-suseela-2,03:13,Kannada,11-06-2001,0.83,0.56,0.168,0.3,-12.125,0.08,190.438,1,3,0.059,4,37,5560001
Naaniruvudu Nimagaagi,Dr. Rajkumar,/artist/dr-rajkumar-1,03:17,Kannada,04-10-2013,0.24,0.701,0.488,0.244,-13.371,0.032,129.006,1,11,0.0896,4,38,1780305
Anna Ninna Sodariyanna,S. Janaki,/artist/s-janaki,04:00,Kannada,06-04-2020,0.43,0.18,0.936,0.1,-5.049,0.002,150.014,1,1,0.0892,4,54,5840721
Kandu Kandu Nee Enna,S. Janaki,/artist/s-janaki,03:05,Kannada,10-02-2002,0.57,0.929,0.265,0.449,-12.567,0.091,150.062,1,9,0.07,4,98,10494173
Baalondu Baavageethe,P Suhseela,/artist/p-suhseela,03:03,Kannada,11-09-2011,0.77,0.36,0.753,0.7,-3.776,0.041,129.954,1,6,0.088,4,27,9042089
Ayyappa Ayyappa,Dr. Rajkumar,/artist/dr-rajkumar-1,03:25,Kannada,04-03-2022,0.64,0.219,0.675,0.207,-2.76,0.0911,138.906,1,7,0.02,4,52,4161205
Ragupathi Raghava Rajaram,P.B. Sreenivas|S. Janaki,/artist/pb-sreenivas|/artist/s-janaki,03:32,Kannada,09-10-2017,0.88,0.24,0.343,0.3,-3.886,0.0573,140.19,1,1,0.06,4,57,1815465
Nagu Endhidhe,S. Janaki,/artist/s-janaki,04:23,Kannada,01-11-2016,0.88,0.3,0.477,0.183,-13.637,0.032,169.922,0,4,0.053,4,90,8529684
Madhuveyaee,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,03:31,Kannada,07-10-2016,0.9,0.45,0.185,0.4,-12.619,0.03,140.174,1,9,0.04,4,67,7620642
Kareye Kogile,S. Janaki,/artist/s-janaki,03:01,Kannada,07-02-2007,0.46,0.957,0.977,0.782,-10.738,0.048,112.452,1,0,0.06,4,97,1458750
Olidiha Managalu,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,03:02,Kannada,01-02-2020,0.65,0.5,0.002,0.8,-4.501,0.04,141.302,0,0,0.0163,4,64,8250585
Godholi Haruva,P. Susheela|P.B. Sreenivas,/artist/p-suseela-2|/artist/pb-sreenivas,03:56,Kannada,03-08-2013,0.67,0.467,0.358,0.547,-12.303,0.004,142.499,1,1,0.065,4,25,4074722
Nannaseyaa Hoove,Dr. Rajkumar|S. Janaki,/artist/dr-rajkumar-1|/artist/s-janaki,04:31,Kannada,12-01-2015,0.97,0.54,0.061,0.8,-5.403,0.0996,180.219,1,7,0.015,4,64,3371477
Aakasadhalli,S. Janaki|P.B. Sreenivas,/artist/s-janaki|/artist/pb-sreenivas,03:27,Kannada,03-09-2015,0.91,0.12,0.879,0.427,-11.665,0.024,169.942,1,1,0.09,4,97,4248779
Sivanolidare Bayavilla,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,02:48,Kannada,12-12-2001,0.17,0.73,0.252,0.8,-13.076,0.03,154.902,1,0,0.073,4,74,11328388
Belura Gudiyalli,S. P. Balasubrahmanyam|Vani Jairam,/artist/s-p-balasubrahamanyam|/artist/vani-jayaram,03:27,Kannada,11-02-2019,0.86,0.586,0.96,0.262,-2.426,0.1,114.99,0,6,0.043,4,75,4497584
Aalisu O Iniya,S. Janaki,/artist/s-janaki,04:07,Kannada,11-08-2012,0.42,0.73,0.946,0.8,-6.025,0.0103,121.956,0,5,0.04,4,45,2444894
Yaaru Thiliyaru Ninna,Dr. Rajkumar|P.B. Sreenivas,/artist/dr-rajkumar-1|/artist/pb-sreenivas,03:54,Kannada,07-10-2015,0.37,0.302,0.176,0.007,-11.154,0.0182,140.047,1,5,0.0924,4,48,9282688
Gangi Ninmele Manasa,S. Janaki|P.B. Sreenivas,/artist/s-janaki|/artist/pb-sreenivas,03:42,Kannada,06-03-2008,0.06,0.99,0.944,0,-6.942,0.0839,160.041,0,3,0.0568,4,44,3726324
Krishnaswamy Ramaswamy,S. Janaki|S. P. Balasubrahmanyam,/artist/s-janaki|/artist/s-p-balasubrahamanyam,04:37,Kannada,06-10-2002,0.3,0.79,0.088,0.834,-12.504,0.091,156.176,1,4,0.09,4,100,5869081
Jhum Jhum Endendu Neene,Mano|K. S. Chithra,/artist/mano|/artist/chitra,05:10,Kannada,11-05-2019,0.63,0.13,0.629,0.3,-7.845,0.0199,150.002,1,6,0.0401,4,60,8701251
Kaayo Karunanidhe,Pandit Bhimsen Joshi,/artist/pandit-bhimsen-joshi-1,03:12,Kannada,09-12-2022,0.43,0.802,0.929,0.053,-7.174,0.1,150.026,1,1,0.036,4,63,110821
Thande Nee Needubaa,Raj Kumar Bharathi|Krishna|Chandalya|Chorus,/artist/raj-kumar-bharathi|/artist/krishna|/artist/chandalya|/artist/chorus,04:35,Kannada,10-04-2011,0.7,0.74,0.106,0.6,-4.312,0.06,150.118,1,1,0.085,4,73,7814874
Raaga Anuraaga,Dr. Rajkumar|S. Janaki,/artist/dr-rajkumar-1|/artist/s-janaki,04:23,Kannada,04-01-2019,0.86,0.942,0.201,0.279,-6.506,0.0914,150.106,1,8,0.07,4,54,6594931
Dharmave Jayavemba Divyamanthra,M. Balamuralikrishna,/artist/m-balamuralikrishna-1,02:34,Kannada,09-09-2016,0.58,0.53,0.134,0.3,-5.089,0.04,140.935,0,10,0.015,4,54,6109834
Aasey Galli Beeside,S. Janaki,/artist/s-janaki,04:31,Kannada,01-01-2007,0.51,0.517,0.146,1,-6.71,0,155.354,1,8,0.09,4,27,1683744
Ee Pariya Sobagaava,Pandit Bhimsen Joshi|M. Balamuralikrishna,/artist/pandit-bhimsen-joshi-1|/artist/m-balamuralikrishna-1,03:26,Kannada,12-12-2015,0.27,0.69,0.053,0.4,-6.859,0.0906,123.872,1,7,0.0041,4,98,4427320
Nambidhe Ninna,S. Janaki,/artist/s-janaki,02:48,Kannada,05-10-2017,0.65,0.221,0.728,0.451,-4.047,0.07,129.986,1,1,0.04,4,70,10439209
Ivalu Yaaru Balle Yenu,P.B. Sreenivas,/artist/pb-sreenivas,05:01,Kannada,07-06-2002,0.62,0.42,0.86,0.5,-9.958,0.06,112.865,0,4,0.09,4,44,198102
Baalondu Nandana,Ghanatasala,/artist/ghanatasala,03:17,Kannada,05-07-2015,0.46,0.235,0.899,0.813,-10.045,0.0776,175.948,1,0,0.0792,4,87,6064865
Loka Sumke Kettogathe,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,04:49,Kannada,09-07-2017,0.9,0.51,0.672,0.8,-4.176,0.093,143.008,1,1,0.08,4,32,3198489
Besuge Besuge,S. P. Balasubrahmanyam|Vani Jairam,/artist/s-p-balasubrahamanyam|/artist/vani-jayaram,03:57,Kannada,05-12-2007,0.37,0.819,0.336,0.345,-4.368,0.0091,199.992,1,1,0,4,75,4002072
Yaava Janmada Maitri,S. Janaki,/artist/s-janaki,03:23,Kannada,02-10-2020,0.43,0.94,0.159,1,-8.585,0.042,180.244,1,9,0.01,4,90,3582729
Naanu Ninna Jodi,S. Janaki|S. P. Balasubrahmanyam,/artist/s-janaki|/artist/s-p-balasubrahamanyam,04:42,Kannada,06-12-2002,0.22,0.824,0.749,0.193,-13.273,0.02,149.962,0,1,0.01,4,85,4767431
Naaniruvudu Nimagaagi,Mohan|Kumar|M. Raju,/artist/mohan|/artist/kumar|/artist/m-raju-1,02:04,Kannada,09-06-2008,0.28,0.46,0.543,0.2,-11.138,0.085,151.873,0,6,0.038,4,50,4561783
Sneha Athi Madhura,K J Yesudas,/artist/k-j-yesudas,05:02,Kannada,04-07-2001,0.52,0.84,0.907,0.42,-8.678,0.06,125.969,0,11,0.0326,4,75,3057060
Jhumak Jhumak,S. P. Balasubrahmanyam|Latha Hamsalekha,/artist/s-p-balasubrahamanyam|/artist/latha-hamsalekha,04:34,Kannada,02-02-2004,0.95,0.72,0.869,0.7,-4.774,0.01,125.086,1,1,0.082,4,93,1404011
Boy Friend Barthanantha,Hamsalekha Orchestra,/artist/hamsalekha-orchestra,04:28,Kannada,01-02-2006,0.94,0.37,0.722,0.495,-8.346,0.08,141.084,1,0,0.0551,4,32,9791843
Jagavuruluthide,Manjula Gururaj|Chorus,/artist/manjula-gururaj|/artist/chorus,04:28,Kannada,04-05-2011,0.52,0.38,0.624,0.3,-12.66,0.071,140.018,1,3,0.09,4,84,1933269
Krishna Yendare Bhayavilla,S. Janaki|Jayadev,/artist/s-janaki|/artist/jayadev,03:00,Kannada,08-04-2013,0.31,0.069,0.598,0.144,-2.181,0.032,144.873,1,1,0.03,4,83,5680603
Elle Iru Hege Iru,P. Susheela,/artist/p-suseela-2,03:24,Kannada,11-10-2016,0.03,0.26,0.878,0.3,-2.178,0.03,140.067,1,1,0.0102,4,95,2471229
Novu Thumba,S. Janaki,/artist/s-janaki,03:04,Kannada,06-06-2012,0.37,0.235,0.854,0.621,-3.775,0.0721,144.009,0,10,0.098,4,100,10568112
Surasundara Mohana,P. Susheela,/artist/p-suseela-2,03:29,Kannada,06-07-2016,0.65,0.3,0.597,0.1,-9.383,0.03,118.4,0,6,0.0725,4,45,10308071
Ye Hudugi Ye Hudugi,S. Janaki|Gurukiran,/artist/s-janaki|/artist/gurukiran,04:41,Kannada,09-03-2015,0.32,0.613,0.787,0.476,-6.43,0.063,200.158,1,1,0.06,4,86,10875120
Vishwanathashtakam,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,03:06,Kannada,01-03-2005,0.02,0.44,0.29,0.2,-4.444,0.0938,110.224,1,0,0.08,4,95,9655516
Rasika Rasika Balu Mellane,L.R. Eswari,/artist/lr-eswari-2,03:41,Kannada,04-06-2000,0.68,0.94,0.594,0.918,-10.55,0.03,139.019,1,1,0.051,4,47,8262309
Ellelli Nodali,Dr. Rajkumar|S. Janaki,/artist/dr-rajkumar-1|/artist/s-janaki,04:31,Kannada,01-06-2001,0.37,0.67,0.832,0.7,-7.847,0.006,165.019,1,1,0.094,4,74,1428018
Karpooradha Bombe,P. Susheela,/artist/p-suseela-2,03:26,Kannada,03-02-2007,0.3,0.339,0.656,0.825,-13.825,0.0983,176.192,1,1,0.094,4,93,3173935
Neenirade Naanillavo,S. Janaki,/artist/s-janaki,04:33,Kannada,12-02-2011,0.12,0.45,0.627,0.7,-9.125,0.013,154.045,0,10,0.0788,4,65,4641743
Olavina Gelayane,S. Janaki,/artist/s-janaki,03:46,Kannada,04-02-2014,0.33,0.644,0.891,0.981,-2.938,0.069,139.977,1,6,0.0879,4,73,1906713
Naanu Yaaru Yaava Vooru,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,04:38,Kannada,12-09-2008,0.91,0.98,0.477,0.7,-7.399,0.06,132.035,0,2,0.0158,4,34,10214387
Krishna Yenabaarade,Vani Jairam,/artist/vani-jayaram,04:13,Kannada,09-07-2010,0.02,0.465,0.892,0.577,-3.711,0.0409,115.071,1,2,0.0897,4,85,3319130
Hrudayave,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,04:55,Kannada,10-04-2003,0.97,0.51,0.348,0.1,-8.936,0.0806,148.03,1,1,0.02,4,89,1586365
Muddhina Giniye Baaro,P. Susheela,/artist/p-suseela-2,03:31,Kannada,12-02-2005,0.12,0.953,0.347,0.855,-13.182,0.0837,209.85,1,1,0.046,4,38,10292014
Kempaadavo Ellaa Kempaadavo,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,02:47,Kannada,06-01-2010,0.2,0.98,0.729,0.4,-13.767,0.01,139.869,1,1,0.08,4,98,2299712
Modadha There,Raghavendra Rajkumar|Manjula Gururaj,/artist/raghavendra-rajkumar|/artist/manjula-gururaj,04:34,Kannada,08-04-2015,0.19,0.66,0.972,0.893,-9.535,0.0441,138.085,1,1,0.013,4,100,8945468
Belagaayithu Sri Gopala,S. Janaki,/artist/s-janaki,03:33,Kannada,01-04-2004,0.97,0.26,0.795,0,-6.568,0.0953,160.045,1,1,0.1,4,47,8035773
Yentha Marulayya Idu,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,03:23,Kannada,09-03-2020,0.38,0.034,0.746,0.047,-4.613,0.06,179.908,0,10,0.007,4,70,211246
Muttina Hanigalu,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,03:18,Kannada,03-03-2022,0.06,0.76,0.396,0.6,-7.977,0.0704,159.983,1,1,0.01,4,28,9195511
Naguva Nayana,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,04:01,Kannada,12-03-2004,0.17,0.423,0.076,0.218,-6.631,0.09,200.002,1,11,0,4,81,10542879
Nee Mudida Malliga,P.B. Sreenivas|P. Susheela,/artist/pb-sreenivas|/artist/p-suseela-2,03:49,Kannada,04-08-2006,0.63,0.91,0.202,0.3,-10.302,0.01,140.211,1,1,0.05,4,56,6371496
Title Music - Bhaagyavantharu,Rajan Nagendra,/artist/rajan-nagendra-1,02:51,Kannada,07-12-2022,0.87,0.333,0.277,0.73,-4.786,0.047,160.162,1,5,0.096,4,57,2032307
Thampaada Gaali,Mano|Manjula Gururaj,/artist/mano|/artist/manjula-gururaj,04:25,Kannada,12-06-2018,0.13,0.91,0.345,0.4,-7.946,0.081,149.583,0,4,0.0487,4,86,8358138
Manade Munidhe,P.B. Sreenivas|S. Janaki,/artist/pb-sreenivas|/artist/s-janaki,03:26,Kannada,12-03-2015,0.37,0.436,0.856,0.998,-6.396,0.0772,109.964,1,1,0.0168,4,82,9311263
Beladingalagi Bande,S. Janaki|P.B. Sreenivas,/artist/s-janaki|/artist/pb-sreenivas,03:25,Kannada,08-04-2006,0.17,0.64,0.495,0.9,-3.273,0.068,146.06,1,1,0,4,81,6488736
Neena Bhagavantha,G. Balakrishna Prasad|H. P. Geeta,/artist/g-balakrishna-prasad-1|/artist/h-p-geeta-2,03:42,Kannada,04-04-2005,0.86,0.623,0.974,0.375,-11.184,0.0592,160.007,1,1,0,4,77,11312632
Chattaanik Kallu Levu,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,03:06,Kannada,10-02-2012,0.01,0.14,0.137,0.8,-2.436,0.068,139.913,1,1,0.0368,4,79,6675064
Aava Viddhye,Dr. Rohini Mohan,/artist/dr-rohini-mohan,02:29,Kannada,06-04-2014,0.85,0.804,0.671,0.032,-3.311,0.09,159.968,1,1,0.0066,4,72,2534047
Nannedhe Kogileya,S. Janaki,/artist/s-janaki,02:53,Kannada,02-07-2006,1,0.87,0.636,0.1,-3.315,0.09,150.328,0,1,0.09,4,39,3995658
Alle Nillu,S. Janaki|P.B. Sreenivas,/artist/s-janaki|/artist/pb-sreenivas,03:48,Kannada,09-05-2008,0.91,0.358,0.389,0.715,-7.781,0.001,205.782,0,8,0.0984,4,46,10902309
Mutthu Uruli Hogi,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,03:34,Kannada,12-08-2018,0.41,0.98,0.831,0.2,-3.885,0.094,159.873,1,1,0.0956,4,62,7846682
Thangaali Beesi,Jolly Abraham,/artist/jolly-abraham,04:16,Kannada,10-12-2015,0.01,0.152,0.688,0.334,-3.294,0.0505,118.081,0,10,0.05,4,96,2074415
Idhe Hudigi,P.B. Sreenivas|L.R. Eswari,/artist/pb-sreenivas|/artist/lr-eswari-2,03:27,Kannada,11-11-2001,0.54,0.44,0.115,0.3,-5.58,0.047,159.98,1,2,0.09,4,65,4512937
Entha Anda Entha Chanda,Kadri Gopalnath,/artist/kadri-gopalnath,02:16,Kannada,05-08-2015,0.64,0.341,0.807,0.214,-10.321,0.067,129.88,1,1,0.0345,4,78,7017821
Abbo Entha,S. Janaki,/artist/s-janaki,03:08,Kannada,10-01-2013,0.77,0.77,0.504,0.5,-12.559,0.03,133.011,1,7,0.002,4,62,3553497
Mutthinantha,Mohan|Kumar|M. Raju,/artist/mohan|/artist/kumar|/artist/m-raju-1,02:59,Kannada,11-09-2019,0.51,0.92,0.057,0.231,-9.186,0.03,179.961,0,5,0.065,4,100,3948960
Hey Nanagaagiye,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,03:08,Kannada,01-01-2016,0.09,0.85,0.351,0.9,-13.859,0.076,209.814,1,1,0.0323,4,72,874599
Cheluvina Siriye Barele,A.L. Raghavan,/artist/al-raghavan-1,03:31,Kannada,01-01-2006,0.07,0.944,0.058,0.247,-8.33,0.05,130.02,1,1,0.0455,4,91,333489
Dinala Moreya,S. Janaki,/artist/s-janaki,06:11,Kannada,11-07-2007,0.37,0.38,0.994,0.1,-5.214,0.06,158.972,1,1,0.033,4,29,6023457
Huannu Heshte Saakoo,Ramesh,/artist/ramesh,02:59,Kannada,12-01-2007,0.93,0.921,0.672,0.373,-6.865,0.09,133.979,1,8,0.03,4,46,153439
Ugabhoga Baaro Krishnayya,M.S. Subbulakshmi|M.L. Vasanthakumari,/artist/ms-subbulakshmi|/artist/ml-vasanthakumari,06:34,Kannada,02-08-2006,0.71,0.31,0.591,0.3,-12.804,0.051,160.102,0,7,0.0133,4,50,6629373
Ninna Ninna Snehaka,Dr. Rajkumar|P. Susheela,/artist/dr-rajkumar-1|/artist/p-suseela-2,05:49,Kannada,09-09-2017,0.65,0.559,0.865,0.105,-11.156,0.04,160.033,1,8,0.065,4,43,6102900
Shubhashaya Maduveya,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,04:48,Kannada,12-07-2018,0.73,0.25,0.812,0.3,-8.375,0.0642,176.83,1,8,0.0834,4,34,3407078
Olumeya Hoove,P.B. Sreenivas,/artist/pb-sreenivas,03:03,Kannada,04-11-2007,0.34,0.358,0.24,0.565,-11.569,0.0731,140.244,0,0,0.0485,4,63,18369
Madhura Madhuravee,P.B. Sreenivas|B.K. Sumitra,/artist/pb-sreenivas|/artist/bk-sumitra-2,03:37,Kannada,10-01-2006,0.9,0.8,0.6,1,-13.783,0.049,160.003,1,0,0.021,4,28,6889473
Nannedhe Kogileya,S. Janaki,/artist/s-janaki,02:53,Kannada,06-11-2008,0.01,0.679,0.349,0.679,-13.332,0.033,144.025,1,1,0.02,4,31,10794899
Bhaishakaara Bhaishakaara,P.B. Sreenivas|S. P. Balasubrahmanyam,/artist/pb-sreenivas|/artist/s-p-balasubrahamanyam,03:17,Kannada,04-06-2004,0.75,0.51,0.041,0.9,-13.387,0.0687,141.943,0,7,0.0528,4,72,4281493
Binkada Singaari,P.B. Sreenivas,/artist/pb-sreenivas,03:28,Kannada,04-05-2019,0.93,0.923,0.243,0.293,-13.18,0.0376,214.02,1,7,0.1,4,79,3103733
Baa Aragineye Baa,S. P. Balasubrahmanyam|Vani Jairam,/artist/s-p-balasubrahamanyam|/artist/vani-jayaram,04:29,Kannada,10-01-2011,0.28,0.92,0.121,1,-9.14,0.0354,179.176,1,0,0.02,4,83,8335564
Hoovu Aralide,S. P. Balasubrahmanyam|Vani Jairam,/artist/s-p-balasubrahamanyam|/artist/vani-jayaram,04:40,Kannada,08-04-2024,0.28,0.353,0.32,0.838,-3.521,0.06,154.986,1,1,0.069,4,58,6685054
Maayeya Thereyanu,Dr. Rajkumar,/artist/dr-rajkumar-1,04:23,Kannada,10-04-2017,0.2,0.15,0.497,0.3,-7.904,0.07,130.009,0,3,0.063,4,93,1324182
Maariye Gathiyendu,G.K.Venkatesh|P.B. Sreenivas,/artist/gkvenkatesh|/artist/pb-sreenivas,03:01,Kannada,11-06-2007,0.86,0.113,0.864,0.81,-6.291,0.0879,150.852,1,2,0.01,4,36,3801003
Thande Nee Needubaa - Sad,K. S. Chithra,/artist/chitra,02:36,Kannada,11-02-2004,0.9,0.05,0.309,0.1,-12.021,0.097,133.079,1,9,0.08,4,100,10813549
Kalpana Roopa Rasi,P.B. Sreenivas,/artist/pb-sreenivas,03:28,Kannada,08-11-2001,0.79,0.04,0.346,0.866,-5.969,0.0026,150.083,1,9,0.07,4,92,8208428
Aadisinodu Beelisinodu,P.B. Sreenivas,/artist/pb-sreenivas,03:02,Kannada,07-07-2018,0.93,0.14,0.93,1,-13.556,0.0466,120.069,1,6,0.05,4,83,4489616
Kote Katti Meredaa,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,05:36,Kannada,08-04-2008,0.45,0.424,0.381,0.282,-10.923,0.0599,110.935,1,1,0.003,4,69,6354541
Sadha Enna Hridhayadhali,Pandit Bhimsen Joshi,/artist/pandit-bhimsen-joshi-1,03:25,Kannada,07-03-2016,0.99,0.9,0.275,0.4,-7.129,0.05,199.958,1,5,0.09,4,55,8901565
Ee Kaalu,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,04:54,Kannada,10-05-2010,0.88,0.157,0.437,0.059,-10.868,0.0678,118.045,1,8,0.03,4,53,1460544
Muttina Hanigalu,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,03:18,Kannada,02-08-2009,0.91,0.75,0.615,0.1,-13.429,0.035,127.513,1,2,0.075,4,71,4064218
Namma Thayi Bharathi,P.B. Sreenivas,/artist/pb-sreenivas,05:44,Kannada,05-04-2006,0.32,0.669,0.079,0.988,-11.022,0.091,176.094,1,7,0.05,4,86,10827839
Ninna Lagna Patrike,S. Janaki,/artist/s-janaki,03:28,Kannada,08-04-2021,0.96,0.46,0.392,1,-3.758,0.0291,173.519,0,1,0.07,4,62,8131737
Naa Bareda Kavanadali,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,03:23,Kannada,06-05-2022,0.43,0.083,0.341,0.667,-8.112,0.05,144.854,1,1,0.04,4,62,2307161
Basavannana Bhakthi,Ramya Vasista,/artist/ramya-vasista,02:12,Kannada,01-09-2000,0.83,0.67,0.695,0.4,-13.367,0.05,150.216,0,10,0.0097,4,96,4737645
Bangaradodave Beke,P.B. Sreenivas,/artist/pb-sreenivas,02:41,Kannada,01-04-2012,0.39,0.761,0.701,0.221,-3.217,0.0469,179.921,1,1,0.0904,4,50,10898004
Kannadathi O Gelathi,P.B. Sreenivas|L.R. Eswari,/artist/pb-sreenivas|/artist/lr-eswari-2,03:23,Kannada,06-10-2011,0.48,0.05,0.879,0.9,-3.281,0.07,210.106,1,8,0.04,4,83,10637656
Balli Balliyelli,Jikki,/artist/jikki,03:49,Kannada,04-08-2017,0.47,0.418,0.478,0.518,-5.049,0.0922,134.38,1,1,0.022,4,60,337965
Daari Kannadhagidhe,Vani Jairam,/artist/vani-jayaram,03:14,Kannada,08-04-2023,0.96,0.26,0.125,0.8,-11.873,0.043,129.979,1,2,0.0328,4,30,9625771
Aaradhisuve,Dr. Rajkumar,/artist/dr-rajkumar-1,05:03,Kannada,04-05-2006,0.26,0.36,0.587,0.276,-10.647,0.03,116.978,1,1,0.0915,4,65,774008
Gajanana Ninna Gunagana,Rajkumar Bharathi,/artist/rajkumar-bharathi,06:11,Kannada,07-01-2012,0.63,0.09,0.933,0.6,-9.527,0.02,158.046,1,1,0.026,4,62,8523667
Dooradinda Bandavare,L.R. Eswari,/artist/lr-eswari-2,03:02,Kannada,11-02-2024,0.05,0.902,0.753,0.828,-7.866,0.022,141.991,1,1,0.08,4,37,8191898
Naanu Ninna Jodi,S. Janaki|S. P. Balasubrahmanyam,/artist/s-janaki|/artist/s-p-balasubrahamanyam,04:42,Kannada,07-09-2005,0.47,0.68,0.102,0.6,-10.098,0.08,145.007,0,9,0.049,4,70,10205638
Youvvana Hosadaada,S. P. Balasubrahmanyam|Bangalore Latha|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/bangalore-latha|/artist/s-janaki,03:21,Kannada,01-08-2006,0.51,0.504,0.806,0.279,-4.935,0.0286,163.028,1,1,0.0002,4,96,10993704
Neene Nanna Kavyakannake,P.B. Sreenivas,/artist/pb-sreenivas,03:22,Kannada,04-03-2007,0.54,0.17,0.126,0.6,-2.497,0.0015,117.717,1,5,0.013,4,71,10000361
Belliya Thereya,S. Janaki|S. P. Balasubrahmanyam,/artist/s-janaki|/artist/s-p-balasubrahamanyam,03:03,Kannada,02-01-2007,0.56,0.824,0.266,0.654,-6.432,0.05,171.977,1,10,0.05,4,71,10674940
Shivaashtakam,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,03:28,Kannada,05-06-2018,0.92,0.51,0.606,0.8,-10.875,0.079,172.76,1,2,0.08,4,48,6211528
Ayyayyayyo Hallimukka,L.R. Eswari,/artist/lr-eswari-2,02:54,Kannada,03-12-2007,0.27,0.059,0.939,0.41,-3.233,0.092,130.147,1,1,0.052,4,56,4836989
Bahujanmada Pooja Phala,P.B. Sreenivas|S. Janaki,/artist/pb-sreenivas|/artist/s-janaki,03:00,Kannada,05-05-2018,0.66,0.32,0.863,0.7,-9.269,0.088,170.972,1,10,0.03,4,85,5417168
Yeko Na Manasothe,S. Janaki,/artist/s-janaki,03:25,Kannada,06-06-2019,0.1,0.298,0.17,0.834,-10.919,0.036,150.039,1,2,0.055,4,39,3136268
Akasha Bikki,B.R.Chaya,/artist/brchaya,04:17,Kannada,10-11-2019,0.99,0.35,0.177,0.9,-3.963,0.04,170.296,0,4,0.0762,4,26,87666
Bangaara Vaagali,S. Janaki|P.B. Sreenivas,/artist/s-janaki|/artist/pb-sreenivas,02:59,Kannada,06-05-2014,0.97,0.132,0.401,0.684,-4.009,0.07,119.919,1,0,0.023,4,44,9519417
Santhosha Sangeetha,P. Susheela|S. P. Balasubrahmanyam,/artist/p-suseela-2|/artist/s-p-balasubrahamanyam,03:35,Kannada,02-08-2009,0.39,0.31,0.561,0.3,-11.855,0.05,130.043,1,3,0.009,4,100,9487693
Ninna Muraligaana,S. Janaki,/artist/s-janaki,04:33,Kannada,03-12-2022,0.01,0.809,0.244,0.785,-6.652,0.0247,169.918,1,1,0.085,4,63,6045005
Heloru Keloru,S. Janaki,/artist/s-janaki,04:12,Kannada,08-06-2003,0.15,0.33,0.967,0.7,-10.005,0.0998,167.974,1,1,0.0051,4,87,6837358
Oho Muddina Mallige,P.B. Sreenivas,/artist/pb-sreenivas,03:03,Kannada,05-12-2010,0.88,0.518,0.417,0.483,-8.359,0,180.098,1,1,0.0593,4,89,1665043
Thallo Model Gaadi Idu,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,04:04,Kannada,02-11-2014,0.37,0.34,0.415,0.3,-11.459,0.0291,212.15,1,8,0.027,4,32,5501408
