song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream
Hadd Veera Ten,Surinder Pal Panchhi,/artist/surinder-pal-panchhi,02:43,Punjabi,06-01-2009,0.01,0.526,0.213,0.459,-13.038,0.02,120.058,0,5,0.0645,4,46,5429587
Chadh Pardesi,Shamshad Begum,/artist/shamshad-begum,03:15,Punjabi,10-02-2021,0.94,0.92,0.899,0.52,-5.716,0.01,141.058,0,1,0.054,4,65,5230511
Nagin Instrumental,Anaamika Group,/artist/anaamika-group-2,04:01,Punjabi,10-02-2000,0,0.335,0.011,0.113,-13.222,0.08,96.025,0,11,0.0107,4,67,3640747
Mere Wahguru Ji Mere Satguruji,Dilraj Kaur,/artist/dilraj-kaur,05:45,Punjabi,05-07-2008,0.05,0.65,0.233,0.03,-9.058,0,149.693,1,8,0.0194,4,34,6489956
Gamma Di Raat Lammi,Jagjit Singh,/artist/jagjeet-singh-1,09:07,Punjabi,12-09-2006,0.43,0.138,0.557,0.145,-7.992,0.03,130.028,0,0,0.0862,4,54,9039118
Mere Dil Nu Ki Hunda Janda Ae,Madhu|H. S. Gill,/artist/madhu|/artist/h-s-gill-1,06:03,Punjabi,11-07-2008,0.52,0.52,0.041,0.05,-5.298,0.04,157.943,1,1,0.085,4,48,7544467
Jai Mata Sheranwali Paurhi Paurhi Chardha Ja,Dilraj Kaur,/artist/dilraj-kaur,08:45,Punjabi,05-12-2003,0.68,0.64,0.145,0.25,-7.96,0.095,139.995,1,11,0.086,4,88,7123268
Teri Shishey Vergi Chhati,Usha Kiran|Karam S. Bhatti|Kartar Ramla,/artist/usha-kiran|/artist/karam-s-bhatti|/artist/kartar-ramla,02:25,Punjabi,08-04-2022,0.12,0.64,0.515,0.37,-6.437,0.09,112.994,1,11,0.09,4,36,3322925
Yaari Lake Hanane,Pargan Singh Teji|Paramjit Pali,/artist/pargan-singh-teji|/artist/paramjit-pali,02:56,Punjabi,04-06-2002,0.03,0.882,0.928,0.524,-4.094,0.021,85.018,1,11,0.038,4,48,275497
Machhar Bohat Satave,Lakhi Banjara|Rashida Begam,/artist/lakhi-banjara|/artist/rashida-begam,02:55,Punjabi,05-03-2019,0.96,0.3,0.278,0.39,-6.262,0.0155,100.995,1,10,0.05,4,42,8062949
Tenu Dekhike Jatti Da Dil Dharke,Kuldeep Paras|Sukhwant Kaur,/artist/kuldeep-paras|/artist/sukhwant-kaur,05:13,Punjabi,03-09-2013,0.9,0.339,0.654,0.958,-4.432,0.0873,92.932,1,1,0.016,4,72,1944055
Kadon Tak Sheeshe Moore,Gurdas Maan,/artist/gurdas-maan-1,07:58,Punjabi,09-01-2013,0.05,0.63,0.475,0.57,-2.356,0.04,96.004,0,5,0.04,4,60,5601730
Ratta Mera Chola Sad Rang Dhola,Bhai Bakhshish Singh Ragi|Party,/artist/bhai-bakhshish-singh-ragi|/artist/party,04:48,Punjabi,07-08-2003,0.87,0.848,0.554,0.806,-7.088,0.0085,145.058,0,1,0.1,4,96,3935254
Ranjha Jogra Ban Aaya,Ghulam Ali,/artist/ghulam-ali,06:02,Punjabi,06-02-2003,0.74,0.61,0.809,0.91,-8.29,0.0403,143.129,1,1,0.08,4,27,4415342
Nach Nach Kudiye,apna sangeet|Punjabi Bhangra,/artist/apna-sangeet|/artist/punjabi-bhangra,05:58,Punjabi,09-09-2018,0.26,0.496,0.535,0.383,-4.679,0.0034,81.542,0,6,0.0987,4,64,1918683
Deora Menu Kas Chardh,Surinder Biba|Ramesh Bhagi,/artist/surinder-biba|/artist/ramesh-bhagi,02:47,Punjabi,08-02-2022,0.75,0.81,0.999,0.9,-3.269,0.044,120.031,0,7,0.05,4,43,6538787
Dal Che Kala,Harbhajan Mann,/artist/harbhajan-mann,09:27,Punjabi,06-05-2012,0.28,0.591,0.476,0.674,-2.025,0.0915,143.962,0,11,0.01,4,75,5058127
Ghara Vajda Gharholi Wajdi,K. Deep|Jagmohan Kaur,/artist/k-deep-1|/artist/jagmohan-kaur,05:25,Punjabi,05-04-2021,0.6,0.61,0.227,0.04,-5.826,0.065,135.029,1,0,0.096,4,49,8645042
Indal Haran Part - I,Azim|Niamat Ali|Razia Begum|Kamlesh Pandey|Amir Chand Shekhar,/artist/azim|/artist/niamat-ali|/artist/razia-begum|/artist/kamlesh-pandey|/artist/amir-chand-shekhar,06:16,Punjabi,11-01-2016,0.41,0.148,0.531,0.66,-7.2,0.0505,144.18,1,1,0.0776,4,82,7065101
Teri Manji Te Saap,Lakhi Banjara|Kirpal Kaur,/artist/lakhi-banjara|/artist/kirpal-kaur-1,02:35,Punjabi,09-04-2008,0.17,0.04,0.971,0.5,-8.47,0.09,122.984,1,9,0.0208,4,79,7945247
Jo Tud Bhave,Mohammed Rafi,/artist/mohammad-rafi,03:01,Punjabi,04-11-2001,0.9,0.45,0.446,0.911,-12.972,0.061,130.073,1,1,0.0355,4,92,4222827
Nikki Nikki Boondi,Tej Kaur Tej|Inder Kaur|Bhupinder Kohli|Mahender Singh Daman|Davinder Kaur,/artist/tej-kaur-tej|/artist/inder-kaur|/artist/bhupinder-kohli|/artist/mahender-singh-daman|/artist/davinder-kaur,11:06,Punjabi,08-03-2019,0.5,0.17,0.662,0.67,-2.319,0.02,144.994,0,0,0.08,4,63,6895781
Jinhen Maan Da Lad Pharhya,Mahant Hiralal,/artist/mahant-hiralal,03:07,Punjabi,07-07-2006,0.72,0.603,0.218,0.588,-9.723,0.088,77.031,0,8,0.0097,4,49,9775259
Channa Meri Bahn Phad Le,Jaspal Singh|Dilraj Kaur,/artist/jaspal-singh|/artist/dilraj-kaur,06:32,Punjabi,06-11-2017,0.48,0.5,0.596,0.93,-9.91,0.04,204.031,0,5,0.07,4,99,1676299
Lada Nachda Firay,Gulshan Komal|Surinder Shinda,/artist/gulshan-komal|/artist/surinder-shinda,04:26,Punjabi,11-12-2016,0.76,0.606,0.232,0.701,-13.297,0.0807,140.05,1,1,0.05,4,99,9134298
Janani Jane Te Bhagat Jan,Kuldeep Manak,/artist/kuldeep-manak,04:17,Punjabi,11-01-2014,0.05,0.72,0.517,0.05,-5.557,0.0585,148.119,1,10,0.017,4,46,6121332
Tivian Wale Len Nazare,Kuldeep Manak|Surinder Kaur,/artist/kuldeep-manak|/artist/surinder-kaur,04:05,Punjabi,03-07-2014,0.52,0.825,0.077,0.921,-13.363,0.083,128.16,0,0,0.05,4,57,9291589
Chit Karde Budhi Nu,Sardool Sikander|Amar Noori,/artist/sardool-sikander|/artist/amar-noori-1,05:19,Punjabi,07-05-2008,0.68,0.01,0.968,0.3,-4.788,0.023,87.497,1,9,0.025,4,70,11219372
Wada Karle Sajna,Nusrat Fateh Ali Khan,/artist/nusrat-fateh-ali-khan,14:46,Punjabi,12-08-2010,0.69,0.877,0.796,0.07,-6.611,0.08,146.036,1,8,0.077,4,87,10651205
Dil Jis Se Zinda Hai,Nusrat Fateh Ali Khan,/artist/nusrat-fateh-ali-khan,28:24:00,Punjabi,12-10-2014,0.89,0.92,0.875,0.51,-4.557,0.03,179.801,1,10,0.03,4,38,7360564
Jee Karda Chuk Le Javan,Kuldeep Paras,/artist/kuldeep-paras,05:02,Punjabi,09-08-2018,0.36,0.995,0.089,0.664,-3.317,0.013,150.154,1,8,0.05,4,64,8485224
Ban Ghunghroo Yaar,Masood Rana,/artist/masood-rana,02:18,Punjabi,08-09-2000,0.79,0.63,0.998,0.66,-12.428,0.0993,160.051,0,7,0.0323,4,96,4436282
Paar Ditee Juti Dee Palaee Bhai Ji,Lakhjeet Singh Lakhha|Surinder Kaur Sapna,/artist/lakhjeet-singh-lakhha|/artist/surinder-kaur-sapna,06:39,Punjabi,12-01-2003,0.7,0.343,0.625,0.746,-6.918,0.002,159.941,1,1,0.058,4,85,5764861
Aa Mil Ranjho Yaar,Reshma,/artist/reshma,04:40,Punjabi,06-03-2019,0.3,0.93,0.478,0.7,-7.088,0,153.899,1,2,0.06,4,56,7068573
O Maa Chintapurni,Asha Bhosle,/artist/asha-bhosle-1,03:04,Punjabi,08-03-2018,0.36,0.073,0.925,0.786,-9.328,0.02,95.074,1,1,0.06,4,81,7686348
Channan Tere Pyar,Salma Agha,/artist/salma-agha,04:47,Punjabi,11-11-2013,0.78,0.84,0.578,0.31,-7.098,0.085,147.859,0,11,0.0674,4,69,618948
Ho Aya Duran Chal Ke,Mohammed Rafi|Savita Sethi,/artist/mohammad-rafi|/artist/savita-sethi,05:03,Punjabi,08-06-2018,0.16,0.04,0.21,0.263,-9.35,0.06,139.958,0,6,0.06,4,59,4761158
Makhna Ve Ghund Chak De,Lakhi Banjara|Kirpal Kaur,/artist/lakhi-banjara|/artist/kirpal-kaur-4,03:26,Punjabi,05-08-2017,0.22,0.15,0.392,0.98,-9.142,0.0009,120.08,0,10,0,4,81,5254343
Tera Hasna Ni,K. Deep|Jagmohan Kaur,/artist/k-deep-1|/artist/jagmohan-kaur,03:02,Punjabi,08-10-2007,0.87,0.839,0.85,0.482,-6.313,0.06,103.998,1,1,0.085,4,98,850982
Kale Mende Kapade,Mohammed Rafi,/artist/mohammad-rafi,03:21,Punjabi,05-08-2001,0.99,0.71,0.01,0.82,-13.882,0.052,77.973,1,1,0.064,4,41,9040071
Bhabhi Deor Kolo Puchhdi,Promila Bajaj,/artist/promila-bajaj,04:40,Punjabi,01-03-2023,0.74,0.021,0.732,0.093,-13.002,0.06,158.116,0,6,0.029,4,63,4732893
Machchar Ne Khali Torke,Rangila Jatt|Surinder Kaur,/artist/rangila-jatt|/artist/surinder-kaur,03:15,Punjabi,05-11-2009,0.59,0.73,0.977,0.5,-2.462,0.0988,139.969,1,1,0.0184,4,32,1825456
Jadon Jadon Ve Banere Bole Kaan,Asha Bhosle,/artist/asha-bhosle-1,03:38,Punjabi,03-07-2016,0.78,0.455,0.763,0.541,-13.063,0.03,75.974,0,1,0.05,4,59,7270956
Sare Umran De Pai Gai Vichode,Mohammed Rafi|Shamshad Begum,/artist/mohammad-rafi|/artist/shamshad-begum,08:39,Punjabi,03-02-2010,0.55,0.39,0.311,0.66,-10.067,0.02,148.091,1,9,0.071,4,76,9994068
Sassiye Hai Ni Sassiye,Mohd. Siddique,/artist/mohd-siddique-1,04:36,Punjabi,12-04-2009,0.9,0.63,0.455,0.913,-12.024,0.05,150.231,0,11,0.0108,4,91,284401
Vangan Vangan Vangan Nee,Mahendra Kapoor|Savita Sathi,/artist/mahendra-kapoor|/artist/savita-sathi-1,09:48,Punjabi,03-06-2011,0.03,0.63,0.777,0.86,-11.198,0.04,155.992,0,6,0.007,4,72,11002656
Mirza,Jagmohan Deep,/artist/jagmohan-deep,03:04,Punjabi,09-03-2007,0.29,0.845,0.506,0.303,-11.116,0.06,90.077,1,2,0.07,4,38,2202080
Ene Zor Dee Mrori Meri Baan,Mohammed Rafi,/artist/mohammad-rafi,04:15,Punjabi,03-06-2009,0.09,0.88,0.16,0.54,-12.689,0.01,98.008,1,5,0.0588,4,39,7038323
Ja Teri Bhen Dj,Preeti Bala|Nirmal Singh Bagga,/artist/preeti-bala|/artist/nirmal-singh-bagga,02:36,Punjabi,05-01-2017,0.52,0.453,0.542,0.52,-11.936,0.06,99.981,0,1,0.013,4,92,5099801
Kach De Saman Wangu,Kartar Ramla|Sukhwant Kaur,/artist/kartar-ramla|/artist/sukhwant-kaur,03:52,Punjabi,08-07-2006,0.46,0.6,0.492,0.7,-2.137,0.07,77.027,0,2,0.0941,4,40,7328378
Mere Kalla Kalla Pyar,Mahendra Kapoor|Usha Mangeshkar,/artist/mahendra-kapoor|/artist/usha-mangeshkar-2,07:07,Punjabi,09-02-2006,0.67,0.596,0.987,0.566,-13.589,0.0235,137.02,1,1,0.01,4,67,2447642
Chitta Kukkar Banere,Musarrat Nazir,/artist/musarrat-nazir,02:56,Punjabi,04-07-2008,0.81,0.52,0.217,0.25,-9.196,0.036,144.027,0,0,0.0401,4,86,3892722
Ek Pind Do Lachhan,Mohammed Rafi|Shamshad Begum,/artist/mohammad-rafi|/artist/shamshad-begum,03:16,Punjabi,10-11-2020,0.5,0.926,0.874,0.728,-6.2,0.0066,90.394,1,7,0.0076,4,37,4918911
Ik De Deo Damra,Promila Pammi,/artist/promila-pammi,03:59,Punjabi,12-07-2004,0.78,0.21,0.556,0.79,-6.815,0.012,97.995,0,1,0.02,4,85,8861546
Lut Leya Lut Leya,Promila Bajaj,/artist/promila-bajaj,07:55,Punjabi,03-07-2002,0.99,0.571,0.37,0.691,-2.844,0.1,141.007,1,1,0.058,4,93,10665183
Theke Diye Band Botale,Lakhi Banjara|Kirpal Kaur,/artist/lakhi-banjara|/artist/kirpal-kaur,02:57,Punjabi,02-01-2022,0.05,0.01,0.82,0.49,-8.905,0.022,148.02,1,2,0.0314,4,64,597664
Suno Benantian Swami,Bhai Sadhu Singh Ragi|Party,/artist/bhai-sadhu-singh-ragi|/artist/party,06:23,Punjabi,04-03-2007,0.25,0.231,0.536,0.978,-10.19,0.049,92.02,0,9,0.0417,4,36,8820159
Saade Pind De Munde Bolian,Lakhi Banjara|Usha Kaur,/artist/lakhi-banjara|/artist/usha-kaur-3,02:48,Punjabi,12-01-2016,0.42,0.07,0.205,0.14,-8.832,0.0771,94.956,0,8,0.08,4,75,10988892
Lagdi Tu Jano Piari,Triloki Verma|Pushpa Rani,/artist/triloki-verma|/artist/pushpa-rani,03:21,Punjabi,12-07-2016,0.88,0.598,0.545,0.106,-12.701,0.0007,174.041,1,1,0.0677,4,67,7291598
Doli Wich Paonge,Lakhi Banjara|Kirpal Kaur,/artist/lakhi-banjara|/artist/kirpal-kaur-6,02:55,Punjabi,10-06-2006,0.34,0.6,0.689,0.65,-4.371,0.0629,108.003,1,1,0.0279,4,68,4968673
Jaisa Avsar Tujhe Diya Shriram Ne,Chitra Singh|Jagjit Singh,/artist/chitra-singh|/artist/jagjeet-singh-1,02:04,Punjabi,05-05-2016,0.25,0.835,0.004,0.949,-7.742,0.0422,107.59,0,6,0.06,4,43,6786722
Gurbani Gavo Bhai,Bhai Harbans Singh Ji (Jagadhari Wale)|Chorus,/artist/bhai-harbans-singh-ji-jagadhari-wale|/artist/chorus,20:37,Punjabi,02-03-2019,0.58,0.8,0.888,0.34,-2.851,0.06,139.84,1,11,0.06,4,70,10290710
Raat Jag Jag Ke,Salma Agha,/artist/salma-agha,04:40,Punjabi,02-10-2004,0.93,0.016,0.864,0.999,-9.064,0.0916,95.987,0,10,0.075,4,55,11304376
Tunak Tunak Tun Ve,Ranjit Kaur|Mohd. Sadiq,/artist/ranjit-kaur|/artist/mohd-sadiq,03:06,Punjabi,03-01-2009,0.5,0.96,0.308,0.66,-10.195,0.0649,121.103,1,5,0.0809,4,54,6501836
Hai Saiyyo Ni Raat,Asha Bhosle,/artist/asha-bhosle-1,04:05,Punjabi,12-02-2022,0.75,0.232,0.751,0.421,-12.917,0.0417,140.142,1,1,0.018,4,59,9199466
Mith Bolra Ji,Bhai Ravinder Singh,/artist/bhai-ravinder-singh,07:13,Punjabi,12-04-2012,0.56,0.51,0.167,0.01,-5.618,0.0164,120.749,1,2,0.01,4,27,4786823
Kidhre Thallan De Wichon,Gurmeet Bawa|Kirpal Bawa,/artist/gurmeet-bawa|/artist/kirpal-bawa,02:52,Punjabi,10-01-2008,0.65,0.157,0.512,0.48,-9.455,0.022,140.049,1,1,0.05,4,94,5286703
Gurmukh Bae So Safa Bichhai,Bhai Charanjit Singh Ragi|Jaspinder Narula,/artist/bhai-charanjit-singh-ragi|/artist/jaspinder-narula,09:07,Punjabi,01-05-2008,0.38,0.73,0.075,0.61,-9.157,0.03,144.959,0,10,0.04,4,69,7373605
Yaar Vai Vai Anatte,Anatte,/artist/anatte,02:28,Punjabi,01-04-2017,0.99,0.538,0.92,0.221,-2.529,0.062,84.509,1,1,0.01,4,67,1707847
Bhabi Teri Bhen Patola,Amir Singh Rana|Satinder Biba,/artist/amir-singh-rana|/artist/satinder-biba,03:17,Punjabi,06-12-2023,0.02,0.88,0.997,0.56,-8.57,0.0688,200.047,1,8,0.067,4,77,2958602
Mukh Tera Chann Warga,Lal Chand Yamla Jatt,/artist/lal-chand-yamla-jatt,02:41,Punjabi,08-04-2002,0.33,0.022,0.676,0.954,-4.137,0.072,150.047,0,4,0.037,4,87,5791781
Lai Bukkal De Wich,Shamim Soma|Usha Kiran,/artist/shamim-soma|/artist/usha-kiran,03:37,Punjabi,10-08-2016,0.19,0.69,0.794,0.87,-7.725,0.02,99.971,1,0,0.0258,4,62,9688252
Dil Wich Kide Chhupa Ke Rakh Laan,Sardool Sikander|Amar Noori,/artist/sardool-sikander|/artist/amar-noori-1,06:04,Punjabi,09-09-2018,0.23,0.399,0.408,0.204,-4.149,0.0599,128.026,1,8,0.0891,4,92,3305077
Kaka Partapi,Akbar Ali,/artist/akbar-ali,02:46,Punjabi,01-06-2011,0.02,0.57,0.518,0.95,-10.766,0.0052,151.957,1,2,0.009,4,94,7305200
Paragatyo Mard,Mahendra Kapoor,/artist/mahendra-kapoor,03:41,Punjabi,12-02-2001,0.32,0.199,0.667,0.177,-2.105,0.06,95.47,1,5,0.006,4,50,3007904
Tut Jave Rail Gadiye,Shamshad Begum,/artist/shamshad-begum,03:19,Punjabi,10-09-2011,0.1,0.42,0.278,0.12,-12.754,0.0653,130.046,1,6,0.052,4,93,7787293
Kudi Nachdi Nachdi,apna sangeet|Punjabi Bhangra,/artist/apna-sangeet|/artist/punjabi-bhangra,04:27,Punjabi,06-05-2015,0.16,0.929,0.294,0.151,-4.636,0.0108,130.206,1,7,0.069,4,57,8946257
Hai Ni Mera Balam Hai Bada Zalam,Shamshad Begum,/artist/shamshad-begum,03:09,Punjabi,02-01-2020,0.58,0.55,0.763,0.63,-4.717,0.04,124.063,0,1,0.077,4,87,4788912
Nachan Main Ludhiane,K. Deep|Jagmohan Kaur,/artist/k-deep-1|/artist/jagmohan-kaur,03:01,Punjabi,04-09-2011,0.35,0.037,0.901,0.797,-13.594,0.05,72.98,1,1,0.059,4,67,10234441
Band Botal Wargi,Lakhi Banjara|Kirpal Kaur,/artist/lakhi-banjara|/artist/kirpal-kaur-7,02:42,Punjabi,04-02-2010,0.12,0.85,0.278,0.96,-10.098,0.012,94.95,0,10,0.02,4,51,10494214
Chhare Sadh De Chele,Janga Kainth|Sukhdev Sharmila,/artist/janga-kainth|/artist/sukhdev-sharmila,03:01,Punjabi,05-10-2013,0.57,0.805,0.615,0.63,-6.599,0.01,98.718,1,0,0.0463,4,33,9728059
Jayon Jane Tiyon Taar Saammi,Bhai Harbans Singh Ji (Jagadhari Wale)|Chorus,/artist/bhai-harbans-singh-ji-jagadhari-wale|/artist/chorus,29:49:00,Punjabi,02-12-2020,0.53,0.08,0.381,0.08,-12.769,0.04,135.975,1,1,0.04,4,48,7614527
Ramdas Sarowar Nika,Bhai Bakhshish Singh Ragi|Party,/artist/bhai-bakhshish-singh-ragi|/artist/party,05:03,Punjabi,10-05-2005,0.16,0.16,0.586,0.73,-12.806,0.0247,76.828,1,0,0.091,4,29,3003202
Aj Dil Karda Mukhra,Noor Jehan,/artist/noor-jehan,03:18,Punjabi,01-01-2020,0.31,0.29,0.019,0.29,-6.448,0.0598,138.01,1,0,0.0947,4,66,10041688
Loko Wadia Gandasian De Nal,Anuradha Paudwal|Mohinder Kapoor,/artist/anuradha-paudwal-2|/artist/mohinder-kapoor,04:07,Punjabi,01-11-2008,0.71,0.421,0.491,0.017,-7.817,0.02,103.003,1,7,0.0002,4,100,6036577
Aasan Payar De Nazare Wich Rab,Mohammed Rafi,/artist/mohammad-rafi,03:01,Punjabi,03-08-2011,0.54,0.15,0.853,0.13,-7.65,0.073,87.195,1,7,0.071,4,34,10377925
Raati Aayo Na,Tej Kaur Tej|Inder Kaur|Bhupinder Kohli|Mahender Singh Daman|Davinder Kaur,/artist/tej-kaur-tej|/artist/inder-kaur|/artist/bhupinder-kohli|/artist/mahender-singh-daman|/artist/davinder-kaur,04:47,Punjabi,03-10-2001,0.33,0.03,0.461,0.137,-2.326,0.059,163.015,0,4,0.09,4,68,8486549
Kala Doriya Kunde Naal,Amar Noori|Sardool Sikander,/artist/amar-noori-1|/artist/sardool-sikander,07:00,Punjabi,10-07-2015,0.99,0.93,0.416,0.56,-4.064,0.01,122.057,0,5,0.052,4,44,9650381
Tiye Bholiye - Bidai Song,Mahendra Kapoor,/artist/mahendra-kapoor,05:38,Punjabi,10-08-2009,0.24,0.123,0.443,0.357,-7.766,0.02,95.024,0,6,0.031,4,46,10318068
Logri Da Phull Banke,Mahendra Kapoor|Promila Pammi,/artist/mahendra-kapoor|/artist/promila-pammi,04:26,Punjabi,01-09-2008,0.62,0.78,0.435,0.86,-5.088,0.023,149.114,0,10,0.066,4,53,6438865
Haftey Oh Fuse,Mohd. Sadiq|Ranjit Kaur,/artist/mohd-sadiq|/artist/ranjit-kaur,03:52,Punjabi,05-03-2016,0.91,0.001,0.5,0.56,-2.461,0.06,76.481,0,0,0.03,4,96,3104083
Paa Dey Khair Sundran,Samarjeet Samar|Joginder Kumar Sajan,/artist/samarjeet-samar|/artist/joginder-kumar-sajan,03:07,Punjabi,06-11-2003,0.28,0.87,0.779,0.92,-3.066,0.05,103.974,1,2,0.0658,4,29,10952074
Luche De Char Parose,Akbar Ali,/artist/akbar-ali,02:56,Punjabi,11-06-2007,0.39,0.47,0.361,0.721,-5.654,0.05,78.126,0,10,0.0714,4,79,4518559
Ik Tun Hoven,Kuldeep Manak|Amarjot,/artist/kuldeep-manak|/artist/amarjot,04:11,Punjabi,11-05-2003,0.46,0.13,0.248,0.49,-7.481,0.0901,150.001,1,10,0.08,4,87,2398605
Aa Gai Rut Saun Di,Asha Bhosle,/artist/asha-bhosle-1,04:28,Punjabi,07-10-2010,0.66,0.995,0.974,0.204,-3.382,0.09,162.999,0,1,0.065,4,66,3191606
Jag Tere Mandaran Ch,Dilraj Kaur|Mohammed Rafi,/artist/dilraj-kaur|/artist/mohammad-rafi,03:16,Punjabi,07-12-2019,0.25,0.58,0.747,0.98,-10.228,0.029,120.104,1,5,0.052,4,46,1047586
Heer,Ghulam Ali,/artist/ghulam-ali,08:17,Punjabi,10-09-2009,0.31,0.63,0.859,0.574,-3.096,0.0718,181.872,1,8,0.0308,4,26,8924741
Har Charke De Gerhe,Harbhajan Mann,/artist/harbhajan-mann,06:43,Punjabi,02-04-2024,0.73,0.79,0.375,0.45,-5.345,0.03,124.927,0,9,0.007,4,100,5680532
Lal Dopata Ley Ke Maran,Mala,/artist/mal-1,02:33,Punjabi,03-12-2005,0.03,0.934,0.464,0.573,-7.483,0.01,77.528,1,2,0.092,4,45,698887
Tu Naukar Sare Ghar Da,Dilraj Kaur,/artist/dilraj-kaur,03:37,Punjabi,10-01-2010,0.53,0.2,0.623,0.73,-12.872,0.094,180.005,0,1,0.079,4,39,9483152
Gudh Khan Di Te Nale Gane Chupdi,Shamshad Begum,/artist/shamshad-begum,03:28,Punjabi,10-07-2008,0.88,0.612,0.526,0.839,-8.855,0.0991,133.979,0,1,0.093,4,50,5348872
Jado Podiya Thandiyaan Hawawa Chaliyaan Meri Sheraan Wali Maa Meri Mehrawali Maa........O Maa Ke Pyare Sun San Mata Chintapurniye,Narendra Chanchal|Jaspinder Narula|Meenu Chadda,/artist/narender-chanchal|/artist/jaspinder-narula|/artist/meenu-chadda,01:03,Punjabi,12-11-2003,0.59,0.99,0.958,0.65,-11.253,0.036,158.994,0,0,0.038,4,31,6528925
Chali Kithey Chali,K.deep|Savita Suman,/artist/kdeep|/artist/savita-suman,05:35,Punjabi,06-10-2017,0.28,0.032,0.826,0.765,-7.687,0.03,124.018,0,7,0.04,4,84,105024
Kahe Re Ban Khojan Jayi,Bhai Avtar Singh Ji|Party,/artist/bhai-avtar-singh-ji|/artist/party,05:34,Punjabi,12-11-2002,0.99,0.46,0.608,0.44,-12.777,0.09,132.01,1,0,0.01,4,51,11281139
Modenga Kad Moharan,Surinder Kaur,/artist/surinder-kaur,04:06,Punjabi,06-04-2020,0.21,0.866,0.48,0.19,-11.478,0.02,146.004,0,10,0.056,4,61,5238439
Bissar Gayi Sab Tat Parayi,Manna Dey,/artist/manna-dey,01:23,Punjabi,02-08-2020,0.88,0.98,0.808,0.47,-4.344,0.045,142.931,1,8,0.052,4,99,6972031
Bhale Amar Das Gun Tere,Bhai Harbans Singh Ji (Jagadhari Wale)|Chorus,/artist/bhai-harbans-singh-ji-jagadhari-wale|/artist/chorus,07:41,Punjabi,04-07-2003,0.34,0.17,0.521,0.614,-11.969,0.0814,147.994,0,4,0.096,4,86,1116149
Sa Dharti Bhai Haryawali,Bhai Avtar Singh Ji|Party,/artist/bhai-avtar-singh-ji|/artist/party,05:56,Punjabi,04-03-2003,0.21,0.49,0.516,0.57,-12.408,0.07,140.004,0,4,0.03,4,69,439905
Bolian,Gulshan Komal|Narinder Biba|Satinder Biba|Gulshan Bawa,/artist/gulshan-komal|/artist/narinder-biba|/artist/satinder-biba|/artist/gulshan-bawa,03:56,Punjabi,09-07-2022,0.02,0.289,0.015,0.373,-13.373,0.067,145.02,1,2,0.0135,4,95,7345348
Bolian,Anita Samana|Nazir Mohd,/artist/anita-samana|/artist/nazir-mohd,02:50,Punjabi,01-11-2002,0.37,0.66,0.812,0.48,-12.445,0.003,155.979,1,1,0.0889,4,40,8972056
Mere Sahib Mere Sahib,Asha Bhosle,/artist/asha-bhosle-1,04:07,Punjabi,08-06-2019,0.59,0.761,0.856,0.39,-6.945,0.051,130.013,1,1,0.0168,4,72,323691
Prabh Ju To Ke Laj,Asha Bhosle,/artist/asha-bhosle-1,04:43,Punjabi,10-01-2007,0.36,0.08,0.839,0.19,-7.333,0.0408,140.049,1,2,0.06,4,66,1858575
Ladhai Mul Lain Nu Phire,Sardool Sikander|Amar Noori,/artist/sardool-sikander|/artist/amar-noori-1,04:51,Punjabi,02-02-2003,0.07,0.719,0.056,0.49,-3.111,0.037,92.915,0,7,0.1,4,66,5739720
Kudiye Punjab Diye - Duet,Mahendra Kapoor|Promila Pammi,/artist/mahendra-kapoor|/artist/promila-pammi,05:45,Punjabi,05-11-2003,0.95,0.97,0.641,0.01,-10.549,0.0467,120.134,0,1,0.0292,4,96,1688258
Mera Laung Gawacha,Musarrat Nazir,/artist/musarrat-nazir,03:11,Punjabi,07-03-2024,0.41,0.72,0.71,0.615,-11.812,0.092,142.987,0,6,0.1,4,80,1807774
Dukh Bhajan Tere Naam,Mohammed Rafi,/artist/mohammad-rafi,03:55,Punjabi,12-09-2013,0.92,0.33,0.471,0.6,-10.561,0.038,155.005,0,10,0.021,4,89,5133670
Mar Gayee Ve Fufra,Sital Singh Sital|Seema,/artist/sital-singh-sital|/artist/seema,04:04,Punjabi,04-07-2012,0.73,0.059,0.165,0.852,-10.524,0.07,148.767,0,1,0.083,4,66,10190515
Miti Dundh Jag Chanan Hoya,Bhai Samund Singh Ragi,/artist/bhai-samund-singh-ragi,03:13,Punjabi,01-06-2019,0.01,0.2,0.322,0.88,-8.959,0.02,120.102,1,2,0.016,4,54,6500502
O Maa Meri Maa - Anuradha,Anuradha Paudwal,/artist/anuradha-paudwal-2,04:17,Punjabi,12-04-2002,0.13,0.363,0.873,0.904,-4.426,0.0457,145.127,1,1,0.0751,4,62,9587834
Eriye Pambiriya,Dilraj Kaur|Mohammed Rafi,/artist/dilraj-kaur|/artist/mohammad-rafi,04:51,Punjabi,06-04-2013,0.79,0.02,0.378,0.95,-11.455,0.0907,151.851,1,1,0.05,4,42,9742173
Tape Racord Manga De,Lakhi Banjara|Rashida Begam,/artist/lakhi-banjara|/artist/rashida-begam,02:56,Punjabi,04-02-2003,0.29,0.779,0.774,0.777,-5.561,0.07,102.039,0,10,0.09,4,93,8071606
