song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream
Dinwa Ginat Mori,Suman Kalyanpur,/artist/suman-kalyanpur,03:15,Bhojpuri,04-01-2018,0.63,0.5,0.312,0.052,-4.761,0.0786,171.976,1,8,0.02,4,28,7077715
Kanwal Khiil Jaye,Shama Bano,/artist/shama-bano,03:00,Bhojpuri,09-08-2014,0.01,0.269,0.98,0.302,-13.65,0.09,175.001,0,0,0.04,4,73,5821142
Jhini Jhini Achrawa,Aniruddha Prasad Singh,/artist/aniruddha-prasad-singh,05:05,Bhojpuri,12-01-2013,0.31,0.7,0.567,0.987,-10.276,0.012,174.047,0,5,0.07,4,65,11132264
Dulhania Banade Balmu,Asha Bhosle,/artist/asha-bhosle-1,03:12,Bhojpuri,02-02-2002,0.48,0.514,0.057,0.415,-6.887,0.08,173.991,0,10,0.0847,4,28,2532874
Jai Jai Hoy Jaikaar Ho Maiya More,PRABHA SINGH|ANJANA SINGH,/artist/prabha-singh|/artist/anjana-singh,05:55,Bhojpuri,08-05-2006,0.32,0.23,0.78,0.425,-10.228,0.0602,173.032,0,11,0.06,4,76,6557366
Aaj Mahafil Mei,Asha Bhosle|Mahendra Kapoor,/artist/asha-bhosle-1|/artist/mahendra-kapoor,03:51,Bhojpuri,01-03-2007,0.71,0.453,0.299,0.209,-6.779,0.0669,173.037,1,7,0.045,4,69,1083293
Ek Te Chadhal Jawaniya,Asha Bhosle,/artist/asha-bhosle-1,06:08,Bhojpuri,09-04-2009,0.82,0.69,0.537,0.879,-11.337,0.028,172.137,0,9,0.0274,4,37,596736
Patra Ki Hat Par Nariyar,VINDHYAVASINI DEVI,/artist/vindhyavasini-devi,02:16,Bhojpuri,05-06-2011,0.19,0.94,0.908,0.075,-11.435,0.03,174,0,5,0.0547,4,86,7768176
Tohre Bhawan Badi Bheed Ho Kaise,PRABHA SINGH|ANJANA SINGH,/artist/prabha-singh|/artist/anjana-singh,05:29,Bhojpuri,01-01-2008,0.15,0.7,0.763,0.896,-7.344,0.1,175.02,0,5,0.079,4,96,5851975
Sunil Ye Shivji,Usha Mangeshkar|Chorus,/artist/usha-mangeshkar-2|/artist/chorus,05:03,Bhojpuri,01-02-2010,0.62,0.563,0.063,0.265,-5.934,0.0022,175.055,0,1,0.09,4,91,4820177
Kekar Naiya Men Irchi Mirichia,VINDHYAVASINI DEVI,/artist/vindhyavasini-devi,02:07,Bhojpuri,08-07-2014,0.59,0.4,0.459,0.984,-10.391,0.072,174.007,0,5,0.0815,4,69,5066907
Humse Na Hoi Banihariya,Sharda Sinha,/artist/sharda-sinha,04:00,Bhojpuri,05-12-2023,0.18,0.219,0.156,0.709,-10.981,0.0924,174.073,1,1,0,4,48,5949779
Chaar Pokhar Ke,Sharda Sinha,/artist/sharda-sinha,06:08,Bhojpuri,09-02-2003,0.33,0.93,0.636,0.373,-7.777,0,174.008,1,7,0.091,4,25,9241641
Mora Pichuarb,Sharda Sinha,/artist/sharda-sinha,04:49,Bhojpuri,11-04-2016,0.56,0.973,0.697,0.54,-4.042,0.091,174.004,0,10,0.082,4,67,6063124
Jise Ishq Ka Ho Dawa,Asha Bhosle|Mohammed Rafi,/artist/asha-bhosle-1|/artist/mohammad-rafi,10:41,Bhojpuri,03-11-2021,0.62,0.8,0.166,0.079,-11.006,0.033,174.023,0,1,0.07,4,88,2335843
Beti Ki Paribhasha,Ram Lautan Vishwakarma,/artist/ramlautan-vishwakarma-1,08:48,Bhojpuri,02-10-2008,0.85,0.564,0.08,0.87,-5.895,0.09,174.149,1,2,0.073,4,86,7503111
Logwaan Det - Kaahe Gaari,Sharda Sinha,/artist/sharda-sinha,07:52,Bhojpuri,04-11-2015,0.69,0.33,0.762,0.391,-13.664,0.01,174.038,0,8,0.03,4,92,793753
Maiya Jhule Chanan Jhulanwa,Urmila Srivastav,/artist/urmila-srivastav,05:51,Bhojpuri,08-03-2023,0.8,0.006,0.242,0.695,-5.945,0.09,173.991,1,1,0.07,4,94,4904990
Karfew Lage Kotwali Men,Joginder Singh,/artist/joginder-singh,02:58,Bhojpuri,01-01-2013,0.07,0.9,0.922,0.552,-11.888,0.061,173.009,0,9,0.0288,4,48,3126833
Muratiya Maiya Ke Neek Lage,PRABHA SINGH|ANJANA SINGH,/artist/prabha-singh|/artist/anjana-singh,07:53,Bhojpuri,03-03-2005,0.72,0.795,0.051,0.751,-11.783,0.058,174.032,0,6,0.019,4,99,1770800
Hamka Lai Chal,Asha Bhosle|Mahendra Kapoor,/artist/asha-bhosle-1|/artist/mahendra-kapoor,04:26,Bhojpuri,09-07-2015,0.23,0.1,0.745,0.165,-13.865,0.094,174.047,0,9,0.08,4,61,3836733
Saat Bahin Mori Devi Sharda,PRABHA SINGH|ANJANA SINGH,/artist/prabha-singh|/artist/anjana-singh,04:36,Bhojpuri,09-05-2014,0.35,0.187,0.426,0.575,-3.303,0.081,174.013,1,9,0.093,4,25,7024473
Saanwar - Sawar Suratiya Tohaar Dulha,Sharda Sinha,/artist/sharda-sinha,08:31,Bhojpuri,07-12-2006,0.96,0.93,0.447,0.579,-11.797,0.063,174.011,0,6,0.057,4,75,122759
Gawna Kara Ke Kahe Chhodal,Bharat Sharma Vyas,/artist/bharat-sharma-vyas,11:07,Bhojpuri,08-04-2011,0.38,0.65,0.025,0.38,-12.432,0.0534,174.011,0,10,0.0375,4,52,5760197
Ram Lakhan Dono Bhaiya,Usha Mangeshkar|Alka Yagnik,/artist/usha-mangeshkar-2|/artist/alka-yagnik,04:23,Bhojpuri,05-03-2008,0.77,0.8,0.607,0.557,-2.588,0,171.877,1,0,0.1,4,48,10971009
Bit Jala Ratiya Suhani,Saira Bano Faizabadi,/artist/saira-bano-faizabadi-20,05:36,Bhojpuri,11-11-2008,0.7,0.652,0.881,0.152,-3.493,0.067,171.977,1,7,0.0102,4,32,9321491
Johar Singh Krantikari(Shabnam Baai),KASHI BULLU YADAV|Sathi,/artist/kashi-bullu-yadav|/artist/sathi,29:56:00,Bhojpuri,11-11-2021,0.29,0.58,0.803,0.105,-12.12,0,173.98,0,9,0.074,4,56,3519141
Chadhal Jawani,Asha Bhosle,/artist/asha-bhosle-1,03:44,Bhojpuri,08-07-2013,0.9,0.984,0.896,0.754,-5.186,0.07,173.98,1,9,0.012,4,77,8039254
Fulwa Niyar Naar Sukvaar,Mohammed Rafi,/artist/mohammad-rafi,03:28,Bhojpuri,02-03-2016,0.48,0.19,0.891,0.163,-13.543,0.078,174.003,0,6,0.05,4,82,8354
Rashik Bhramare,Asha Bhosle,/artist/asha-bhosle-1,04:24,Bhojpuri,05-02-2011,0.22,0.333,0.039,0.29,-7.716,0.0689,173.021,1,1,0.02,4,31,11345247
Satahi Ghorawa Suraj Dev,VINDHYAVASINI DEVI,/artist/vindhyavasini-devi,02:56,Bhojpuri,03-11-2003,0.31,0.51,0.816,0.881,-7.968,0.02,173.909,1,1,0.08,4,35,10275412
Tohre Patri Kamaria Patang Goria,Suresh Wadkar|Usha Mangeshkar,/artist/suresh-wadkar|/artist/usha-mangeshkar-2,06:17,Bhojpuri,01-01-2014,0.5,0.115,0.945,0.741,-12.732,0.0396,175.02,1,8,0,4,77,7018136
Sun Kake Gharva Jab Se Gayil Baharva,Bharat Sharma Vyas,/artist/bharat-sharma-vyas,05:55,Bhojpuri,11-06-2017,0.07,0.82,0.245,0.543,-5.837,0.06,173.99,1,11,0.082,4,94,9921331
Ugahe Suraj Dev Bhela Bhinu,VINDHYAVASINI DEVI,/artist/vindhyavasini-devi,02:05,Bhojpuri,12-10-2003,0.18,0.127,0.494,0.646,-13.493,0.09,175.1,1,8,0.053,4,96,6274768
Kisanin Banih Na,Aniruddha Prasad Singh,/artist/aniruddha-prasad-singh,06:50,Bhojpuri,08-08-2004,0.27,0.31,0.84,0.34,-12.4,0.06,173.95,0,8,0.025,4,71,6387094
Sanwar Goriya,Kishore Kumar,/artist/kishore-kumar,03:13,Bhojpuri,04-02-2014,0.47,0.981,0.641,0.69,-11.099,0.08,170.009,0,10,0.01,4,77,2784103
Kabhiyon Peecha Na,Anuradha Paudwal,/artist/anuradha-paudwal-2,05:16,Bhojpuri,02-12-2007,0.21,0.2,0.691,0.998,-13.335,0.04,172.007,1,0,0.04,4,100,9459465
Kahat Nisadh,Aniruddha Prasad Singh,/artist/aniruddha-prasad-singh,04:25,Bhojpuri,08-07-2011,0.34,0.653,0.101,0.563,-10.585,0.07,175.045,0,11,0.0466,4,46,4105099
Pior Dhonia Malmal Ke,Kishore Kumar,/artist/kishore-kumar,04:55,Bhojpuri,02-01-2004,0.09,0.86,0.527,0.076,-5.193,0.094,174.981,1,1,0.0885,4,38,9371997
Na Darbe Jaan Laike Hatheli Par,Geeta Dutt|Kaumudi Majumdar|Manna Dey,/artist/geeta-dutt|/artist/kaumudi-majumdar|/artist/manna-dey,03:23,Bhojpuri,09-01-2007,0.15,0.981,0.8,0.419,-7.948,0.0269,173.951,1,1,0.085,4,46,1316881
Naihar Mein Jhula,Asha Bhosle|Usha Mangeshkar,/artist/asha-bhosle-1|/artist/usha-mangeshkar-2,03:32,Bhojpuri,05-02-2015,0.88,0.56,0.72,0.855,-2.379,0.0222,174.968,0,5,0.053,4,92,87652
Ho Mori Bhouji,Alka Yagnik|Suresh Wadkar,/artist/alka-yagnik|/artist/suresh-wadkar,03:16,Bhojpuri,10-12-2004,0.2,0.593,0.068,0.307,-4.541,0.0863,173.976,1,1,0.07,4,27,1928483
Najar Toy Hoy Gay Jigar Ke Paar,MUNNI DEVI,/artist/munni-devi,06:36,Bhojpuri,02-06-2002,0.58,0.7,0.941,0.763,-4.075,0.022,174.991,1,7,0.047,4,74,5022967
Barsane Ma Rang Barse,Mahendra Kapoor,/artist/mahendra-kapoor,06:21,Bhojpuri,09-03-2024,0.02,0.629,0.378,0.299,-9.33,0.0199,172.11,1,9,0.05,4,53,7823530
Laga Laga Re,Geeta Dutt|Sulochana Kadam,/artist/geeta-dutt|/artist/sulochana-kadam,03:28,Bhojpuri,02-01-2006,0.63,0.97,0.096,0.263,-9.108,0.0737,174.006,0,10,0.0054,4,35,6231047
Na Jaani Ram Bindiyan Kahan Gir Gayee,Saira Bano Faizabadi,/artist/saira-bano-faizabadi-20,03:39,Bhojpuri,10-12-2002,0.05,0.608,0.601,0.527,-13.248,0.09,175.08,1,0,0.061,4,38,4977421
Tadap Tadap Jiyawa Dehiya Mein,Mohammed Rafi,/artist/mohammad-rafi,03:03,Bhojpuri,05-04-2010,0.46,0.95,0.839,0.799,-8.994,0.02,173.956,1,1,0.0579,4,40,9605588
Beg Latkake Chalti Bazar,Bharat Sharma Vyas,/artist/bharat-sharma-vyas,06:21,Bhojpuri,08-01-2008,0.41,0.349,0.472,0.708,-5.608,0.0393,174.982,0,4,0.002,4,66,6190562
Bada Pyar Se Bolabela,Bharat Sharma Vyas,/artist/bharat-sharma-vyas,08:37,Bhojpuri,07-10-2022,0.03,0.21,0.816,0.348,-10.324,0.0469,174.009,0,5,0.0783,4,48,6625904
Jawani Paakal Mochhiya Par,Bharat Sharma Vyas,/artist/bharat-sharma-vyas,08:33,Bhojpuri,05-08-2012,0.74,0.665,0.344,0.701,-5.773,0.088,173.963,0,11,0.06,4,91,9117495
Dehiya Khilall,Suresh Wadkar|Alka Yagnik,/artist/suresh-wadkar|/artist/alka-yagnik,04:36,Bhojpuri,01-09-2005,0.67,0.61,0.13,0.802,-3.945,0.02,175.022,1,7,0.025,4,62,5072351
Baat Karte Rahi Pyar Dheere Dheere,Bharat Sharma Vyas,/artist/bharat-sharma-vyas,05:55,Bhojpuri,01-11-2007,0.65,0.504,0.964,0.974,-12.556,0.09,173.976,1,2,0.0891,4,43,3200722
Patra Ki Hat Par Nariyar,VINDHYAVASINI DEVI,/artist/vindhyavasini-devi,02:16,Bhojpuri,05-04-2019,0.24,0.33,0.416,0.099,-3.267,0.0982,173.992,0,5,0.0874,4,94,7466184
Chum Chatakan,HAIDER ALI JUGNU,/artist/haider-ali-jugnu,01:01:00,Bhojpuri,01-08-2018,0.9,0.71,0.246,0.994,-8.837,0.0073,174.018,0,5,0.098,4,51,261835
Aptan Lagi Rahi,Sharda Sinha,/artist/sharda-sinha,06:53,Bhojpuri,08-05-2002,0.43,0.56,0.093,0.604,-11.667,0.03,174.018,1,9,0.0351,4,92,5702349
Aa Re Re Re Ee Ka,Usha Mangeshkar,/artist/usha-mangeshkar-2,03:15,Bhojpuri,10-09-2018,0.16,0.591,0.478,0.672,-11.057,0.0542,174.035,0,5,0.041,4,83,2938025
Bhaiya Hamre Ram Jaisan,Shailendra Singh|Suresh Wadkar|Udit Narayan,/artist/shailendra-singh|/artist/suresh-wadkar|/artist/udit-narayan,03:48,Bhojpuri,08-02-2020,0.86,0.9,0.352,0.433,-4.387,0.03,174.066,0,1,0.0581,4,42,3213064
Rupahli Madhu Raat Mein,Asha Bhosle|Mahendra Kapoor,/artist/asha-bhosle-1|/artist/mahendra-kapoor,05:26,Bhojpuri,01-09-2015,0.59,0.096,0.754,0.95,-5.798,0.054,173.058,1,5,0.05,4,36,5552519
Launda Patwari Ka Bada Namkeen,Saira Bano Faizabadi,/artist/saira-bano-faizabadi-20,05:55,Bhojpuri,07-07-2004,0.73,0.88,0.318,0.513,-10.762,0.02,173.955,1,7,0.0065,4,29,8491750
Palang Chorhi Nache,Asha Bhosle|Usha Mangeshkar,/artist/asha-bhosle-1|/artist/usha-mangeshkar-2,03:27,Bhojpuri,05-02-2015,0.7,0.104,0.939,0.19,-6.889,0.0147,174.033,0,11,0.0839,4,59,2443798
Sutal Sanaih Aake Ke Do Jagagayil,Bharat Sharma Vyas,/artist/bharat-sharma-vyas,07:01,Bhojpuri,03-02-2012,0.34,0.73,0.922,0.497,-5.311,0.01,173.993,1,1,0.092,4,49,11173527
Ghoongta Uthaave Dulhaniya,Sharda Sinha,/artist/sharda-sinha,08:12,Bhojpuri,06-03-2013,0.4,0.848,0.309,0.004,-9.985,0.0655,172.077,0,10,0.058,4,96,10757327
Karvat Phera Do Balmua,Suresh Wadkar|Dilraj Kaur,/artist/suresh-wadkar|/artist/dilraj-kaur,05:16,Bhojpuri,07-06-2022,0.24,0.02,0.844,0.481,-3.207,0.076,174.976,0,5,0.095,4,39,3506143
O Pinjre Ke Tote Bata,Usha Mangeshkar,/artist/usha-mangeshkar-2,03:28,Bhojpuri,03-04-2009,0.14,0.432,0.075,0.862,-13.28,0.074,174.028,0,10,0.0548,4,52,8572305
Rimjhim Barse Sawanwa Ho,Urmila Srivastav,/artist/urmila-srivastav,05:37,Bhojpuri,06-04-2005,0.78,0.52,0.187,0.668,-4.787,0.09,173.988,0,9,0.0463,4,30,10574211
Hayr Mori Barkha Bahar,Shama Bano,/artist/shama-bano,03:16,Bhojpuri,08-08-2005,0.05,0.359,0.638,0.051,-7.391,0.082,173.983,1,7,0.02,4,43,7260778
Sang Sang Beti,Manna Dey|Mohammed Rafi,/artist/manna-dey|/artist/mohammad-rafi,03:22,Bhojpuri,04-09-2011,0.78,0.46,0.493,0.83,-8.415,0.01,175.014,0,5,0.0316,4,83,4568225
Tori Banki Re Pagadia,Asha Bhosle|Anand kumar C.,/artist/asha-bhosle-1|/artist/anandkumar-c,07:05,Bhojpuri,06-03-2019,0.78,0.843,0.672,0.529,-12.55,0.076,173.979,1,0,0.04,4,99,4714287
Devar Bhabhi Ka Pyar,Ram Lautan Vishwakarma,/artist/ramlautan-vishwakarma-1,20:23,Bhojpuri,03-12-2019,0.33,0.55,0.475,0.887,-11.579,0.02,172.995,0,10,0.046,4,32,9569473
Ae Ho Dagabaz Balma,Anuradha Paudwal,/artist/anuradha-paudwal-2,05:55,Bhojpuri,10-10-2015,0.99,0.902,0.97,0.346,-11.308,0.0463,174.005,0,8,0.09,4,69,10689350
Jayiyo Re Chanda Jayiyo,Anuradha Paudwal|Suresh Wadkar,/artist/anuradha-paudwal-2|/artist/suresh-wadkar,06:34,Bhojpuri,11-11-2005,0.59,0.37,0.335,0.933,-11.562,0.042,172.003,0,8,0.02,4,97,1137359
Kailai Yaar Goriya,Saira Bano Faizabadi,/artist/saira-bano-faizabadi-20,04:24,Bhojpuri,08-12-2010,0.16,0.719,0.479,0.707,-4.736,0.08,173.972,1,1,0.0938,4,40,3829279
Rah - Rah Maske Duino Jobanwa,Saira Bano Faizabadi,/artist/saira-bano-faizabadi-20,05:13,Bhojpuri,02-12-2014,0.23,0.64,0.97,0.304,-12.168,0.0644,174.095,0,11,0.0914,4,57,6203525
Aayil Barkha Bahar,Asha Bhosle,/artist/asha-bhosle-1,03:00,Bhojpuri,05-08-2007,0.33,0.421,0.274,0.767,-3.214,0.044,173.975,0,1,0.09,4,47,344942
Jiya Kasak Masak Mor Rahe Lagal,Mohammed Rafi,/artist/mohammad-rafi,03:01,Bhojpuri,10-04-2007,0.88,0.2,0.659,0.316,-12.108,0.07,174.035,0,1,0.02,4,50,10544908
Na Kehu Jane Kehu Samjhe,Manna Dey,/artist/manna-dey,03:21,Bhojpuri,12-02-2022,0.75,0.44,0.356,0.407,-8.999,0.0713,174.994,0,0,0.0289,4,26,396649
Buri Nazar Wale Tora Munh Kaala,Alka Yagnik|Udit Narayan,/artist/alka-yagnik|/artist/udit-narayan,06:00,Bhojpuri,06-10-2001,0.7,0.4,0.258,0.422,-7.6,0.07,173.976,1,7,0.09,4,72,5325306
Ishq Karaye O Jiski Jeb Me - Kejri,Mahendra Kapoor|Manna Dey,/artist/mahendra-kapoor|/artist/manna-dey,03:26,Bhojpuri,11-02-2005,0.17,0.688,0.374,0.84,-12.885,0.039,174.02,1,1,0.04,4,27,7518089
Aag Bam Bamak Bam,Kishore Kumar,/artist/kishore-kumar,05:00,Bhojpuri,07-11-2010,0.66,0.35,0.773,0.778,-13.513,0.0092,174.022,0,11,0.028,4,80,8843984
Phool Bagiya Ka,Asha Bhosle|Mohammed Rafi,/artist/asha-bhosle-1|/artist/mohammad-rafi,02:53,Bhojpuri,09-05-2002,0.06,0.268,0.34,0.333,-9.029,0.064,173.93,1,7,0.059,4,32,8896170
Sabki God Sanwarnewali,Usha Mangeshkar,/artist/usha-mangeshkar-2,04:35,Bhojpuri,06-06-2021,0.41,0.27,0.519,0.622,-6.89,0.0849,174.01,1,0,0.002,4,85,10035354
Ramayan Mein Mandodri Janm Aur Ravan Vivah  Sita Janm Aur Shree Ram Vivah,BIHARI KAVI|Sathi,/artist/bihari-kavi|/artist/sathi,30:00:00,Bhojpuri,08-09-2017,0.44,0.776,0.982,0.913,-11.046,0.09,173.978,1,11,0.08,4,39,2167979
Aaja Re Mitva,Mohammad Aziz|Alka Yagnik,/artist/mohammad-aziz|/artist/alka-yagnik,06:44,Bhojpuri,06-11-2012,0.01,0.78,0.516,0.143,-8.578,0.0676,174,0,0,0.058,4,36,7590094
Seeta Ke Sang Saheliyan,Sharda Sinha,/artist/sharda-sinha,06:48,Bhojpuri,09-04-2010,0.71,0.554,0.747,0.428,-13.685,0.0158,173.999,0,8,0.008,4,63,3248512
Akeli Dar Laage Raat Mori Amma,MUNNI DEVI,/artist/munni-devi,05:20,Bhojpuri,07-07-2010,0.72,0.24,0.432,0.803,-5.979,0.01,173.995,0,10,0.0786,4,85,5932117
Macharia Legai Mundarya Churaye,Razia Begum,/artist/razia-begum,03:22,Bhojpuri,04-07-2022,0.87,0.589,0.848,0.157,-13.108,0.058,173.998,1,4,0.0239,4,26,3281005
Kurta Mufat Men Dhoye Dhobla,Razia Begum,/artist/razia-begum,03:07,Bhojpuri,07-07-2019,0.56,0.78,0.478,0.496,-6.997,0.09,174.008,0,6,0.055,4,26,3754095
Kajar Bin Kari,Mohammed Rafi,/artist/mohammad-rafi,03:04,Bhojpuri,01-05-2002,0.51,0.436,0.707,0.257,-7.171,0.031,175.942,0,11,0.0646,4,50,4753806
Pawan Chalo Dhire,Razia Begum,/artist/razia-begum,03:13,Bhojpuri,11-01-2010,0.75,0.36,0.487,0.123,-9.947,0.03,173.937,0,0,0.04,4,76,5310066
Bida Karaye Le Jaale Re Baalam,MUNNI DEVI,/artist/munni-devi,05:18,Bhojpuri,05-04-2022,0.35,0.587,0.394,0.638,-5.222,0.09,173.973,1,5,0.1,4,82,4377523
Mori Bhaujia Ke,Lata Mangeshkar|Usha Mangeshkar,/artist/lata-mangeshkar|/artist/usha-mangeshkar-2,03:32,Bhojpuri,01-05-2003,0.91,0.57,0.388,0.459,-7.835,0.045,172.044,1,1,0.02,4,87,8986937
Bhagalpur Wali Kamar Jab,Shankar Yadav,/artist/shankar-yadav,03:34,Bhojpuri,10-01-2018,0.81,0.531,0.686,0.069,-9.205,0.0098,174.022,0,0,0.034,4,55,10605385
Nirmohi Chhod Gaye Re,MUNNI DEVI,/artist/munni-devi,03:54,Bhojpuri,02-12-2008,0.76,0.04,0.064,0.717,-4.903,0.06,173.958,0,8,0.0137,4,65,6106882
Kaare Kaare Kesiya,Manna Dey|Suman Kalyanpur,/artist/manna-dey|/artist/suman-kalyanpur,03:29,Bhojpuri,11-04-2018,0.57,0.034,0.723,0.872,-11.573,0.022,171.983,1,1,0.0819,4,29,7596888
Aashak Mashook Sama Sami,Asha Bhosle|Mahendra Kapoor|Anand kumar C.,/artist/asha-bhosle-1|/artist/mahendra-kapoor|/artist/anandkumar-c,05:35,Bhojpuri,08-05-2013,0.07,0.38,0.193,0.412,-12.683,0.0808,174.018,0,11,0.035,4,69,8241706
Jaan Laike Hatheli Par,Geeta Dutt|Manna Dey|Kaumodi Mazumder,/artist/geeta-dutt|/artist/manna-dey|/artist/kaumodi-mazumder,03:23,Bhojpuri,08-07-2016,0.84,0.072,0.114,0.159,-11.094,0.09,174.022,1,5,0.003,4,86,11156384
Dheere Dheere Beet Gayeel,Alka Yagnik|Sathi,/artist/alka-yagnik|/artist/sathi,05:29,Bhojpuri,08-12-2013,0.09,0.8,0.726,0.994,-13.992,0.009,171.972,0,1,0.09,4,27,8156299
Aav I Neendar Rani,Chandrani Mukherjee,/artist/chandrani-mukherjee,04:00,Bhojpuri,07-02-2003,0.77,0.774,0.18,0.748,-12.082,0.016,172.021,0,11,0.0929,4,84,7513448
Thoke Dulha,Asha Bhosle|Suresh Wadkar,/artist/asha-bhosle-1|/artist/suresh-wadkar,02:56,Bhojpuri,01-11-2017,0.63,0.01,0.993,0.624,-7.431,0.026,174.032,0,0,0.06,4,94,1363247
Bada Dagabaj,Alka Yagnik|Udit Narayan,/artist/alka-yagnik|/artist/udit-narayan,03:25,Bhojpuri,01-03-2022,0.39,0.217,0.236,0.93,-11.884,0.0798,174.012,0,1,0.047,4,99,1594245
Nadiya Ke Kinare Mora Dera,Yasmin Faizabadi,/artist/yasmin-faizabadi,03:08,Bhojpuri,10-03-2015,0.07,0.91,0.545,0.819,-5.241,0.02,173.981,1,1,0.0412,4,33,7279675
Gawanva Kaahe Le Aael,Munna Singh,/artist/munna-singh,08:06,Bhojpuri,07-12-2005,0.91,0.178,0.935,0.59,-9.347,0.06,174.023,1,1,0.0233,4,92,4266343
Dai Ke Ankhiyan Mein Kajra,Saira Bano Faizabadi,/artist/saira-bano-faizabadi-20,05:13,Bhojpuri,05-01-2014,0.19,0.1,0.153,0.304,-10.105,0.029,173.97,0,11,0.0339,4,53,8014850
Hum To Kishan Bhaiya,Mahendra Kapoor,/artist/mahendra-kapoor,03:21,Bhojpuri,03-01-2010,0.39,0.171,0.567,0.67,-2.92,0.08,174.954,1,1,0.09,4,46,9347648
Jab Tak Suraj Chand Rahega,Usha Mangeshkar,/artist/usha-mangeshkar-2,07:14,Bhojpuri,10-04-2015,0.94,0.59,0.834,0.069,-12.946,0.03,174.007,1,2,0.028,4,76,1295636
Ee Batabe Ke Pori,Usha Mangeshkar,/artist/usha-mangeshkar-2,03:12,Bhojpuri,09-02-2011,0.5,0.572,0.163,0.869,-9.954,0.0327,173.98,1,5,0.0813,4,38,7724894
Gahra Kuwan Rassi Chhoti Si,Minni Ketkiwali,/artist/minni-ketkiwali,03:11,Bhojpuri,04-05-2019,0.35,0.29,0.762,0.29,-13.057,0.0129,174.002,0,9,0.038,4,57,2916769
Sir Ke Sundoor Re Gavanva,Sharda Sinha,/artist/sharda-sinha,08:13,Bhojpuri,11-07-2006,0.19,0.71,0.003,0.948,-13.859,0.0559,173.952,0,8,0.042,4,35,1236685
Raaoor Nehiya Ba Anmol,Suresh Wadkar|Chandrani Mukherjee,/artist/suresh-wadkar|/artist/chandrani-mukherjee,05:00,Bhojpuri,12-04-2012,0.93,0.35,0.431,0.395,-13.597,0.067,175.008,1,6,0.0294,4,85,8997963
Khayike Maghiya Pan,Dilraj Kaur,/artist/dilraj-kaur,06:47,Bhojpuri,05-10-2021,0.9,0.382,0.717,0.061,-11.162,0.09,174.003,0,10,0.02,4,32,90899
Jeth Mahinwa Ka Din Dupahriya,Alka Yagnik,/artist/alka-yagnik,04:36,Bhojpuri,03-12-2002,0.77,0.2,0.474,0.681,-13.931,0.099,175.036,1,0,0.08,4,69,7187409
Sharabi Humka Mila Re Balma,Saira Bano Faizabadi,/artist/saira-bano-faizabadi-20,05:17,Bhojpuri,04-07-2019,0.63,0.793,0.994,0.834,-3.834,0.028,173.939,0,4,0.029,4,98,3449927
Aai Gayile Duara Kahaar,Dilraj Kaur,/artist/dilraj-kaur,06:21,Bhojpuri,11-11-2008,0.61,0.05,0.168,0.938,-5.156,0.01,173.978,1,10,0.09,4,87,9787933
Jounpur Ki Masahuri,Ram Lautan Vishwakarma,/artist/ramlautan-vishwakarma-1,04:55,Bhojpuri,03-05-2002,0.83,0.692,0.902,0.652,-12.927,0.043,173.97,1,7,0.1,4,60,1543314
Chirai To Chirai Baheliya,Usha Mangeshkar|Udit Narayan,/artist/usha-mangeshkar-2|/artist/udit-narayan,03:02,Bhojpuri,04-11-2007,0.21,0,0.895,0.437,-9.098,0.07,174.027,0,11,0.006,4,79,6904950
Mare Marda Ke Mehriya,Munna Singh,/artist/munna-singh,06:47,Bhojpuri,08-08-2006,0.59,0.698,0.743,0.627,-7.811,0.022,174.018,0,11,0.071,4,70,9400111
Rampur Se Chakku,Dilraj Kaur,/artist/dilraj-kaur,03:12,Bhojpuri,10-03-2008,0.66,0.76,0.136,0.608,-10.38,0.0206,174.013,0,7,0.0133,4,90,9113292
Base Mora Tohre Pe Pran,Mohammed Rafi,/artist/mohammad-rafi,03:26,Bhojpuri,12-11-2006,0.46,0.331,0.381,0.632,-4.637,0.035,174.029,1,6,0.022,4,90,2710450
Pyar Kayili To Dar Kono,Anuradha Paudwal|Suresh Wadkar,/artist/anuradha-paudwal-2|/artist/suresh-wadkar,05:02,Bhojpuri,04-03-2021,0.07,0.37,0.996,0.111,-10.386,0.031,174.008,0,9,0.097,4,91,3107664
Assi Chutki Nabbe Taal,Amit Kumar,/artist/amit-kumar,05:42,Bhojpuri,09-02-2020,0.43,0.938,0.185,0.02,-2.525,0.0644,171.938,1,11,0.0832,4,99,9245518
Teej Kajri Ka Dina Nagichan Ba,Urmila Srivastav,/artist/urmila-srivastav,06:45,Bhojpuri,07-01-2006,0.9,0.28,0.558,0.772,-12.747,0.07,173.906,0,5,0.093,4,74,1461734
Lagena No - No Meri Ho Matari Karade Gouna,MUNNI DEVI,/artist/munni-devi,06:03,Bhojpuri,04-02-2010,0.91,0.812,0.377,0.015,-8.829,0.024,172.044,0,7,0.08,4,96,9188084
Indal Haran,DEENA NATH YADAV,/artist/deena-nath-yadav,30:35:00,Bhojpuri,05-01-2013,0.96,0.42,0.744,0.339,-12.207,0.01,173.012,1,1,0.01,4,99,10486788
