song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream
Ketebele Kanta Tume,Geeta Patnaik|Gopi Patnaik|Jamuna|Kalpana|Tansen|Subash Das|Srikanta|Jyotsna,/artist/geeta-patnaik|/artist/gopi-patnaik|/artist/jamuna|/artist/kalpana|/artist/tansen|/artist/subash-das-1|/artist/srikanta|/artist/jyotsna,05:17,Odia,07-04-2014,0.12,0.36,0.107,0.965,-9.801,0.028,173.975,1,7,0.0124,4,61,4110550
Music,Akshaya Mohanty,/artist/akshaya-mohanty,26:05:00,Odia,08-11-2007,0.95,0.426,0.191,0.313,-7.087,0.08,174.973,0,11,0,4,60,5543890
Aahey Kalaa Srimukha,Bhikari Bal,/artist/bhikari-bal-1,03:48,Odia,05-12-2022,0.2,0.73,0.236,0.003,-6.53,0.05,172.008,0,4,0.05,4,56,6732179
Tu Mora Swapanara,Mohammad Aziz,/artist/mohammad-aziz,05:19,Odia,01-11-2005,0.5,0.762,0.142,0.917,-5.199,0.057,173.955,0,2,0.013,4,66,1910549
Kali Kapali - Prafulla Kar,Prafulla Kar,/artist/prafulla-kar,03:17,Odia,09-06-2016,0.84,0.41,0.053,0.312,-4.921,0.07,174.99,1,11,0.09,4,68,5498002
Kie Daba Tate Gori Kanya,Mohammad Aziz,/artist/mohammad-aziz,04:45,Odia,08-01-2003,0.01,0.571,0.186,0.142,-5.75,0.0142,175.078,0,6,0.075,4,47,9350651
Nadi Fere Sagaraku,Geeta Patnaik,/artist/geeta-patnaik,04:01,Odia,07-09-2004,0.48,0.82,0.172,0.899,-2.249,0.0923,174.013,1,5,0.06,4,55,7820707
Ajib Kalia,Subash Das,/artist/subash-das-1,06:48,Odia,03-03-2012,0.5,0.962,0.516,0.413,-11.288,0.0931,175.095,0,9,0.0774,4,97,529347
Adine Malli Mahaka,Sudha Rama|Vani Jairam,/artist/sudha-rama|/artist/vani-jayaram,04:41,Odia,11-02-2009,0.69,0.95,0.23,0.246,-6.949,0.09,173.964,1,8,0.08,4,45,1605990
E Priyatama,Sekhar Ghosh|Subash Das|Kumudini Mishra,/artist/sekhar-ghosh|/artist/subash-das-1|/artist/kumudini-mishra-2,07:04,Odia,07-06-2000,0.94,0.492,0.81,0.787,-4.5,0.01,174.982,1,0,0.027,4,67,6308377
Ahe Ramahari,Raghunath Panigrahi,/artist/raghunath-panigrahi,02:49,Odia,03-08-2022,0.5,0.02,0.33,0.021,-13.391,0.0796,174.004,1,7,0.0428,4,38,4090935
Ahe Dukha Hari,Vani Jairam|Bhikari Bal,/artist/vani-jayaram|/artist/bhikari-bal-1,04:12,Odia,03-02-2013,0.05,0.895,0.187,0.567,-5.711,0.02,172.026,0,5,0.0351,4,53,1280098
Ratna Singhasana,Sekhar Ghosh,/artist/sekhar-ghosh,02:59,Odia,10-12-2018,0.67,0.32,0.237,0.123,-6.12,0.09,173.969,0,11,0.02,4,67,9635718
Jai Jai Jagannatha,Prafulla Kar,/artist/prafulla-kar,03:06,Odia,10-02-2007,0.34,0.851,0.955,0.344,-12.513,0.03,173.998,0,10,0.07,4,60,9805293
Mu Hajichhi Tumari Sapanl,Swarupa Chakravarty|Sikandar Alam,/artist/swarupa-chakravarty|/artist/sikandar-alam,03:15,Odia,07-09-2006,0.19,0.77,0.924,0.989,-3.662,0.0005,173.976,1,10,0.0895,4,84,6199231
Gan Kaniya Kahi,Anuradha Paudwal,/artist/anuradha-paudwal-2,03:28,Odia,01-11-2020,0.97,0.824,0.911,0.089,-6.92,0.0467,174.039,0,9,0.036,4,98,7439943
Kanchi Abhijaan,Akshaya Mohanty,/artist/akshaya-mohanty,18:02,Odia,05-09-2022,0.67,0.6,0.456,0.279,-2.076,0.013,173.009,0,10,0.01,4,36,6324859
Satte Gajamuga Kasi Gazara,Fakir Patnaik,/artist/fakir-patnaik-26,02:57,Odia,03-10-2015,0.2,0.476,0.254,0.022,-10.189,0.0157,174.022,0,5,0.077,4,96,1608704
Mahabahu - Prafulla Kar,Prafulla Kar,/artist/prafulla-kar,03:06,Odia,10-10-2004,0.45,0.42,0.465,0.854,-8.967,0.0996,172.024,0,8,0.097,4,54,11280193
Patent Medicine - Part - Ii,Geeta Patnaik|Sekhar Ghosh,/artist/geeta-patnaik|/artist/sekhar-ghosh,19:56,Odia,01-03-2003,0.72,0.723,0.982,0.395,-8.608,0.047,172.004,0,3,0.0924,4,30,7960451
Nishi Bijane,Akshya Mohanty,/artist/akshya-mohanty,03:56,Odia,06-07-2012,0.53,0.86,0.098,0.72,-7.016,0.0564,173.78,0,1,0.07,4,78,6647780
Phul Gajra Kala Mote Bai,Fakir Patnaik,/artist/fakir-patnaik-26,03:02,Odia,03-08-2002,0.69,0.597,0.365,0.774,-3.454,0.0649,173.927,1,5,0.07,4,30,3494145
Govind Govind Gosain,Bhikari Bal,/artist/bhikari-bal-1,01:24,Odia,06-10-2002,0.46,0.32,0.645,0.485,-10.349,0.03,170.033,0,1,0.1,4,87,11307673
Aau Makhibini Kajal,Ira Mohanty,/artist/ira-mohanty,04:47,Odia,05-05-2020,0.06,0.863,0.634,0.527,-13.42,0.02,174.998,1,8,0.08,4,58,8617626
Tumi Sadhira Ranga,Prafulla Kar|Vani Jairam|Chittaranjan Jena,/artist/prafulla-kar|/artist/vani-jayaram|/artist/chittaranjan-jena-15,08:34,Odia,05-02-2016,0.57,0.17,0.187,0.489,-12.212,0.0433,173.967,1,1,0.072,4,95,10033246
Aja Mur Dekhili Ganashyamaku Go,Banikantha Nimai Charan Harichandan,/artist/banikantha-nimai-charan-harichandan,03:03,Odia,10-07-2015,0.19,0.953,0.756,0.297,-3.65,0.043,174.974,0,4,0.06,4,80,1026313
Ei Mane Sete Phula Phute,Bhupinder Singh|Suresh Wadkar|Aarti Mukherji,/artist/bhupinder-singh|/artist/suresh-wadkar|/artist/aarti-mukherji,04:05,Odia,03-03-2003,0.1,0.92,0.55,0.832,-6.058,0.01,172.015,0,4,0.0035,4,67,457030
Niramala Bhaba,Akshaya Mohanty,/artist/akshaya-mohanty,04:43,Odia,03-06-2000,0.61,0.943,0.109,0.229,-7.008,0.01,174.009,1,2,0.1,4,98,8905330
Kali Je Ratire,Vani Jairam|Arati Mishra,/artist/vani-jayaram|/artist/arati-mishra,04:01,Odia,02-07-2014,0.27,0.66,0.322,0.259,-10.15,0.01,174.109,0,5,0.0633,4,55,2707732
Deba Deba Mahadeba,Debasis Mahapatro|Trupti Das|Chorus,/artist/debasis-mahapatro|/artist/trupti-das|/artist/chorus,06:00,Odia,11-05-2005,0.58,0.763,0.693,0.439,-8.611,0.0165,174.012,1,10,0.0631,4,63,3194083
E Priyatama With Dialogue,Sekhar Ghosh|Sailajananda Nayak|Subash Das|Kumudini Mishra,/artist/sekhar-ghosh|/artist/sailajananda-nayak|/artist/subash-das-1|/artist/kumudini-mishra-1,07:04,Odia,01-05-2014,0.47,0.2,0.702,0.099,-3.588,0.02,173.999,0,4,0.003,4,60,6412332
Kahinki Asichhu Mana,Raghunath Panigrahi,/artist/raghunath-panigrahi,02:56,Odia,01-01-2019,0.98,0.527,0.582,0.717,-2.275,0.01,170.051,0,4,0.058,4,28,378315
Baby O Baby,Akshaya Mohanty|MaYan,/artist/akshaya-mohanty|/artist/mayan,03:12,Odia,01-04-2002,0.78,0.33,0.707,0.253,-2.591,0.055,173.993,0,10,0.014,4,31,10359060
Seemahina Dariya,Pranab Kishore Patnaik,/artist/pranab-kishore-patnaik,05:59,Odia,04-08-2005,0.48,0.958,0.548,0.351,-10.958,0.006,172.001,0,6,0.0856,4,64,617052
Mu Ea Sahara Romeeo,Debasis Mahapatro|Chorus,/artist/debasis-mahapatro|/artist/chorus,04:00,Odia,11-03-2005,0.18,0.68,0.594,0.884,-7.428,0.084,173.999,0,10,0.013,4,76,8427168
Kati Kati Kati,Mohammad Aziz,/artist/mohammad-aziz,05:01,Odia,04-02-2021,0.75,0.154,0.867,0.551,-12.096,0.078,171.981,0,8,0.04,4,82,7143559
Bhoji Khaili,Baidyanath Gayak Ratna Sharma|Bhimsen Satapathi,/artist/baidyanath-gayak-ratna-sarma|/artist/bhimsen-satapathi-7,12:27,Odia,12-03-2006,0.36,0.26,0.026,0.933,-3.41,0.01,174.082,0,1,0.0758,4,47,8141218
Shrikrushnara Banshi,Akshaya Mohanty,/artist/akshaya-mohanty,03:03,Odia,07-04-2017,0.52,0.855,0.357,0.499,-8.115,0.06,173.995,0,5,0.1,4,88,1038087
Inqlab Zindabad,Gopi|Jamuna|Kalpana|Tansen|Bhikari Bal|Subash Das|Jyotsna,/artist/gopi|/artist/jamuna|/artist/kalpana|/artist/tansen|/artist/bhikari-bal-1|/artist/subash-das-1|/artist/jyotsna,02:29,Odia,05-01-2015,0.65,0.56,0.13,0.72,-3.837,0.07,174.042,0,4,0.0884,4,54,5757189
Mu pau na thili,Anuradha Paudwal,/artist/anuradha-paudwal-2,05:08,Odia,10-04-2007,0.77,0.812,0.899,0.698,-10.599,0.065,175.988,0,7,0.06,4,76,2448732
Dosta Ae Jia Ko Nai Kuade,Anuradha Paudwal|Akshaya Mohanty|Udit Narayan,/artist/anuradha-paudwal-2|/artist/akshaya-mohanty|/artist/udit-narayan,04:36,Odia,04-12-2022,0.24,0.66,0.446,0.648,-8.828,0.001,173.988,0,6,0.052,4,48,11096346
Raati Sukha Sare,Trupti Das|K J Yesudas,/artist/trupti-das|/artist/k-j-yesudas,05:14,Odia,05-11-2022,0.57,0.009,0.592,0.414,-5.357,0.0292,173.971,0,2,0.027,4,57,9138618
Haa Ram Haa Ram,Chittaranjan Jena,/artist/chittaranjan-jena-13,04:37,Odia,01-10-2011,0.38,0.51,0.591,0.191,-13.991,0.0867,174.98,1,1,0.023,4,58,1641874
Je Dinu Paichhi,Trupti Das,/artist/trupti-das,03:51,Odia,10-09-2009,0.01,0.973,0.687,0.083,-5.621,0.0296,175.079,0,8,0.0022,4,63,6176709
Tu Eka Niriha Phula,Suresh Wadkar,/artist/suresh-wadkar,06:01,Odia,03-01-2004,0.06,0.04,0.225,0.221,-5.327,0.066,173.998,1,4,0.01,4,98,8249642
He Dukha Hari,Pranab Kishore Patnaik|Swarupa Chakravarty,/artist/pranab-kishore-patnaik|/artist/swarupa-chakravarty,04:03,Odia,04-02-2008,0.01,0.708,0.067,0.208,-2.491,0.01,174.026,0,9,0.01,4,95,2572877
Mahabahu Mahabahu,Tripti Das|Minati Bhanja,/artist/tripti-das|/artist/minati-bhanja,03:33,Odia,06-10-2007,0.23,0.51,0.068,0.637,-7.399,0.09,170.066,0,8,0.0735,4,61,7803417
Bairee Re Bairee,Trupti Das|Anuradha Paudwal,/artist/trupti-das|/artist/anuradha-paudwal-2,05:00,Odia,11-05-2012,0.57,0.634,0.999,0.988,-5.856,0.043,173.967,1,7,0.01,4,96,2039487
Kahinki Asichhu Mana,Raghunath Panigrahi,/artist/raghunath-panigrahi,03:04,Odia,03-12-2015,0.06,0.76,0.523,0.32,-12.37,0.024,174,0,9,0,4,92,11239574
Jogi Geet,Bhikari Bal,/artist/bhikari-bal-1,01:51,Odia,12-08-2022,0.18,0.551,0.769,0.079,-10.778,0.031,174.022,0,6,0.009,4,26,9335973
Badhila Jani Khyama,Prafulla Kar,/artist/prafulla-kar,03:02,Odia,12-02-2006,0.07,0.41,0.459,0.003,-6.663,0.08,176.027,0,8,0.075,4,39,510943
Jaga Hatey Pagha Achhi,Anuradha Paudwal|Akshaya Mohanty,/artist/anuradha-paudwal-2|/artist/akshaya-mohanty,05:28,Odia,07-04-2010,0.65,0.255,0.114,0.17,-13.472,0.026,173.972,0,4,0.0142,4,38,4252104
Tiki Tiki Tiki Ghanta,Akshaya Mohanty,/artist/akshaya-mohanty,02:34,Odia,09-03-2022,0.82,0.27,0.375,0.246,-9.446,0.05,172.049,1,1,0.039,4,98,6796284
Jibana Patra Mo Bharichha Kete Mate,sunanda patnaik,/artist/sunanda-patnaik,04:42,Odia,11-10-2018,0.07,0.412,0.913,0.838,-8.818,0.057,172.017,0,11,0.079,4,73,5908029
Katha Dio Matha Chhuin,Mohammad Aziz|Anuradha Paudwal,/artist/mohammad-aziz|/artist/anuradha-paudwal-2,04:46,Odia,11-07-2009,0.97,0.9,0.974,0.719,-12.612,0.08,174.023,1,0,0.09,4,86,2068723
Chandana Charchita,Sekhar Ghosh,/artist/sekhar-ghosh,02:04,Odia,08-12-2006,0.08,0.506,0.871,0.818,-2.034,0.059,174.016,1,1,0.0418,4,70,2282331
Pada Prante Mote Rakha,Geeta Das,/artist/geeta-das,03:12,Odia,02-12-2006,0.51,0.01,0.791,0.078,-12.242,0.04,173.96,1,7,0.03,4,64,6340201
Chupi Chupi Gori Kane,Usha Mangeshkar,/artist/usha-mangeshkar-2,02:57,Odia,11-02-2023,0.79,0.164,0.434,0.077,-4.932,0.05,174.041,0,10,0.018,4,100,10070910
A ahey dayamoye,Bani Joyram,/artist/bani-joyram,03:10,Odia,02-05-2022,0.54,0.69,0.225,0.576,-8.839,0.0718,172.003,1,7,0.045,4,70,1919497
Khanjani Bhajan,Sikandar Alam,/artist/sikandar-alam,02:36,Odia,01-12-2008,0.26,0.358,0.589,0.037,-7.068,0.0986,174.062,1,1,0.0462,4,25,4960651
Ekare Aneka,Sikandar Alam,/artist/sikandar-alam,03:16,Odia,10-05-2016,0.53,0.61,0.449,0.952,-11.241,0.1,174.997,1,8,0.06,4,78,6037249
Jagabandhu He Gosain,Balakrishna Das,/artist/balakrishna-das,03:04,Odia,09-10-2001,0.7,0.296,0.628,0.532,-12.948,0.05,173.992,0,11,0.0204,4,28,7939303
Suna Bainshi,Shakti Mishra,/artist/shakti-mishra,04:42,Odia,04-01-2021,0.3,0.1,0.072,0.349,-13.677,0.07,174.007,0,11,0.079,4,94,10664182
Dhira Samire Yamuna Tire,Sikandar Alam,/artist/sikandar-alam,01:46,Odia,11-12-2023,0.39,0.456,0.577,0.555,-4.349,0.026,174.057,1,11,0.013,4,89,9116008
Aasa Kie Khaiba Ho,Tansen Singh,/artist/tansen-singh,03:58,Odia,01-12-2007,0.86,0.62,0.192,0.477,-12.946,0.1,174.176,1,0,0.05,4,80,8614715
Barsha Re Bhiji,Kavita Krishnamurthy,/artist/kavita-subramaniam,04:55,Odia,12-08-2006,0.36,0.636,0.774,0.327,-13.563,0.09,173.96,0,9,0.008,4,31,82626
Holi holire holi,Debasish Mohapatra,/artist/debasish-mohapatra,02:34,Odia,06-08-2002,0.6,0.22,0.787,0.302,-11.535,0.0043,173.998,0,1,0.07,4,74,5475915
Jaga Kaliare,Chitta Jena,/artist/chitta-jena,03:52,Odia,07-07-2007,0.16,0.957,0.315,0.033,-7.471,0.0476,173.991,1,9,0.016,4,64,9230439
Haule Haule,Chittaranjan Jena,/artist/chittaranjan-jena-24,03:07,Odia,06-02-2014,0.52,0.27,0.706,0.527,-6.429,0.05,173.964,1,1,0.06,4,27,6186146
Ahe Ramahari,Akshaya Mohanty,/artist/akshaya-mohanty,03:27,Odia,03-11-2003,0.7,0.296,0.35,0.464,-3.489,0.055,175.021,0,10,0.07,4,71,5348472
Rupa Ni Lo,Muni,/artist/muni,04:00,Odia,10-07-2020,0.97,0.12,0.321,0.525,-2.631,0.051,174.002,0,11,0.0823,4,70,6940963
Malli Phooti Mahaki,Noor Begum,/artist/noor-begum,03:00,Odia,03-03-2018,0.2,0.964,0.133,0.725,-10.557,0.077,174.03,1,5,0.1,4,58,11313376
Aahare Kansi Labange,Vijayalaxmi|Mitrabhanu Biswal|Hrushi Meher,/artist/vijayalaxmi|/artist/mitrabhanu-biswal|/artist/hrushi-meher,05:00,Odia,09-01-2021,0.91,0.7,0.055,0.952,-2.4,0.089,170.054,0,8,0.089,4,29,9753505
Athala Sagare,Anuradha Paudwal,/artist/anuradha-paudwal-2,04:00,Odia,04-01-2009,0.31,0.319,0.564,0.006,-3.355,0.0154,174.008,0,0,0.022,4,70,2154805
E Gumsum Rati,Swarupa Chakravarty,/artist/swarupa-chakravarty,05:04,Odia,03-11-2017,0.25,0.51,0.695,0.122,-8.901,0.0561,174.84,1,8,0.06,4,86,9792983
Nadi eko phula bana,Anuradha Paudwal,/artist/anuradha-paudwal-2,04:21,Odia,07-10-2001,0.31,0.417,0.637,0.334,-7.862,0.08,174.042,0,3,0.0416,4,31,3318545
Akhila Bramhnda Pati,Vani Jairam|Ramona,/artist/vani-jayaram|/artist/ramona,02:02,Odia,06-12-2018,0.9,0.74,0.789,0.046,-11.611,0.047,173.996,0,1,0.0106,4,66,2532864
Bhuli Nahin,Subhash Das,/artist/subhash-das,07:06,Odia,03-08-2005,0.73,0.897,0.071,0.76,-12.283,0.03,174.991,0,7,0.026,4,78,4844039
Tumaku Dekhi,Akshaya Mohanty,/artist/akshaya-mohanty,03:45,Odia,08-12-2006,0.32,0.45,0.538,0.423,-11.184,0,173.97,0,10,0.03,4,68,2411568
Ja Pain Bhabi,Trupti Das,/artist/trupti-das,04:03,Odia,12-08-2023,0.79,0.706,0.285,0.399,-10.341,0.084,173.873,0,4,0.059,4,99,9494284
Gul Guli And Gul Guli,Prafulla Kar,/artist/prafulla-kar,05:03,Odia,06-07-2011,0.07,0.87,0.358,0.96,-11.913,0,172.046,0,0,0.048,4,90,9796026
Shasyashalini Palli Malini,Jamuna|Bhikari Bal|Geeta Patnaik,/artist/jamuna|/artist/bhikari-bal-1|/artist/geeta-patnaik,04:37,Odia,05-03-2002,0.1,0.62,0.062,0.395,-8.449,0.0383,175.019,0,5,0.0628,4,66,2440824
Chandana Charchita Nila Kalebara,Nirmal Mishra,/artist/nirmal-mishra,02:54,Odia,11-11-2019,0.47,0.54,0.719,0.689,-13.183,0.064,174.036,1,1,0.025,4,46,8961792
Jaya Jadu Nandan,Suman Kalyanpur,/artist/suman-kalyanpur,03:18,Odia,10-05-2007,0.03,0.477,0.657,0.535,-5.559,0.075,174.095,0,9,0.002,4,46,560292
Tume Ago Pahanti,Pranab Kishore Patnaik,/artist/pranab-kishore-patnaik,02:58,Odia,12-12-2014,0.14,0.35,0.482,0.099,-6.044,0.049,173.986,0,9,0.097,4,39,1450166
Chha Kaudia Chhaka,Fakir Patnaik|Susama Mishra,/artist/fakir-patnaik-26|/artist/susama-mishra,03:17,Odia,07-09-2003,0.54,0.848,0.775,0.935,-11.061,0.0878,173.996,1,8,0.009,4,49,9854386
Tame Ea Ca Ea Ea Ba,Akshya Mohanty|Haimanti Shukla|Surjit Das,/artist/akshya-mohanty|/artist/haimanti-shukla|/artist/surjit-das,03:52,Odia,11-05-2020,0.85,0.56,0.392,0.523,-3.823,0.07,175.046,1,7,0.0865,4,91,883589
Boiley Radhika Sunago Duti,Fakir Patnaik,/artist/fakir-patnaik-26,03:28,Odia,04-09-2004,0.15,0.584,0.504,0.169,-5.255,0.04,173.966,0,5,0.076,4,35,5783646
Ahe Ramahari,Raghunath Panigrahi,/artist/raghunath-panigrahi,02:48,Odia,06-01-2024,0.14,0.86,0.527,0.034,-4.575,0.087,174.026,1,6,0.0783,4,53,275770
Dhula Pare Baja Bajania,Akshaya Mohanty,/artist/akshaya-mohanty,04:32,Odia,09-01-2001,0.54,0.713,0.891,0.051,-2.615,0.003,173.996,1,0,0.03,4,56,8413465
Pindhi Pata Shadhi,Trupti Das|Debasis Mahapatro,/artist/trupti-das|/artist/debasis-mahapatro,05:00,Odia,06-07-2013,0.01,0.21,0.311,0.542,-11.344,0.0932,174.003,1,1,0.0009,4,70,6867952
Mu Ta Manisha Marini,Sikandar Alam,/artist/sikandar-alam,03:24,Odia,01-10-2006,0.41,0.639,0.574,0.959,-2.503,0.0082,173.979,1,1,0.086,4,38,2363809
Guhari Suno,Suman Kalyanpur,/artist/suman-kalyanpur,02:58,Odia,01-03-2016,0.06,0.01,0.829,0.919,-9.736,0.091,173.965,0,1,0.099,4,36,5681091
Ni Sa Ga Ma Pa Pa,Vani Jairam|K J Yesudas,/artist/vani-jayaram|/artist/k-j-yesudas,06:24,Odia,11-07-2022,0.48,0.465,0.924,0.198,-10.329,0.0681,174.992,1,1,0.01,4,56,8532200
Mali Mala Shyam Ku Devi,Indira Nanda,/artist/indira-nanda,03:06,Odia,04-04-2009,0.36,0.07,0.82,0.284,-2.578,0.039,173.201,0,7,0.033,4,82,4826842
Baya Mana Michhe Ete Bandhu Chhu Asa,Mohammad Aziz,/artist/mohammad-aziz,05:00,Odia,11-03-2004,0.78,0.488,0.575,0.556,-3.654,0.07,174.975,1,0,0.0785,4,55,1249962
E Pahada Se Pakhey,Anuradha Paudwal,/artist/anuradha-paudwal-2,04:59,Odia,12-01-2006,0.54,0.94,0.2,0.644,-13.39,0.042,174.012,0,8,0.094,4,60,2793317
Ki Heba Sua Posile,Banikantha Nimai Charan Harichandan,/artist/banikantha-nimai-charan-harichandan,02:35,Odia,11-08-2005,0.07,0.459,0.741,0.327,-5.972,0.07,172.991,0,8,0.0622,4,94,8004167
Tume Aasi Gala Neyee,Mohammad Aziz|Anuradha Paudwal,/artist/mohammad-aziz|/artist/anuradha-paudwal-2,05:25,Odia,09-05-2008,0.58,0.59,0.65,0.786,-12.298,0.0493,172.964,1,9,0.05,4,66,8969353
Dheu Pare Dheu,Bibhu Das|Geeta Das,/artist/bibhu-das|/artist/geeta-das,03:53,Odia,10-11-2002,0.97,0.867,0.329,0.518,-8.751,0.09,174.023,1,1,0.0225,4,36,659543
Dasta Bele Chala,Akshaya Mohanty,/artist/akshaya-mohanty,04:34,Odia,11-10-2015,0.51,0.09,0.034,0.414,-12.439,0.046,175.06,0,6,0.058,4,50,11248326
Nachi Nachi Jhnli,Naba Mahattam,/artist/naba-mahattam,05:00,Odia,05-01-2010,0.12,0.508,0.737,0.516,-9.181,0.03,173.044,1,6,0.08,4,78,1681968
Jogi Geet,Bhikari Bal,/artist/bhikari-bal-1,01:51,Odia,10-12-2016,0.04,0.31,0.099,0.726,-6.04,0.018,172.736,0,10,0.0319,4,48,6158831
Haire Mote,Sipra Basu|Chittaranjan Jena,/artist/sipra-basu|/artist/chittaranjan-jena-20,03:15,Odia,08-06-2004,0.11,0.982,0.243,0.137,-7.552,0.03,174.025,0,8,0.05,4,73,5393904
Sanja Sakale,Nirmal Mishra,/artist/nirmal-mishra,03:13,Odia,02-07-2011,0.82,0.28,0.857,0.723,-4.074,0.04,175.035,1,7,0.082,4,67,7329439
Raat Sarabi Prita Gulabi,Sravanti Mazumder,/artist/sravanti-mazumder,03:13,Odia,10-02-2012,0.64,0.057,0.941,0.418,-5.577,0.04,173.989,1,11,0.071,4,93,10014909
Baajare Mohan Murali,Hrushi Meher|Ramesh Kumar,/artist/hrushi-meher|/artist/ramesh-kumar,05:00,Odia,04-05-2002,0.43,0.85,0.603,0.916,-6.672,0.034,172.983,0,5,0.087,4,55,5914598
Se Ye Shil Mil Sapana Chhuana Re,Nirmal Mishra,/artist/nirmal-mishra,02:52,Odia,04-03-2001,0.33,0.733,0.672,0.123,-3.029,0.049,174.008,1,2,0.08,4,60,3264176
Maa Go Mamatamayi,Vani Jairam,/artist/vani-jayaram,03:12,Odia,01-12-2008,0.83,0.74,0.371,0.76,-7.436,0.03,175.453,0,9,0.0703,4,60,8609824
Je Nama Sunile,Anuradha Paudwal,/artist/anuradha-paudwal-2,04:00,Odia,06-01-2022,0.62,0.625,0.48,0.889,-8.839,0.045,173.978,0,5,0.0614,4,75,6450173
Ahe Ramahari,Pranab Kishore Patnaik,/artist/pranab-kishore-patnaik,03:18,Odia,09-03-2021,0.85,0.54,0.34,0.159,-5.898,0.03,174.03,0,10,0.06,4,85,8836494
Jibanara Mane,Pranab Kishore Patnaik,/artist/pranab-kishore-patnaik,03:13,Odia,11-10-2001,0.07,0.878,0.837,0.094,-7.1,0.01,172.027,1,0,0.0902,4,72,3681209
Alekha Anadi Parambrahma,Fakir Patnaik,/artist/fakir-patnaik-45,03:21,Odia,06-01-2020,0.79,0.87,0.965,0.798,-13.174,0.08,171.934,1,1,0.03,4,94,663380
Nanda Pacharila,Akshaya Mohanty,/artist/akshaya-mohanty,03:11,Odia,10-01-2022,0.02,0.997,0.894,0.212,-4.068,0.0899,174.01,0,1,0.03,4,73,10095491
Sulsulia Chulbulia,Nirmal Mishra|Basanta Das,/artist/nirmal-mishra|/artist/basanta-das,04:01,Odia,12-01-2009,0.09,0.22,0.266,0.509,-12.025,0.0494,175.042,0,4,0.0567,4,65,7043336
Ahe Ramahari,Balakrishna Das,/artist/balakrishna-das,03:53,Odia,05-06-2003,0.06,0.836,0.839,0.793,-10.501,0.01,174.017,1,1,0.0005,4,31,346936
Bhagya Mile Jasa,Trupti Das,/artist/trupti-das,03:51,Odia,02-05-2012,0.07,0.22,0.277,0.49,-3.446,0.01,174.014,1,1,0.02,4,60,2460407
Manima Pade Mo,Anuradha Paudwal,/artist/anuradha-paudwal-2,04:00,Odia,04-03-2009,0.09,0.107,0.913,0.108,-8.046,0.0898,173.778,0,9,0.013,4,47,10892129
Kahin Achha Natha,Raghunath Panigrahi,/artist/raghunath-panigrahi,02:55,Odia,12-03-2001,0.1,0.64,0.646,0.771,-2.655,0.01,170.084,0,10,0.055,4,71,8375402
Chaka Nayanaku,Raghunath Panigrahi,/artist/raghunath-panigrahi,04:11,Odia,04-10-2006,0.37,0.788,0.603,0.275,-5.313,0.1,173.969,1,6,0.046,4,42,8640900
Shamaku Juhara,Pranab Kishore Patnaik|P. Susheela,/artist/pranab-kishore-patnaik|/artist/p-suseela-2,03:14,Odia,06-02-2017,0.51,0.15,0.376,0.542,-3.909,0.05,173.813,1,2,0.077,4,60,5965062
Kshyamanu Kampa Dhara He,Bhikari Bal,/artist/bhikari-bal-1,03:41,Odia,10-05-2020,0.81,0.759,0.631,0.395,-6.51,0.017,174.942,1,1,0.0107,4,86,2876338
Namo Niranjana Nikhila Nidhana,Raghunath Panigrahi,/artist/raghunath-panigrahi,03:31,Odia,01-10-2017,0.83,0.88,0.591,0.645,-6.799,0.016,174.008,1,9,0.06,4,50,6195549
Dekhalo Sangata,Anuradha Paudwal,/artist/anuradha-paudwal-2,05:00,Odia,02-02-2009,0.86,0.381,0.476,0.273,-7.079,0.085,172.058,0,4,0.0041,4,46,5344028
Baby Tora,Akshaya Mohanty,/artist/akshaya-mohanty,04:36,Odia,11-03-2010,0.12,0.25,0.308,0.364,-9.714,0.04,172.012,0,4,0.031,4,77,3778911
Ahe Ramahari,Akshaya Mohanty,/artist/akshaya-mohanty,03:17,Odia,12-07-2001,0.27,0.419,0.06,0.178,-3.43,0.0631,174.02,1,11,0.0537,4,26,8198863
Naba Keli,Baidyanath Gayak Ratna Sharma|Bhimsen Satapathi,/artist/baidyanath-gayak-ratna-sarma|/artist/bhimsen-satapathi-6,11:54,Odia,06-01-2017,0.87,0.15,0.012,0.382,-11.875,0.052,175.026,1,6,0.0579,4,60,5086159
Mu Jane Na Tume Janena,Aarti Mukherji|Debashish Mohapatra,/artist/aarti-mukherji|/artist/debashish-mohapatra,02:45,Odia,03-07-2007,0.97,0.799,0.391,0.201,-9.828,0.024,174.998,0,1,0.08,4,87,6010241
Niladrau Sankha Madhye,Prafulla Kar,/artist/prafulla-kar,02:12,Odia,04-05-2013,0.17,0.75,0.749,0.883,-13.843,0.03,173.932,0,6,0.059,4,54,1793973
Badasi Jadi Kinchidapi,Sekhar Ghosh,/artist/sekhar-ghosh,03:34,Odia,07-01-2001,0.36,0.74,0.295,0.364,-13.121,0.05,173.02,0,2,0.009,4,68,8249361
Sun Sun Natia Pilla,Fakir Patnaik,/artist/fakir-patnaik-26,03:16,Odia,02-04-2010,0.14,0.56,0.266,0.29,-10.202,0.092,174.022,1,5,0.091,4,55,1333925
