song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream
Phire Eso Anuradha,R. D. Burman,/artist/r-d-burman,03:23,Bengali,11-07-2015,0.62,0.06,0.617,0.213,-12.261,0.03,155.028,0,9,0.0731,4,98,6516628
Ami Dur Hote Tomarei Dekhechhi,Hemant Kumar,/artist/hemanta-mukherjee,03:05,Bengali,08-04-2021,0.84,0.144,0.761,0.996,-3.391,0.0993,155.002,0,5,0.08,4,87,6039748
Hey Nutan Dekha Dik Aar-Bar,Swagatalakshmi Dasgupta,/artist/swagatalakshmi-dasgupta,04:38,Bengali,11-08-2014,0,0.09,0.667,0.856,-10.354,0.0598,157.163,0,10,0.0741,4,56,7279842
Ek Je Chhilo Maachhi,Antara Chwdhury,/artist/antara-chwdhury,03:01,Bengali,12-01-2017,0.04,0.337,0.457,0.77,-12.124,0.05,155.024,0,9,0.067,4,32,2346281
Ami Mon Diye Chi,Asha Bhosle,/artist/asha-bhosle-1,05:20,Bengali,07-03-2019,0.65,0.07,0.868,0.789,-7.234,0.077,154.969,1,1,0.0266,4,65,6974755
Bidhir Bandhan Katbe Tumi,Kishore Kumar,/artist/kishore-kumar,02:07,Bengali,08-08-2017,0.66,0.735,0.77,0.267,-5.078,0.04,149.672,1,1,0.056,4,84,3369354
Maharaja Tomarey Shelam,Anup Ghoshal|Rabi Ghosh,/artist/anup-ghoshal-1|/artist/rabi-ghosh,03:37,Bengali,09-05-2014,0.31,0.06,0.358,0.483,-4.948,0.0066,146.973,0,5,0.0145,4,97,10234961
Ami Je Jalsaghare (Stereo),Sandhya Mukherjee,/artist/sandhya-mukherjee,03:21,Bengali,10-06-2012,0.04,0.587,0.457,0.143,-4.54,0.05,150.005,1,1,0.0614,4,34,6115662
Aamar Eche Korche Bhalo,Bappi Lahiri|Asha Bhosle,/artist/bappi-lahiri|/artist/asha-bhosle-1,06:23,Bengali,11-03-2005,0.11,0.29,0.056,0.849,-13.475,0.0748,148.012,1,9,0.0977,4,39,7262957
Balo Ki Achhe Go,R. D. Burman,/artist/r-d-burman,03:15,Bengali,06-03-2017,0.27,0.517,0.736,0.967,-4.878,0.01,149.863,0,0,0,4,65,2033705
Tomari Chalar Pathe,Asha Bhosle,/artist/asha-bhosle-1,04:45,Bengali,08-08-2022,0.21,0.81,0.407,0.929,-5.316,0.087,150.018,1,7,0.04,4,76,8514787
Ore Baba Dekho Cheye,Anup Ghoshal,/artist/anup-ghoshal-1,03:43,Bengali,10-02-2008,0.93,0.331,0.9,0.14,-4.09,0.02,150.018,1,7,0.1,4,34,790846
Keno Kichhu Katha Balo Na,Lata Mangeshkar,/artist/lata-mangeshkar,03:05,Bengali,05-07-2003,0.88,0.1,0.15,0.93,-11.785,0.09,150.026,1,2,0.0561,4,68,8803120
Aayre Chhute Aai,Antara Chwdhury,/artist/antara-chwdhury,03:28,Bengali,03-01-2019,0.06,0.338,0.802,0.655,-12.678,0.09,154.978,0,11,0.028,4,33,5659342
Je Khanei Thako Sukhe Thako,Asha Bhosle,/artist/asha-bhosle-1,05:13,Bengali,05-06-2003,0.63,0.56,0.734,0.617,-11.772,0.08,149.92,0,11,0.0043,4,31,9231888
Dekhle Kemon Tumi Khel,Kishore Kumar,/artist/kishore-kumar,06:05,Bengali,02-10-2017,0.7,0.65,0.225,0.37,-3.217,0.064,150.093,0,11,0.06,4,35,735663
Aei Gaaneri Shure Shure,Mohammad Aziz,/artist/mohammad-aziz,06:01,Bengali,12-11-2007,0.75,0.91,0.316,0.812,-11.175,0.065,150.042,0,9,0.06,4,71,8150229
Phire Elam Dure Giye,Asha Bhosle|R. D. Burman,/artist/asha-bhosle-1|/artist/r-d-burman,04:05,Bengali,12-02-2011,0.6,0.018,0.67,0.766,-2.959,0.081,149.918,0,10,0.018,4,25,7836326
Pa Ma Ga Re Sa,Lata Mangeshkar,/artist/lata-mangeshkar,03:07,Bengali,09-04-2021,0.46,0.52,0.461,0.229,-9.834,0.0523,149.977,1,4,0.0162,4,41,2096463
Na Dir Dir Da,Antara Chwdhury,/artist/antara-chwdhury,02:58,Bengali,11-02-2007,0.24,0.479,0.289,0.858,-8.488,0.0265,149.958,0,4,0.089,4,64,10615229
Swapna Mahale Ajo Nishirate,Bappi Lahiri,/artist/bappi-lahiri,03:23,Bengali,06-05-2016,0.5,0.35,0.602,0.214,-13.123,0.011,149.998,0,10,0.07,4,95,7846039
Nadir Paare Uthchhe Dhonya,R. D. Burman,/artist/r-d-burman,06:00,Bengali,06-05-2004,0.09,0.714,0.404,0.953,-8.054,0.0433,156.345,1,7,0.04,4,69,1777225
Keu Jane Na Tumi Je Amar,R. D. Burman,/artist/r-d-burman,04:46,Bengali,06-08-2022,0.76,0.36,0.58,0.213,-5.792,0.09,149.849,1,7,0.036,4,75,1647161
Ore Amar Mon,Dwijen Mukherjee,/artist/dwijen-mukherjee,03:23,Bengali,07-05-2016,0.78,0.045,0.552,0.3,-11.733,0.05,149.989,0,6,0.083,4,70,3652067
Bujhbe Na Keu Bujhbe Na,Lata Mangeshkar,/artist/lata-mangeshkar,04:36,Bengali,01-05-2019,0.39,0.22,0.829,0.822,-13.603,0,150.006,0,0,0.0856,4,74,10592782
Taare Bole Diyo,Hemant Kumar,/artist/hemanta-mukherjee,03:22,Bengali,07-03-2020,0.14,0.661,0.163,0.627,-13.631,0.0004,149.984,0,2,0.089,4,51,728521
Dongshili Tui,Lata Mangeshkar,/artist/lata-mangeshkar,03:13,Bengali,06-12-2017,0.93,0.26,0.56,0.91,-5.071,0.08,153.96,0,9,0.0221,4,63,6965606
Jani Na Kothay Tumi,Asha Bhosle|R. D. Burman,/artist/asha-bhosle-1|/artist/r-d-burman,03:12,Bengali,12-09-2010,0.26,0.263,0.539,0.287,-5.812,0.0369,150.007,0,8,0.02,4,84,8716615
Bolchi Tomar Kane Kane- Duet,Bappi Lahiri|Rema Lahiri,/artist/bappi-lahiri|/artist/rema-lahiri,04:24,Bengali,03-02-2020,0.7,0.15,0.478,0.717,-9.104,0.079,149.931,0,11,0.0459,4,30,6216400
Lakshmiti Dohai Tomar,Asha Bhosle,/artist/asha-bhosle-1,03:19,Bengali,07-02-2003,0.25,0.802,0.201,0.159,-5.605,0.051,150.085,1,8,0.0678,4,57,11083486
Phire Elam Dure Giye,Asha Bhosle|R. D. Burman,/artist/asha-bhosle-1|/artist/r-d-burman,04:05,Bengali,12-07-2022,0.41,0.28,0.964,0.364,-13.419,0.0007,149.968,0,0,0.048,4,31,8859051
Chupi Chupi Kaache Aesho,Alka Yagnik,/artist/alka-yagnik,05:53,Bengali,04-04-2015,0.08,0.188,0.355,0.744,-4.062,0.03,149.99,1,0,0.06,4,59,553023
Ei Purnima Raat,Hemant Kumar,/artist/hemanta-mukherjee,03:03,Bengali,04-02-2019,0.24,0.89,0.895,0.471,-6.859,0.0373,150.066,0,7,0.08,4,52,7898565
Kono Kaaj Noy Aaj,Asha Bhosle|Kishore Kumar,/artist/asha-bhosle-1|/artist/kishore-kumar,04:31,Bengali,11-03-2000,0.91,0.851,0.959,0.237,-6.531,0.09,145.985,0,5,0.05,4,85,4547461
Shudhu Jaowa Asa,Lopamudra Mitra,/artist/lopamudra-mitra,04:39,Bengali,09-07-2002,0.57,0.43,0.466,0.113,-2.966,0.0885,150.128,1,7,0.098,4,99,4239588
Otho Otho Surjayre,Lata Mangeshkar,/artist/lata-mangeshkar,05:02,Bengali,11-04-2012,0.66,0.564,0.234,0.685,-9.594,0.0947,149.984,0,11,0.044,4,30,3279849
Drishya Dekhi Anya,Anup Ghoshal,/artist/anup-ghoshal-1,01:32,Bengali,02-04-2020,0.3,0.9,0.99,0.238,-4.607,0.0284,149.982,1,7,0.038,4,44,10436724
Nei Sei Purnima Raat,Asha Bhosle,/artist/asha-bhosle-1,03:19,Bengali,10-05-2016,0.14,0.745,0.588,0.558,-5.265,0.0322,149.966,0,10,0.0259,4,61,3995422
Ogo Aar Kichhu To Naai,Lata Mangeshkar,/artist/lata-mangeshkar,03:11,Bengali,11-07-2007,0.53,0.76,0.562,0.477,-12.779,0.01,149.982,0,5,0.0502,4,82,6613791
Kobe Je Kothay,Bhupinder Singh,/artist/bhupinder-singh,04:23,Bengali,06-07-2008,0.3,0.652,0.297,0.563,-5.022,0.014,149.866,0,0,0,4,82,2974616
Sei Raate Raat Chhilo Purnima,Kishore Kumar,/artist/kishore-kumar,04:05,Bengali,04-10-2017,0.96,0.22,0.773,0.907,-11.617,0.01,150.026,0,9,0.0143,4,30,11200097
Sukher Majhey Tomay,Indrani Sen,/artist/indrani-sen,03:13,Bengali,08-02-2010,0.06,0.063,0.581,0.65,-5.267,0.07,149.992,0,2,0.01,4,48,9035263
Saraswati,Atanu Sanyal,/artist/atanu-sanyal,01:53,Bengali,08-05-2011,0.03,0.77,0.794,0.032,-6.325,0.067,155.166,0,10,0.036,4,36,33276
Sunilo Saagarey,Debabrata Biswas,/artist/debabrata-biswas,03:12,Bengali,08-09-2010,0.69,0.978,0.446,0.344,-4.614,0.048,150.028,0,7,0.035,4,68,4284699
Otho Otho Suryai Re,Lata Mangeshkar,/artist/lata-mangeshkar,05:03,Bengali,07-02-2014,0.45,0.99,0.495,0.015,-5.686,0.07,150.007,1,0,0.0859,4,63,5291990
E Jiban Premeri Ek Patabahar Kabita,Kishore Kumar,/artist/kishore-kumar,04:58,Bengali,04-03-2003,0.82,0.623,0.474,0.217,-12.658,0.091,149.966,0,9,0.094,4,63,11329532
Bistirna Dupare,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,06:18,Bengali,07-07-2004,0.28,0.62,0.925,0.204,-6.755,0.02,149.953,1,8,0.055,4,79,2992599
Menokaa Maathaay Dilo Ghomtaa,Purna Das Baul,/artist/purna-das-baul,02:57,Bengali,10-08-2015,0.66,0.454,0.461,0.964,-4.364,0.0409,150.067,1,2,0.03,4,97,4871459
Paye Pari Baghmama,Anup Ghoshal,/artist/anup-ghoshal-1,03:18,Bengali,06-04-2001,0.6,0.88,0.058,0.261,-11.893,0.0937,155.007,1,1,0.088,4,91,7835863
Joriye Dhorechhi Jare,Kishore Kumar,/artist/kishore-kumar,03:17,Bengali,11-05-2003,0.04,0.39,0.925,0.438,-12.318,0.0741,150.05,0,10,0.0079,4,84,8271820
Amar Natun Gaaner Janamatithi,Hemant Kumar,/artist/hemanta-mukherjee,03:42,Bengali,03-10-2007,0.42,0.78,0.151,0.81,-10.034,0.0133,155.065,0,6,0.0552,4,66,6078015
Ami Tomar Preme Habo Sabar,Sagar Sen,/artist/sagar-sen,03:14,Bengali,11-01-2015,0.65,0.452,0.609,0.491,-13.687,0.021,149.992,0,9,0.066,4,86,5172721
Bhalo Jodi Baso Sakhi,Chinmoy Chatterjee,/artist/chinmoy-chatterjee,03:01,Bengali,11-02-2023,0.45,0.71,0.523,0.229,-9.934,0.08,150.043,0,4,0.0139,4,45,3219942
Katha Kichhu Kichhu Bujhe Nite Hoy,Shyamal Mitra|Aarti Mukherji,/artist/shyamal-mitra|/artist/aarti-mukherji,03:49,Bengali,03-01-2021,0.8,0.864,0.098,0.386,-9.012,0.06,149.99,1,10,0.047,4,75,6531475
Jiban Khatar Prati Patay,Shyamal Mitra,/artist/shyamal-mitra,03:17,Bengali,09-05-2001,0.99,0.47,0.573,0.867,-12.862,0.0173,150.06,0,8,0.1,4,66,4749075
Amar Moner Ei Mayurmahale,Kishore Kumar,/artist/kishore-kumar,03:09,Bengali,09-09-2003,0.18,0.353,0.057,0.393,-13.349,0.0946,150.071,0,5,0.0227,4,59,11285218
Alo Aar Alo Diye (Mone Hoy Aaj Ami),Asha Bhosle,/artist/asha-bhosle-1,04:06,Bengali,02-07-2016,0.27,0.39,0.609,0.813,-8.376,0.02,149.984,0,2,0.06,4,39,3126641
Godhuli Gaganey,Debabrata Biswas,/artist/debabrata-biswas,02:57,Bengali,07-02-2020,0.15,0.674,0.662,0.039,-11.775,0.0707,155.057,0,11,0.08,4,87,6824599
Abar Habe To Dekha,Manna Dey,/artist/manna-dey,03:01,Bengali,06-05-2008,0.84,0.29,0.451,0.117,-10.626,0.0247,154.931,0,0,0.0608,4,48,5000411
Akash Keno Daake,Kishore Kumar,/artist/kishore-kumar,03:14,Bengali,01-03-2009,0.77,0.085,0.092,0.892,-13.07,0,149.957,0,11,0.0862,4,30,1371159
Madhabi Phutechhe Oi,Lata Mangeshkar|R. D. Burman,/artist/lata-mangeshkar|/artist/r-d-burman,04:24,Bengali,05-07-2022,0.31,0.66,0.873,0.815,-7.545,0,154.957,0,5,0.0831,4,87,5882473
Ek Je Chhilo Dushtu Chhele,Antara Chwdhury,/artist/antara-chwdhury,03:25,Bengali,05-03-2012,0.22,0.945,0.113,0.086,-4.593,0.054,149.975,0,11,0.02,4,41,395200
Ki Hobe Aar Purono Diner Katha,R. D. Burman,/artist/r-d-burman,05:06,Bengali,07-12-2023,0.63,0.79,0.058,0.561,-11.971,0.07,149.949,1,11,0.077,4,48,7059860
Mone Naa Rang Lagle,Asha Bhosle|Kishore Kumar|Chorus,/artist/asha-bhosle-1|/artist/kishore-kumar|/artist/chorus,05:18,Bengali,05-07-2003,0.89,0.091,0.608,0.375,-6.018,0.03,149.959,1,2,0.05,4,65,7308369
Monta Aamar Hariye Geche,Vijayta Pandit,/artist/vijayta-pandit,04:39,Bengali,06-11-2018,0.94,0.18,0.242,0.776,-11.548,0.0234,149.942,0,7,0.1,4,58,10381790
Ei To Jiban,Kishore Kumar,/artist/kishore-kumar,04:22,Bengali,11-02-2014,0.12,0.87,0.314,0.008,-6.39,0.09,155.014,0,6,0.098,4,54,2121919
Kato Madhur E Jibon,Kishore Kumar,/artist/kishore-kumar,03:25,Bengali,10-10-2000,0.57,0.41,0.383,0.913,-13.963,0.094,149.902,0,7,0,4,61,668970
Ei Je Nadi Jay Sagare,Kishore Kumar,/artist/kishore-kumar,03:29,Bengali,01-11-2021,0.85,0.586,0.82,0.824,-7.837,0.0311,150.043,0,0,0.059,4,67,1726659
Teenti Mantra Niye,Shyamal Mitra,/artist/shyamal-mitra,03:45,Bengali,07-04-2016,0.3,0.29,0.136,0.371,-13.237,0.068,149.994,1,6,0.052,4,32,1541904
Sakhi Bhabana Kahare Bale,Lata Mangeshkar|Kavita Krishnamurthy,/artist/lata-mangeshkar|/artist/kavita-subramaniam,03:18,Bengali,01-08-2015,0.83,0.807,0.776,0.933,-11.016,0.01,155.026,0,9,0.09,4,71,5168417
Ketechhe Ekela Biraher Bela,Chinmoy Chatterjee,/artist/chinmoy-chatterjee,03:13,Bengali,01-03-2009,0.36,0.61,0.172,0.022,-7.771,0.0821,149.87,1,1,0.028,4,25,9625782
Deke Deke Kato,R. D. Burman,/artist/r-d-burman,03:06,Bengali,02-10-2007,0.08,0.623,0.7,0.214,-12.19,0.075,149.981,1,1,0.068,4,57,2679965
Eso Amar Ghare - Hemanta Mukherjee,Hemant Kumar,/artist/hemanta-mukherjee,04:28,Bengali,04-10-2021,0.98,0.76,0.868,0.977,-9.384,0.066,148.02,1,10,0,4,96,10242873
Jay Din Emni Jodi,Hemant Kumar,/artist/hemanta-mukherjee,03:17,Bengali,12-02-2010,0.84,0.283,0.997,0.662,-3.987,0.08,149.761,0,2,0.01,4,75,9216193
Ki Name Deke Bolbo Tomake,Shyamal Mitra,/artist/shyamal-mitra,02:52,Bengali,05-11-2006,0.04,0.28,0.792,0.613,-13.677,0.06,150.045,1,5,0.0343,4,43,5030917
O Pakhi Ure Aay,Asha Bhosle,/artist/asha-bhosle-1,03:25,Bengali,09-01-2014,0.86,0.877,0.929,0.44,-9.461,0.0196,155.174,0,10,0.096,4,71,5710178
Phool Koli Re Phool Koli,Kishore Kumar|Asha Bhosle,/artist/kishore-kumar|/artist/asha-bhosle-1,05:21,Bengali,01-09-2002,0.5,0.15,0.102,0.729,-10.713,0,154.983,1,4,0.094,4,90,6106132
Hey Dola Hey Dola,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,02:26,Bengali,12-01-2013,0.43,0.182,0.279,0.775,-9.31,0.032,150.118,0,4,0.06,4,39,7955412
Ei Chhotto Chhotto Paye,Aarti Mukherji|Pratima Banerjee,/artist/aarti-mukherji|/artist/pratima-banerjee,03:31,Bengali,05-03-2020,0.04,0.02,0.969,0.321,-9.51,0.084,150.052,0,11,0.01,4,29,4970676
Chandra Je Tui,Lata Mangeshkar,/artist/lata-mangeshkar,03:24,Bengali,07-01-2016,0.51,0.919,0.239,0.085,-13.913,0.0491,154.943,1,7,0.069,4,60,2511639
Ganga Amar Ma,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,03:04,Bengali,05-02-2002,0.32,0.97,0.323,0.791,-5.592,0.1,150.023,1,10,0.074,4,85,6199480
Chintamoyee Tara Tumi,Panna Lal Bhattacharjee,/artist/panna-lal-bhattacharjee,03:02,Bengali,11-02-2009,0.76,0.052,0.778,0.842,-8.907,0.0567,149.983,1,1,0.05,4,40,8968650
Tumi Je Premer,Kishore Kumar|Aarti Mukherji,/artist/kishore-kumar|/artist/aarti-mukherji,03:21,Bengali,07-02-2012,0.63,0.87,0.049,0.026,-8.362,0.058,150.318,1,9,0.035,4,49,2357862
Jani Na Kothay Tumi,Asha Bhosle|R. D. Burman,/artist/asha-bhosle-1|/artist/r-d-burman,03:12,Bengali,02-01-2018,0.08,0.824,0.426,0.759,-13.186,0.04,150.011,0,11,0.01,4,49,8994557
Dure Akash Samiyanai,Lata Mangeshkar,/artist/lata-mangeshkar,03:31,Bengali,09-01-2002,0.34,0.01,0.022,0.28,-9.86,0.004,152.698,1,1,0.09,4,39,10380966
Rui Katla Ilish Bhebe,Sabina Yasmeen,/artist/sabina-yasmeen,04:56,Bengali,04-08-2016,0.25,0.287,0.789,0.894,-11.082,0.01,150.003,1,11,0.05,4,85,2207838
Ektu Baso Chole Jeo Na,Asha Bhosle,/artist/asha-bhosle-1,04:55,Bengali,08-07-2006,0.98,0.17,0.382,0.816,-12.539,0.08,149.947,0,6,0.057,4,55,228760
Charon Dhorite Diyo Go (Male),Hemant Kumar,/artist/hemanta-mukherjee,04:23,Bengali,09-01-2017,0.68,0.331,0.21,0.283,-3.16,0.0978,149.957,0,6,0.05,4,90,2838408
Aaro Kachakachi,Kishore Kumar|Asha Bhosle,/artist/kishore-kumar|/artist/asha-bhosle-1,03:35,Bengali,08-09-2018,0.26,0.45,0.513,0.217,-11.87,0.005,150.026,0,5,0.03,4,38,1003840
Ekbar Bidaay De Ma,Lata Mangeshkar,/artist/lata-mangeshkar,03:13,Bengali,03-04-2000,0.01,0.885,0.651,0.719,-9.401,0.095,149.934,0,0,0.091,4,80,3422056
Banshi Shune Ki,Asha Bhosle,/artist/asha-bhosle-1,05:25,Bengali,10-03-2004,0.12,0.34,0.194,0.809,-13.997,0.0345,149.989,1,8,0.007,4,100,5182070
Pora Banshi Shunle E Mon,Asha Bhosle,/artist/asha-bhosle-1,03:27,Bengali,06-01-2008,0.04,0.747,0.104,0.644,-6.296,0.036,155.174,0,5,0.05,4,84,4900456
Aami Ekjon Saanto Sishto,Kishore Kumar,/artist/kishore-kumar,03:18,Bengali,12-05-2018,0.2,0.61,0.833,0.306,-9.395,0.077,155.041,1,10,0.0425,4,29,6360733
Felu Theme,various,/artist/various-2,53:06:00,Bengali,12-10-2002,0.76,0.772,0.435,0.523,-12.85,0.0992,149.757,0,5,0.029,4,70,5244263
Halla Cholechhe Juddhe,Kamu Mukherjee|Jahor Roy,/artist/kamu-mukherjee|/artist/jahor-roy-4,01:42,Bengali,03-02-2002,0.61,0.47,0.504,0.068,-8.691,0.0446,155.073,1,11,0.0728,4,65,10742974
"O,sona Byang",Antara Chwdhury,/artist/antara-chwdhury,06:11,Bengali,12-04-2009,0.43,0.746,0.011,0.343,-2.428,0.018,150.004,1,0,0.028,4,44,7980578
Ki Ashai Bandhi Khelaghar,Kishore Kumar,/artist/kishore-kumar,04:28,Bengali,06-07-2008,0.22,0.05,0.381,0.02,-5.16,0.07,154.977,1,5,0.059,4,74,3301698
Chand Aar Shurjo,Alka Yagnik,/artist/alka-yagnik,04:35,Bengali,12-12-2001,0.96,0.364,0.634,0.257,-5.582,0.049,151.8,1,11,0.0985,4,83,9296435
Jana Ajana Pathey Cholechhi,Kishore Kumar|Asha Bhosle,/artist/kishore-kumar|/artist/asha-bhosle-1,04:29,Bengali,03-01-2017,0.28,0.97,0.318,0.433,-12.236,0.01,150.038,1,7,0.061,4,98,5918739
Aay Aay Chhute Aay,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,02:12,Bengali,07-06-2003,0.24,0.742,0.734,0.711,-13.337,0.037,150.011,0,4,0.07,4,28,10382632
Oi Mahasindhur Opar Theke,Manna Dey,/artist/manna-dey,03:41,Bengali,12-05-2016,0.01,0.56,0.557,0.632,-11.308,0.0854,150.11,0,1,0.0974,4,33,8454968
Ei Chhande Chhande Bhara,Sandhya Mukherjee|Hemant Kumar,/artist/sandhya-mukherjee|/artist/hemanta-mukherjee,03:06,Bengali,03-05-2013,0.5,0.788,0.457,0.276,-5.404,0.0613,152.919,0,4,0.04,4,30,10676525
Dinguli Mor,Debabrata Biswas,/artist/debabrata-biswas,03:05,Bengali,09-06-2017,0.98,0.56,0.332,0.068,-12.26,0.091,150.111,1,1,0.01,4,51,557196
Hridayer Gaan Shikhe To Gaay Go Sabai,Manna Dey,/artist/manna-dey,03:02,Bengali,09-02-2008,0.06,0.731,0.818,0.171,-8.088,0.037,149.936,0,7,0.045,4,69,10184764
Mone Pore Ruby Roy,R. D. Burman,/artist/r-d-burman,03:25,Bengali,04-12-2005,0.51,0.91,0.299,0.538,-13.859,0.046,153.087,0,5,0.011,4,90,2403942
Tumi Jodi Thaktey,Kumar Sanu,/artist/kumar-sanu,05:00,Bengali,04-06-2012,0.02,0.92,0.521,0.682,-12.447,0.0265,150.132,0,5,0.053,4,44,6783828
Mor Bhabonare (Duet),Saptarshi|SAHANA BAJPEI,/artist/saptarshi|/artist/sahana-bajpei,04:07,Bengali,12-12-2001,0.89,0.07,0.692,0.165,-7.8,0.06,149.944,1,5,0.04,4,75,1669983
Namo Mata Saraswati,Sandhya Mukherjee|Tarun Banerjee|Aarti Mukherji,/artist/sandhya-mukherjee|/artist/tarun-banerjee|/artist/aarti-mukherji,06:57,Bengali,07-08-2001,0.31,0.623,0.333,0.463,-9.625,0.0612,149.959,0,6,0.0908,4,33,220192
O Prajapati Prajapati,Lata Mangeshkar,/artist/lata-mangeshkar,03:00,Bengali,12-07-2021,0.07,0.31,0.773,0.962,-6.475,0.08,149.924,1,5,0.0138,4,95,2285881
Sagar Sangame,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,03:17,Bengali,02-12-2021,0.13,0.874,0.325,0.123,-2.848,0.0813,149.871,1,5,0.095,4,92,9979708
Katha Dao Aabar Asbe,Manna Dey,/artist/manna-dey,03:18,Bengali,09-07-2009,0.04,0.18,0.212,0.787,-6.267,0.0276,145.053,1,7,0.079,4,53,10174923
Tomake Lagche Bhari Chena,Bappi Lahiri|Alka Yagnik,/artist/bappi-lahiri|/artist/alka-yagnik,05:47,Bengali,03-02-2021,0.55,0.575,0.257,0.95,-10.007,0.07,150.08,0,0,0.035,4,47,8875836
Esho Go Jweley,Debabrata Biswas,/artist/debabrata-biswas,03:03,Bengali,04-05-2022,0.28,0.72,0.549,0.94,-12.765,0.05,150.055,0,0,0.01,4,46,1401849
Amar Sakal Raser Dhara,Hemant Kumar|Aarti Mukherji,/artist/hemanta-mukherjee|/artist/aarti-mukherji,03:14,Bengali,11-07-2004,0.58,0.851,0.241,0.808,-13.578,0.091,149.999,0,11,0.0739,4,95,8542892
"Ore Bondhure, Ore Sathi Re",Kishore Kumar,/artist/kishore-kumar,04:00,Bengali,05-07-2015,0.17,0.83,0.75,0.61,-11.313,0.04,150.019,1,7,0.04,4,78,5030759
Na Bole Esechhi,Aarti Mukherji,/artist/aarti-mukherji,03:21,Bengali,03-08-2019,0.77,0.313,0.796,0.103,-8.549,0.01,149.855,0,8,0.06,4,44,1775079
Ja Ja Ja Bhule Ja,Lata Mangeshkar,/artist/lata-mangeshkar,03:26,Bengali,11-06-2006,0.43,0.42,0.773,0.38,-13.076,0.04,150.004,0,8,0.0475,4,52,9375678
Keno Je Kandao Bare Bare,Lata Mangeshkar,/artist/lata-mangeshkar,03:38,Bengali,03-01-2008,0.82,0.813,0.702,0.083,-7.47,0.041,149.81,0,11,0.0792,4,90,2996592
E Ki Chanchalata Jage,Hemant Kumar,/artist/hemanta-mukherjee,03:09,Bengali,02-02-2018,0.02,0.8,0.345,0.604,-7.166,0.06,154.983,0,0,0.0619,4,29,9898270
Moner Janala Dhore Unki Diye,Hemant Kumar,/artist/hemanta-mukherjee,03:25,Bengali,11-03-2006,0.49,0.52,0.418,0.647,-10.569,0.03,150.013,0,1,0.0765,4,29,11287181
Ogo Moner Duyare Danriye Theko Na,Aarti Mukherji,/artist/aarti-mukherji,03:22,Bengali,12-09-2018,0.46,0.24,0.719,0.023,-7.205,0.0725,155.012,1,7,0.0346,4,59,3557878
Kichhu To Chahini Ami,Lata Mangeshkar,/artist/lata-mangeshkar,03:29,Bengali,07-04-2009,0.61,0.727,0.195,0.087,-10.352,0.01,150.071,0,11,0.07,4,41,9982101
Ektu Baso Chole Jeo Na,Asha Bhosle,/artist/asha-bhosle-1,04:55,Bengali,10-01-2003,0.66,0.86,0.81,0.926,-11.939,0.05,149.94,0,11,0.08,4,84,481841
Akash Keno Daake,Kishore Kumar,/artist/kishore-kumar,03:14,Bengali,01-12-2011,0.92,0.094,0.342,0.063,-10.484,0.084,155.013,1,1,0.013,4,97,2511767
Aakash Bhara,Debabrata Biswas,/artist/debabrata-biswas,02:51,Bengali,06-10-2003,0.72,0.41,0.048,0.961,-11.729,0.02,150.056,1,10,0.05,4,61,2559477
Dhoronako Shantrimoshai,Anup Ghoshal,/artist/anup-ghoshal-1,01:41,Bengali,04-01-2019,0.1,0.335,0.677,0.731,-6.52,0.0266,150.049,0,9,0.02,4,42,1494576
Aaj Jiban Khunje Pabi,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,02:48,Bengali,07-10-2004,0.07,0.4,0.264,0.797,-13.468,0.0387,149.541,0,11,0.09,4,63,9304449
Bhoy Dekhas Na (The Agnee Version),Mohan Kannan,/artist/mohan-kanan,06:11,Bengali,10-06-2008,0.58,0.821,0.299,0.736,-11.757,0.0624,154.996,1,6,0.0475,4,73,5383263
Ami Sahebo Noi Golamo Noi,Hemant Kumar,/artist/hemanta-mukherjee,02:35,Bengali,06-09-2010,0.67,0.28,0.204,0.532,-4.373,0.0634,150.008,0,10,0.01,4,27,8703619
Hayre Pora Banshi,Lata Mangeshkar,/artist/lata-mangeshkar,05:15,Bengali,06-12-2019,1,0.728,0.223,0.44,-13.259,0.02,155.006,0,5,0.0129,4,95,8803006
Tomader Aasare Aaj,Lata Mangeshkar,/artist/lata-mangeshkar,04:38,Bengali,04-01-2004,0.78,0.95,0.107,0.304,-9.531,0.0668,150,0,2,0.05,4,28,10012949
Amar Mon Manne Na,Asha Bhosle,/artist/asha-bhosle-1,03:46,Bengali,04-03-2006,0.25,0.108,0.673,0.945,-7.949,0.01,154.965,1,5,0.0669,4,77,11147476
Gun Gun Kare Mon,Amit Kumar|Asha Bhosle,/artist/amit-kumar|/artist/asha-bhosle-1,04:27,Bengali,01-02-2018,0.81,0.46,0.242,0.314,-9.96,0.0653,149.984,0,10,0.0149,4,54,9022811
Phule Gandha Nei,Asha Bhosle,/artist/asha-bhosle-1,03:23,Bengali,12-04-2021,0.19,0.291,0.502,0.245,-11.513,0.0562,150.011,0,7,0.01,4,71,11060748
