song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream
Baja Baja Re Sapera Been Hole Hole,Mohammad Aziz|Anuradha Paudwal,/artist/mohammad-aziz|/artist/anuradha-paudwal-2,06:00,Rajasthani,05-05-2017,0.75,0.06,0.993,0.27,-12.548,0.0382,111.973,1,8,0.033,4,80,3457075
Paapri Navdi Doobe Re,Badripawar|Jaspinder Narula,/artist/badripawar|/artist/jaspinder-narula,04:59,Rajasthani,07-12-2015,0.91,0.4,0.596,0.45,-12.569,0.039,112.549,0,6,0.05,4,31,7845310
Darbadriro Pani Sayyian,Parvin|Rehana|Naseem Banu,/artist/parvin|/artist/rehana|/artist/naseem-banu-6,03:14,Rajasthani,09-02-2014,0.34,0.27,0.068,0.6,-6.523,0.092,146.46,1,9,0.053,4,31,6425128
Mela Mein Le Chal Sajna,Ila Arun|Chorus,/artist/ila-arun|/artist/chorus,07:39,Rajasthani,09-11-2009,0.4,0.122,0.451,0.753,-10.157,0.0665,110.027,1,4,0.008,4,82,10513973
Dheere Chal Re Panihari,Heman Verma,/artist/heman-verma,05:56,Rajasthani,02-11-2022,0.97,0.04,0.702,0.61,-3.925,0.054,135.093,0,0,0.01,4,97,9447023
Lyade Re Lyade,Mahendra Kapoor|Jaspal Singh,/artist/mahendra-kapoor|/artist/jaspal-singh,03:00,Rajasthani,04-09-2014,0.85,0.036,0.823,0.248,-10.358,0.0778,202.076,0,6,0.069,4,28,6252847
Mati Bolo Sasuji,Kaluram Prajapati,/artist/kaluram-prajapati,05:13,Rajasthani,11-04-2003,0.62,0.65,0.808,0.27,-6.618,0,179.79,0,4,0.08,4,26,2806483
Bhaya Chil Gadi Aagi Re,Master Alauddin,/artist/master-alauddin-13,03:09,Rajasthani,04-11-2021,0.31,0.247,0.105,0.16,-4.91,0.0368,135.034,0,6,0.0002,4,40,2227892
Main To Leke Aaya Thare Baaraat,Dilraj Kaur|Mahendra Kapoor,/artist/dilraj-kaur|/artist/mahendra-kapoor,05:09,Rajasthani,08-08-2007,0.84,0.54,0.598,0.56,-13.598,0.07,184.006,1,8,0.038,4,42,7161823
Paniro Barsade De,Shilpi Mathur,/artist/shilpi-mathur,05:24,Rajasthani,06-09-2021,0.48,0.227,0.356,0.814,-11.057,0.0503,134.003,0,2,0.05,4,36,5770725
Umrao Thari Boli Pyari Lage,Mahendra Kapoor|Sarita Goswami|Gyanesh Wari Sharma,/artist/mahendra-kapoor|/artist/sarita-goswami|/artist/gyanesh-wari-sharma-2,05:11,Rajasthani,09-09-2015,0.57,0.17,0.914,0.38,-2.357,0.099,104.978,1,1,0.08,4,30,5378929
Balam Thari Olrhu,Shamim Khan,/artist/shamim-khan,04:19,Rajasthani,07-07-2009,0.99,0.605,0.684,0.522,-6.116,0.074,169.17,0,11,0.0317,4,94,9864368
Umrao Thari Boli Pyari Lage,Ahendra Kaur|Sarita Goswami|Gyanesh Wari Sharma,/artist/ahendra-kaur|/artist/sarita-goswami|/artist/gyanesh-wari-sharma-4,05:09,Rajasthani,06-02-2018,0.04,0.47,0.725,0.01,-3.862,0.046,138.063,1,7,0.0541,4,83,2188799
Ho Maharo,Rehana Mirza,/artist/rehana-mirza,03:47,Rajasthani,11-06-2015,0.71,0.546,0.401,0.269,-11.028,0.075,116.084,0,4,0.05,4,34,5504850
Aayo He Heli Mharo Ladalro,Chandrani Mukherjee,/artist/chandrani-mukherjee,05:23,Rajasthani,02-10-2006,0.13,0.46,0.649,0.76,-4.458,0.082,180.092,0,6,0.0073,4,32,2469323
Kat Khayo Bichhoorho,Maidass|Nima Devi|Rajkanya,/artist/maidass|/artist/nima-devi|/artist/rajkanya,03:01,Rajasthani,07-05-2019,0.57,0.492,0.764,0.364,-3.944,0.0378,173.924,0,11,0.043,4,48,7913450
Tharo Mharo Heth,Jaishri Shivram|Sonali Vajpayee,/artist/jaishri-shivram|/artist/sonali-vajpayee,02:00,Rajasthani,01-11-2016,0.8,0.91,0.361,0.28,-5.822,0.08,180.434,1,1,0.091,4,52,1156945
Halo Vinayak Aapa,Kushal Barath|Sathi,/artist/kushal-barath|/artist/sathi,07:44,Rajasthani,12-04-2011,0.36,0.117,0.149,0.378,-9.463,0.029,195.809,1,0,0.0377,4,42,5302870
Kan Kan Su Goonje Rajasthan,Alka Yagnik,/artist/alka-yagnik,09:47,Rajasthani,09-09-2018,0.34,0.88,0.26,0.34,-9.845,0.072,117.905,1,2,0.0438,4,56,6124771
Poonam Raate,Suryakamal|Derik|Dipmala|Badripawar,/artist/suryakamal|/artist/derik|/artist/dipmala|/artist/badripawar,04:17,Rajasthani,04-08-2006,0.2,0.792,0.131,0.009,-13.636,0.088,202.974,1,9,0.08,4,82,8308434
Na Main Radha Na Main Meera,Asha Bhosle|Mahendra Kapoor,/artist/asha-bhosle-1|/artist/mahendra-kapoor,06:01,Rajasthani,09-07-2011,0.44,0.46,0.263,0.17,-2.797,0.0446,156.958,1,8,0.0942,4,30,7877701
Chaal Gordi Jepariye,A.K. Vyas|Shanti Purohit,/artist/ak-vyas|/artist/shanti-purohit,03:04,Rajasthani,01-08-2023,0.07,0.845,0.449,0.541,-13.444,0.0858,195.012,0,5,0.04,4,64,10885567
Umraav Thari Soorat,Shilpi Mathur,/artist/shilpi-mathur,05:46,Rajasthani,04-08-2005,0.96,0.96,0.713,0.31,-7.899,0.01,189.76,1,0,0.02,4,31,6900137
Jalare,Shobha Purohit,/artist/shobha-purohit,03:26,Rajasthani,04-09-2014,0.4,0.51,0.873,0.583,-12.425,0.05,182.868,0,0,0.05,4,67,4876037
Paheliyan,Chunni Jaipuri|Urmila Khanna|Mehrunissa|Mohan Singh Itawa|Hanuman Sahay|Kalyan Sahai Sharma|Badruddin,/artist/chunni-jaipuri-3|/artist/urmila-khanna|/artist/mehrunissa-1|/artist/mohan-singh-itawa|/artist/hanuman-sahay|/artist/kalyan-sahai-sharma|/artist/badruddin,06:19,Rajasthani,04-08-2013,0.23,0.99,0.988,0.18,-8.561,0.0786,126.008,1,0,0.0359,4,60,4160351
Mor Bole Re,Shilpi Mathur|Sanjay Raizada,/artist/shilpi-mathur|/artist/sanjay-raizada,06:22,Rajasthani,10-01-2013,0.19,0.924,0.074,0.57,-12.676,0.0514,159.915,1,0,0.036,4,90,10308957
Boi Tambura,Kaluram Prajapati,/artist/kaluram-prajapati,03:05,Rajasthani,08-04-2003,0.78,0.41,0.391,0.04,-10.827,0.0349,162.103,1,9,0.09,4,84,4228244
Dilli Darwaje Kaaman,Chandrani Mukherjee|Dilraj Kaur|Sudha Malhotra,/artist/chandrani-mukherjee|/artist/dilraj-kaur|/artist/sudha-malhotra,04:36,Rajasthani,09-01-2014,0.58,0.769,0.445,0.346,-13.493,0.0457,170.033,0,11,0.011,4,75,8192059
Ho Maharo Naam Chhutki,Rehana Mirza,/artist/rehana-mirza,03:45,Rajasthani,09-07-2020,0.04,0.28,0.124,0.72,-6.778,0,124.992,1,8,0.099,4,60,10624213
Doha Kesariyo,Rajkamal,/artist/rajkamal,01:12,Rajasthani,11-04-2011,0.74,0.303,0.386,0.295,-8.82,0.08,151.186,1,8,0.001,4,41,9811818
Piyoji Mausam Ayo Re,Papiha,/artist/papiha,03:22,Rajasthani,12-06-2007,0.4,0.94,0.745,0.86,-13.415,0.068,132.945,0,10,0.0862,4,91,8960399
Moria Achhi Boliyan Re,Shamim Khan|Gopal Lal Vohra,/artist/shamim-khan|/artist/gopal-lal-vohra,03:19,Rajasthani,05-12-2013,0.51,0.548,0.991,0.768,-4.317,0.05,135.01,1,1,0.08,4,29,7492412
Harishchandra Raja Amar Ravaigo Tharo Naam Re,Suresh Wadkar,/artist/suresh-wadkar,12:17,Rajasthani,09-02-2009,0.64,0.03,0.753,0.34,-10.279,0,181.014,1,9,0.0362,4,97,8128619
Banna O Bann O,Kushal Barath|Sathi,/artist/kushal-barath|/artist/sathi,06:08,Rajasthani,03-01-2015,0.87,0.678,0.66,0.648,-13.755,0.07,159.93,0,4,0.08,4,53,9506475
Kaaj Liye Angrakhi,Ramila Gahlot|Pushpa Gahlot,/artist/ramila-gahlot|/artist/pushpa-gahlot,04:00,Rajasthani,01-06-2005,0.76,0.07,0.844,0.61,-11.559,0.058,159.081,0,1,0.0196,4,55,1770970
Thare Ke Dukhe Re,Kaluram Prajapati|Shamim Khan,/artist/kaluram-prajapati|/artist/shamim-khan,02:46,Rajasthani,08-06-2017,0.68,0.959,0.337,0.326,-12.095,0.08,130.105,0,1,0.098,4,35,637692
Bol Panchhira Re,Baby Farida|Dalpat Dangi|Gori Munni|Nasim Khan|Pramod Mathur|Rehana Mirza,/artist/baby-farida|/artist/dalpat-dangi|/artist/gori-munni|/artist/nasim-khan|/artist/pramod-mathur|/artist/rehana-mirza,05:38,Rajasthani,04-09-2000,0.47,0.58,0.389,0.99,-7.263,0.04,175.088,1,4,0.0251,4,61,3975643
Pardesio Le Gayo Nindrali,Naseem Mirza,/artist/naseem-mirza,03:12,Rajasthani,03-04-2012,0.54,0.601,0.291,0.727,-6.958,0.04,144.028,0,0,0.07,4,42,3503707
Vivah Geet,dayal pawar|Anand Kaur Bohra,/artist/dayal-pawar|/artist/anand-kaur-bohra-1,06:02,Rajasthani,11-04-2001,0.78,0.88,0.676,0,-6.877,0.04,132.059,1,4,0.041,4,38,6284817
Roopido,Chunni Jaipuri,/artist/chunni-jaipuri-3,02:36,Rajasthani,06-01-2021,0.94,0.655,0.306,0.578,-7.474,0.0088,179.912,1,2,0.0799,4,97,8463385
Lahnge Mein Keri,Suresh Wadkar|Alka Yagnik,/artist/suresh-wadkar|/artist/alka-yagnik,04:00,Rajasthani,05-02-2022,0.91,0.41,0.355,0.55,-7.433,0.08,168.89,0,6,0.098,4,60,4673383
Jhalo Masoo Diyo Na Jaye,Allah Jilai Bai,/artist/allah-jilai-bai,10:36,Rajasthani,09-09-2003,0.61,0.698,0.79,0.098,-4.642,0.09,128.103,1,2,0.07,4,31,6223109
Badali Barse Kyuniee,Mamta Singh,/artist/mamta-singh,05:03,Rajasthani,12-01-2020,0.98,0.51,0.711,0.78,-5.62,0.003,129.989,1,2,0.028,4,30,5106530
Joban Dato Date Nahin,Ikram Rajasthani|Afroze Bano,/artist/ikram-rajasthani|/artist/afroze-bano-1,03:24,Rajasthani,07-11-2021,0.75,0.98,0.43,0.389,-6.084,0.0757,120.077,1,7,0.034,4,53,23261
Gordi Kar Solah Singar,Poornima|Jyoti Ray,/artist/poornima|/artist/jyoti-ray,07:40,Rajasthani,11-10-2010,0.29,0.1,0.22,0.72,-2.909,0.03,166.009,0,11,0.06,4,85,8441929
Jalalo Bilalo,Suraiya Bano|Saira Bano,/artist/suraiya-bano|/artist/saira-bano,03:10,Rajasthani,09-06-2016,0.46,0.798,0.858,0.037,-7.892,0.0253,139.069,1,2,0.0511,4,32,178312
Saanchaai Mhara Rasiya,Suresh Wadkar|Saraswati Devi,/artist/suresh-wadkar|/artist/saraswati-devi,05:00,Rajasthani,02-09-2003,0.9,0.98,0.827,0.03,-3.361,0.096,108.021,0,6,0.082,4,72,1710171
Malan Thare Bag Men Narangi Latke,Baby Farida,/artist/baby-farida,04:05,Rajasthani,05-03-2008,0.3,0.974,0.68,0.215,-13.944,0.08,125.009,1,1,0.011,4,55,10506453
Padgi Padgi Padgi Mhare Pale,A.K. Vyas|Sumitra Lahiri,/artist/ak-vyas|/artist/sumitra-lahiri,03:17,Rajasthani,03-02-2022,0.3,0.26,0.919,0.34,-5.918,0.0096,151.768,1,2,0.04,4,98,10435706
Udiapur Ki Tamolan Banri Paan Chabaye,Chandrani Mukherjee,/artist/chandrani-mukherjee,04:41,Rajasthani,10-10-2004,0.34,0.036,0.166,0.07,-6.516,0.02,165.964,1,9,0.011,4,77,5354874
Josi Ji Ri Ali-Gali,Parmar|Parman,/artist/parmar|/artist/parman-2,05:03,Rajasthani,07-12-2019,0.3,0.33,0.884,0.43,-13.182,0.048,192.986,1,5,0.0797,4,39,5319647
Talerya Magarya,Banarsi Lal Jhori|Saira Bano,/artist/banarsi-lal-jhori|/artist/saira-bano,03:04,Rajasthani,09-01-2002,0.95,0.713,0.651,0.092,-9.662,0.04,104.997,1,6,0.051,4,91,2735773
Jiro Jiv Ro Bairy Re,Kaluram Prajapati,/artist/kaluram-prajapati,06:02,Rajasthani,08-12-2017,0.91,0.39,0.132,0.84,-12.872,0.07,110.033,0,11,0.02,4,91,3563014
Runiche Wala Darshan Dijyo Mhane,Moolchand Maroo,/artist/moolchand-maroo-15,05:37,Rajasthani,03-08-2005,0.84,0.088,0.954,0.979,-3.827,0.0844,121.968,0,9,0.0869,4,62,336283
Main To Bangi Jogan Thari,Asha Bhosle,/artist/asha-bhosle-1,03:52,Rajasthani,04-08-2004,0.26,0.19,0.953,0.44,-3.869,0.0449,157.981,1,11,0.05,4,51,3031802
Moria,Shamim Khan|Gopal Lal Vohra,/artist/shamim-khan|/artist/gopal-lal-vohra,03:02,Rajasthani,12-08-2000,0.52,0.38,0.344,0.745,-6.9,0.022,166.051,1,1,0.03,4,63,466010
Satrah Baras Ki Ho Gai Aaj,Anupama Deshpande,/artist/anupama-deshpande,06:00,Rajasthani,01-04-2008,0.59,0.78,0.31,0.98,-9.064,0.04,164.082,1,0,0.0905,4,94,1493319
Bhanwar Mhare Phaganiyo Rangade,Ramila Gahlot,/artist/ramila-gahlot,05:00,Rajasthani,04-06-2004,0.53,0.157,0.669,0.322,-11.424,0.0291,110.104,1,5,0.09,4,47,7034600
Algoza,Kohinoor Langa|Party,/artist/kohinoor-langa|/artist/party,05:59,Rajasthani,07-10-2021,0.34,0.75,0.775,0.45,-2.724,0.021,134.993,1,11,0.02,4,78,9699687
Pinghat Pani,Seema Mishra,/artist/seema-mishra,05:28,Rajasthani,11-07-2006,0.09,0.551,0.002,0.085,-8.908,0.08,155.051,1,6,0.0167,4,75,1554113
Ae Khuda Tu Kanha Ne,Mohammad Aziz|Tilak Raaj|Mukesh Shivram,/artist/mohammad-aziz|/artist/tilak-raaj|/artist/mukesh-shivram-1,07:24,Rajasthani,06-04-2002,0.76,0.71,0.38,0.91,-6.622,0.06,149.001,1,5,0.0472,4,73,10494842
Algoza,Seema Mishra,/artist/seema-mishra,04:11,Rajasthani,11-07-2016,0.64,0.6,0.148,0.892,-4.705,0.08,176.044,1,4,0.0378,4,55,8655015
Pelo Nom Leejo,Mali Chhawarlal Gahlot|Ganpat Joshi,/artist/mali-chhawarlal-gahlot|/artist/ganpat-joshi,04:00,Rajasthani,08-06-2016,0.78,0.25,0.626,0.15,-2.547,0.005,187.96,1,0,0.0964,4,48,8189578
Piya Ki Najar Mhare Kajal Men,Rajni Pandey,/artist/rajni-pandey,03:04,Rajasthani,09-01-2018,0.5,0.233,0.144,0.402,-11.09,0.062,169.929,1,0,0.03,4,86,7242834
Chirmi,Anand Kaur Bohra,/artist/anand-kaur-bohra-3,02:58,Rajasthani,03-09-2022,0.54,0.68,0.345,0.74,-12.654,0.0809,199.981,0,5,0.075,4,46,1644777
Mandir Chho Mukti Tana  Ratnakar Pachchisi,Shri Bhawar Chaudhari|Chorus,/artist/shri-bhawar-chaudhari|/artist/chorus,24:44:00,Rajasthani,04-07-2011,0.52,0.886,0.162,0.702,-5.01,0.0661,170.019,1,1,0.0621,4,80,6592609
Ek Hans Aur Ek Hansani,Suresh Wadkar|Sadhana Sargam,/artist/suresh-wadkar|/artist/sadhana-sargam-1,04:11,Rajasthani,07-09-2002,0.92,0.41,0.841,0.4,-6.601,0.0053,189.93,0,6,0.093,4,28,9841395
Bichhad Gayo Hansaro Jodo - Sad,Jaishri Shivram|Sonali Vajpayee,/artist/jaishri-shivram|/artist/sonali-vajpayee,02:00,Rajasthani,05-04-2020,0.28,0.736,0.753,0.582,-5.763,0.03,150.238,1,7,0.0865,4,91,1907292
Manush Ho To Wahi Raskhan,Madhvi Pendharkar,/artist/madhvi-pendharkar,04:59,Rajasthani,07-05-2014,0.02,0.4,0.088,0.99,-5.615,0.051,137.868,0,11,0.026,4,87,1238578
Roomal,Rehana Mirza,/artist/rehana-mirza,03:04,Rajasthani,07-01-2001,0.64,0.03,0.877,0.313,-12.284,0.056,161.017,1,0,0.03,4,32,6983467
Raja Bali Ke Machi Holi,Ramila Gahlot|Pushpa Gahlot,/artist/ramila-gahlot|/artist/pushpa-gahlot,04:00,Rajasthani,09-09-2002,0.49,0.59,0.196,0.08,-9.622,0.0418,176.081,0,2,0.0778,4,28,8179578
Neni Nandal Buje,Ramila Gahlot|Ganpat Joshi|Devendra Dev,/artist/ramila-gahlot|/artist/ganpat-joshi|/artist/devendra-dev,03:00,Rajasthani,07-06-2022,0.93,0.801,0.124,0.739,-3.326,0.054,134.065,0,1,0.0397,4,94,4164105
Tel Beetgo,Ikram Rajasthani|Rehana,/artist/ikram-rajasthani|/artist/rehana,02:52,Rajasthani,04-01-2023,0.13,0.9,0.453,0.15,-8.175,0.006,164.042,1,6,0.0834,4,35,8384387
Rang Rangeeli Holi,Raj Bhora|Gopal Bohra|Anupama Deshpande|Chorus,/artist/raj-bhora|/artist/gopal-bohra|/artist/anupama-deshpande|/artist/chorus,04:00,Rajasthani,11-03-2020,0.86,0.05,0.004,0.147,-12.482,0.077,200.022,1,3,0.036,4,98,10839360
Thumko,Aruna Sharma|Ikram Rajasthani,/artist/aruna-sharma|/artist/ikram-rajasthani,04:41,Rajasthani,11-03-2012,0.23,0.04,0.453,0.64,-12.211,0.0261,135.013,1,10,0.0904,4,87,10012041
Mhane Le Deyo Na Badeela Bana Taaran Bhart Choonari,Dilraj Kaur,/artist/dilraj-kaur,03:52,Rajasthani,01-08-2010,0.65,0.495,0.297,0.857,-12.368,0.0824,116.952,1,2,0.084,4,53,4588309
Thanai Halriyo Sunaau,Anuradha Paudwal,/artist/anuradha-paudwal-2,04:02,Rajasthani,03-07-2019,0.35,0.32,0.827,0.06,-6.33,0.06,124.996,0,0,0.065,4,97,7158389
Pair Le Pilo Ghagro,Gopal Lal Vohra|Kamla Thakur,/artist/gopal-lal-vohra|/artist/kamla-thakur,03:13,Rajasthani,05-12-2005,0.03,0.856,0.572,0.876,-10.769,0.035,172.913,0,5,0.057,4,53,9772151
Oji O Badila,Suresh Wadkar|Sadhana Sargam,/artist/suresh-wadkar|/artist/sadhana-sargam-1,03:45,Rajasthani,03-03-2020,0.75,0.67,0.414,0.12,-13.402,0.015,133.491,1,0,0.045,4,58,8116588
Ae Mare Gaon Ri Chhori,Chandra Prakash Parihar,/artist/chandra-prakash-parihar,04:47,Rajasthani,09-04-2016,0.06,0.876,0.303,0.762,-6.49,0.0332,194.1,1,4,0.1,4,78,7942676
O Bhabi Nach Le Bekhatke,Master Alauddin|Rehana Mirza,/artist/master-alauddin-5|/artist/rehana-mirza,03:19,Rajasthani,10-05-2017,0.77,0.78,0.249,0.02,-2.823,0.018,128.003,0,9,0.0471,4,27,1191226
Maan Ja Re Chhaila Maan Ja,Suresh Wadkar|Sadhana Sargam,/artist/suresh-wadkar|/artist/sadhana-sargam-1,04:00,Rajasthani,04-10-2017,0.66,0.687,0.771,0.433,-11.87,0.096,139.028,1,8,0.0598,4,99,88934
Hindo Mhane De O Sa,Ila Arun,/artist/ila-arun,04:45,Rajasthani,04-12-2003,0.69,0.18,0.007,0.23,-10.489,0.0424,154.955,1,5,0.06,4,35,2849574
Bheeje Ghagro Mharo,Banarsi Lal Jhori|Saira Bano,/artist/banarsi-lal-jhori|/artist/saira-bano,02:27,Rajasthani,12-04-2016,0.75,0.625,0.494,0.306,-7.482,0.06,153.938,1,8,0.085,4,34,4349081
Julam Chhoriya Faishon Men,Babulal Rai,/artist/babulal-rai,03:12,Rajasthani,06-05-2001,0.96,0.08,0.818,0.71,-7.735,0.019,180.016,0,11,0.0937,4,93,7703517
Baba Banjeyo Mati Re,Shakuntala Joshi,/artist/shakuntala-joshi,05:33,Rajasthani,02-02-2005,0.94,0.168,0.402,0.642,-2.27,0.011,192.052,1,8,0.0767,4,75,960029
Engine Chalio Chhak Pak,Madna Devi Banawat,/artist/madna-devi-banawat,03:39,Rajasthani,03-11-2023,0.11,0.73,0.596,0.8,-6.798,0.07,175.047,0,1,0.04,4,53,11174410
Luk Luk Dekhe Munh Se Na Bole Chhaliyo,Asha Bhosle,/artist/asha-bhosle-1,04:19,Rajasthani,08-11-2007,0.26,0.978,0.158,0.93,-6.021,0.032,192.247,0,2,0.009,4,31,6208599
Bhakhar Mein Dhamida Uthe,Ramila Gahlot|Pushpa Gahlot,/artist/ramila-gahlot|/artist/pushpa-gahlot,05:00,Rajasthani,04-02-2008,0.48,0.24,0.337,0.56,-13.485,0.0249,165.961,1,2,0.0394,4,61,1047205
Mhane Ghano Suvave Saasro,Aarti Mukherji,/artist/aarti-mukherji,03:18,Rajasthani,06-08-2007,0.22,0.804,0.081,0.743,-13.259,0.0118,177.81,1,1,0.0935,4,75,4786573
Aaijo Bind Raja,Kaluram Prajapati,/artist/kaluram-prajapati,07:27,Rajasthani,07-05-2000,0.52,0.99,0.394,0.81,-5.282,0.03,114.662,1,2,0.038,4,38,1111327
Thummak Thummak Nach Nache,Sulakshana Pandit|Vijayta Pandit,/artist/sulakshana-pandit|/artist/vijayta-pandit,03:49,Rajasthani,07-04-2021,0.4,0.344,0.81,0.641,-7.601,0.039,177.958,0,10,0.0115,4,97,4029430
Le Dekh Nangi Melo,Rehana Mirza|Ikram Rajasthani,/artist/rehana-mirza|/artist/ikram-rajasthani,02:39,Rajasthani,06-06-2015,0.44,0.53,0.805,0.88,-3.16,0.0194,114.981,1,11,0.06,4,87,7724903
Oondra Oondry,Kaluram Prajapati,/artist/kaluram-prajapati,03:03,Rajasthani,10-01-2003,0.97,0.772,0.055,0.815,-6.646,0.0298,191.936,1,3,0.047,4,56,8388906
Le Bethja Danda Male,Rehana Mirza|Ikram Rajasthani,/artist/rehana-mirza|/artist/ikram-rajasthani,03:01,Rajasthani,12-02-2013,0.22,0.64,0.055,0.38,-11.5,0.052,155.005,1,10,0.042,4,43,6659556
Kori Kori Kanchan Kaaya,Anuradha Paudwal,/artist/anuradha-paudwal-2,07:12,Rajasthani,09-03-2011,0.76,0.234,0.001,0.302,-9.551,0.021,164.971,1,8,0.0579,4,49,1067254
Mata Trishala Jhulave Putra Parne,Shri Bhawar Chaudhari|Chorus,/artist/shri-bhawar-chaudhari|/artist/chorus,20:24,Rajasthani,06-08-2003,0.65,0.97,0.604,0.32,-8.624,0.04,114.948,0,11,0.018,4,32,1996262
Chhail Chhabili Naar,Tilak Raaj|Jayashri Shivram,/artist/tilak-raaj|/artist/jayashri-shivram,05:19,Rajasthani,01-01-2021,0.25,0.641,0.014,0.526,-11.792,0.013,122.011,0,6,0.067,4,46,180445
Kanha Re Bego Aa,Anuradha Paudwal,/artist/anuradha-paudwal-2,06:11,Rajasthani,04-04-2016,0.12,0.46,0.586,0.58,-2.25,0.08,159.963,0,10,0.093,4,88,528373
Panihari,Aruna Rathore|Fateh Kumar Vyas|Kamla Goel|Sheela Vyas,/artist/aruna-rathore|/artist/fateh-kumar-vyas|/artist/kamla-goel|/artist/sheela-vyas,03:35,Rajasthani,12-04-2023,0.08,0.384,0.138,0.172,-12.787,0.09,109.992,1,4,0.0174,4,62,8652437
Rayo Kanwara Tabriyo,Kaluram Prajapati,/artist/kaluram-prajapati,05:40,Rajasthani,09-06-2006,0.62,0.81,0.203,0.96,-6.839,0.084,149.002,1,0,0.0095,4,40,5861774
Holi Ko Mujro Chhe,Ila Arun,/artist/ila-arun,05:23,Rajasthani,05-08-2006,0.16,0.398,0.448,0.463,-13.072,0.0905,126.029,0,5,0.08,4,74,4500898
Thele Wala Rukja,Urmila Khanna|Hanuman Sahay,/artist/urmila-khanna|/artist/hanuman-sahay,02:56,Rajasthani,04-04-2015,0.2,0.29,0.806,0.02,-10.871,0.002,116.677,1,7,0.02,4,95,5326810
Chhappar Purana,Allah Jilai Bai,/artist/allah-jilai-bai,11:01,Rajasthani,08-06-2015,0.1,0.96,0.096,0.975,-13.989,0.008,199.001,1,10,0.0045,4,52,5503952
Bajriya Tharo Khichado,Kaluram Prajapati,/artist/kaluram-prajapati,04:44,Rajasthani,09-04-2017,0.65,0.81,0.865,0.28,-5.69,0.03,125.013,1,9,0.049,4,45,6554835
Chang Dheero Re Bajawan Wala,Rajprabha Pangadiya|Raj Bala|Radha Maheshwari,/artist/rajprabha-pangadiya|/artist/raj-bala|/artist/radha-maheshwari,08:28,Rajasthani,01-06-2004,0.68,0.384,0.401,0.264,-5.152,0.06,107.944,1,7,0.08,4,80,2489041
Haajar Ooba Resa Sirdar Banna,Kushal Barath|Sathi,/artist/kushal-barath|/artist/sathi,11:55,Rajasthani,01-12-2001,0.42,0.77,0.161,0.41,-7.631,0.013,139.481,0,11,0.001,4,91,6110600
Bai Sara Beera Pihariye,Anuradha Prakash,/artist/anuradha-prakash,07:00,Rajasthani,08-08-2005,0.53,0.983,0.538,0.928,-4.692,0.013,196.926,1,6,0.0858,4,67,1810394
Terikot Ko Lahengo,Rehana Mirza|Mohan Singh Itawa,/artist/rehana-mirza|/artist/mohan-singh-itawa,03:29,Rajasthani,01-09-2009,0.94,0.9,0.792,0.75,-5.11,0.071,170.023,1,7,0.095,4,72,2934077
"Mahi Ve Sanu Bhul (From ""Malangi"")",Noor Jehan,/artist/noor-jehan,03:21,Rajasthani,09-01-2017,0.3,0.289,0.107,0.975,-2.068,0.0205,179.962,0,1,0.0033,4,30,2895949
Gori Jhoomko Tharo,Chunni Jaipuri|Bhairav Prasad Kathak,/artist/chunni-jaipuri-3|/artist/bhairav-prasad-kathak,02:55,Rajasthani,03-07-2004,0.34,0.4,0.271,0.09,-2.899,0.09,163.415,1,1,0.05,4,47,11128132
O Phagan Aayo,Ramila Gahlot,/artist/ramila-gahlot,05:00,Rajasthani,11-01-2010,0.99,0.069,0.228,0.002,-9.666,0.097,207.96,1,8,0.045,4,43,10922106
Mumal,Bhawana Lonkar,/artist/bhawana-lonkar,07:41,Rajasthani,08-08-2016,0.58,0.73,0.469,0.44,-4.566,0.0637,181.812,1,7,0,4,73,8066000
Ram Rasiya,Shobha Purohit,/artist/shobha-purohit,02:04,Rajasthani,01-09-2018,0.43,0.827,0.154,0.691,-2.426,0.018,168.03,1,8,0.0433,4,46,2138657
Anguli Pakad Mera,Alka Yagnik|Jaspal Singh,/artist/alka-yagnik|/artist/jaspal-singh,06:58,Rajasthani,08-12-2019,0.45,0.52,0.876,0.97,-13.892,0.083,154.941,1,1,0.06,4,85,6434301
Moriyo Bolyo,Shakuntala Joshi,/artist/shakuntala-joshi,04:25,Rajasthani,10-12-2015,0.69,0.368,0.637,0.449,-10.093,0.0126,199.206,1,7,0.0731,4,92,1544265
Ek Myaan Mein Do Talwara,Jaishri Shivram|Sonali Vajpayee,/artist/jaishri-shivram|/artist/sonali-vajpayee,04:00,Rajasthani,05-02-2011,0.39,0.23,0.063,0.16,-12.222,0.026,154.022,1,2,0.051,4,54,11163713
Mhari Deorani Jethani,Changani Krishna Vyas,/artist/changani-krishna-vyas,03:19,Rajasthani,08-01-2011,0.32,0.54,0.229,0.282,-8.452,0.0727,196.334,0,1,0.097,4,77,4679103
Mata Gorja Ae,JAISRI SHIVRAM,/artist/jaisri-shivram,06:03,Rajasthani,10-04-2021,0.98,0.55,0.52,0.84,-5.867,0.04,175.103,1,2,0.06,4,92,7467466
Jane Kunki Najriyan Lagi,Rehana Mirza,/artist/rehana-mirza,02:40,Rajasthani,09-10-2022,0.36,0.917,0.587,0.109,-7.704,0.0496,192.152,1,4,0.05,4,44,10870586
