song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream
Sonulyacha Palanaa,Pralhad Shinde,/artist/pralhad-shinde-1,03:04,Marathi,12-03-2021,0.9,0.857,0.819,0.822,-2.478,0.02,127.9,1,6,0.037,4,71,6363138
Devas Tujhe He Phulayache - Duet,Arun Date|Sudha Malhotra,/artist/arun-date|/artist/sudha-malhotra,03:12,Marathi,07-09-2016,0.08,0.98,0.002,0.918,-12.291,0.084,138.042,1,8,0.061,4,84,1286828
Aala Aala Vara,Asha Bhosle|Anuradha Paudwal,/artist/asha-bhosle-1|/artist/anuradha-paudwal-2,05:08,Marathi,08-03-2012,0.38,0.812,0.676,0.909,-10.645,0.02,127.969,1,1,0.0421,4,28,2068237
Asa Bebhan Ha Vara,Lata Mangeshkar,/artist/lata-mangeshkar,04:59,Marathi,08-08-2005,0.98,0.89,0.458,0.478,-3.6,0.055,137.952,0,11,0.04,4,44,318812
Visaru Nako Shrirama,Lata Mangeshkar,/artist/lata-mangeshkar,03:26,Marathi,03-10-2010,0.99,0.051,0.838,0.831,-8.243,0.0576,137.979,0,5,0.0799,4,78,6468078
Lavite Mee Niranjana,Manik Varma,/artist/manik-varma,03:18,Marathi,06-01-2019,0.31,0.81,0.89,0.763,-7.057,0.02,126.818,0,5,0.082,4,79,7782942
Dev Jari Maj Kadhi Bhetala,Asha Bhosle,/artist/asha-bhosle-1,03:02,Marathi,04-11-2023,0.41,0.954,0.736,0.722,-12.958,0.0664,140.004,0,6,0.06,4,30,8609501
Sarnaar Kadhi Ran,Lata Mangeshkar|Chorus,/artist/lata-mangeshkar|/artist/chorus,03:56,Marathi,09-07-2010,0.57,0.2,0.797,0.97,-8.912,0.04,139.917,1,8,0.05,4,64,8265897
Saundaryachi Khaan,Mahendra Kapoor,/artist/mahendra-kapoor,03:34,Marathi,01-02-2020,0.07,0.026,0.361,0.473,-8.526,0.071,137.993,0,7,0.0232,4,44,5000734
Tu Bhari Bai Natkhat,Pralhad Shinde|Chorus,/artist/pralhad-shinde-1|/artist/chorus,03:11,Marathi,01-07-2021,0.45,0.8,0.839,0.878,-12.298,0.01,134.985,0,8,0.03,4,30,5470977
Vithoo Maza Lekurwala,Asha Bhosle,/artist/asha-bhosle-1,03:22,Marathi,05-08-2006,0.83,0.692,0.643,0.824,-7.612,0.064,137.954,0,11,0.01,4,45,3746953
Ag Ag Mahsi,Suresh Wadkar|Uttara Kelkar,/artist/suresh-wadkar|/artist/uttara-kelkar,06:25,Marathi,01-09-2014,0.68,0.54,0.659,0.46,-8.197,0.0274,139.983,0,3,0.05,4,80,4593673
Bhaktiful Man Jhale,Ajit Kadkade,/artist/ajit-kadkade,06:00,Marathi,05-02-2018,0.57,0.11,0.209,0.753,-6.938,0.04,134.027,1,9,0.03,4,100,6910161
Pandurang Kanti Divya Tej Jhalakati,Asha Bhosle,/artist/asha-bhosle-1,06:12,Marathi,05-04-2017,0.19,0.47,0.781,0.639,-3.708,0.1,131.975,0,10,0,4,77,2786992
Anjanichya Soota,Mahendra Kapoor,/artist/mahendra-kapoor,06:51,Marathi,03-03-2011,0.11,0.19,0.104,0.233,-4.547,0.0168,131.942,0,10,0.0545,4,63,3412876
Sant Damajincha Pariwar,Pralhad Shinde|Chorus,/artist/pralhad-shinde-1|/artist/chorus,03:29,Marathi,12-01-2010,0.97,0.91,0.183,0.863,-6.185,0.0357,132.005,1,4,0.06,4,26,8744422
Neej Re Neej Shivraya,Lata Mangeshkar|Chorus,/artist/lata-mangeshkar|/artist/chorus,04:13,Marathi,03-08-2000,0.86,0.869,0.33,0.175,-6.887,0.0432,130.031,1,1,0.03,4,52,4973077
Bhingri Ga Bhingari,Usha Mangeshkar,/artist/usha-mangeshkar-2,03:24,Marathi,06-01-2009,0.48,0.2,0.741,0.316,-9.635,0.05,138.016,1,1,0.0324,4,71,7288512
Rajas Sukumar,Pandit Bhimsen Joshi,/artist/pandit-bhimsen-joshi-1,06:53,Marathi,09-03-2019,0.88,0.626,0.822,0.163,-11.882,0.08,137.999,0,4,0.06,4,66,5415537
Mangalmurti Morya Ganpatibappa Morya,Rajashree Thosar|Swati Pandit,/artist/rajashree-thosar|/artist/swati-pandit,07:11,Marathi,09-12-2009,0.06,0.98,0.605,0.797,-2.474,0.044,126.984,1,8,0.06,4,64,8949890
Saha December Dusht Kalane,Milind Shinde,/artist/milind-shinde,08:36,Marathi,09-06-2012,0.16,0.524,0.196,0.585,-8.987,0.055,137.994,0,11,0.0329,4,34,6665439
Nach Ga Ghuma Kashi Nachu,Usha Mangeshkar|Pushpa Pagdhare|Charulata Belsare,/artist/usha-mangeshkar-2|/artist/pushpa-pagdhare|/artist/charulata-belsare,06:39,Marathi,01-08-2010,0.44,0.93,0.329,0.985,-13.743,0.084,133.762,1,0,0.0564,4,94,4760393
Vakratund Mahakay,Rajashree Thosar|Swati Pandit,/artist/rajashree-thosar|/artist/swati-pandit,00:27,Marathi,05-02-2015,0.58,0.731,0.739,0.682,-13.308,0.006,128.062,1,5,0.069,4,27,6710436
Nana Parimal,Rajashree Thosar|Swati Pandit,/artist/rajashree-thosar|/artist/swati-pandit,01:31,Marathi,09-01-2006,0.06,0.87,0.023,0.312,-12.475,0.0904,129.961,0,11,0.034,4,43,8192807
Mee Tar Bholi Adani Thakoo,Usha Mangeshkar|Jaywant Kulkarni,/artist/usha-mangeshkar-2|/artist/jaywant-kukarni,03:02,Marathi,11-06-2015,0.74,0.964,0.396,0.45,-10.233,0.06,137.985,1,1,0.0229,4,71,11092998
Majho Lavtaay Dava Dola,Lata Mangeshkar,/artist/lata-mangeshkar,04:02,Marathi,05-02-2003,0.78,0.32,0.349,0.598,-9.481,0.069,129.894,0,10,0.0972,4,45,8139860
To Rangaan Gori,Suresh Wadkar|Kavita Krishnamurthy,/artist/suresh-wadkar|/artist/kavita-subramaniam,06:00,Marathi,02-04-2021,0.47,0.494,0.584,0.203,-5.007,0.088,139.994,0,7,0.06,4,37,9844884
Cinema Wale Thamba Jara,Shabbir Kumar|Uttara Kelkar,/artist/shabbir-kumar|/artist/uttara-kelkar,04:00,Marathi,08-02-2021,0.36,0.73,0.902,0.266,-9.318,0.0386,137.987,1,4,0.03,4,53,668120
Chandra Aahe Sakshiila,Asha Bhosle|Sudhir Phadle,/artist/asha-bhosle-1|/artist/sudhir-phadle-63,03:12,Marathi,01-03-2019,0.75,0.461,0.082,0.377,-7.687,0.004,128.037,0,6,0.038,4,50,7737460
Dongarache Aarun Ek Chand Ugavla,Santosh Naik|Veena Bamne,/artist/santosh-naik|/artist/veena-bamne,06:15,Marathi,04-10-2015,0.79,0.73,0.477,0.522,-12.762,0.0428,129.983,1,4,0.07,4,60,532117
Dhundi Kalyana,Asha Bhosle|Sudhir Phadke,/artist/asha-bhosle-1|/artist/sudhir-phadke,03:38,Marathi,09-04-2004,0.83,0.137,0.118,0.141,-13.307,0.089,128.001,0,10,0.0663,4,31,545683
Ugi Ugi Re Two,Asha Bhosle,/artist/asha-bhosle-1,03:23,Marathi,04-01-2011,1,0.31,0.432,0.2,-7.802,0.068,128,0,10,0.05,4,29,2101020
Majye Rani Majye Moga,Lata Mangeshkar|Suresh Wadkar,/artist/lata-mangeshkar|/artist/suresh-wadkar,05:21,Marathi,04-11-2016,0.78,0.328,0.088,0.577,-12.706,0.01,128.045,0,11,0.0167,4,32,4581778
Le Lo Bhai Chivada,Amit Kumar|Shailender Singh,/artist/amit-kumar|/artist/shailender-singh,03:17,Marathi,06-04-2007,0.5,0.18,0.806,0.906,-8.334,0.05,140.034,0,10,0.037,4,29,10381544
Swapnat Sajana Yeshil Ka,Asha Bhosle,/artist/asha-bhosle-1,04:46,Marathi,09-09-2016,0.07,0.545,0.473,0.596,-12.403,0.1,138.033,1,2,0.032,4,26,4498086
Aalya Aalya Jau Naka,Usha Mangeshkar,/artist/usha-mangeshkar-2,03:12,Marathi,05-06-2023,0.93,0.86,0.11,0.056,-8.534,0.08,137.998,1,10,0.01,4,45,8721622
Mi Dolkar Daryacha Raja,Hemant Kumar|Lata Mangeshkar|Chorus,/artist/hemanta-mukherjee|/artist/lata-mangeshkar|/artist/chorus,07:05,Marathi,09-11-2005,0.77,0.371,0.592,0.325,-7.744,0.08,132.018,1,0,0.0707,4,53,6670271
Deva Pudhe Manoos,Suresh Wadkar,/artist/suresh-wadkar,05:57,Marathi,09-08-2017,0.41,0.13,0.592,0.545,-4.596,0.0627,135.99,1,6,0.08,4,49,10794939
Nabh Meghani Aakramile,Pt. Prabhakar Karekar,/artist/pt-prabhakar-karekar-1,03:02,Marathi,03-03-2009,0.32,0.022,0.985,0.813,-5.472,0.034,139.984,1,7,0.033,4,64,4853733
Rati Rang Range Dhyan,Master Dinanath Mangeshkar,/artist/master-dinanath-mangeshkar,03:05,Marathi,02-05-2001,0.36,0.7,0.375,0.835,-10.203,0.0581,135.978,1,0,0.07,4,70,1725722
Majhya Re Preeti Phoola,Asha Bhosle|Sudhir Phadle,/artist/asha-bhosle-1|/artist/sudhir-phadle-78,03:18,Marathi,11-03-2006,0.14,0.717,0.822,0.521,-8.947,0.0438,127.997,1,7,0.0839,4,71,5288773
Vimal Adhar Nikati Moh Ha Papi,Prabhakar Karekar,/artist/prabhakar-karekar,06:16,Marathi,04-11-2018,0.23,0.44,0.903,0.412,-12.102,0.02,127.955,1,5,0.0565,4,60,9103599
Tujhi Seva Karin Manobhave,Ajit Kadkade,/artist/ajit-kadkade,06:52,Marathi,08-03-2016,0.18,0.236,0.185,0.692,-13.841,0.057,139.982,0,11,0.02,4,41,7175389
Man Tript Jhale Aahe,Ajit Kadkade,/artist/ajit-kadkade,07:00,Marathi,06-04-2007,0.72,0.06,0.459,0.025,-2.548,0.09,135.978,1,6,0.051,4,31,2376308
Prem Seva Sharan,Master Dinanath Mangeshkar,/artist/master-dinanath-mangeshkar,03:09,Marathi,10-02-2019,0.09,0.676,0.233,0.842,-10.129,0.05,138.026,1,4,0.0901,4,42,8195817
Guj Othani Othana Sangaych,Usha Mangeshkar,/artist/usha-mangeshkar-2,05:22,Marathi,05-12-2003,0.25,0.95,0.448,0.367,-11.723,0.0187,127.488,0,11,0.023,4,66,1297511
Commentary Jag He Bandishala,Mangesh Padgaonkar|Sudhir Phadle,/artist/mangesh-padgaonkar|/artist/sudhir-phadle-48,07:12,Marathi,02-11-2007,0.35,0.079,0.501,0.315,-8.602,0.0367,127.986,0,2,0.044,4,60,570558
Nirakar Omkar Pt Ram Marathe,Pt. Ram Marathe,/artist/pt-ram-marathe-10,03:26,Marathi,01-10-2002,0.48,0.73,0.122,0.867,-12.578,0.03,130.963,0,6,0.0685,4,26,7480400
Manasicha Chitrakar To,Pt. Hridaynath Mangeshkar,/artist/pt-hridaynath-mangeshkar-1,03:21,Marathi,07-12-2006,0.75,0.429,0.864,0.255,-9.811,0.0291,137.997,1,6,0.03,4,43,719187
Ishkachi Me Dholaki,Uttara Kelkar,/artist/uttara-kelkar,03:16,Marathi,12-06-2019,0.74,0.46,0.696,0.072,-9.063,0.007,137.995,0,11,0.073,4,91,3576778
Priya Aaj Aale,Arun Date|Anuradha Paudwal|Saathi,/artist/arun-date|/artist/anuradha-paudwal-2|/artist/saathi,06:00,Marathi,10-11-2017,0.99,0.105,0.172,0.271,-6.763,0.08,137.994,1,6,0.0143,4,36,1384800
Udhava Ajab Tuze Sarkar,Sudhir Phadle,/artist/sudhir-phadle-49,03:16,Marathi,04-11-2001,0.05,0.4,0.632,0.883,-6.971,0.02,130.048,1,1,0.061,4,59,6325921
Shoor Amhi Sardar,Pt. Hridaynath Mangeshkar,/artist/pt-hridaynath-mangeshkar-1,03:27,Marathi,07-03-2022,0.25,0.109,0.045,0.372,-2.639,0.004,134.03,1,2,0.07,4,53,8436774
Majha Bhav Tujhe Charani,Pandit Bhimsen Joshi,/artist/pandit-bhimsen-joshi-1,06:19,Marathi,04-12-2018,0.31,0.4,0.937,0.687,-3.442,0.018,138.06,1,7,0.05,4,72,4311327
Nako Visaru Sanket Milanacha,Ramdas Kamat,/artist/ramdas-kamat,03:15,Marathi,02-04-2002,0.69,0.952,0.668,0.286,-3.187,0.004,129.932,0,6,0.0394,4,48,3458127
Krishna Majhi Mata,Udayraj Godbole,/artist/udayraj-godbole,03:29,Marathi,03-04-2012,0.23,0.63,0.995,0.052,-11.669,0.0567,137.997,0,0,0.0785,4,82,553090
Pavasat Nahati,Asha Bhosle|Sudhir Phadke,/artist/asha-bhosle-1|/artist/sudhir-phadke,03:39,Marathi,03-03-2018,0.27,0.144,0.199,0.298,-9.95,0.04,131.999,0,2,0.0824,4,33,5023664
Kaajal Raatina,Asha Bhosle,/artist/asha-bhosle-1,03:44,Marathi,09-10-2019,0.71,0.04,0.97,0.086,-9.762,0.03,131.634,1,8,0.013,4,38,3552531
Maaga Ubha Mangesh Pudhe Ubha Mangesh,Rani Varma|Ranjana Joglekar|Usha Mangeshkar,/artist/rani-varma|/artist/ranjana-joglekar|/artist/usha-mangeshkar-2,05:21,Marathi,01-07-2011,0.14,0.608,0.638,0.969,-7.322,0.047,140.001,0,3,0.008,4,77,2629377
Dharila Pandharicha Chor,Anuradha Paudwal,/artist/anuradha-paudwal-2,03:44,Marathi,10-04-2021,0.24,0.42,0.234,0.283,-8.961,0.075,130.875,0,0,0.048,4,45,2314775
Jaag Re Yadava,Suman Kalyanpur,/artist/suman-kalyanpur,04:08,Marathi,02-04-2003,0.2,0.919,0.968,0.294,-12.031,0.03,138.002,1,8,0.094,4,76,4971
Maza Maza Mhaneet Hoto,Mahendra Kapoor,/artist/mahendra-kapoor,03:15,Marathi,02-12-2001,0.06,0.94,0.422,0.376,-2.779,0.0323,131.911,0,11,0.08,4,47,2700981
Jata Pandharisi Sukh Vate Jeeva,Pandit Bhimsen Joshi,/artist/pandit-bhimsen-joshi-1,07:19,Marathi,10-06-2017,0.52,0.698,0.298,0.654,-10.518,0.01,137.999,1,1,0.004,4,82,10312425
Radha Krishnachya Nadala Lagli,Pralhad Shinde|Chorus,/artist/pralhad-shinde-1|/artist/chorus,03:01,Marathi,12-05-2010,0.38,0.44,0.044,0.277,-13.917,0.09,138.005,1,8,0.0307,4,67,9762804
Jai Jawan Jai Kisan,Mahendra Kapoor,/artist/mahendra-kapoor,06:23,Marathi,02-09-2019,0.25,0.146,0.417,0.919,-8.52,0.034,135.981,0,1,0.075,4,79,10073782
Sakhya Re Ghayal Mee Harini - Ravindra Sathe,Ravindra Sathe,/artist/ravindra-sathe,02:53,Marathi,11-01-2010,0.16,0.36,0.258,0.28,-13.527,0.02,127.968,0,6,0.0229,4,59,6720024
Jo Jo Gate Zoka Dete,Anuradha Paudwal,/artist/anuradha-paudwal-2,05:05,Marathi,10-01-2019,0.66,0.622,0.841,0.393,-10.4,0.06,139.103,0,1,0.0933,4,86,805277
Prem Vardaan Smar Sada,Ramdas Kamat,/artist/ramdas-kamat,03:21,Marathi,10-05-2003,0.63,0.7,0.031,0.087,-8.817,0.08,138.007,0,6,0,4,30,3349949
Geli Kuth Gavana,Usha Mangeshkar,/artist/usha-mangeshkar-2,05:01,Marathi,11-05-2016,0.88,0.556,0.834,0.076,-6.146,0.098,131.967,0,10,0.01,4,80,10432922
Gajar Gyanoba Mauli Tukaram,Kishori Amonkar,/artist/kishori-amonkar,04:24,Marathi,03-02-2023,0.42,0.82,0.697,0.317,-13.953,0.085,138.018,0,8,0.0561,4,39,5510279
Tujha Nandlala,Pralhad Shinde|Chorus,/artist/pralhad-shinde-1|/artist/chorus,02:54,Marathi,09-06-2014,0.13,0.753,0.502,0.525,-6.776,0.09,138.002,1,4,0.067,4,29,8683039
Rang Nako Re Udvu Shri Nanda,Pralhad Shinde|Chorus,/artist/pralhad-shinde-1|/artist/chorus,03:03,Marathi,10-01-2003,0.54,0.74,0.502,0.815,-5.545,0.04,135.017,1,2,0.04,4,89,4199807
Navarivani Natoon Thatoon,Usha Mangeshkar,/artist/usha-mangeshkar-2,04:32,Marathi,10-06-2005,0.26,0.405,0.088,0.384,-5.681,0.06,137.988,1,1,0.01,4,31,5638287
Sanga Mee Kashi Disate,Usha Mangeshkar,/artist/usha-mangeshkar-2,04:21,Marathi,09-10-2006,0.8,0.45,0.729,0.21,-9.463,0.087,132.018,0,1,0.02,4,51,824863
Nase Jeet Paha Senani,Master Dinanath Mangeshkar,/artist/master-dinanath-mangeshkar,03:09,Marathi,10-05-2003,0.15,0.208,0.637,0.312,-3.635,0.09,128,0,2,0.076,4,38,5587515
Sundar Te Dhyan,Lata Mangeshkar|Chorus,/artist/lata-mangeshkar|/artist/chorus,04:17,Marathi,05-02-2004,0.52,0.06,0.036,0.131,-2.316,0.064,135.997,1,1,0.0371,4,85,5619736
Aadhi Rachili Pandhari,Manna Dey,/artist/manna-dey,02:42,Marathi,08-08-2007,0.58,0.485,0.305,0.122,-13.837,0.0364,133.002,0,9,0.001,4,77,4446715
Kombadyano Vichar Kara Ki Thoda,Jaywant Kulkarni,/artist/jaywant-kukarni,06:27,Marathi,04-02-2015,0.83,0.3,0.444,0.598,-2.75,0.07,130.045,0,6,0.08,4,60,6513423
Kata Rute Kunala,Pandit jitendra Abhisheki,/artist/pandit-jitendra-abhisheki-1,03:37,Marathi,05-02-2004,0.61,0.322,0.927,0.398,-10.906,0.07,130.987,1,5,0.022,4,80,4058571
Nahi Parva Aata Sakhya,Krishna Kalle,/artist/krishna-kalle,03:15,Marathi,04-04-2012,0.93,0.9,0.082,0.457,-9.932,0.068,129.981,0,9,0.0873,4,81,704446
Potasathi Nachate Mee,Asha Bhosle,/artist/asha-bhosle-1,06:25,Marathi,01-12-2012,0.92,0.11,0.055,0.349,-3.815,0.0136,134.99,0,3,0.047,4,92,10118186
Mamachya Gavala Javoo Ya,Asha Bhosle,/artist/asha-bhosle-1,03:25,Marathi,08-08-2017,0.71,0.13,0.648,0.297,-12.461,0.05,138.013,0,6,0.0261,4,44,10565326
Phataki Not Mana Ghevache Nay,Shahir Vitthal Umap|Chorus,/artist/shahir-vitthal-umap|/artist/chorus,03:27,Marathi,03-03-2010,0.84,0.631,0.523,0.029,-11.831,0.02,138.508,0,11,0.09,4,81,4748072
Phad Sambhal,Sulochana Chavan,/artist/sulochana-chavan,03:37,Marathi,11-09-2016,0,0.28,0.149,0.97,-13.201,0.08,138.022,1,6,0.0141,4,88,244781
Diste Majla Sukhchitra,Anuradha Marathe|Chandna Dixit|Mukund Fansalkar Ani,/artist/anuradha-marathe|/artist/chandna-dixit|/artist/mukund-fansalkar-ani,03:18,Marathi,10-02-2015,0.4,0.39,0.431,0.133,-13.26,0.07,137.997,0,1,0.054,4,99,7419727
Kon Hotis Too Kaay Jhalis Too,Chandrashekhar Gadgil|Usha Mangeshkar,/artist/chandrashekhar-gadgil|/artist/usha-mangeshkar-2,10:09,Marathi,09-09-2009,0.82,0.21,0.903,0.032,-5.128,0.0687,135.495,0,10,0.087,4,38,11141688
Devaki Nandan Gopala,Manna Dey|Chorus,/artist/manna-dey|/artist/chorus,03:27,Marathi,07-10-2007,0.04,0.131,0.094,0.151,-2.941,0.083,137.995,1,5,0.0735,4,50,1035946
He Chincheche Zaad,Mahendra Kapoor,/artist/mahendra-kapoor,03:19,Marathi,05-01-2010,0.37,0.84,0.674,0.586,-6.299,0.0906,139.984,1,4,0.0048,4,61,6278335
Pahat Jhali Uddhannatun,Manik Varma,/artist/manik-varma,03:49,Marathi,07-10-2020,0.32,0.879,0.604,0.796,-6.054,0.09,127.996,0,7,0.029,4,63,3203294
Aarti,Anuradha Paudwal|Milind Ingle|Chandrashekhar Gadgil|Sharad Jambhekar|Suresh Wadkar|Shrikant Kulkarni,/artist/anuradha-paudwal-2|/artist/milind|/artist/chandrashekhar-gadgil|/artist/sharad-jambhekar|/artist/suresh-wadkar|/artist/shrikant-kulkarni,04:00,Marathi,12-08-2009,0.36,0.78,0.38,0.122,-8.56,0.07,128.038,1,9,0.06,4,95,6893253
Avaghechi Trailokya,Ajit Kadkade,/artist/ajit-kadkade,06:59,Marathi,10-02-2007,0.39,0.667,0.963,0.918,-2.74,0.0316,137.988,0,4,0.04,4,39,6850227
Ya Sukhano Ya,Asha Bhosle,/artist/asha-bhosle-1,03:21,Marathi,04-05-2004,0.33,0.16,0.662,0.711,-10.568,0.046,129.998,1,2,0.07,4,32,10270634
Hari Vithal,Pandit Bhimsen Joshi,/artist/pandit-bhimsen-joshi-1,04:09,Marathi,12-03-2017,0.81,0.329,0.619,0.063,-2.034,0.04,130,0,9,0.07,4,26,6117541
Kashi Kari Swagata,Suman Kalyanpur,/artist/suman-kalyanpur,03:32,Marathi,12-06-2013,0.32,0.62,0.23,0.98,-2.371,0.0866,138.007,1,1,0.027,4,28,2458145
Prem Sakha Vidyaharan,Balgandharva,/artist/balgandharva,02:34,Marathi,06-07-2016,0.27,0.582,0.721,0.654,-10.682,0.0841,137.969,1,2,0.049,4,44,2314472
Kamodini Kay Jane To Parimal,Lata Mangeshkar,/artist/lata-mangeshkar,03:13,Marathi,12-03-2000,0.11,0.64,0.492,0.214,-9.889,0.0304,131.986,0,9,0.079,4,73,3233132
Divya Divyanchi Jyot,Asha Bhosle,/artist/asha-bhosle-1,03:03,Marathi,08-12-2004,0.87,0.677,0.918,0.794,-8.309,0.046,128.004,0,11,0.08,4,33,7598615
Sawal Ya Vithala Tujya Dari Aale,Suman Hemady,/artist/suman-hemady,03:24,Marathi,07-02-2015,0.28,0.74,0.454,0.178,-8.292,0.071,137.975,0,8,0.071,4,87,202758
Balagu Kashala Vyarth Kunachi,Lata Mangeshkar,/artist/lata-mangeshkar,04:14,Marathi,08-08-2018,0.34,0.263,0.153,0.935,-6.225,0.0419,138.044,1,2,0.059,4,93,1422343
Aala Aala Vara,Asha Bhosle|Anuradha Paudwal,/artist/asha-bhosle-1|/artist/anuradha-paudwal-2,05:08,Marathi,06-05-2008,0.16,0.6,0.675,0.079,-7.058,0.059,137.971,1,1,0.0145,4,81,4385372
Kanak Bhudhar Shikhar Vasini - Durga Vandana,Sarda Sinha,/artist/sarda-sinha,05:13,Marathi,01-05-2016,0.35,0.439,0.802,0.208,-6.389,0.0518,129.986,0,9,0.008,4,97,696566
Aai Mazi Devi Mazi,Asha Bhosle,/artist/asha-bhosle-1,02:46,Marathi,09-02-2016,0.58,0.09,0.664,0.13,-8.268,0.017,127.997,0,0,0.059,4,56,6922455
Hati Ghevun Aalo Ekatari,Pralhad Shinde,/artist/pralhad-shinde-1,06:01,Marathi,11-01-2011,0.94,0.154,0.808,0.678,-9.298,0.0686,136.01,0,11,0.05,4,79,23681
Raja Lalkari Ashi De,Anuradha Paudwal|Suresh Wadkar,/artist/anuradha-paudwal-2|/artist/suresh-wadkar,06:01,Marathi,08-10-2020,0.47,0.14,0.998,0.627,-9.061,0.07,131.954,0,1,0.03,4,72,5795744
Tumchyasanga Mala Yeudhya Kira,Mahendra Kapoor,/artist/mahendra-kapoor,03:33,Marathi,12-07-2007,0.39,0.784,0.046,0.153,-12.486,0.066,136.015,1,0,0.008,4,55,378874
Airaneechya Deva Tula,Lata Mangeshkar,/artist/lata-mangeshkar,03:34,Marathi,09-03-2024,0.78,0.9,0.387,0.304,-4.028,0.073,138.003,0,5,0.02,4,88,2694992
Maagane Te Ek Tuj,Anup Jalota,/artist/anup-jalota,03:52,Marathi,03-06-2014,0.39,0.07,0.369,0.817,-6.692,0.064,140.085,1,6,0.0634,4,56,6245858
Pad Re Panya,Pralhad Shinde,/artist/pralhad-shinde-1,05:16,Marathi,03-06-2015,0.87,0.6,0.746,0.055,-3.308,0.0579,139.997,1,1,0.09,4,60,5253898
Chandni Jashi Kay Gaganachi,Krishna Shinde,/artist/krishna-shinde,03:00,Marathi,02-02-2007,0.11,0.159,0.898,0.656,-8.872,0.02,131.959,1,1,0.083,4,60,4030839
Pandharichi Vaari,Pandit Bhimsen Joshi,/artist/pandit-bhimsen-joshi-1,07:53,Marathi,06-07-2019,0.96,0.2,0.807,0.588,-4.451,0.07,137.922,0,9,0.09,4,71,7969855
Aalya Aalya Jau Naka,Usha Mangeshkar,/artist/usha-mangeshkar-2,03:12,Marathi,03-02-2022,0.28,0.762,0.841,0.346,-7.59,0.053,138.012,1,0,0.0626,4,42,11107898
Biba Ghya Biba,Krishna Kalle,/artist/krishna-kalle,06:00,Marathi,05-11-2010,0.38,0.62,0.853,0.712,-13.144,0.067,137.973,1,2,0.0682,4,81,5786242
Sharayu Teeravari Ayodhya,Sudhir Phadke,/artist/sudhir-phadke,07:21,Marathi,02-01-2013,0.32,0.717,0.95,0.274,-8.271,0.097,136.241,1,1,0.07,4,28,154356
Runu Junu Runu Junu Re Bhramara,Lata Mangeshkar|Chorus,/artist/lata-mangeshkar|/artist/chorus,03:58,Marathi,11-08-2019,0.92,0.27,0.111,0.846,-9.853,0.0461,138.012,0,6,0.06,4,93,3004926
Devas Tujhe He Phulayache - Duet,Arun Date|Sudha Malhotra,/artist/arun-date|/artist/sudha-malhotra,03:12,Marathi,08-10-2004,0.5,0.443,0.396,0.202,-9.44,0.012,138.021,0,9,0.02,4,72,5452427
Mothe Gharacha Pokal Vasa,Shaila Chikhale,/artist/shaila-chikhale,05:19,Marathi,05-12-2003,0.49,0.45,0.056,0.262,-11.982,0.0953,138,0,9,0.0193,4,48,820200
Aai Majhya Lagnachi,Usha Mangeshkar,/artist/usha-mangeshkar-2,03:05,Marathi,04-03-2019,0.17,0.097,0.573,0.353,-4.382,0.081,132.199,0,10,0.09,4,30,8965398
Bakricha Samdhyashni Laglay Lala,Usha Mangeshkar,/artist/usha-mangeshkar-2,03:24,Marathi,03-01-2016,0.12,0.39,0.433,0.463,-9.331,0.067,138.006,1,1,0.01,4,32,4773236
Soyara Sukhacha,Kishori Amonkar,/artist/kishori-amonkar,07:03,Marathi,02-09-2015,0.75,0.565,0.437,0.67,-7.186,0.06,125.974,1,7,0.07,4,62,290453
Man Annad Nachle,Ajit Kadkade,/artist/ajit-kadkade,06:00,Marathi,01-10-2022,0.56,0.1,0.332,0.349,-8.13,0.0581,132.994,1,1,0.005,4,26,1080019
Zulato Bai Ras Zula,Lata Mangeshkar,/artist/lata-mangeshkar,04:37,Marathi,11-02-2007,0.57,0.079,0.234,0.919,-13.149,0.003,132.008,0,1,0.04,4,46,4366371
Nijaroop Dakhava Ho,Sudhir Phadke,/artist/sudhir-phadke,03:36,Marathi,03-11-2016,0.83,0.74,0.473,0.752,-3.023,0.0231,131.985,1,7,0.0712,4,35,6476954
Patit Pavan Na Hosi Mihanuni,Prasad Sawkar,/artist/prasad-sawkar,03:28,Marathi,10-09-2020,0.04,0.263,0.454,0.343,-6.636,0.02,134.999,1,7,0.0327,4,53,3827648
Nay Gonge Nay Gonge,Veena Bamne|Shrikant Narayan,/artist/veena-bamne|/artist/shrikant-narayan,06:37,Marathi,12-03-2015,0.18,0.14,0.299,0.729,-10.43,0.063,138.002,1,1,0.08,4,34,10134952
Aga Imala,Mahendra Kapoor|Usha Mangeshkar,/artist/mahendra-kapoor|/artist/usha-mangeshkar-2,03:29,Marathi,02-11-2011,0.78,0.227,0.006,0.851,-8.317,0.0129,125.403,0,6,0.065,4,34,3142129
Swapnatalya Kalyano,Asha Bhosle,/artist/asha-bhosle-1,02:04,Marathi,08-08-2000,0.66,0.72,0.379,0.281,-12.506,0.09,137.988,0,7,0.051,4,34,2287939
Bhavanancha Tu Bhukela Re Murari,Lata Mangeshkar,/artist/lata-mangeshkar,06:14,Marathi,07-04-2022,0.2,0.82,0.533,0.975,-3.329,0.07,140.001,0,5,0.006,4,78,642018
