song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream
Ei Akash Baro Bishal,Jayanta Hazarika,/artist/jayanta-hazarika,03:07,Assamese,05-12-2001,0.85,0.67,0.641,0.752,-10.402,0.025,154.767,0,8,0.069,4,42,6395998
A Mynajan,Dwipen Baruah|Debjani Barua,/artist/dwipen-baruah|/artist/debjani-barua,03:03,Assamese,03-08-2000,0.06,0.776,0.584,0.478,-4.797,0.076,150.034,1,1,0.072,4,89,83021
Natun Tomar Charandhani Sonma,Parveen Sultana,/artist/parveen-sultana,03:09,Assamese,05-04-2021,0.42,0.25,0.866,0.565,-9.879,0.094,155.109,1,2,0.091,4,89,9798115
A Aaji Beular Biya,Dhanada Pathak,/artist/dhanada-pathak,03:07,Assamese,09-08-2021,0.86,0.502,0.364,0.458,-7.531,0.0557,155.101,0,6,0.05,4,57,10266025
Ki Khil Khil Khil Khil,Nirmal Mishra,/artist/nirmal-mishra,03:58,Assamese,12-08-2022,0.63,0.94,0.675,0.274,-11.714,0.0574,150,0,4,0.009,4,37,6021798
Duiroir Bahiti Bagi Thak,Dolly Ghosh,/artist/dolly-ghosh,03:07,Assamese,07-02-2021,0.03,0.674,0.638,0.881,-5.91,0.09,149.993,0,9,0.085,4,45,8594873
O Sham Kaliyara,Pranita Barman,/artist/pranita-barman,03:23,Assamese,03-04-2003,0.05,0.35,0.169,0.674,-13.952,0.011,149.995,0,9,0.036,4,26,4620201
Jal Anibake Jnao,Dhanada Pathak,/artist/dhanada-pathak,03:06,Assamese,01-01-2003,0.1,0.771,0.222,0.648,-13.709,0.073,150.016,0,1,0.03,4,32,5420019
Seujaya,Biman|Chorus,/artist/biman-8|/artist/chorus,04:42,Assamese,10-03-2002,0.73,0.56,0.303,0.266,-12.835,0.0739,149.748,1,8,0.0285,4,29,1570748
Dheu Tuli Nachile,Dwipen Baruah|Runjun Phukan,/artist/dwipen-baruah|/artist/runjun-phukan-1,03:37,Assamese,01-11-2013,0.78,0.053,0.228,0.997,-5.886,0.031,149.964,1,1,0.07,4,70,7434782
Aaji Toi Jodi,Dipen Baruah,/artist/dipen-baruah,03:15,Assamese,11-06-2022,0.02,0.69,0.838,0.462,-13.686,0.049,154.999,1,8,0.02,4,44,608079
O Raghupati,Kalpana Bhuyan|Nibha Deka|Siba Prasad Nath|Nomi Gayan,/artist/kalpana-bhuyan|/artist/nibha-deka|/artist/siba-prasad-nath|/artist/nomi-gayan,04:56,Assamese,06-06-2002,0.4,0.15,0.894,0.592,-12.889,0.063,150.047,1,1,0.02,4,97,7565430
Dhansiri Parehoi,Khagen Mahanta,/artist/khagen-mahanta,03:08,Assamese,01-12-2001,0.39,0.14,0.981,0.282,-5.667,0.0556,150.001,0,11,0.018,4,56,1410436
Moina Kon Bidhatai,Wahidur Rahman,/artist/wahidur-rahman,03:14,Assamese,12-12-2012,0.51,0.7,0.817,0.778,-5.029,0.024,149.994,1,3,0.0884,4,70,9077065
Biyanaam,Ila Kakoti|Krishna Das|Moni Baruah|Kabita Hazarika|Sudakshina Sharma|Bharati Das,/artist/ila-kakoti|/artist/krishna-das|/artist/moni-baruah|/artist/kabita-hazarika|/artist/sudakshina-sharma-1|/artist/bharati-das-1,02:11,Assamese,05-04-2021,0.78,0.53,0.907,0.601,-11.316,0.06,150.016,1,2,0.036,4,87,2599309
Ei Shankar Madhab,Rameswar Pathak,/artist/rameswar-pathak,02:55,Assamese,10-11-2000,0.99,0.72,0.069,0.674,-3.877,0.1,150.032,1,8,0.01,4,51,2387791
Sou Meghar Cha,Namita Bhattacharya,/artist/namita-bhattacharya,03:16,Assamese,12-02-2021,0.39,0.4,0.336,0.845,-6.935,0.01,150.04,1,1,0.0921,4,46,7905515
Agalati Kalapat Lare Ki Chare,Jayanta Hazarika,/artist/jayanta-hazarika,03:11,Assamese,03-05-2004,0.77,0.866,0.377,0.64,-7.527,0.0563,149.961,1,0,0.09,4,94,4809586
Tumi Pradip Hoan,Dilip Sharma|Anima Chowdhury,/artist/dilip-sharma|/artist/anima-chowdhury-1,03:33,Assamese,03-04-2005,0.85,0.52,0.342,0.332,-11.207,0.0443,151.798,1,1,0.0113,4,59,2816324
Jibontu Hol,Ridip Dutta,/artist/ridip-dutta,05:26,Assamese,07-12-2014,0.48,0.923,0.333,0.398,-7.423,0.0433,149.983,0,0,0.07,4,57,3850764
Tumi Kon Pepare Furate,Jayanta Hazarika|Bhupen Hazarika,/artist/jayanta-hazarika|/artist/dr-bhupen-hazarika-2,03:13,Assamese,01-02-2016,0.37,0.2,0.739,0.757,-7.921,0.0171,150.028,0,9,0.035,4,30,10576261
Thuriai Katilo,Digen Mahanta,/artist/digen-mahanta,03:02,Assamese,09-12-2000,0.41,0.618,0.075,0.347,-12.338,0,150.1,1,2,0.0249,4,59,4735866
Maram Logai Logai,Lokeswar Deka|Others,/artist/lokeswar-deka|/artist/others,06:19,Assamese,04-11-2001,0.22,0.42,0.064,0.921,-10.338,0.013,149.994,1,9,0.045,4,26,10745058
Kino Maramar,Namita Bhattacharya,/artist/namita-bhattacharya,02:53,Assamese,11-02-2007,0.81,0.52,0.891,0.825,-8.004,0.023,150.036,0,11,0.029,4,78,5368321
Phale Phule Bhara,Anima Choudhury,/artist/anima-choudhury,03:02,Assamese,08-04-2007,0.33,0.02,0.725,0.297,-2.621,0.071,150.317,0,11,0.04,4,56,1605676
Ki Naam Di Matim Dr Bezbaruah,Nirmal Mishra,/artist/nirmal-mishra,03:33,Assamese,09-05-2018,0.07,0.397,0.444,0.479,-12.468,0.011,149.975,1,9,0.07,4,75,9109514
O Moy Kino Karo,Nilima Khatoon,/artist/nilima-khatoon,03:25,Assamese,08-10-2006,0.64,0.45,0.821,0.589,-8.146,0.0103,155.25,0,11,0.088,4,33,10628074
Kola Chola Kuruta,Anima Bhattacharya|Khagen Mahanta|Nikunjalata Mahanta|Ridib Dutta|Archana Mahanta|Nalini Chowdhury,/artist/anima-bhattacharya|/artist/khagen-mahanta|/artist/nikunjalata-mahanta|/artist/ridib-dutta|/artist/archana-mahanta|/artist/nalini-chowdhury,03:13,Assamese,11-07-2021,0.4,0.961,0.119,0.777,-9.576,0.0906,155.117,0,7,0.0185,4,33,244659
Nai Hoya Sesh - Duet,Namita Bhattacharya|Dwipen Baruah,/artist/namita-bhattacharya|/artist/dwipen-baruah,03:05,Assamese,03-08-2015,0.6,0.51,0.748,0.703,-4.871,0.019,150.015,0,11,0.043,4,25,9667414
Asha Mor Habaloi,Dwipen Baruah,/artist/dwipen-baruah,03:58,Assamese,04-02-2005,0.46,0.984,0.161,0.909,-12.188,0.051,149.759,0,1,0.02,4,78,5220129
Na Kanda Na Kanda,Rameshwar Pathak,/artist/rameshwar-pathak,03:15,Assamese,07-04-2012,0.15,0.62,0.106,0.593,-13.301,0.088,147.99,1,1,0.04,4,58,8320148
Silonor Monalisa,Bhupen Hazarika|Jayanta Hazarika,/artist/dr-bhupen-hazarika-2|/artist/jayanta-hazarika,03:18,Assamese,01-06-2010,0.43,0.971,0.815,0.553,-3.492,0.0851,149.872,0,9,0.02,4,100,844383
Turen Changar,Jiten Deka,/artist/jiten-deka,03:09,Assamese,12-07-2014,0.58,0.88,0.086,0.338,-11.546,0.01,149.982,1,9,0.059,4,88,1681432
Cholila Shankar Sarba Gunakar,Anima Das|Naren Das,/artist/anima-das|/artist/naren-das,03:02,Assamese,09-04-2009,0.17,0.515,0.644,0.233,-12.359,0.049,152.967,0,2,0.0666,4,28,9819693
Rupahi Kabane,Archana Mahanta,/artist/archana-mahanta,02:22,Assamese,03-11-2020,0.49,0.1,0.53,0.448,-7.172,0.0566,150.014,0,6,0.01,4,77,10585337
Ai O Sipini,Khagen Mahanta|Archana Mahanta,/artist/khagen-mahanta|/artist/archana-mahanta,05:46,Assamese,12-03-2004,0.81,0.183,0.039,0.19,-12.992,0.06,150.013,0,3,0.0264,4,35,11375335
Kona Batenu Pohara,Rituparna Sharma,/artist/rituparna-sharma,02:53,Assamese,09-04-2023,0.12,0.66,0.078,0.133,-4.622,0.09,149.957,0,11,0.007,4,27,5556969
Pitati Oi Pitati Fagooni,Jayanta Hazarika,/artist/jayanta-hazarika,03:05,Assamese,01-02-2010,0.51,0.747,0.588,0.089,-3.644,0.0756,154.983,0,1,0.031,4,66,657189
Asam Deshor Bagichare,Bhupen Hazarika|Usha Mangeshkar,/artist/dr-bhupen-hazarika-2|/artist/usha-mangeshkar-2,04:57,Assamese,01-10-2022,0.57,0.77,0.413,0.848,-10.824,0.09,149.957,1,0,0.0011,4,82,7594591
Senai Mor O Manprajapati,Bhupen Hazarika|Usha Mangeshkar,/artist/dr-bhupen-hazarika-2|/artist/usha-mangeshkar-2,03:41,Assamese,06-02-2008,0.89,0.675,0.82,0.78,-11.871,0.081,149.999,0,7,0.099,4,97,2145906
Bonjui Bontahe Jwale,Anju Devi|Bhupen Hazarika,/artist/anju-devi|/artist/dr-bhupen-hazarika-2,07:29,Assamese,01-01-2021,0.6,0.38,0.716,0.735,-9.2,0.02,154.996,1,8,0.0819,4,89,1642192
Sharatare Tumi Jon Jeno,Jayanta Hazarika,/artist/jayanta-hazarika,03:02,Assamese,07-02-2013,0.12,0.715,0.929,0.756,-10.206,0.08,150.017,1,7,0.03,4,44,10182884
Ai Tai Bahagate,Samar Hazarika,/artist/samar-hazarika,02:48,Assamese,01-06-2006,0.18,0.39,0.314,0.118,-12.471,0.04,149.997,0,6,0.0625,4,86,8647750
Radhar Aoasher Majhey,Pranita Barman,/artist/pranita-barman,02:26,Assamese,10-10-2002,0.22,0.531,0.098,0.69,-10.959,0.081,150.008,0,4,0.1,4,81,5216396
O Pran Krishna O,Naren Das|Anima Das,/artist/naren-das|/artist/anima-das,02:55,Assamese,03-03-2020,0.13,0.47,0.539,0.813,-13.054,0.0392,149.957,0,11,0.029,4,78,268425
Kelei Shok Karan,Digen Mohanta,/artist/digen-mohanta,03:04,Assamese,03-12-2013,0.83,0.551,0.392,0.826,-2.947,0.092,155.022,0,6,0.001,4,40,5355054
Maram Buji,Bipul|Chorus,/artist/bipul|/artist/chorus,05:52,Assamese,04-05-2005,0.36,0.82,0.928,0.122,-4.454,0.0102,150.029,1,7,0.07,4,47,8932535
Nahibi A Sowarani,Manisha Hazarika,/artist/manisha-hazarika,02:59,Assamese,07-01-2007,0.73,0.331,0.782,0.061,-2.97,0.09,149.951,0,7,0.07,4,98,9898980
Aay Bihu Re Uruka Nisa,Dolly Ghosh,/artist/dolly-ghosh,03:12,Assamese,10-04-2018,0.05,0.25,0.422,0.252,-2.225,0.043,150.001,0,9,0.077,4,98,3835289
Thuriai Katilo,Lokeswar Deka|Others,/artist/lokeswar-deka|/artist/others,05:54,Assamese,08-03-2012,0.95,0.855,0.147,0.624,-8.696,0.02,150.062,0,0,0.0973,4,88,9326900
O Mor Sadhure Sadhu,Rameshwar Pathak,/artist/rameshwar-pathak,04:14,Assamese,01-12-2012,0.12,0.23,0.885,0.366,-9.809,0.091,150.013,0,10,0.007,4,58,10037117
Aamare Moina,Malabika Bora|Samar Hazarika,/artist/malabika-bora|/artist/samar-hazarika,03:03,Assamese,11-01-2002,0.46,0.255,0.372,0.486,-6.442,0.01,149.916,0,0,0.0552,4,75,59701
Pitaiti Ei Bhalo Kabili,Jayanta Hazarika|Malabika Bora,/artist/jayanta-hazarika|/artist/malabika-bora,03:03,Assamese,12-02-2018,0.18,0.54,0.363,0.906,-7.519,0.037,149.899,1,1,0.06,4,56,6843351
A Aaji Beular Biya,Rameshwar Pathak,/artist/rameshwar-pathak,02:55,Assamese,09-03-2013,0.29,0.889,0.2,0.568,-3.574,0.022,149.96,0,7,0.04,4,67,6316384
Moi Aahichhon - Bhupen Hazarika,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,03:36,Assamese,10-03-2011,0.29,0.39,0.711,0.669,-10.45,0.05,149.93,1,9,0.0345,4,88,3174085
Mrityu Savoti Samadhi,Jayanta Hazarika,/artist/jayanta-hazarika,04:32,Assamese,12-11-2017,0.41,0.37,0.268,0.746,-2.012,0.08,149.87,0,5,0,4,81,10862784
Aay Bihu Re Uruka Nisa,Dolly Ghosh,/artist/dolly-ghosh,03:24,Assamese,02-04-2012,0.37,0.93,0.683,0.698,-11.02,0.09,149.717,0,9,0.018,4,54,1760950
Disco Sangeet Amare,Nagen Barman,/artist/nagen-barman,03:17,Assamese,02-04-2006,0.78,0.509,0.401,0.041,-5.196,0.039,151.274,1,1,0.07,4,59,6433142
Aghunare Pathare Aai,Aju Barkakati|Lakshmi Bordoloi|Nirmal Kalita|Sarifuddin Ahmed|Sibanath|Bibha Barua|Sharat Sharma,/artist/aju-barkakati|/artist/lakshmi-bordoloi|/artist/nirmal-kalita|/artist/sarifuddin-ahmed|/artist/sibanath|/artist/bibha-barua-1|/artist/sharat-sharma,05:51,Assamese,11-08-2016,0.58,0.66,0.829,0.553,-13.651,0.0642,150.083,1,1,0.056,4,54,19312
Dehi Oi Kalija,Dwipen Baruah,/artist/dwipen-baruah,03:28,Assamese,09-04-2023,0.56,0.415,0.304,0.912,-6.246,0.02,149.991,0,10,0.082,4,41,4558073
Pran Krishna Mor,Snehalata Das,/artist/snehalata-das,02:56,Assamese,10-02-2022,0.38,0.22,0.341,0.16,-3.991,0.01,150.001,0,10,0.0027,4,48,11308004
Tomar Kapalote,Malabika Bora|Samar Hazarika,/artist/malabika-bora|/artist/samar-hazarika,03:06,Assamese,01-11-2022,0.94,0.546,0.208,0.455,-2.967,0.0733,149.994,1,0,0.015,4,62,2192585
Bihu Bihu Lagichhe Gaat,Bhupen Hazarika|Ruby Singha,/artist/dr-bhupen-hazarika-2|/artist/ruby-singha,02:46,Assamese,08-03-2010,0.27,0.13,0.866,0.735,-10.594,0.04,149.748,0,10,0.0682,4,99,7575194
Phagun Ahi,Dwipen Baruah,/artist/dwipen-baruah,03:26,Assamese,05-04-2022,0.81,0.508,0.137,0.831,-3.25,0.092,150.095,1,4,0.0813,4,47,8552118
Dehei Jauban Matir,Malabika Bora|Mahananda Majinder Barua,/artist/malabika-bora|/artist/mahananda-majinder-barua,03:21,Assamese,07-11-2011,0.2,0.78,0.328,0.321,-13.448,0.022,149.992,0,11,0.08,4,93,786273
Khodhura Re Mungate,Kalpana Bordoloi,/artist/kalpana-bordoloi,03:17,Assamese,05-09-2019,0.96,0.47,0.74,0.717,-6.44,0.0783,150.07,1,11,0.065,4,67,8645374
Laj Laj,Namita Bhattacharya|Dwipen Barua,/artist/namita-bhattacharya|/artist/dwipen-barua-4,02:42,Assamese,12-08-2017,0.86,0.59,0.055,0.273,-3.591,0.0134,153.345,0,2,0.0572,4,100,8424018
Aaroi Dhan Lochia,Anju Devi|Bhupen Hazarika|Indira Chowdhury,/artist/anju-devi|/artist/dr-bhupen-hazarika-2|/artist/indira-chowdhury-1,03:04,Assamese,08-07-2008,0.53,0.753,0.827,0.675,-7.957,0.02,149.971,1,11,0.0831,4,81,505791
Chinaki Chinaki - Usha Mangeshkar,Usha Mangeshkar,/artist/usha-mangeshkar-2,03:27,Assamese,12-02-2023,0.39,0.94,0.62,0.821,-2.627,0.003,148.722,1,0,0.06,4,26,6026817
Dada Balai A,Rameshwar Pathak,/artist/rameshwar-pathak,03:08,Assamese,10-05-2010,0.66,0.162,0.184,0.643,-11.085,0.04,149.928,0,5,0.051,4,77,1120636
Deha Kola Hole,Khagen Mahanta,/artist/khagen-mahanta,03:02,Assamese,11-02-2003,0.64,0.8,0.683,0.228,-10.631,0.0894,150.014,1,11,0.0201,4,87,2559416
Suorani Kuwaliya,Jayanta Hazarika,/artist/jayanta-hazarika,03:28,Assamese,04-05-2004,0.38,0.971,0.883,0.092,-9.364,0.1,150.054,1,8,0.03,4,34,10088739
Dekha Nai,Jayanta Hazarika,/artist/jayanta-hazarika,03:04,Assamese,04-08-2002,0.19,0.1,0.899,0.08,-9.077,0.0747,149.827,0,0,0.01,4,25,9460083
Bhatiai Jaota,Dhanada Pathak|Rameshwar Pathak,/artist/dhanada-pathak|/artist/rameshwar-pathak,02:44,Assamese,05-03-2006,0.2,0.809,0.462,0.047,-4.275,0.06,152.84,1,7,0.026,4,96,11125447
Rhega Dibo Lega Jodi,Dolly Ghosh,/artist/dolly-ghosh,03:34,Assamese,09-06-2010,0.11,0.05,0.954,0.614,-9.712,0.06,150.011,0,11,0.01,4,77,9643289
Baikunthe Chaloy Guru,Dhanada Pathak|Rameshwar Pathak,/artist/dhanada-pathak|/artist/rameshwar-pathak,03:21,Assamese,11-03-2009,0.62,0.86,0.816,0.617,-6.231,0.0078,149.827,0,5,0.047,4,30,2611001
Jibonor Rangror,Malabika Bora|Samar Hazarika,/artist/malabika-bora|/artist/samar-hazarika,04:22,Assamese,08-02-2012,0.44,0.01,0.611,0.949,-5.55,0.0007,150.12,0,9,0.012,4,44,7761806
Mor Shona Saragara,Dwipen Baruah,/artist/dwipen-baruah,03:42,Assamese,03-11-2008,0.68,0.845,0.236,0.999,-2.497,0.04,149.994,0,6,0.1,4,26,11175484
Nahor Phoole,Namita Goswami|Samar Hazarika,/artist/namita-goswami|/artist/samar-hazarika,02:21,Assamese,10-07-2004,0.65,0.02,0.477,0.305,-13.56,0.0335,149.971,0,11,0.066,4,72,9769005
Balukate Sharalire Chhan,Manisha Hazarika,/artist/manisha-hazarika,03:16,Assamese,10-10-2018,0.22,0.805,0.872,0.418,-13.816,0.0198,149.967,1,0,0.03,4,55,5756591
Moi Eti Mukali Pakhi,Arun Das,/artist/arun-das,03:09,Assamese,10-12-2001,0.34,0.63,0.3,0.683,-8.537,0.0593,150.04,0,11,0.0306,4,73,10193434
Arey Khulosali,Kalpana Bhuiya|Dijen Kakati,/artist/kalpana-bhuiya|/artist/dijen-kakati-7,03:07,Assamese,03-11-2008,0.78,0.299,0.684,0.493,-6.707,0.0936,147.953,1,1,0.06,4,79,1330688
Lehiri Bonore,Malabika Bora|Samar Hazarika,/artist/malabika-bora|/artist/samar-hazarika,04:17,Assamese,10-12-2021,0.46,0.06,0.024,0.603,-10.631,0.05,150.038,0,10,0.01,4,69,3243145
A Aaji Beular Biya,Rameshwar Pathak|Dhanada Pathak,/artist/rameshwar-pathak|/artist/dhanada-pathak,03:07,Assamese,11-11-2001,0.84,0.406,0.356,0.297,-8.55,0.0331,155.013,1,5,0.0364,4,56,7609437
Bramhaputrar Balire,Khagen Mahanta|Nikunjalata Mahanta|Archana Mahanta,/artist/khagen-mahanta|/artist/nikunjalata-mahanta|/artist/archana-mahanta,03:25,Assamese,08-03-2008,0.21,0.8,0.365,0.589,-3.98,0.057,149.982,1,3,0.0944,4,45,3843386
Jeevan Gharir Pratita Pol Kanchghar,Suman Kalyanpur,/artist/suman-kalyanpur,04:07,Assamese,02-05-2002,0.64,0.436,0.808,0.128,-4.558,0.081,149.92,1,9,0.07,4,31,9745065
Tare Nare,Dwipen Baruah|Jayanta,/artist/dwipen-baruah|/artist/jayanta,02:29,Assamese,01-07-2017,0.5,0.09,0.725,0.004,-9.663,0.021,154.749,0,6,0.0746,4,57,3967278
A Aaji Beular Biya,Rameshwar Pathak,/artist/rameshwar-pathak,03:03,Assamese,08-11-2002,0.72,0.778,0.752,0.182,-7.496,0.08,150.056,0,9,0.0461,4,63,3159646
A Mayabhara,Khagen Mahanta,/artist/khagen-mahanta,03:23,Assamese,09-11-2003,0.42,0.27,0.934,0.151,-13.501,0.068,154.977,1,6,0.052,4,85,8217669
Baihagar Mahte Sitaru,Naren Das,/artist/naren-das,05:22,Assamese,05-08-2012,0.65,0.05,0.205,0.658,-5.773,0.0473,149.972,1,2,0.02,4,42,6968889
Sham Kanu Duraihai Najaba,Usha Mangeshkar,/artist/usha-mangeshkar-2,03:08,Assamese,08-02-2004,0.21,0.25,0.249,0.675,-4.667,0.0319,149.755,0,9,0.039,4,25,8925587
Pani Pai Badile,Dijen Kakati|Siba Prasad Nath|Kalpana Bhuiya|Nibha Deka|Nomi Gayan,/artist/dijen-kakati-4|/artist/siba-prasad-nath|/artist/kalpana-bhuiya|/artist/nibha-deka|/artist/nomi-gayan,05:25,Assamese,08-07-2019,0.08,0.681,0.807,0.278,-7.595,0.0781,156.942,1,1,0.08,4,61,7144422
Rang Rang Rang Bhara,Mitali Choudhury|Dwipen Barua,/artist/mitali-choudhry|/artist/dwipen-barua-6,03:37,Assamese,10-08-2008,0.99,0.23,0.392,0.622,-12.655,0.051,150.063,1,6,0,4,67,5223339
Lagarta Mor Banare Banaphool,Anima Choudhury,/artist/anima-choudhury,02:47,Assamese,06-11-2018,0.74,0.132,0.381,0.497,-4.137,0.09,150,0,10,0.0839,4,67,2105560
Husara,Unknown,/artist/unknown,03:06,Assamese,09-10-2007,0.65,0.23,0.122,0.541,-7.029,0.038,150.045,1,1,0.099,4,77,5218520
Phagune Phul Phalale,Samar Hazarika,/artist/samar-hazarika,03:17,Assamese,06-11-2000,0.6,0.379,0.646,0.331,-13.067,0.0608,150.041,0,7,0.01,4,65,148748
Ma O Ma,Aarti Mukherji,/artist/aarti-mukherji,03:04,Assamese,04-04-2018,0.83,0.01,0.354,0.766,-13.431,0.0186,150.097,0,5,0,4,76,10284739
Dari O Nukhurao,Nagen Barman,/artist/nagen-barman,04:08,Assamese,09-06-2019,0.56,0.253,0.175,0.002,-7.539,0.0154,154.195,1,0,0.078,4,70,10805485
Luitar Sontot Likha,Jayanta Hazarika,/artist/jayanta-hazarika,03:05,Assamese,09-10-2011,0.36,0.58,0.566,0.557,-13.813,0.022,149.941,0,7,0.03,4,71,9036348
Bihu Ahil Buli,Nagen Barman,/artist/nagen-barman,02:52,Assamese,01-11-2018,0.65,0.216,0.069,0.314,-2.677,0.095,150.088,0,7,0.07,4,53,11173867
Bhoy Nai Bhoy Nai,Rituparna Sharma,/artist/rituparna-sharma,03:14,Assamese,11-11-2018,0.93,0.96,0.306,0.732,-9.067,0.01,150.051,0,0,0.068,4,48,6405694
Aha Son Aha,Indrani Ganguly|Ridip Dutta,/artist/indrani-ganguly|/artist/ridip-dutta,03:01,Assamese,06-09-2016,0.48,0.56,0.315,0.815,-5.568,0.043,149.951,1,11,0.0284,4,37,6150402
Naraon Janom Lovilo - Traditional,Biren Deka,/artist/biren-deka,03:22,Assamese,11-02-2017,0.43,0.91,0.164,0.623,-11.376,0.03,150.039,1,6,0.0021,4,92,8923925
Nagachaki Heroshima,Jiten Deka,/artist/jiten-deka,03:23,Assamese,02-02-2018,0.29,0.988,0.405,0.185,-3.321,0.0341,150.039,1,7,0.0892,4,85,5592898
Petore Juruni Bhat,Khagen Phukan|Others|Pushpa Fukan Dubra|Bibha Dubra|Maheswar Barua|Meena Chakraborty,/artist/khagen-phukan|/artist/others|/artist/pushpa-fukan-dubra-2|/artist/bibha-dubra-2|/artist/maheswar-barua-2|/artist/meena-chakraborty-4,05:53,Assamese,03-12-2014,0.97,0.66,0.729,0.965,-13.191,0.06,149.827,0,6,0.058,4,77,4281916
Kaak Bulilo,Dwipen Baruah|Runjun Phukan,/artist/dwipen-baruah|/artist/runjun-phukan-1,03:11,Assamese,09-06-2007,0.83,0.139,0.591,0.522,-9.876,0.0638,149.934,0,11,0.01,4,67,6992566
Tejare Kamalapati,Dwipen Barua,/artist/dwipen-barua-3,04:49,Assamese,08-08-2015,0.26,0.83,0.714,0.883,-6.897,0.065,155.014,0,10,0.0849,4,76,1822138
Aaji Eta Daam,Nagen Barman,/artist/nagen-barman,03:35,Assamese,05-05-2000,0.32,0.129,0.467,0.818,-12.699,0.0297,150.015,1,8,0.055,4,31,9609884
Bijuleer Pohar Mor Nai,Suman Kalyanpur,/artist/suman-kalyanpur,05:15,Assamese,12-01-2004,0.58,0.86,0.701,0.147,-12.262,0.072,151.988,0,0,0.08,4,29,1521244
Chenai Mor O,Usha Mangeshkar|Bhupen Hazarika,/artist/usha-mangeshkar-2|/artist/dr-bhupen-hazarika-2,03:43,Assamese,09-01-2017,0.51,0.248,0.697,0.213,-3.775,0.0747,149.892,1,7,0.061,4,36,6395114
Jigija Gijao,Bhupen Hazarika|Usha Mangeshkar,/artist/dr-bhupen-hazarika-2|/artist/usha-mangeshkar-2,03:48,Assamese,04-05-2022,0.77,0.15,0.731,0.185,-12.19,0.096,150.011,0,11,0.0282,4,69,3459047
Kirtan Dashamar Shankar Guru,Malabika Bora,/artist/malabika-bora,03:00,Assamese,07-04-2014,0.01,0.162,0.4,0.147,-2.734,0.043,149.935,0,9,0.03,4,98,2754250
Devata Koa Mok Adalat,Aarti Mukherji,/artist/aarti-mukherji,03:03,Assamese,02-02-2005,0.66,0.14,0.088,0.823,-6.161,0.05,155.096,1,8,0.0313,4,64,72598
Ami Bhaiti Bhanti,Bhupinder Singh|Krishna|Utpala|Asomi|Arindam|Nirupama|Mrinalini Dutta Chowdhury|Munin,/artist/bhupinder-singh|/artist/krishna|/artist/utpala|/artist/asomi|/artist/arindam|/artist/nirupama|/artist/mrinalini-dutta-chowdhury-1|/artist/munin,02:55,Assamese,12-02-2005,0.44,0.391,0.996,0.389,-9.545,0.0567,149.945,1,1,0.06,4,81,2041422
Kinu Maram Lagata,Others|Khagendranath Phukan|Meena Chakraborty,/artist/others|/artist/khagendranath-phukan-1|/artist/meena-chakraborty-3,03:01,Assamese,10-09-2022,0.5,0.04,0.084,0.295,-4.086,0.01,150.026,0,5,0.03,4,54,3940005
Jetnkare Bulali,Jiten Deka,/artist/jiten-deka,03:06,Assamese,06-04-2009,0.2,0.912,0.362,0.841,-13.674,0.058,150.046,0,11,0.04,4,52,7331677
Rib Ribkoi Batah Bale,Khagen Mahanta|Archana Mahanta,/artist/khagen-mahanta|/artist/archana-mahanta,03:07,Assamese,11-06-2013,0.67,0.13,0.203,0.824,-4.039,0.07,155.174,0,10,0.0055,4,40,1253249
Ukhakoi Gara Oi,Lokeswar Deka|Lakshmi Bordoloi|Sibprasad Nath|Iru Saika|Puna Saika,/artist/lokeswar-deka|/artist/lakshmi-bordoloi|/artist/sibprasad-nath-2|/artist/iru-saika-2|/artist/puna-saika-2,03:02,Assamese,12-08-2002,0.77,0.973,0.608,0.727,-11.312,0.0161,150.05,1,1,0.0926,4,93,2346634
Bahagi O Ketiya,Mitali Chowdhury,/artist/mitali-chowdhury,03:13,Assamese,05-03-2010,0.51,0.12,0.269,0.208,-5.162,0.088,149.95,0,9,0.082,4,66,491393
Boghra Pamru Mon,Rmeswar Pathak,/artist/rmeswar-pathak,03:17,Assamese,12-04-2021,0.63,0.453,0.368,0.255,-8.768,0.0176,150.048,0,4,0.017,4,28,9008504
Ei Nadikhani,Dwipen Baruah|Debjani Barua,/artist/dwipen-baruah|/artist/debjani-barua,02:41,Assamese,11-02-2002,0.41,0.18,0.425,0.621,-12.942,0.0066,150.144,1,0,0.07,4,96,8076
Ki Bichari Ore Jibon,Anju Devi|Bhupen Hazarika,/artist/anju-devi|/artist/dr-bhupen-hazarika-2,06:58,Assamese,01-01-2023,0.66,0.783,0.314,0.819,-9.891,0.044,149.94,0,7,0.0745,4,27,11324419
Guahati Loi Nahaibi,Nagen Barman,/artist/nagen-barman,03:26,Assamese,08-06-2010,0.96,0.8,0.291,0.611,-9.576,0.088,149.99,1,7,0.05,4,94,10929714
A Aaji Beular Biya,Rameshwar Pathak,/artist/rameshwar-pathak,02:56,Assamese,03-12-2001,0.83,0.57,0.639,0.688,-10.24,0.0939,154.886,0,5,0.01,4,50,6869108
Ah Ah Ah Olai Ah,Khagen Mahanta,/artist/khagen-mahanta,02:43,Assamese,02-12-2022,0.42,0.26,0.886,0.088,-9.835,0.024,149.875,1,9,0.0142,4,51,1283617
