song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream
Ae Chhori Baangad Ki,Savita Saathi|Safdarjung Rana,/artist/savita-saathi|/artist/safdarjung-rana,04:24,Haryanvi,07-04-2018,0.42,0.67,0.99,0.03,-8.69,0.072,159.925,0,1,0.0251,4,84,1917031
Bhagwan Krishna Murari,Bhaal Singh,/artist/bhaal-singh,04:00,Haryanvi,10-05-2014,0.28,0.944,0.047,0.241,-4.141,0.0115,173.914,1,7,0.022,4,54,6987231
Chore Keue Morh,Unknown,/artist/unknown,03:31,Haryanvi,10-12-2014,0.13,0.93,0.51,0.29,-8.887,0.0586,115.555,0,10,0.03,4,59,3693889
Ootni Ka,Usha Jariwala,/artist/usha-jariwala,03:08,Haryanvi,01-03-2014,0.46,0.189,0.092,0.417,-3.963,0.06,192.034,1,7,0.03,4,31,2199620
Banna Chhoti Mirch Ghani Tej Re,Mohini Narula|Sudarshan Bali,/artist/mohini-narula|/artist/sudarshan-bali,03:12,Haryanvi,04-02-2009,0.93,0.12,0.688,0.57,-2.393,0.03,150.011,1,0,0.0602,4,63,3157480
Mera Daaman Dharya Heri Aale Main,Savita Saathi,/artist/savita-saathi,05:55,Haryanvi,08-03-2023,0.88,0.814,0.986,0.217,-13.867,0.03,118.94,0,5,0.083,4,66,2146997
Je Manne Bera Hota Babul,Dilraj Kaur,/artist/dilraj-kaur,05:17,Haryanvi,02-01-2012,0.03,0.2,0.541,0.44,-2.269,0.0172,133.216,0,10,0.009,4,85,7259199
Aur Nashe Bekaar Nasha Bas Daaru Ka,Gulab Singh|Safdarjung Rana,/artist/gulab-singh|/artist/safdarjung-rana,05:34,Haryanvi,01-07-2006,0.33,0.727,0.03,0.086,-5.705,0.037,191.44,1,7,0.0398,4,73,5549531
Ghoor Ghoor Kyun Dekhe Re Chhore,Bhaal Singh|Savita Saathi,/artist/bhaal-singh|/artist/savita-saathi,04:25,Haryanvi,09-03-2009,0.26,0.58,0.555,0.96,-6.737,0.031,179.54,0,1,0.045,4,92,3136828
Ek Din Arjun Aur Gopal,Yazin Nizar,/artist/yasin,13:00,Haryanvi,07-11-2019,0.84,0.047,0.082,0.472,-7.467,0.054,155.047,1,1,0.04,4,96,4993452
Tu Ke He Sae Ke Dujo Ram,Kavita Krishnamurthy|Sushma Seth,/artist/kavita-subramaniam|/artist/sushma-seth,06:27,Haryanvi,06-10-2009,0.94,0.26,0.121,0.14,-6.737,0.0136,184.718,0,10,0.01,4,50,4975288
Kod Kade Ki Rhane Aali,Guru Das Sharma,/artist/guru-das-sharma,07:00,Haryanvi,02-08-2011,0.4,0.517,0.83,0.416,-4.166,0.1,77.557,1,0,0.0065,4,99,1217727
Sun Darzi Ke Toon Meri,Safdarjung Rana|Uma Dubey,/artist/safdarjung-rana|/artist/uma-dubey-1,02:49,Haryanvi,03-09-2010,0.59,0.45,0.95,0.25,-11.741,0,123.984,1,9,0.059,4,91,914655
Dilde Mein Prem Ganth Yaari,Savita,/artist/savita,05:02,Haryanvi,10-02-2008,0.93,0.123,0.595,0.377,-5.095,0.059,155.008,0,7,0.0303,4,98,7827717
Meri Khulgi Raat Ne,Safdarjung Rana|Kiran Sharma,/artist/safdarjung-rana|/artist/kiran-sharma,03:03,Haryanvi,01-02-2015,0.01,0.76,0.705,0.24,-3.536,0.06,76.469,0,10,0.0381,4,92,7678669
Log Lugai Looten Mouj,Triloki Verma,/artist/triloki-verma,03:11,Haryanvi,04-01-2024,0.91,0.038,0.116,0.79,-2.034,0.05,140.958,1,1,0.039,4,36,1698919
Meri Gai Patili Phoot,Safdarjung Rana|Kiran Sharma,/artist/safdarjung-rana|/artist/kiran-sharma,03:21,Haryanvi,12-05-2019,0.52,0.46,0.352,0.45,-10.32,0.01,97.008,0,10,0.06,4,31,6487025
Here Lakshman Gaadi To Roko,Savita,/artist/savita,06:21,Haryanvi,03-10-2009,0.54,0.876,0.897,0.292,-4.62,0.07,96.057,1,8,0.07,4,51,5773273
Beri Aali Bhai,Raj Kishan|Agwan Puriya,/artist/raj-kishan|/artist/agwan-puriya,07:00,Haryanvi,02-01-2000,0.73,0.76,0.981,0.89,-13.283,0.02,111.997,1,2,0.03,4,67,1716813
Lya Hat Mane Pakraiye,Safdarjung Rana|Mohini Narula,/artist/safdarjung-rana|/artist/mohini-narula,03:07,Haryanvi,02-06-2012,0.02,0.346,0.289,0.674,-3.999,0.047,94.998,1,8,0.09,4,55,2702195
Moyre Prem Te,Unknown,/artist/unknown,03:00,Haryanvi,10-09-2012,0.32,0.33,0.839,0.31,-11.274,0.0564,109.004,1,1,0.0663,4,73,3032433
Choori Paheroongi Rangdar,Safdarjung Rana|Mohini Narula,/artist/safdarjung-rana|/artist/mohini-narula,03:25,Haryanvi,09-07-2006,0,0.576,0.79,0.211,-5.341,0.063,180.051,1,1,0.033,4,54,8862727
Shahzada Banna Ladla,Mohini Narula|Sudarshan Bali,/artist/mohini-narula|/artist/sudarshan-bali,02:53,Haryanvi,10-03-2006,0.47,0.59,0.654,0.65,-8.516,0.08,98.043,0,2,0.0263,4,88,2738714
Mere Paan Men Kata,Safdarjung Rana|Uma Dubey,/artist/safdarjung-rana|/artist/uma-dubey-1,03:30,Haryanvi,05-10-2013,0.46,0.099,0.993,0.766,-6.959,0.03,140.004,0,10,0.03,4,82,7732976
Dushman Ne Ghatiyan Gheri Bhayankar,Kusum Tanwar,/artist/kusum-tanwar,04:00,Haryanvi,08-07-2009,0.41,0.69,0.021,0.53,-7.079,0.091,93.943,1,7,0.0366,4,30,1745323
Tere Jaise Phire Se Hazaar Hain Chhore,Vandana Bajpeyie,/artist/vandana-bajpeyie,04:00,Haryanvi,02-03-2009,0.23,0.155,0.812,0.853,-8.369,0.057,99.96,1,5,0.0915,4,71,1372073
Aaja Tu Meri Baahon Mein,Dilraj Kaur|Charanjit Ahuja,/artist/dilraj-kaur|/artist/charanjit-ahuja,05:08,Haryanvi,02-11-2008,0.99,0.3,0.409,0.8,-12.217,0.02,119.957,0,5,0.0225,4,34,11041833
Haye Budha Ho Ke,Safdarjung Rana|Uma Dubey,/artist/safdarjung-rana|/artist/uma-dubey-1,02:54,Haryanvi,07-11-2010,0.43,0.376,0.436,0.02,-4.312,0.1,159.966,0,4,0.083,4,62,340312
Aya Sai Maniara,Vinay Kamal|Mohini Narula,/artist/vinay-kamal|/artist/mohini-narula,03:10,Haryanvi,01-05-2007,0.66,0.69,0.237,0.71,-12.355,0.068,150.002,1,9,0.0375,4,89,11070526
Piya Murli Manei Banale,Savita Saathi|Bhaal Singh,/artist/savita-saathi|/artist/bhaal-singh,04:00,Haryanvi,08-04-2010,0.92,0.317,0.467,0.677,-11.063,0.0071,100.024,1,8,0.037,4,73,8781320
Main Chhail Gailyaan Jaangi,Anuradha Paudwal,/artist/anuradha-paudwal-2,05:00,Haryanvi,10-04-2013,0.3,0.12,0.478,0.33,-5.545,0.09,145.972,1,5,0.036,4,35,5740498
Jodi Jyotan Me Nyu Jud Gaee Re Ram,Prafull,/artist/prafull,05:30,Haryanvi,12-02-2023,0.11,0.331,0.823,0.033,-13.143,0.0867,75.023,1,1,0.088,4,44,1832620
O Mere Goga Peer Ji,Hemlata,/artist/hemlata,05:00,Haryanvi,01-05-2016,0.38,0.07,0.04,0.37,-8.048,0.092,128.009,1,11,0.031,4,77,1302645
Teri Khatar Kharhya Medam,Safdarjung Rana|Kiran Sharma,/artist/safdarjung-rana|/artist/kiran-sharma,03:13,Haryanvi,08-02-2010,0.74,0.769,0.412,0.385,-12.095,0.03,146.04,0,8,0.0583,4,53,9436309
Chahiye Rasgoole,Safdarjung Rana|Uma Dubey,/artist/safdarjung-rana|/artist/uma-dubey-1,03:01,Haryanvi,05-04-2015,0.39,0.93,0.025,0.16,-9.299,0.05,97.981,1,6,0.024,4,58,2187599
Sargam Surh Ke Been Ki,Yazin Nizar,/artist/yasin,07:00,Haryanvi,02-11-2022,0.65,0.821,0.9,0.905,-11.755,0.055,83.976,0,6,0.0179,4,26,9489527
Apne Apne Baalam Ki,Dilraj Kaur|Savita Saathi,/artist/dilraj-kaur|/artist/savita-saathi,06:20,Haryanvi,10-12-2002,0.82,0.2,0.388,0.94,-6.013,0.073,94.062,1,4,0.0865,4,66,8473940
Holi Khelenge Aaj Meri Aaj,Raj Kishan|Agwan Puriya|Vandana Bajpeyie,/artist/raj-kishan|/artist/agwan-puriya|/artist/vandana-bajpeyie,04:00,Haryanvi,03-04-2022,0.83,0.344,0.729,0.458,-3.434,0.0255,127.994,0,11,0.0605,4,29,5892402
Mhare Kise Barati Aaye Ree Sarmaau Soo,Kusum Tanwar,/artist/kusum-tanwar,04:00,Haryanvi,10-08-2006,0.78,0.51,0.765,0.22,-7.53,0.0071,150.062,1,11,0.08,4,68,6010978
Bihari Leke Bahu Nai,Rajesh Madina|Anuja,/artist/rajesh-madina|/artist/anuja,05:16,Haryanvi,04-05-2008,0.22,0.731,0.039,0.208,-10.706,0.02,120.1,0,7,0.003,4,30,5281202
Fagan Aaya Re Rangila,Anuradha Paudwal|Shyam Bhateja,/artist/anuradha-paudwal-2|/artist/shyam-bhateja,07:14,Haryanvi,08-06-2001,0.17,0.53,0.458,0.03,-10.836,0.0658,181.444,0,6,0.02,4,85,2887334
Tino Goriyon Ke Beech,Mohini Narula|Sudarshan Bali,/artist/mohini-narula|/artist/sudarshan-bali,03:07,Haryanvi,01-02-2004,0.19,0.38,0.538,0.732,-6.526,0.06,129.014,1,8,0.08,4,57,2632802
Manne Pad Gayi Aaj Sunani Kahaani Hariyane Walon Ki,Sumer Singh Sehrawat,/artist/sumer-singh-sehrawat,05:00,Haryanvi,04-01-2021,0.33,0.7,0.71,0.37,-9.692,0.01,160.084,0,1,0.0609,4,41,10457324
Billo Bach Ke Chal,Rajesh Madina|Anuja,/artist/rajesh-madina|/artist/anuja,04:36,Haryanvi,08-02-2012,0.31,0.84,0.908,0.967,-3.087,0.03,149.042,1,11,0.075,4,61,7448282
Paro Re Paro Teri Aankh Nashili,Mahendra Kapoor|Suresh Wadkar|Dilraj Kaur,/artist/mahendra-kapoor|/artist/suresh-wadkar|/artist/dilraj-kaur,05:44,Haryanvi,06-10-2007,0.12,0.02,0.881,0.75,-2.445,0.084,138.024,1,9,0.07,4,27,10445865
Mera Piya,Rajesh Madina|Anuja,/artist/rajesh-madina|/artist/anuja,09:28,Haryanvi,07-08-2003,0.43,0.077,0.135,0.183,-4.549,0.042,151.097,0,6,0.07,4,91,6887472
Sili Sili Baal Aai Kaali Kaali Ghata Chhai,Bhaal Singh|Savita Saathi,/artist/bhaal-singh|/artist/savita-saathi,07:18,Haryanvi,01-05-2022,0.69,0.14,0.212,0.34,-10.987,0.079,94.981,0,11,0.0885,4,43,4874315
Door Des Te Aaya Maniyara,Suresh Wadkar|Dilraj Kaur,/artist/suresh-wadkar|/artist/dilraj-kaur,05:00,Haryanvi,09-03-2012,0.75,0.553,0.654,0.485,-13.631,0.05,75.445,0,1,0.03,4,70,4690223
Aaja Tannai Sair Karau Hariyane Aali,Devkumar Ghayal|GEETA RANI,/artist/devkumar-ghayal|/artist/geeta-rani,08:56,Haryanvi,03-07-2003,0.42,0.08,0.559,0.12,-10.457,0.023,111.959,0,5,0.083,4,62,4538194
Main Su Kaachchi Kali Kachnaar,Hemlata,/artist/hemlata,04:00,Haryanvi,01-07-2014,0.1,0.559,0.347,0.178,-13.551,0.0041,99.034,0,7,0.034,4,58,3239421
Ho Chhori Tannak Dat Ja Nai,Devkumar Ghayal|GEETA RANI,/artist/devkumar-ghayal|/artist/geeta-rani,07:01,Haryanvi,08-03-2001,0.6,0.25,0.92,0.14,-2.739,0.06,154.187,1,1,0.0056,4,63,10766899
Olyan Thari Aave,Anuradha Paudwal,/artist/anuradha-paudwal-2,07:27,Haryanvi,09-08-2008,0.11,0.742,0.624,0.971,-12.554,0.078,142.094,1,8,0.0243,4,71,9815291
Din Kat Ja Sei,Suresh Wadkar,/artist/suresh-wadkar,06:10,Haryanvi,08-04-2020,0.84,0.3,0.525,0.63,-12.923,0.055,148.775,1,2,0.05,4,35,1339146
Pine Ka Tane Pata Nahin,Satpal,/artist/satpal,02:59,Haryanvi,12-01-2021,0.96,0.266,0.639,0.352,-5.345,0.06,175.046,0,7,0.062,4,75,7220801
Sun Mere Mausa Suni Ak Naan,Various Artist,/artist/various-artist,07:38,Haryanvi,07-01-2010,0.71,0.09,0.08,0.5,-9.655,0.02,161.989,0,10,0.0554,4,76,9096901
Meri Chhann Pachheli Hatha Mein,Pushpa Pagdhare|Jaishri,/artist/pushpa-pagdhare|/artist/jaishri,04:17,Haryanvi,09-08-2014,0.08,0.897,0.829,0.728,-3.009,0.06,80.015,1,2,0.058,4,44,5909975
Main Pardesi Banda,Chandervati|Satpal,/artist/chandervati|/artist/satpal,03:00,Haryanvi,02-09-2017,0.27,0.35,0.65,0.71,-4.457,0.0675,165.995,1,10,0.021,4,78,8130768
Dhol Wale Dhol Tu,Rajesh Madina|Anuja,/artist/rajesh-madina|/artist/anuja,04:49,Haryanvi,06-06-2001,0,0.987,0.162,0.651,-5.276,0.009,130.049,0,11,0.07,4,85,7556783
Chhori Teri Mehangi,Rajesh Madina|Anuja,/artist/rajesh-madina|/artist/anuja,04:23,Haryanvi,07-04-2009,0.83,0.57,0.617,0.76,-9.505,0.0233,112.511,0,10,0.059,4,51,9011190
Hum Hindustani Dushman Kani,Raj Kishan|Agwan Puriya,/artist/raj-kishan|/artist/agwan-puriya,05:00,Haryanvi,09-09-2014,0.52,0.735,0.3,0.105,-11.874,0.0842,131.05,0,11,0.0435,4,94,7763829
Chand Chadhya Aasman Mein,Pushpa Pagdhare,/artist/pushpa-pagdhare,08:04,Haryanvi,01-04-2014,0.58,0.27,0.036,0.38,-11.272,0.0041,154.904,1,7,0.06,4,53,10783639
Sahane Hongen Dukh Ugon Tak,Guru Das Sharma,/artist/guru-das-sharma,04:00,Haryanvi,08-04-2012,0.12,0.25,0.889,0.344,-11.232,0.07,202.006,0,1,0.091,4,46,10608291
Kis Tariya Jiyagi,Savita Saathi|Mohammad Aziz,/artist/savita-saathi|/artist/mohammad-aziz,05:49,Haryanvi,08-01-2013,0.67,0.49,0.287,0.39,-13.86,0.0948,120.088,0,10,0.055,4,38,1923573
Saari Duniya Badal Gai,Bijendra Singh,/artist/bijendra-singh,04:00,Haryanvi,04-12-2009,0.2,0.872,0.349,0.234,-6.776,0.02,179.974,1,0,0.008,4,30,7852125
Molbi Ji Meri Manjil Mil Gai,Guru Das Sharma,/artist/guru-das-sharma,06:00,Haryanvi,07-04-2017,0.37,0.38,0.866,0.7,-9.925,0.0174,100.541,1,1,0,4,94,8828203
Ho Ram Ras Piyo,Bhaal Singh,/artist/bhaal-singh,05:00,Haryanvi,09-04-2016,0.12,0.236,0.152,0.272,-11.985,0.08,140.894,0,9,0.0156,4,98,8821117
Deekhe Sei Badmash Chhana,Savita Saathi|Bhaal Singh,/artist/savita-saathi|/artist/bhaal-singh,05:00,Haryanvi,05-02-2021,0.25,0.15,0.728,0.27,-11.118,0.038,127.05,1,1,0.04,4,74,10231990
Tai Dekh Ghani Sharm,Rajesh Madina|Anuja,/artist/rajesh-madina|/artist/anuja,04:23,Haryanvi,10-04-2005,0.47,0.13,0.545,0.691,-9.747,0.043,160.004,1,9,0.03,4,27,5901128
Ho Chhore Bhar De Mhari,Devkumar Ghayal|GEETA RANI,/artist/devkumar-ghayal|/artist/geeta-rani,06:34,Haryanvi,03-04-2015,0.98,0.74,0.357,0.41,-2.768,0.057,96.016,0,2,0.0716,4,65,6143025
Udhti Chidiya Fasee,Rajesh Madina|Anuja,/artist/rajesh-madina|/artist/anuja,03:40,Haryanvi,11-07-2023,0.11,0.165,0.599,0.205,-10.874,0.036,74.236,0,3,0.0081,4,99,1360248
Sapere Jara Been Bajaa Haule Haule,Asha Bhosle,/artist/asha-bhosle-1,05:00,Haryanvi,08-05-2006,0.74,0.93,0.486,0.17,-2.17,0.0946,141.034,0,7,0.08,4,100,8992465
Baaje Chhe Re Bajo Paat Ko,Pushpa Pagdhare|Jaishri,/artist/pushpa-pagdhare|/artist/jaishri,04:48,Haryanvi,11-12-2007,0.64,0.859,0.425,0.621,-13.667,0.047,147.965,0,4,0.014,4,41,368057
Tu Roop Nagar Ki Rani Sei,Shabbir Kumar|Hemlata,/artist/shabbir-kumar|/artist/hemlata,05:00,Haryanvi,02-02-2014,0.48,0.96,0.048,0.31,-4.27,0.016,99.978,1,0,0.0599,4,75,3867064
Meri Rajbala,Bhaal Singh,/artist/bhaal-singh,06:00,Haryanvi,09-04-2022,0.61,0.665,0.013,0.61,-4.971,0.059,76.997,1,6,0.059,4,92,151135
Sajna Main Jaangi Mele Mein,Ram Niwas Sharma|Kammo,/artist/ram-niwas-sharma|/artist/kammo,06:00,Haryanvi,07-04-2021,0.42,0.52,0.458,0.54,-8.204,0.06,160.038,0,11,0.0358,4,89,9508396
Tu Rohtak Ki Revdi,Munshi Ram|Vandana,/artist/munshi-ram|/artist/vandana,04:56,Haryanvi,06-07-2006,0.73,0.951,0.676,0.059,-9.337,0.07,156.04,0,0,0,4,35,732293
Kade Ke Sang Chaal Padi,Yazin Nizar,/artist/yasin,04:00,Haryanvi,03-09-2016,0.4,0.05,0.507,0.91,-7.88,0.02,117.532,0,9,0.0186,4,81,10917303
Arai Sunati Jaye Hire,Yazin Nizar,/artist/yasin,06:00,Haryanvi,08-01-2003,0.89,0.574,0.529,0.203,-3.624,0.04,86.003,1,9,0.076,4,92,8946133
Ke Soche Ar Ke Ban Ja,Bhaal Singh,/artist/bhaal-singh,06:00,Haryanvi,03-03-2023,0.62,0.54,0.541,0.24,-13.823,0.046,100.007,1,4,0.09,4,95,7953918
Baat Baat Mein Teri Yaad Mein,Suresh Wadkar,/artist/suresh-wadkar,05:00,Haryanvi,07-08-2010,0.34,0.458,0.63,0.941,-12.78,0.044,94.932,0,7,0.0896,4,34,10795231
Peeth Thonk Puchkare Chhore,Guru Das Sharma,/artist/guru-das-sharma,08:00,Haryanvi,09-11-2002,0.19,0.72,0.435,0.58,-2.906,0.06,125.089,1,8,0.042,4,74,7621565
Naye Chore Pyar Kare,Rajesh Madina|Anuja,/artist/rajesh-madina|/artist/anuja,03:54,Haryanvi,02-02-2004,0.23,0.7,0.022,0.228,-6.673,0.09,100.008,1,1,0.06,4,32,10596093
Tubewell Par Kapde,Rajesh Madina|Anuja,/artist/rajesh-madina|/artist/anuja,04:21,Haryanvi,09-12-2007,0.08,0.36,0.522,0.42,-12.57,0.01,64.934,0,1,0.01,4,96,2190923
Main Bin Byahi Chhori,Devkumar Ghayal|GEETA RANI,/artist/devkumar-ghayal|/artist/geeta-rani,06:19,Haryanvi,12-01-2019,0.76,0.056,0.439,0.974,-9.824,0.06,145.063,1,8,0.02,4,67,7722485
Baad Diya Tanai Mhare Ghar Mein,Devkumar Ghayal|GEETA RANI,/artist/devkumar-ghayal|/artist/geeta-rani,07:03,Haryanvi,08-12-2000,0.29,0.94,0.173,0.98,-13.758,0.085,99.183,1,8,0.03,4,87,1335805
Kaun Se Gaam Ka Pardesi,Shabbir Kumar|Hemlata,/artist/shabbir-kumar|/artist/hemlata,04:00,Haryanvi,06-02-2018,0.65,0.859,0.527,0.887,-2.263,0.067,153.973,1,8,0.07,4,72,9109457
Ke Ho Gaya Manne Sakhiyon,Dilraj Kaur,/artist/dilraj-kaur,04:35,Haryanvi,07-11-2003,0.57,0.42,0.83,0.94,-4.642,0.0311,105.955,1,5,0.07,4,48,1531567
Budhi Ae Lugaai Mastaai,Dilraj Kaur,/artist/dilraj-kaur,06:26,Haryanvi,09-02-2018,1,0.907,0.204,0.373,-5.301,0.0068,155.096,0,0,0.01,4,51,7592914
Sau Sau Mann Ke Bol,Dilraj Kaur|Suresh Wadkar,/artist/dilraj-kaur|/artist/suresh-wadkar,05:22,Haryanvi,10-05-2011,0.33,0.58,0.157,0.42,-13.228,0.01,126.77,0,0,0.048,4,54,5144005
Tikte Na Paon Jami Par,Ravindra Sathe,/artist/ravindra-sathe,04:26,Haryanvi,06-12-2014,0.05,0.182,0.765,0.06,-3.637,0.058,111.983,1,0,0.05,4,41,1379504
Ghoonghat Hataa Gagan Ke Chanda,Nitin Mukesh,/artist/nitin-mukesh,05:13,Haryanvi,09-11-2016,0.18,0.11,0.472,0.07,-8.733,0.04,127.014,1,1,0.09,4,79,9792018
Bebe Saaman Aaya,Savita Saathi,/artist/savita-saathi,05:10,Haryanvi,08-02-2016,0.76,0.683,0.921,0.236,-6.922,0.06,147.018,1,8,0.05,4,40,9455236
Main Su Champakali Main Su Misri Ki Dali,Anuradha Paudwal|Dilraj Kaur,/artist/anuradha-paudwal-2|/artist/dilraj-kaur,04:00,Haryanvi,04-07-2019,0.74,0.16,0.978,0.03,-5.678,0.08,101.91,1,4,0.061,4,60,10554517
Raat Ne Kaheri Tera Daaman Sima Dun,Vandana Bajpeyie,/artist/vandana-bajpeyie,05:00,Haryanvi,10-10-2022,0.84,0.993,0.19,0.254,-13.316,0.047,79.992,0,8,0.057,4,30,3170804
Bakvasvani - Haryanvi Cricket Commentary - Part - I,Ravi Sharma,/artist/ravi-sharma,05:56,Haryanvi,02-12-2015,0.01,0.3,0.85,0.48,-12.408,0.003,160.223,0,0,0.0014,4,81,8813113
Ghana Dukh Hey Yaane Bhartar Ka,Dilraj Kaur,/artist/dilraj-kaur,05:00,Haryanvi,09-02-2007,0.62,0.818,0.319,0.863,-8.612,0.009,89.921,0,8,0.07,4,96,7871724
Pardesi Tanne Neend Khos Li,Anuradha Paudwal,/artist/anuradha-paudwal-2,06:12,Haryanvi,02-07-2000,0.85,0.75,0.912,0.72,-12.558,0.006,171.853,0,6,0.06,4,90,9985673
Choodiyaan Ki Khan Khan Degya Koi Rangeela,Hemlata,/artist/hemlata,04:00,Haryanvi,09-08-2003,0.39,0.544,0.24,0.904,-12.738,0.0813,173.948,1,11,0.0136,4,96,4678902
Thali Upar Bela,Vandana,/artist/vandana,04:24,Haryanvi,02-12-2004,0.53,0.76,0.774,0.08,-7.923,0.003,136.173,0,6,0.074,4,50,253378
Roop Janana Dhar,Satpal,/artist/satpal,03:22,Haryanvi,03-07-2010,0.84,0.024,0.266,0.377,-6.881,0.0706,123.017,1,7,0.0043,4,42,3421446
Bharan Jaat Mein Zindagi Khoye,Nitin Mukesh,/artist/nitin-mukesh,04:53,Haryanvi,02-03-2001,0.52,0.4,0.027,0.71,-10.815,0.081,102.977,0,1,0.0184,4,93,8819345
Dadi Choodi Sei Ajmeri,Shabbir Kumar,/artist/shabbir-kumar,04:00,Haryanvi,01-10-2016,0.67,0.062,0.189,0.065,-12.834,0.03,139.864,0,5,0.0797,4,26,2376423
Sohni Soorat Man Men Bas Gai,Satpal,/artist/satpal,03:05,Haryanvi,04-10-2016,0.9,0.3,0.529,0.22,-2.624,0.03,143.477,0,10,0.0545,4,69,7478135
Matna Laavei Apne Haatha,Anuradha Paudwal,/artist/anuradha-paudwal-2,06:24,Haryanvi,06-04-2015,0.31,0.982,0.737,0.105,-11.328,0.082,130.007,1,9,0.08,4,70,8766347
Matna Laavei Apne Haatha - Sad,Anuradha Paudwal,/artist/anuradha-paudwal-2,01:35,Haryanvi,05-07-2001,0.18,0.44,0.112,0.18,-10.738,0.0855,160.052,0,4,0.0355,4,73,521812
Bakvasvani - Haryanvi Cricket Commentary - Part - Ii,Ravi Sharma,/artist/ravi-sharma,05:41,Haryanvi,06-03-2008,0.49,0.665,0.553,0.74,-4.718,0.05,154.964,0,6,0.0875,4,48,9817754
Solooh Ka Byah Part - I,Safdarjung Rana,/artist/safdarjung-rana,06:27,Haryanvi,12-11-2007,0.18,0.39,0.171,0.74,-2.188,0.0622,108.003,1,1,0.05,4,72,9032373
Solooh Ka Byah Part - Ii,Safdarjung Rana,/artist/safdarjung-rana,06:21,Haryanvi,01-03-2015,0.4,0.936,0.384,0.11,-4.432,0.006,145.062,1,10,0.0954,4,36,9981721
