song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream
Odha Jane Ene To Ame Janiye Re,Haridan Gadhavi,/artist/haridan-gadhavi,03:18,Gujarati,12-02-2009,0.35,0.68,0.061,0.296,-12.877,0.02,131.206,1,8,0.04,4,77,5001103
Vaage Chhe Re Vaage Chhe,Usha Mangeshkar,/artist/usha-mangeshkar-2,03:11,Gujarati,10-04-2004,0.92,0.66,0.58,0.11,-12.405,0.0293,133.989,0,8,0.0693,4,92,3486166
Vaishnav Jan To Tene Kahi Ye - Amirbai Karnataki,Amirbai Karnataki,/artist/amirbai-karnataki,03:28,Gujarati,01-07-2016,0.26,0.752,0.656,0.24,-10.33,0.0967,136.058,0,8,0.082,4,100,9212182
Nandalna Vir Vina Ekla Ji Re,Diwaliben Bhil,/artist/diwaliben-bhil,03:26,Gujarati,02-12-2014,0.57,0.13,0.51,0.96,-7.533,0.0324,135.603,1,1,0.02,4,32,4223275
Jag ne Jaadva krishna Govadia,Hemant Chauhan,/artist/hemant-chauhan,08:06,Gujarati,11-06-2018,0.88,0.926,0.987,0.412,-7.073,0.084,120.091,0,8,0.0769,4,37,2518081
Raji Raji Momai,Hemant Chauhan,/artist/hemant-chauhan,07:33,Gujarati,02-06-2021,0.19,0.68,0.81,0.19,-8.317,0.0696,139.968,0,11,0.038,4,37,10125475
Nakho Ame Par Ek Najariya,Usha Mangeshkar,/artist/usha-mangeshkar-2,02:05,Gujarati,07-02-2010,0.13,0.435,0.052,0.628,-10.42,0.0875,199.984,0,9,0.0891,4,81,8118853
Avata Jata,Mukesh|Asha Bhosle,/artist/mukesh|/artist/asha-bhosle-1,03:12,Gujarati,03-10-2021,0.39,0.08,0.78,0.04,-13.713,0.076,163.522,0,11,0.0983,4,76,3666374
Chandaliyo Ugyo Re,Mahesh Kumar|Chorus,/artist/mahesh-kumar|/artist/chorus,06:17,Gujarati,05-05-2021,0.08,0.668,0.848,0.58,-12.852,0.021,142.931,0,6,0.0971,4,88,3423028
Nindardi,Lata Mangeshkar,/artist/lata-mangeshkar,03:23,Gujarati,03-10-2011,1,0.01,0.52,0.61,-10.729,0.0395,140.141,0,10,0.08,4,69,3089467
Preetiyun Karine Ame Khub Pachhtana,Alka Yagnik|Praful  Dave,/artist/alka-yagnik|/artist/praful-dave-1,03:12,Gujarati,11-06-2009,0.18,0.398,0.842,0.136,-13.217,0.0015,139.979,0,6,0.1,4,27,6128397
Raat Padi Gher Java De,Alka Yagnik|Praful  Dave,/artist/alka-yagnik|/artist/praful-dave-1,07:02,Gujarati,05-04-2015,0.98,0.57,0.65,0.71,-12.99,0.02,219.978,1,11,0.09,4,55,3699510
Fari Na Chhotavanun,Ashit Desai,/artist/ashit-desai-chorus,05:03,Gujarati,09-08-2010,0.55,0.445,0.992,0.643,-2.853,0.0789,220.02,1,11,0.09,4,69,552429
Mari Hundi Swikaro,Mahendra Kapoor,/artist/mahendra-kapoor,06:16,Gujarati,04-09-2014,0.21,0.95,0.55,0.6,-5.436,0.0409,199.992,0,8,0,4,45,5895407
Maatina Mankha Kona Re Haathe,Praful  Dave,/artist/praful-dave-1,05:41,Gujarati,05-07-2014,0.35,0.274,0.199,0.121,-9.996,0.078,119.992,1,1,0.031,4,68,5832945
Jodiya Pavavala,Alka Yagnik|Praful  Dave,/artist/alka-yagnik|/artist/praful-dave-1,04:51,Gujarati,05-10-2007,0.92,0.27,0.4,0.67,-2.881,0.002,140.004,0,5,0.077,4,27,259094
Devo Maan Tu Mahadev,Mohammed Rafi,/artist/mohammad-rafi,03:03,Gujarati,02-07-2012,0.81,0.226,0.416,0.819,-2.715,0.002,121.996,1,7,0.024,4,83,8791270
Lochaniye Lobhani Hun To,ismail valera,/artist/ismail-valera,03:57,Gujarati,08-01-2024,0.19,0.16,0.6,0.6,-9.624,0.03,137.01,0,10,0.0828,4,56,7553570
Chudali Pehri Le,Asha Bhosle|Mahesh Kumar,/artist/asha-bhosle-1|/artist/mahesh-kumar,03:29,Gujarati,03-01-2018,0.46,0.632,0.589,0.917,-2.49,0.0407,134.997,1,1,0.07,4,33,416753
Rangdar Chudlo Ne Rangdar Chudali,Asha Bhosle|Veljibhai Gajjar|Chorus,/artist/asha-bhosle-1|/artist/veljibhai-gajjar|/artist/chorus,05:34,Gujarati,07-03-2003,0.48,0.07,0.59,0.3,-7.365,0.04,137.966,1,2,0.084,4,90,472866
Padho re Popat Raja Ram Na,Hemant Chauhan,/artist/hemant-chauhan,07:11,Gujarati,03-02-2023,0.87,0.092,0.332,0.459,-5.057,0.0582,135.142,0,9,0.04,4,54,2693341
Aavi Rasili Chandni,Lata Mangeshkar|Mohammed Rafi,/artist/lata-mangeshkar|/artist/mohammad-rafi,03:34,Gujarati,07-02-2021,0.87,0.93,0.92,0.35,-7.054,0.026,124.602,1,7,0.0005,4,30,1291962
Mastram Thai Jaa,Mahendra Kapoor|Chorus,/artist/mahendra-kapoor|/artist/chorus,03:00,Gujarati,08-02-2019,0.63,0.03,0.21,0.182,-5.569,0.0062,140.029,1,2,0.0547,4,98,584638
Nandlal Nahi Aavun Re,Kaumudi Munshi,/artist/kaumudi-munshi,03:13,Gujarati,08-07-2016,0.85,0.08,0.03,0.84,-12.654,0.05,198.892,0,10,0.0151,4,62,5876094
Namu Re Ganesha,Jivram Bhagat,/artist/jivram-bhagat,03:02,Gujarati,09-04-2002,0.25,0.497,0.548,0.574,-7.756,0.0623,140.032,0,5,0.0968,4,89,4108802
Door Nagari Badi Door Nagari,Praful  Dave,/artist/praful-dave-1,08:23,Gujarati,04-02-2006,0.78,0.49,0.17,0.23,-8.939,0.01,199.552,1,2,0.07,4,59,5257849
Validani Vansali Kyan Vaagi,Praful  Dave|Damyanti Bardai|Chorus,/artist/praful-dave-1|/artist/damyanti-bardai|/artist/chorus,06:23,Gujarati,10-06-2009,0.96,0.664,0.946,0.153,-3.219,0.0466,119.986,0,8,0.02,4,88,10741280
Harsiddhi Maa,Praful  Dave|Harshada Rawal,/artist/praful-dave-1|/artist/harshada-rawal,01:18,Gujarati,04-10-2021,0.15,0.97,0.84,0.51,-2.626,0.0331,184.726,0,6,0.06,4,31,5975375
Nayan Chakchoor Chhe,Lata Mangeshkar|Mohammed Rafi,/artist/lata-mangeshkar|/artist/mohammad-rafi,03:28,Gujarati,03-10-2001,0.54,0.804,0.52,0.904,-2.605,0.09,131.938,0,4,0.009,4,28,6791769
Lagan No Mandavo,Mehul Kumar|Suman Kalyanpur,/artist/mehul-kumar|/artist/suman-kalyanpur,03:10,Gujarati,07-08-2022,0.64,0.44,0.19,0.91,-4.214,0.03,144.959,1,2,0.0589,4,99,2584867
Vhalo Maro,Praful  Dave|Usha Mangeshkar,/artist/praful-dave-1|/artist/usha-mangeshkar-2,04:33,Gujarati,04-08-2013,0.65,0.832,0.403,0.8,-5.658,0.0565,139.862,0,1,0.072,4,26,7440271
Soneri Rang,Rajul Mehta,/artist/rajul-mehta,01:02,Gujarati,02-09-2013,0.33,0.15,0.45,0.98,-4.599,0.099,132.113,1,7,0.097,4,74,4931689
Madi Ambani Savari,Rani Varma,/artist/rani-varma,05:45,Gujarati,08-02-2014,0.77,0.253,0.311,0.858,-3.498,0.033,140.083,0,10,0.0391,4,100,3228036
Jeenan Mor Bole Chhe Jeeneena Gharman,Diwaliben Bhil,/artist/diwaliben-bhil,03:01,Gujarati,12-01-2019,0.87,0.51,0.43,0.4,-11.197,0.02,143.059,1,8,0.077,4,88,2464752
Mandava Ma Aavo Malpta Malpta,Diwaliben Bhil|Chorus,/artist/diwaliben-bhil|/artist/chorus,05:32,Gujarati,10-03-2020,0.85,0.275,0.365,0.703,-9.596,0.04,140.039,1,0,0.0506,4,76,8988230
Kyan Rami Aavya Raas,Asha Bhosle|Naresh Kanodia|Chorus,/artist/asha-bhosle-1|/artist/naresh-kanodia|/artist/chorus,06:34,Gujarati,06-01-2014,0.88,0.76,0.85,0.44,-5.217,0.0014,135.996,1,5,0.0113,4,75,6058588
Kahin De Tun Prem Parovyo,Ranjana Joglekar|Rekha Trivedi,/artist/ranjana-joglekar|/artist/rekha-trivedi,06:56,Gujarati,03-06-2019,0.9,0.185,0.385,0.537,-4.463,0.031,130.167,0,1,0.0339,4,35,1776700
Nadiye Re Kinare Ganpati Betha,Jivram Bhagat,/artist/jivram-bhagat,03:38,Gujarati,11-03-2004,0.54,0.57,0.63,0.12,-6.275,0.0265,137.992,0,5,0.014,4,48,11234319
Kidi Beechari Kidali Re Kidinan Laganiya Levay,Karsandas Sagathia,/artist/karsandas-sagathia,05:13,Gujarati,07-02-2021,0.02,0.275,0.326,0.537,-11.126,0.0849,120.944,0,11,0.001,4,60,6698300
Kan Re Nindarman Suvo,Balkrishna Dave,/artist/balkrishna-dave,03:08,Gujarati,01-01-2008,0.35,0.82,0.38,0.92,-11.686,0.023,121.985,1,2,0.006,4,46,3002921
Tocho Man Tachanun Lai,Pranlal Vyas,/artist/pranlal-vyas,05:05,Gujarati,12-12-2013,0.37,0.326,0.803,0.495,-13.106,0.07,168.064,0,11,0.05,4,59,5069229
Maro To Popat,Suresh Wadkar|Anupama Deshpande,/artist/suresh-wadkar|/artist/anupama-deshpande,03:47,Gujarati,03-12-2004,0.13,0.9,0.76,0.63,-6.158,0.084,120.011,1,9,0.025,4,97,8105147
Laagi Ram Bhajan Ni Lagani,Jagjit Singh,/artist/jagjeet-singh-1,03:35,Gujarati,12-07-2001,0.26,0.406,0.039,0.585,-10.123,0.0268,155.969,1,9,0.0595,4,32,5050790
Mari Mehndi No Rang Udi Jayre,Asha Bhosle,/artist/asha-bhosle-1,03:22,Gujarati,07-06-2011,0.76,0.64,0.94,0.82,-10.87,0.0813,209.818,1,10,0.073,4,44,1626137
Shivaji Nu Halardu,Hemu Gadhvi,/artist/hemu-gadhvi,03:16,Gujarati,11-04-2015,0.3,0.672,0.662,0.289,-3.125,0.1,140.035,1,6,0.0131,4,25,3683577
Varsho Re Varshani Dhar,Manna Dey,/artist/manna-dey,03:07,Gujarati,07-12-2010,0.81,0.59,0.54,0.09,-13.975,0.075,216.006,1,1,0.088,4,63,4614803
Ambe Taro Chhe Aadhar,Damayanti Bardai,/artist/damayanti-bardai,05:14,Gujarati,07-09-2008,0.86,0.675,0.303,0.525,-11.968,0.089,137.57,1,11,0.05,4,45,10867096
Sona Vatakadi Man Kanku Gholavo,Sulochana Vyas,/artist/sulochana-vyas,03:05,Gujarati,08-09-2007,0.27,0.83,0.15,0.01,-5.232,0.083,125.027,0,5,0.096,4,86,5590064
Chhanu Re Chhapnu,Seema Trivedi,/artist/seema-trivedi,05:04,Gujarati,09-01-2013,0.55,0.742,0.287,0.162,-8.454,0.01,136.005,1,1,0.066,4,69,4008897
Ame Maiyaran Re Gokul Gamana,Hemu Gadhvi,/artist/hemu-gadhvi,03:07,Gujarati,07-09-2012,0.86,0.54,0.89,0.45,-6.957,0.007,220.014,1,1,0.0025,4,94,6307155
Rakhadi Karshe Re,Asha Bhosle|Chorus,/artist/asha-bhosle-1|/artist/chorus,05:05,Gujarati,01-02-2002,0.13,0.313,0.27,0.488,-3.592,0.08,125.834,1,1,0.0205,4,93,9746169
Ravan Beni Marun Kahyun Na Mane,Kanu Devidan Barot,/artist/kanu-devidan-barot,03:29,Gujarati,12-07-2008,0.2,0.11,0.6,0.62,-2.169,0.0876,133.948,0,1,0.0533,4,51,3468280
Mehuliyo Aavyo Jhakam Jhol,Mahendra Kapoor|Suman Kalyanpur|Veljibhai Gajjar|Chorus,/artist/mahendra-kapoor|/artist/suman-kalyanpur|/artist/veljibhai-gajjar|/artist/chorus,03:14,Gujarati,07-03-2016,0.23,0.234,0.267,0.698,-6.87,0.068,134.024,0,6,0.024,4,87,10403704
Raste Rajalti Varta,Lata Mangeshkar,/artist/lata-mangeshkar,03:26,Gujarati,02-05-2014,0.74,0.87,0.84,0.47,-9.987,0.05,130.008,0,3,0.0741,4,56,9231422
Jago Jalaram,Abraham Bhagat,/artist/abraham-bhagat,03:09,Gujarati,02-08-2015,0.14,0.033,0.403,0.337,-7.877,0,129.959,0,6,0.064,4,77,6979268
Mune Ker Kanto Vagyo,Geeta Dutt,/artist/geeta-dutt,03:22,Gujarati,05-02-2003,0.45,0.7,0.4,0.46,-5.721,0.0433,136.989,1,1,0.06,4,83,2054839
Morali Veran Thai Kanuda Tari Morali,Pranlal Vyas,/artist/pranlal-vyas,03:09,Gujarati,02-10-2021,0.06,0.766,0.649,0.609,-6.018,0.047,175.756,1,0,0.023,4,48,10166525
O Raat Dode Kan Bawari,Lata Mangeshkar,/artist/lata-mangeshkar,03:05,Gujarati,11-05-2016,0.68,0.19,0.16,0.58,-10.775,0.1,159.947,1,1,0.01,4,55,859037
Maara Veer Ne Kehjo Ke Velo Aavje,NARESH KANODIYA|JAYASHREE,/artist/naresh-kanodiya-4|/artist/jayashree,05:02,Gujarati,11-12-2003,0.93,0.969,0.102,0.707,-3.757,0.03,134.978,1,7,0.0718,4,75,8646215
Parsi Prayers (Part 1),Dasturji Nowrooz D. Minocher Homji,/artist/dasturji-nowrooz-d-minocher-homji-3,22:41,Gujarati,06-07-2008,0.21,0.35,0.11,0.88,-3.693,0.01,158.919,1,1,0.0088,4,48,1186459
Ambewali Maa - Asha Bhosle,Asha Bhosle,/artist/asha-bhosle-1,03:06,Gujarati,08-04-2015,0.96,0.92,0.213,0.349,-4.68,0.07,139.986,1,2,0.045,4,44,1920210
Mataji Na Uncha Mandir,Purnima Zaveri,/artist/purnima-zaveri,03:22,Gujarati,11-06-2015,0.3,0.75,0.49,0.68,-3.784,0.08,120.058,0,10,0.083,4,93,3700367
Meerabai Pachhan Gher Jao,Praful  Dave,/artist/praful-dave-1,05:12,Gujarati,10-06-2007,0.62,0.787,0.782,0.497,-4.177,0.019,127.947,1,0,0.08,4,86,10142019
Meladi Maani,Praful  Dave|Pranlal Vyas|Chorus,/artist/praful-dave-1|/artist/pranlal-vyas|/artist/chorus,06:04,Gujarati,10-06-2013,0.84,0.44,0.92,0.21,-9.513,0.07,110.956,0,10,0.09,4,38,11017962
Gavadi Dhyo Gopal Lal,Praful  Dave,/artist/praful-dave-1,04:36,Gujarati,06-11-2003,0.8,0.817,0.88,0.931,-12.255,0.095,135.141,0,6,0.08,4,54,1344419
Kutchman Anjar Moto Sher Chhe,Hemu Gadhvi|Dina Gandharva,/artist/hemu-gadhvi|/artist/dina-gandharva,03:08,Gujarati,07-04-2008,0.66,0.3,0.81,0.69,-3.481,0.039,199.95,0,6,0.0034,4,80,6310549
Aavo Re Aavo Re Chittdun Chori,Mukesh|Usha Mangeshkar,/artist/mukesh|/artist/usha-mangeshkar-2,06:28,Gujarati,08-03-2023,0.89,0.688,0.971,0.755,-4.014,0.09,131.677,0,10,0.07,4,26,834990
Yatra Nawanu Kariye,Shri Bhanwar Chaudhari|Jagruti Nayak|Sanjivani,/artist/shri-bhanwar-chaudhari|/artist/jagruti-nayak|/artist/sanjivani,07:58,Gujarati,03-03-2005,0.36,0.89,0.64,0.94,-6.902,0.068,127.992,1,9,0.1,4,60,1643834
Kutchdo Taro Desh Bhuj ma Tara R,Hemant Chauhan,/artist/hemant-chauhan,06:55,Gujarati,03-11-2010,0.61,0.091,0.324,0.715,-9.152,0.07,135.149,0,11,0.1,4,26,7060495
Kem Re Jashe Janmaro,Chimanbhai Dantani,/artist/chimanbhai-dantani,03:27,Gujarati,01-12-2002,0.26,0.13,0.84,0.1,-8.254,0.07,136.996,1,6,0.074,4,90,788272
He Sakhiyo Sheriye Padavo Saad Re,Damayanti Bardai|Diwaliben Bhil,/artist/damayanti-bardai|/artist/diwaliben-bhil,05:15,Gujarati,07-10-2012,0.27,0.25,0.458,0.635,-12.922,0.02,149.99,0,6,0.01,4,77,5291445
Aankho Luchhi Le Beni,Usha Mangeshkar,/artist/usha-mangeshkar-2,03:14,Gujarati,07-04-2020,0.13,0.11,0.98,1,-5.073,0.0027,129.969,0,9,0.0858,4,72,8480222
Phool Phagananu,Mahendra Kapoor|Usha Mangeshkar,/artist/mahendra-kapoor|/artist/usha-mangeshkar-2,03:17,Gujarati,02-07-2008,0.7,0.79,0.291,0.249,-12.015,0.06,137.99,0,11,0.01,4,97,11114054
He Juri Mariye Ame Juri Mariye,Mahendra Kapoor|Usha Mangeshkar,/artist/mahendra-kapoor|/artist/usha-mangeshkar-2,02:56,Gujarati,11-08-2017,0.34,0.79,0.29,0.76,-11.315,0.0326,171.713,0,5,0.094,4,26,9575869
Aehan Digambar Budhwa Varson,Hemkant Jha,/artist/hemkant-jha,06:04,Gujarati,01-12-2010,0.89,0.152,0.788,0.829,-13.651,0.06,113.991,1,0,0.0337,4,74,8030513
Tu Aave Uf Yumma,Behroze Chatterjee|Deepak Adhikari,/artist/behroze-chatterjee|/artist/deepak-adhikari-8,01:37,Gujarati,11-03-2018,0.88,0.07,0.67,0.27,-2.587,0.0425,150.017,0,2,0.0584,4,34,4043006
Yashoda Ghar Baajal,Hemkant Jha,/artist/hemkant-jha,05:19,Gujarati,06-05-2006,0.07,0.13,0.453,0.45,-2.597,0.0655,139.475,0,5,0.0225,4,80,4421582
Aa Mumbai Chhe,Manna Dey,/artist/manna-dey,03:31,Gujarati,04-07-2012,0.84,0.9,0.93,0.31,-6.167,0.06,134.894,0,1,0.09,4,71,8501952
Mumbai Ni Kamani,Kishore Kumar,/artist/kishore-kumar,06:01,Gujarati,12-12-2015,0.48,0.8,0.327,0.208,-11.021,0.03,137.959,1,5,0,4,33,9642987
Kahun Chhun Re Kanuda,Asha Bhosle|Veljibhai Gajjar|Chorus,/artist/asha-bhosle-1|/artist/veljibhai-gajjar|/artist/chorus,08:08,Gujarati,03-05-2012,0.3,0.45,0.74,0.24,-7.7,0.002,196.26,1,8,0.004,4,77,1771925
Mane Jobaniyu Akdaave Re(Sad),NARESH KANODIYA|JAYASHREE,/artist/naresh-kanodiya-2|/artist/jayashree,01:37,Gujarati,11-11-2006,0.55,0.957,0.904,0.983,-3.209,0.061,124.987,0,2,0.0374,4,55,7800728
Sadhu Tero Sangado Na Chhodun Mere Lal,ismail valera,/artist/ismail-valera,04:24,Gujarati,06-01-2010,0.65,0.28,0.87,1,-9.128,0.0886,128.007,0,3,0.001,4,95,6223280
Hun Re Mahiyaran Aavi,Usha Mangeshkar|Chorus,/artist/usha-mangeshkar-2|/artist/chorus,03:20,Gujarati,09-11-2021,0.68,0.084,0.54,0.724,-13.672,0.07,136.991,1,2,0.02,4,31,10988902
Tame Jhuthda Na Bolo - Duet,Praful  Dave|Usha Mangeshkar,/artist/praful-dave-1|/artist/usha-mangeshkar-2,04:43,Gujarati,11-03-2006,0.15,0.61,0.68,0.72,-9.697,0.06,125.008,0,4,0.083,4,66,5940161
Hun Jamnagar Man Janmelo,Kamlesh Avasthi|Mahesh Kumar,/artist/kamlesh-avasthi|/artist/mahesh-kumar,03:13,Gujarati,06-03-2022,0.19,0.783,0.457,0.982,-10.686,0.095,150.043,1,2,0.07,4,39,9134822
Achako Machko Kareli,Hansa Dave|Usha Rege,/artist/hansa-dave|/artist/usha-rege,03:22,Gujarati,10-11-2001,0.75,0.11,0.67,0.4,-11.149,0.044,119.831,0,5,0.06,4,100,9294771
Hari Na Bhajan,Mahendra Kapoor|Suman Kalyanpur,/artist/mahendra-kapoor|/artist/suman-kalyanpur,03:05,Gujarati,01-01-2021,0.68,0.353,0.884,0.959,-7.589,0.056,150.02,0,1,0.083,4,45,6681497
Jasma Maati Thodi Re Upad,Mahendra Kapoor|Vani Jairam,/artist/mahendra-kapoor|/artist/vani-jayaram,03:20,Gujarati,05-02-2018,0.09,0.73,0.26,0.51,-13.836,0,160.15,0,10,0.03,4,50,6020673
Tari Mojadi Mookine Maathe,Harshada Rawal|Kamlesh Avasthi,/artist/harshada-rawal|/artist/kamlesh-avasthi,03:11,Gujarati,12-10-2019,0.42,0.219,0.502,0.957,-7.852,0.024,177.108,0,9,0.031,4,36,7966972
Suraj Ugta Santani,Asha Bhosle|Mahendra Kapoor,/artist/asha-bhosle-1|/artist/mahendra-kapoor,05:48,Gujarati,09-02-2012,0.83,0.4,0.9,0.45,-5.987,0.03,119.985,1,9,0.058,4,26,4228993
Ramdeo Peer No Helo,Shri Dula Bhagat,/artist/shri-dula-bhagat,03:00,Gujarati,04-08-2020,0.44,0.224,0.04,0.459,-10.955,0.0794,111.606,0,6,0.023,4,92,2187854
Ek Joie Juwandi Lakhman,Asha Bhosle|Mahendra Kapoor,/artist/asha-bhosle-1|/artist/mahendra-kapoor,06:22,Gujarati,07-12-2022,0.84,0.64,0.63,0.51,-11.905,0.0864,152.91,1,7,0.045,4,65,4130643
Meghraj Jaag Je,Praful  Dave,/artist/praful-dave-1,03:21,Gujarati,09-06-2020,0.36,0.29,0.545,0.256,-10.825,0.01,136.02,0,6,0.04,4,42,2555726
Jaidev Jaidev Aadi Jinanda,Sanjivani,/artist/sanjivani,03:41,Gujarati,07-04-2005,0.99,0.09,0.55,0.53,-6.56,0.0407,139.938,1,8,0.0386,4,90,8963841
Sasariyun Sonani Khan,Damyanti Bardai|Chorus,/artist/damyanti-bardai|/artist/chorus,03:02,Gujarati,11-11-2023,0.42,0.699,0.434,0.579,-12.327,0.0547,136.012,0,11,0.098,4,97,1491061
Zina Zina Re Aankhethi Amne Chalia,Kaumudi Munshi|Vibha Desai,/artist/kaumudi-munshi|/artist/vibha-desai,03:45,Gujarati,06-10-2003,0.6,0.25,0.54,0.85,-3.467,0.079,140.004,0,8,0.087,4,80,8424835
Mara Sahyabani Pachadie,Rajul Mehta|Chorus,/artist/rajul-mehta|/artist/chorus,05:05,Gujarati,11-10-2018,0.17,0.088,0.658,0.76,-5.406,0.063,139.984,0,7,0.0722,4,72,5830961
Vinave Ayodhya Na Nar Ane Naari,Diwaliben Bhil,/artist/diwaliben-bhil,03:53,Gujarati,10-03-2020,0.23,0.28,0.77,0.35,-4.147,0.09,119.974,1,6,0.02,4,79,7119367
Dhanna Dhatodi Patodi,Dilraj Kaur|A.R. Oza,/artist/dilraj-kaur|/artist/ar-oza,03:01,Gujarati,12-07-2016,0.45,0.816,0.685,0.791,-13.313,0.0719,133.1,0,6,0,4,70,6308321
Chandaniya Jayee Chandramane Kahyun,Asha Bhosle|Suresh Wadkar,/artist/asha-bhosle-1|/artist/suresh-wadkar,05:09,Gujarati,06-03-2008,0.06,0.76,0.28,0.56,-9.022,0.049,140.013,1,2,0.098,4,68,4086076
Pani Gyata Re Beni Tame  Talavna Re,Suman Kalyanpur,/artist/suman-kalyanpur,03:31,Gujarati,11-10-2012,0.96,0.063,0.266,0.321,-4.523,0.046,126.02,0,9,0.06,4,99,8831941
Vandu Sahjananad Rasrup,Mahendra Kapoor|Anand kumar C.,/artist/mahendra-kapoor|/artist/anandkumar-c,02:03,Gujarati,06-06-2005,0.19,0.07,0.17,0.94,-13.767,0.03,135.02,0,11,0.02,4,74,7971049
Sangeet,NARESH KANODIYA|JAYASHREE,/artist/naresh-kanodiya|/artist/jayashree,00:37,Gujarati,03-03-2008,0.51,0.924,0.139,0.778,-13.718,0.078,126.69,0,1,0.0701,4,67,854865
Paanch Valani Tari Zupadi,Praful  Dave,/artist/praful-dave-1,04:03,Gujarati,11-05-2006,0.51,0.86,0.65,0.51,-10.906,0.05,132.021,1,1,0.0584,4,91,9801168
Sun Dayanidhi,Shri Bhanwar Chaudhari|Jagruti Nayak|Sanjivani,/artist/shri-bhanwar-chaudhari|/artist/jagruti-nayak|/artist/sanjivani,09:45,Gujarati,01-02-2019,0.98,0.061,0.056,0.535,-3.492,0.04,139.974,0,6,0.054,4,25,923999
Hali Hali Ne Mara Pagda Talvanan,Dadubhai K. Gadhavi,/artist/dadubhai-k-gadhavi,03:37,Gujarati,04-08-2012,0.51,0.86,0.47,0.39,-2.596,0.03,128.013,1,2,0.082,4,47,4469770
Guruji Ne Kyan Gotun,Arvind Barot|Meena Patel,/artist/arvind-barot|/artist/meena-patel,06:43,Gujarati,10-08-2000,0.37,0.473,0.498,0.322,-8.86,0.08,135.976,0,11,0.04,4,86,3975847
Jal Kamal Chandi - Part Ii,Anuradha Paudwal|Madhu Bhora,/artist/anuradha-paudwal-2|/artist/madhu-bhora-1,04:05,Gujarati,05-03-2010,0.23,0.22,0,0.16,-8.346,0.05,119.991,1,5,0.042,4,55,9347728
Koi To Kahone Kai Dishama,Lata Mangeshkar,/artist/lata-mangeshkar,03:31,Gujarati,07-12-2012,0.48,0.986,0.666,0.947,-13.806,0.03,133.011,0,8,0.07,4,31,9180705
Lehna Fakiri,Natvargiri Goswami,/artist/natvargiri-goswami,03:59,Gujarati,05-01-2006,0.57,0.25,0.68,0.92,-12.974,0.081,125.983,0,9,0.0371,4,59,1305472
Maa  No Garbo Re,Usha Mangeshkar|Chorus,/artist/usha-mangeshkar-2|/artist/chorus,03:13,Gujarati,06-09-2015,0.15,0.518,0.033,0.512,-3.598,0.02,122.012,0,5,0,4,67,4594610
Mathe Matukadi,Diwaliben Bhil,/artist/diwaliben-bhil,02:41,Gujarati,08-08-2009,0.32,0.72,0.7,0.51,-3.001,0.01,136.045,1,9,0.0752,4,85,98070
Vanjhara Ame Vanjhara,Preeti Sagar,/artist/preeti-sagar,06:18,Gujarati,02-11-2012,0.53,0.346,0.222,0.817,-4.015,0.095,192.128,1,9,0.036,4,88,5338971
Keva Re Malela,Harshada Rawal|Janardan Rawal,/artist/harshada-rawal|/artist/janardan-rawal,04:04,Gujarati,12-12-2010,0.04,0.27,0.06,0.25,-9.671,0.0745,147.052,0,4,0.07,4,30,2498165
Ame Amdavadi,Sanjay Oza,/artist/sanjay-oza,05:37,Gujarati,01-01-2012,0.72,0.967,0.832,0.206,-3.6,0.011,137.15,0,5,0.05,4,99,4428200
Marun Vanravan Chhe Rudun,Hemu Gadhvi,/artist/hemu-gadhvi,03:13,Gujarati,08-10-2011,0.34,0.87,0.25,0.88,-7.415,0.076,201.842,0,8,0.017,4,86,1672457
Moto Aashro Momai,Hemant Chauhan,/artist/hemant-chauhan,07:51,Gujarati,11-10-2008,0.66,0.429,0.6,0.156,-7.822,0.0862,129.963,0,3,0.098,4,85,7664079
Adhyashakti Tujhne Namu,Praful  Dave|Damyanti Bardai,/artist/praful-dave-1|/artist/damyanti-bardai,06:08,Gujarati,01-01-2022,0.06,0.43,0.44,0.13,-13.423,0.073,140.015,0,11,0.01,4,79,6719470
Kyan Bhagi Gayo Re Kirtar,Praful  Dave,/artist/praful-dave-1,03:07,Gujarati,05-10-2003,0.73,0.537,0.599,0.172,-7.291,0.05,135.064,0,5,0.046,4,57,10755371
Sham Puchhon Ek Vaat,Vani Jairam,/artist/vani-jayaram,02:57,Gujarati,10-03-2021,0.2,0.65,0.55,0.07,-12.25,0.0853,145.006,0,7,0.02,4,43,4859435
Veran Vansali Vagi,Vani Jairam|Chorus,/artist/vani-jayaram|/artist/chorus,03:13,Gujarati,09-03-2012,0.84,0.794,0.958,0.082,-6.456,0.0608,120.05,0,7,0.0278,4,48,8270070
Taro Viyog Swasman Dankho,Kaumudi Munshi,/artist/kaumudi-munshi,09:58,Gujarati,07-10-2016,0.64,0.91,1,0.12,-11.712,0.0471,131.936,0,10,0.074,4,50,10388186
Raakhana Ramakada,Mahendra Kapoor,/artist/mahendra-kapoor,06:36,Gujarati,01-04-2019,0.87,0.302,0.01,0.705,-12.609,0.0476,132.989,0,7,0.0239,4,33,2468968
Dholi Chhedlo Na Jalo,Mahendra Kapoor|Mahesh Kanodia,/artist/mahendra-kapoor|/artist/mahesh-kanodia,03:26,Gujarati,01-03-2012,0.44,0.91,0.03,0.99,-3.516,0.01,129.943,0,7,0.043,4,47,11341511
