song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream,instrumentalness,liveliness,valence,predicted_mood
Dekho Dharti Pae Aakash Aa Gaya,Prafull|Kavita Krishnamurthy,/artist/prafull|/artist/kavita-subramaniam,0.0,Haryanvi,2011-07-12,0.98,0.23,0.241,0.19,-6.833,0.0933,125.78,0,8,0.097,4,96,10454433,0,0,0,Sad
Sau Sau Mann Ke Bol,Dilraj Kaur|Suresh Wadkar,/artist/dilraj-kaur|/artist/suresh-wadkar,0.0,Haryanvi,2011-10-05,0.33,0.58,0.157,0.42,-13.228,0.01,126.77,0,0,0.048,4,54,5144005,0,0,0,Sad
Tu Chhori Se Ek Chhora,Safdarjung Rana|Mohini Narula,/artist/safdarjung-rana|/artist/mohini-narula,0.0,Haryanvi,2012-01-12,0.09,0.71,0.609,0.002,-7.482,0.08,146.549,0,0,0.01,4,74,9238443,0,0,0,Sad
Je Manne Bera Hota Babul,Dilraj Kaur,/artist/dilraj-kaur,0.0,Haryanvi,2012-02-01,0.03,0.2,0.541,0.44,-2.269,0.0172,133.216,0,10,0.009,4,85,7259199,0,0,0,Sad
Lya Hat Mane Pakraiye,Safdarjung Rana|Mohini Narula,/artist/safdarjung-rana|/artist/mohini-narula,0.0,Haryanvi,2012-02-06,0.02,0.346,0.289,0.674,-3.999,0.047,94.998,1,8,0.09,4,55,2702195,0,0,0,Sad
Hum Bharat Maa Tere Veer,Sumer Singh|Gulab Singh,/artist/sumer-singh|/artist/gulab-singh,0.0,Haryanvi,2012-03-03,0.24,1.0,0.867,0.71,-13.659,0.02,166.027,0,6,0.0549,4,85,11175409,0,0,0,Happy
Upar Aali Gori,Savita Saathi,/artist/savita-saathi,0.0,Haryanvi,2012-04-02,0.41,0.28,0.792,0.23,-5.4,0.0212,125.91,1,2,0.074,4,78,5963408,0,0,0,Energetic
Billo Bach Ke Chal,Rajesh Madina|Anuja,/artist/rajesh-madina|/artist/anuja,0.0,Haryanvi,2012-08-02,0.31,0.84,0.908,0.967,-3.087,0.03,149.042,1,11,0.075,4,61,7448282,0,0,0,Energetic
Sahane Hongen Dukh Ugon Tak,Guru Das Sharma,/artist/guru-das-sharma,0.0,Haryanvi,2012-08-04,0.12,0.25,0.889,0.344,-11.232,0.07,202.006,0,1,0.091,4,46,10608291,0,0,0,Energetic
Door Des Te Aaya Maniyara,Suresh Wadkar|Dilraj Kaur,/artist/suresh-wadkar|/artist/dilraj-kaur,0.0,Haryanvi,2012-09-03,0.75,0.553,0.654,0.485,-13.631,0.05,75.445,0,1,0.03,4,70,4690223,0,0,0,Sad
Moyre Prem Te,Unknown,/artist/unknown,0.0,Haryanvi,2012-10-09,0.32,0.33,0.839,0.31,-11.274,0.0564,109.004,1,1,0.0663,4,73,3032433,0,0,0,Energetic
Mere Paan Men Kata,Safdarjung Rana|Uma Dubey,/artist/safdarjung-rana|/artist/uma-dubey-1,0.0,Haryanvi,2013-05-10,0.46,0.099,0.993,0.766,-6.959,0.03,140.004,0,10,0.03,4,82,7732976,0,0,0,Happy
Jija Tu Kale Main Gori Ghani,Dilraj Kaur|Vijaya Mazumder,/artist/dilraj-kaur|/artist/vijaya-mazumder-2,0.0,Haryanvi,2013-06-04,0.11,0.03,0.429,0.09,-9.906,0.061,149.829,1,7,0.077,4,70,9570343,0,0,0,Sad
Chundar Odhoongi Mahal Ke Beech,Dilraj Kaur,/artist/dilraj-kaur,0.0,Haryanvi,2013-06-11,0.82,0.06,0.299,0.13,-5.002,0.0867,168.738,1,7,0.0055,4,57,10093968,0,0,0,Sad
Kis Tariya Jiyagi,Savita Saathi|Mohammad Aziz,/artist/savita-saathi|/artist/mohammad-aziz,0.0,Haryanvi,2013-08-01,0.67,0.49,0.287,0.39,-13.86,0.0948,120.088,0,10,0.055,4,38,1923573,0,0,0,Sad
Ke Bera Tha Jindgi Manei,Dilraj Kaur|Triloki Verma,/artist/dilraj-kaur|/artist/triloki-verma,0.0,Haryanvi,2013-08-09,0.31,0.45,0.24,0.72,-2.02,0.05,134.17,0,9,0.03,4,58,2154006,0,0,0,Sad
Ek Chhori Gaon Ki Gori,Triloki Verma,/artist/triloki-verma,0.0,Haryanvi,2013-09-10,0.82,0.91,0.357,0.55,-5.984,0.0192,197.52,0,4,0.07,4,43,6176718,0,0,0,Sad
Main Chhail Gailyaan Jaangi,Anuradha Paudwal,/artist/anuradha-paudwal-2,0.0,Haryanvi,2013-10-04,0.3,0.12,0.478,0.33,-5.545,0.09,145.972,1,5,0.036,4,35,5740498,0,0,0,Sad
Tan Ka Rog Nahin Dehi Mein-Raagani,Bhal Singh,/artist/bhal-singh,0.0,Haryanvi,2013-10-06,0.06,0.75,0.173,0.98,-12.947,0.033,180.02,1,0,0.0171,4,83,4039824,0,0,0,Sad
Tanei Pyar Karun Su Jitna Main,Suresh Wadkar|Dilraj Kaur,/artist/suresh-wadkar|/artist/dilraj-kaur,0.0,Haryanvi,2013-10-12,0.42,0.93,0.849,0.09,-3.265,0.028,159.158,0,0,0.007,4,45,7566553,0,0,0,Energetic
Ootni Ka,Usha Jariwala,/artist/usha-jariwala,0.0,Haryanvi,2014-01-03,0.46,0.189,0.092,0.417,-3.963,0.06,192.034,1,7,0.03,4,31,2199620,0,0,0,Sad
Chand Chadhya Aasman Mein,Pushpa Pagdhare,/artist/pushpa-pagdhare,0.0,Haryanvi,2014-01-04,0.58,0.27,0.036,0.38,-11.272,0.0041,154.904,1,7,0.06,4,53,10783639,0,0,0,Sad
Main Su Kaachchi Kali Kachnaar,Hemlata,/artist/hemlata,0.0,Haryanvi,2014-01-07,0.1,0.559,0.347,0.178,-13.551,0.0041,99.034,0,7,0.034,4,58,3239421,0,0,0,Sad
Tu Roop Nagar Ki Rani Sei,Shabbir Kumar|Hemlata,/artist/shabbir-kumar|/artist/hemlata,0.0,Haryanvi,2014-02-02,0.48,0.96,0.048,0.31,-4.27,0.016,99.978,1,0,0.0599,4,75,3867064,0,0,0,Sad
Tikte Na Paon Jami Par,Ravindra Sathe,/artist/ravindra-sathe,0.0,Haryanvi,2014-06-12,0.05,0.182,0.765,0.06,-3.637,0.058,111.983,1,0,0.05,4,41,1379504,0,0,0,Energetic
Teri Kamar Pe Choti Latke Re,Anuradha Paudwal|Suresh Wadkar,/artist/anuradha-paudwal-2|/artist/suresh-wadkar,0.0,Haryanvi,2014-09-02,0.0,0.23,0.62,1.0,-8.793,0.09,139.974,0,11,0.0118,4,35,8692134,0,0,0,Sad
Meri Chhann Pachheli Hatha Mein,Pushpa Pagdhare|Jaishri,/artist/pushpa-pagdhare|/artist/jaishri,0.0,Haryanvi,2014-09-08,0.08,0.897,0.829,0.728,-3.009,0.06,80.015,1,2,0.058,4,44,5909975,0,0,0,Energetic
Hum Hindustani Dushman Kani,Raj Kishan|Agwan Puriya,/artist/raj-kishan|/artist/agwan-puriya,0.0,Haryanvi,2014-09-09,0.52,0.735,0.3,0.105,-11.874,0.0842,131.05,0,11,0.0435,4,94,7763829,0,0,0,Sad
Bhagwan Krishna Murari,Bhaal Singh,/artist/bhaal-singh,0.0,Haryanvi,2014-10-05,0.28,0.944,0.047,0.241,-4.141,0.0115,173.914,1,7,0.022,4,54,6987231,0,0,0,Sad
Hari Bhari Tarakari Lilo,Chand Sanware|Om Rahi,/artist/chand-sanware|/artist/om-rahi,0.0,Haryanvi,2014-10-07,0.0,0.39,0.327,0.52,-2.317,0.09,119.874,0,8,0.09,4,55,6649194,0,0,0,Sad
Chore Keue Morh,Unknown,/artist/unknown,0.0,Haryanvi,2014-10-12,0.13,0.93,0.51,0.29,-8.887,0.0586,115.555,0,10,0.03,4,59,3693889,0,0,0,Sad
Main Teri Thi Tu Mera Tha Manne Ke Nyu Bera Tha,Hemlata,/artist/hemlata,0.0,Haryanvi,2014-11-01,0.41,0.655,0.101,0.859,-12.778,0.0204,198.314,0,7,0.03,4,83,198780,0,0,0,Sad
Meri Patli Kamar,Dilraj Kaur,/artist/dilraj-kaur,0.0,Haryanvi,2014-12-10,0.26,0.65,0.361,0.2,-8.603,0.08,159.93,1,8,0.0615,4,29,2957964,0,0,0,Sad
Bagar Bam Bam,Vinay Kamalkishore|Satish Kumar|Mohini Narula|Pravathi,/artist/vinay-kamalkishore|/artist/satish-kumar|/artist/mohini-narula|/artist/pravathi,0.0,Haryanvi,2014-12-11,0.0,0.44,0.839,0.29,-13.846,0.07,124.092,0,10,0.04,4,86,7095209,0,0,0,Happy
Meri Khulgi Raat Ne,Safdarjung Rana|Kiran Sharma,/artist/safdarjung-rana|/artist/kiran-sharma,0.0,Haryanvi,2015-01-02,0.01,0.76,0.705,0.24,-3.536,0.06,76.469,0,10,0.0381,4,92,7678669,0,0,0,Energetic
Laut Aa,Dilraj Kaur|Vijaya Mazumder,/artist/dilraj-kaur|/artist/vijaya-mazumder-1,0.0,Haryanvi,2015-01-02,0.35,0.283,0.953,0.459,-11.104,0.0195,155.563,0,5,0.004,4,30,3274504,0,0,0,Sad
Solooh Ka Byah Part - Ii,Safdarjung Rana,/artist/safdarjung-rana,0.0,Haryanvi,2015-01-03,0.4,0.936,0.384,0.11,-4.432,0.006,145.062,1,10,0.0954,4,36,9981721,0,0,0,Sad
Bakvasvani - Haryanvi Cricket Commentary - Part - I,Ravi Sharma,/artist/ravi-sharma,0.0,Haryanvi,2015-02-12,0.01,0.3,0.85,0.48,-12.408,0.003,160.223,0,0,0.0014,4,81,8813113,0,0,0,Happy
Ho Chhore Bhar De Mhari,Devkumar Ghayal|GEETA RANI,/artist/devkumar-ghayal|/artist/geeta-rani,0.0,Haryanvi,2015-03-04,0.98,0.74,0.357,0.41,-2.768,0.057,96.016,0,2,0.0716,4,65,6143025,0,0,0,Sad
Chahiye Rasgoole,Safdarjung Rana|Uma Dubey,/artist/safdarjung-rana|/artist/uma-dubey-1,0.0,Haryanvi,2015-05-04,0.39,0.93,0.025,0.16,-9.299,0.05,97.981,1,6,0.024,4,58,2187599,0,0,0,Sad
Hey Bhaan Meri Paat Gya Chala,Savita Saathi,/artist/savita-saathi,0.0,Haryanvi,2015-06-01,0.55,0.198,0.818,0.769,-9.281,0.061,179.876,0,5,0.0375,4,31,3350940,0,0,0,Happy
O Mere Sajana - Dilraj Kaur,Dilraj Kaur,/artist/dilraj-kaur,0.0,Haryanvi,2015-06-04,0.02,0.448,0.151,0.045,-7.576,0.0095,105.007,1,8,0.0633,4,62,203401,0,0,0,Sad
Matna Laavei Apne Haatha,Anuradha Paudwal,/artist/anuradha-paudwal-2,0.0,Haryanvi,2015-06-04,0.31,0.982,0.737,0.105,-11.328,0.082,130.007,1,9,0.08,4,70,8766347,0,0,0,Happy
O Mere Goga Peer Ji,Hemlata,/artist/hemlata,0.0,Haryanvi,2016-01-05,0.38,0.07,0.04,0.37,-8.048,0.092,128.009,1,11,0.031,4,77,1302645,0,0,0,Sad
Dadi Choodi Sei Ajmeri,Shabbir Kumar,/artist/shabbir-kumar,0.0,Haryanvi,2016-01-10,0.67,0.062,0.189,0.065,-12.834,0.03,139.864,0,5,0.0797,4,26,2376423,0,0,0,Sad
Kade Ke Sang Chaal Padi,Yazin Nizar,/artist/yasin,0.0,Haryanvi,2016-03-09,0.4,0.05,0.507,0.91,-7.88,0.02,117.532,0,9,0.0186,4,81,10917303,0,0,0,Sad
Sohni Soorat Man Men Bas Gai,Satpal,/artist/satpal,0.0,Haryanvi,2016-04-10,0.9,0.3,0.529,0.22,-2.624,0.03,143.477,0,10,0.0545,4,69,7478135,0,0,0,Sad
Esaa Thok De Nalka,Devkumar Ghayal|GEETA RANI,/artist/devkumar-ghayal|/artist/geeta-rani,0.0,Haryanvi,2016-05-11,0.45,0.286,0.156,0.772,-7.018,0.085,202.554,0,0,0.084,4,41,4412395,0,0,0,Sad
Raja Janak Ghar Swayamber,Kavita Krishnamurthy,/artist/kavita-subramaniam,0.0,Haryanvi,2016-07-07,0.16,0.48,0.972,0.61,-2.729,0.08,190.014,0,3,0.06,4,82,5801590,0,0,0,Energetic
Bebe Saaman Aaya,Savita Saathi,/artist/savita-saathi,0.0,Haryanvi,2016-08-02,0.76,0.683,0.921,0.236,-6.922,0.06,147.018,1,8,0.05,4,40,9455236,0,0,0,Energetic
Sooraj Mukh Na Jaaungi,Dilraj Kaur,/artist/dilraj-kaur,0.0,Haryanvi,2016-08-04,0.05,0.04,0.712,0.71,-9.713,0.05,169.956,1,6,0.0163,4,63,5976919,0,0,0,Energetic
Ho Ram Ras Piyo,Bhaal Singh,/artist/bhaal-singh,0.0,Haryanvi,2016-09-04,0.12,0.236,0.152,0.272,-11.985,0.08,140.894,0,9,0.0156,4,98,8821117,0,0,0,Sad
Ghoonghat Hataa Gagan Ke Chanda,Nitin Mukesh,/artist/nitin-mukesh,0.0,Haryanvi,2016-09-11,0.18,0.11,0.472,0.07,-8.733,0.04,127.014,1,1,0.09,4,79,9792018,0,0,0,Sad
Ram Ji Ne Roop Diya,Dilraj Kaur|Bhupender,/artist/dilraj-kaur|/artist/bhupender,0.0,Haryanvi,2016-10-08,0.68,0.42,0.678,0.76,-13.005,0.02,170.036,0,0,0.03,4,64,209960,0,0,0,Sad
Main Pardesi Banda,Chandervati|Satpal,/artist/chandervati|/artist/satpal,0.0,Haryanvi,2017-02-09,0.27,0.35,0.65,0.71,-4.457,0.0675,165.995,1,10,0.021,4,78,8130768,0,0,0,Sad
Saman Ka Mahina Tha,Anuradha Paudwal,/artist/anuradha-paudwal-2,0.0,Haryanvi,2017-02-10,0.0,0.38,0.482,0.48,-6.426,0.061,188.066,0,5,0.0078,4,93,2378560,0,0,0,Sad
Upar Aali Gori,Bhaal Singh|Janardan Sharma|Savita Saathi,/artist/bhaal-singh|/artist/janardan-sharma|/artist/savita-saathi,0.0,Haryanvi,2017-06-06,0.33,0.04,0.796,0.92,-12.962,0.07,191.942,0,0,0.004,4,61,2677643,0,0,0,Energetic
Mere Chundar Mange De Ho Ho Nandi Ke Bira,Dilraj Kaur,/artist/dilraj-kaur,0.0,Haryanvi,2017-06-12,0.1,0.794,0.741,0.516,-5.408,0.085,146.525,1,5,0.0845,4,79,5957519,0,0,0,Energetic
Laut Aa,Dilraj Kaur|Vijaya Mazumder,/artist/dilraj-kaur|/artist/vijaya-mazumder-1,0.0,Haryanvi,2017-07-01,0.97,0.028,0.197,0.588,-7.728,0.01,192.63,1,6,0.0948,4,82,5907793,0,0,0,Sad
Molbi Ji Meri Manjil Mil Gai,Guru Das Sharma,/artist/guru-das-sharma,0.0,Haryanvi,2017-07-04,0.37,0.38,0.866,0.7,-9.925,0.0174,100.541,1,1,0.0,4,94,8828203,0,0,0,Energetic
Tumba Bole,Vinay Kamalkishore|Satish Kumar|Mohini Narula|Pravathi,/artist/vinay-kamalkishore|/artist/satish-kumar|/artist/mohini-narula|/artist/pravathi,0.0,Haryanvi,2017-12-11,0.49,0.779,0.797,0.349,-8.58,0.0125,155.148,0,7,0.079,4,84,6607448,0,0,0,Happy
Gaidde Aali Gajvan Chhorhi Bhadar Garh Ka Bam,Bhal Singh,/artist/bhal-singh,0.0,Haryanvi,2018-01-05,0.72,0.26,0.025,0.15,-2.51,0.0,147.861,0,9,0.0894,4,83,6825460,0,0,0,Sad
Arey Mele Main Ek Chhori Dekhi,Bhaal Singh,/artist/bhaal-singh,0.0,Haryanvi,2018-02-03,0.65,0.047,0.193,0.013,-3.756,0.087,145.176,1,1,0.03,4,56,9937074,0,0,0,Sad
Calcutta Ghumaau Saari Raat Mera Man Aisa Kare,Hemlata,/artist/hemlata,0.0,Haryanvi,2018-03-11,0.71,0.8,0.333,0.13,-10.979,0.02,107.989,0,4,0.05,4,69,5056449,0,0,0,Sad
Kaun Se Gaam Ka Pardesi,Shabbir Kumar|Hemlata,/artist/shabbir-kumar|/artist/hemlata,0.0,Haryanvi,2018-06-02,0.65,0.859,0.527,0.887,-2.263,0.067,153.973,1,8,0.07,4,72,9109457,0,0,0,Sad
Ae Chhori Baangad Ki,Savita Saathi|Safdarjung Rana,/artist/savita-saathi|/artist/safdarjung-rana,0.0,Haryanvi,2018-07-04,0.42,0.67,0.99,0.03,-8.69,0.072,159.925,0,1,0.0251,4,84,1917031,0,0,0,Energetic
Meri Gali Byah Karwale,Chand Sanware|Dilraj Kaur,/artist/chand-sanware|/artist/dilraj-kaur,0.0,Haryanvi,2018-07-09,1.0,0.604,0.21,0.431,-9.093,0.05,135.781,1,10,0.08,4,53,4854068,0,0,0,Sad
Mere Paachhe Paachhe Aavan Ka Bhala Kun Sa Matlab Tera Se,Suresh Wadkar|Hemlata,/artist/suresh-wadkar|/artist/hemlata,0.0,Haryanvi,2018-08-05,0.53,0.201,0.405,0.051,-9.216,0.0592,156.063,0,6,0.03,4,88,350332,0,0,0,Sad
Budhi Ae Lugaai Mastaai,Dilraj Kaur,/artist/dilraj-kaur,0.0,Haryanvi,2018-09-02,1.0,0.907,0.204,0.373,-5.301,0.0068,155.096,0,0,0.01,4,51,7592914,0,0,0,Sad
Haryanvi Kissa Chandrahas Part-1,Safdarjung Rana,/artist/safdarjung-rana,0.0,Haryanvi,2018-10-05,0.82,0.24,0.704,0.81,-5.689,0.0297,199.022,0,5,0.0549,4,83,10343348,0,0,0,Happy
Aaja Dhabe Pe Khagri,Usha Jariwala|Triloki Verma,/artist/usha-jariwala|/artist/triloki-verma,0.0,Haryanvi,2018-11-04,0.35,0.24,0.604,0.9,-3.742,0.002,109.694,1,8,0.0808,4,98,2965871,0,0,0,Sad
C,Karan Singh Makroliya|Party,/artist/karan-singh-makroliya|/artist/party,0.0,Haryanvi,2019-01-10,0.06,0.987,0.043,0.098,-10.362,0.03,118.413,1,8,0.01,4,35,8293725,0,0,0,Sad
Chhuk Chhuk Chhuk,Safdarjung Rana|Uma Dubey,/artist/safdarjung-rana|/artist/uma-dubey-1,0.0,Haryanvi,2019-02-04,0.39,0.3,0.883,0.48,-7.016,0.0912,160.252,0,9,0.07,4,87,1780458,0,0,0,Energetic
Aaja Nimadi Tale,Ravindra Sathe|Jaishri,/artist/ravindra-sathe|/artist/jaishri,0.0,Haryanvi,2019-03-01,0.6,0.463,0.381,0.483,-13.892,0.0307,200.062,1,2,0.05,4,68,4685855,0,0,0,Sad
Main Su Champakali Main Su Misri Ki Dali,Anuradha Paudwal|Dilraj Kaur,/artist/anuradha-paudwal-2|/artist/dilraj-kaur,0.0,Haryanvi,2019-04-07,0.74,0.16,0.978,0.03,-5.678,0.08,101.91,1,4,0.061,4,60,10554517,0,0,0,Happy
Meri Gail Mein Vyah Karva Le,Gulab Singh,/artist/gulab-singh,0.0,Haryanvi,2019-05-01,0.86,0.34,0.591,0.97,-11.004,0.02,104.95,0,0,0.013,4,72,9935910,0,0,0,Happy
Madari,Kishore Kumar|Pravathi,/artist/kishore-kumar|/artist/pravathi,0.0,Haryanvi,2019-05-02,0.71,0.311,0.652,0.835,-6.8,0.0659,205.932,0,4,0.0062,4,64,5250147,0,0,0,Happy
Babaji Aade,Unknown,/artist/unknown,0.0,Haryanvi,2019-05-04,0.01,0.93,0.877,0.777,-3.648,0.061,180.06,0,0,0.086,4,26,4153863,0,0,0,Energetic
Ek Din Arjun Aur Gopal,Yazin Nizar,/artist/yasin,0.0,Haryanvi,2019-07-11,0.84,0.047,0.082,0.472,-7.467,0.054,155.047,1,1,0.04,4,96,4993452,0,0,0,Sad
Sapne Main Hoya Kamaal,Savita Saathi,/artist/savita-saathi,0.0,Haryanvi,2019-08-07,0.45,0.15,0.697,0.46,-11.43,0.03,175.989,1,4,0.1,4,76,4047480,0,0,0,Happy
Main Bin Byahi Chhori,Devkumar Ghayal|GEETA RANI,/artist/devkumar-ghayal|/artist/geeta-rani,0.0,Haryanvi,2019-12-01,0.76,0.056,0.439,0.974,-9.824,0.06,145.063,1,8,0.02,4,67,7722485,0,0,0,Sad
Meri Gai Patili Phoot,Safdarjung Rana|Kiran Sharma,/artist/safdarjung-rana|/artist/kiran-sharma,0.0,Haryanvi,2019-12-05,0.52,0.46,0.352,0.45,-10.32,0.01,97.008,0,10,0.06,4,31,6487025,0,0,0,Sad
Tik Tik Bar Bar,Safdarjung Rana|Uma Dubey,/artist/safdarjung-rana|/artist/uma-dubey-1,0.0,Haryanvi,2019-12-09,0.47,0.472,0.629,0.706,-7.216,0.034,122.934,0,9,0.03,4,81,2385725,0,0,0,Happy
Sun Mere Sajan,Safdarjung Rana|Mohini Narula,/artist/safdarjung-rana|/artist/mohini-narula,0.0,Haryanvi,2020-02-07,0.81,0.76,0.729,0.95,-2.448,0.08,195.782,0,10,0.0354,4,88,1658801,0,0,0,Energetic
Fauji Manas Ke Jaane,Dharam Singh|Satish|Triloki Verma|Maj. Birman,/artist/dharam-singh|/artist/satish|/artist/triloki-verma|/artist/maj-birman-1,0.0,Haryanvi,2020-03-06,0.54,0.997,0.858,0.783,-12.833,0.0912,199.952,1,1,0.0062,4,80,9030408,0,0,0,Happy
Barsasha Laaguge Gori Kaale Kaale Baadal-Raagani,Dilraj Kaur|Bhal Singh,/artist/dilraj-kaur|/artist/bhal-singh,0.0,Haryanvi,2020-04-09,0.17,0.56,0.067,0.84,-6.904,0.001,192.612,1,4,0.084,4,58,3995217,0,0,0,Sad
Mere Chundar Mange De Ho Ho Nandi Ke Bira,Dilraj Kaur,/artist/dilraj-kaur,0.0,Haryanvi,2020-05-03,0.23,0.4,0.525,0.06,-2.16,0.077,204.07,0,10,0.0812,4,61,7534015,0,0,0,Sad
Dhula Lyo Raghuraj Pag,Prafull|Dilraj Kaur,/artist/prafull|/artist/dilraj-kaur,0.0,Haryanvi,2020-05-08,0.92,0.607,0.665,0.368,-9.056,0.0507,116.06,0,1,0.023,4,71,7009140,0,0,0,Happy
Mannei Bulave Tha Chhora Baangar Ka,Savita Saathi,/artist/savita-saathi,0.0,Haryanvi,2020-06-03,0.58,0.495,0.935,0.572,-12.915,0.056,179.513,0,8,0.08,4,70,2741377,0,0,0,Happy
Chaugardai Tai Baag Hara Dhan Sasu Ka Khyaal Rakhiye& & Gin Kai De Liye Bol Teen Sau Saa,Karan Singh Makroliya|Party,/artist/karan-singh-makroliya|/artist/party,0.0,Haryanvi,2020-06-04,0.88,0.445,0.737,0.502,-3.644,0.06,201.89,1,0,0.01,4,70,4470620,0,0,0,Energetic
Din Kat Ja Sei,Suresh Wadkar,/artist/suresh-wadkar,0.0,Haryanvi,2020-08-04,0.84,0.3,0.525,0.63,-12.923,0.055,148.775,1,2,0.05,4,35,1339146,0,0,0,Sad
Bagro Re Chaudhury Ho,Safdarjung Rana|Uma Dubey,/artist/safdarjung-rana|/artist/uma-dubey-3,0.0,Haryanvi,2020-12-03,0.13,0.39,0.019,0.12,-12.562,0.0083,171.964,0,2,0.01,4,53,5603143,0,0,0,Sad
Aye Hai Re Gulabo Chhori,Safdarjung Rana|Kiran Sharma,/artist/safdarjung-rana|/artist/kiran-sharma,0.0,Haryanvi,2021-03-04,0.15,0.44,0.517,0.57,-11.623,0.0403,198.272,1,9,0.032,4,86,9183616,0,0,0,Sad
Manne Pad Gayi Aaj Sunani Kahaani Hariyane Walon Ki,Sumer Singh Sehrawat,/artist/sumer-singh-sehrawat,0.0,Haryanvi,2021-04-01,0.33,0.7,0.71,0.37,-9.692,0.01,160.084,0,1,0.0609,4,41,10457324,0,0,0,Sad
Deekhe Sei Badmash Chhana,Savita Saathi|Bhaal Singh,/artist/savita-saathi|/artist/bhaal-singh,0.0,Haryanvi,2021-05-02,0.25,0.15,0.728,0.27,-11.118,0.038,127.05,1,1,0.04,4,74,10231990,0,0,0,Happy
Nazar Utha Ke Dekhya,Dharam Singh,/artist/dharam-singh,0.0,Haryanvi,2021-05-09,0.85,0.47,0.769,0.8,-4.299,0.08,179.798,0,11,0.05,4,76,6910780,0,0,0,Happy
Sajna Main Jaangi Mele Mein,Ram Niwas Sharma|Kammo,/artist/ram-niwas-sharma|/artist/kammo,0.0,Haryanvi,2021-07-04,0.42,0.52,0.458,0.54,-8.204,0.06,160.038,0,11,0.0358,4,89,9508396,0,0,0,Sad
Pilla Paloongi Jaroor,Safdarjung Rana|Uma Dubey,/artist/safdarjung-rana|/artist/uma-dubey-2,0.0,Haryanvi,2021-09-06,0.8,0.733,0.662,0.124,-5.379,0.0608,143.383,1,2,0.036,4,98,4408550,0,0,0,Happy
Raja Main Teri Ho Gayi,Kusum Tanwar|Reshama,/artist/kusum-tanwar|/artist/reshama,0.0,Haryanvi,2021-09-07,0.24,0.79,0.092,0.27,-10.316,0.0904,148.116,0,5,0.0229,4,97,6861567,0,0,0,Sad
Teri Nagan Bargi Chaal,Safdarjung Rana|Uma Dubey,/artist/safdarjung-rana|/artist/uma-dubey-1,0.0,Haryanvi,2021-11-04,0.84,0.89,0.842,0.76,-2.039,0.047,157.218,0,7,0.059,4,31,1102491,0,0,0,Energetic
Pine Ka Tane Pata Nahin,Satpal,/artist/satpal,0.0,Haryanvi,2021-12-01,0.96,0.266,0.639,0.352,-5.345,0.06,175.046,0,7,0.062,4,75,7220801,0,0,0,Happy
Nang Dharang Fashion Ho Gaya,Safdarjung Rana,/artist/safdarjung-rana,0.0,Haryanvi,2022-01-04,0.9,0.591,0.234,0.812,-9.69,0.004,170.606,0,6,0.0005,4,54,4095195,0,0,0,Sad
Sili Sili Baal Aai Kaali Kaali Ghata Chhai,Bhaal Singh|Savita Saathi,/artist/bhaal-singh|/artist/savita-saathi,0.0,Haryanvi,2022-01-05,0.69,0.14,0.212,0.34,-10.987,0.079,94.981,0,11,0.0885,4,43,4874315,0,0,0,Sad
Dhundhwa Do Bansi Mori Ji,Dilraj Kaur|Bhupendra,/artist/dilraj-kaur|/artist/bhupendra,0.0,Haryanvi,2022-02-10,0.37,0.79,0.839,0.74,-7.787,0.052,189.43,1,9,0.04,4,57,6913503,0,0,0,Energetic
Sargam Surh Ke Been Ki,Yazin Nizar,/artist/yasin,0.0,Haryanvi,2022-02-11,0.65,0.821,0.9,0.905,-11.755,0.055,83.976,0,6,0.0179,4,26,9489527,0,0,0,Happy
Holi Khelenge Aaj Meri Aaj,Raj Kishan|Agwan Puriya|Vandana Bajpeyie,/artist/raj-kishan|/artist/agwan-puriya|/artist/vandana-bajpeyie,0.0,Haryanvi,2022-03-04,0.83,0.344,0.729,0.458,-3.434,0.0255,127.994,0,11,0.0605,4,29,5892402,0,0,0,Energetic
Behen Teri Ne Bhabhi,Rajesh Madina|Anuja,/artist/rajesh-madina|/artist/anuja,0.0,Haryanvi,2022-04-04,0.44,0.478,0.851,0.609,-12.952,0.0,110.478,0,9,0.01,4,97,5091522,0,0,0,Happy
Sonipat Ke Hoor,Usha Jariwala|Triloki Verma,/artist/usha-jariwala|/artist/triloki-verma,0.0,Haryanvi,2022-06-10,0.18,0.32,0.917,0.668,-3.283,0.0669,195.814,1,2,0.0,4,93,10240412,0,0,0,Energetic
Meri Rajbala,Bhaal Singh,/artist/bhaal-singh,0.0,Haryanvi,2022-09-04,0.61,0.665,0.013,0.61,-4.971,0.059,76.997,1,6,0.059,4,92,151135,0,0,0,Sad
Raat Ne Kaheri Tera Daaman Sima Dun,Vandana Bajpeyie,/artist/vandana-bajpeyie,0.0,Haryanvi,2022-10-10,0.84,0.993,0.19,0.254,-13.316,0.047,79.992,0,8,0.057,4,30,3170804,0,0,0,Sad
Main To Mari Hoti,Dilraj Kaur,/artist/dilraj-kaur,0.0,Haryanvi,2022-12-04,0.85,0.89,0.227,0.65,-6.196,0.0646,187.94,1,5,0.078,4,47,10740145,0,0,0,Sad
