song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream,instrumentalness,liveliness,valence,predicted_mood
Hay Mohabbat,Lata Mangeshkar|Suresh Wadkar,/artist/lata-mangeshkar|/artist/suresh-wadkar,0.0,Hindi,2005-11-01,0.77,0.43,0.158,0.214,-11.974,0.0699,171.78,1.0,2.0,0.01,4.0,37.0,217693.0,0,0,0,Sad
Baharo Phool Barsao,Mohammed Rafi,/artist/mohammad-rafi,0.0,Hindi,2005-11-03,0.02,0.83,0.658,0.15,-4.954,0.08,128.008,0.0,5.0,0.0066,4.0,91.0,7443734.0,0,0,0,Energetic
Dil Tera Kisne Toda,Mohammad Aziz,/artist/mohammad-aziz,0.0,Hindi,2005-11-03,0.69,0.765,0.881,0.634,-2.347,0.09,194.676,1.0,6.0,0.074,4.0,27.0,2844062.0,0,0,0,Energetic
O Mungada Mungada,Usha Mangeshkar,/artist/usha-mangeshkar-2,0.0,Hindi,2005-11-04,0.11,0.315,0.492,0.173,-6.607,0.069,191.954,0.0,6.0,0.08,4.0,58.0,827446.0,0,0,0,Sad
Bharat Ka Rahnewala Hoon,Mahendra Kapoor,/artist/mahendra-kapoor,0.0,Hindi,2005-11-04,0.76,0.241,0.333,0.623,-3.053,0.0598,157.74,0.0,5.0,0.0871,4.0,64.0,2728128.0,0,0,0,Sad
Aaye Tum Yaad Mujhe,Kishore Kumar,/artist/kishore-kumar,0.0,Hindi,2005-11-05,0.56,0.336,0.043,0.948,-13.98,0.092,114.025,1.0,8.0,0.0202,4.0,50.0,11168724.0,0,0,0,Sad
Badan Pe Sitare Lapete Huye,Mohammed Rafi,/artist/mohammad-rafi,0.0,Hindi,2005-11-07,0.44,0.92,0.873,0.114,-3.366,0.063,183.998,0.0,11.0,0.0407,4.0,29.0,645100.0,0,0,0,Energetic
Chahe Raho Door Chahe Raho Paas,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,0.0,Hindi,2005-11-10,0.08,0.632,0.936,0.421,-2.968,0.016,210.23,1.0,6.0,0.005,4.0,80.0,7166877.0,0,0,0,Energetic
Bhagi Re Bhagi Brij Bala,Mahendra Kapoor|Manhar Udhas|Asha Bhosle|Dilraj Kaur,/artist/mahendra-kapoor|/artist/manhar-udhas|/artist/asha-bhosle-1|/artist/dilraj-kaur,0.0,Hindi,2005-12-02,0.69,0.64,0.637,0.328,-11.433,0.022,188.072,1.0,2.0,0.01,4.0,37.0,8335765.0,0,0,0,Sad
Babul Ki Duayen Leti Ja,Mohammed Rafi,/artist/mohammad-rafi,0.0,Hindi,2005-12-04,0.94,0.62,0.345,0.967,-12.782,0.038,170.824,1.0,2.0,0.09,4.0,51.0,4009341.0,0,0,0,Sad
Khushiyan Hi Khushiyan,Hemlata|K J Yesudas|Banasree Sengupta,/artist/hemlata|/artist/k-j-yesudas|/artist/banasree-sengupta,0.0,Hindi,2005-12-09,0.56,0.24,0.873,0.158,-13.898,0.062,120.064,1.0,2.0,0.03,4.0,54.0,10217477.0,0,0,0,Happy
Ding Dong O Baby Sing,Anuradha Paudwal|Manhar Udhas,/artist/anuradha-paudwal-2|/artist/manhar-udhas,0.0,Hindi,2005-12-09,0.69,0.27,0.079,0.58,-13.523,0.08,169.99,0.0,7.0,0.0435,4.0,69.0,10231703.0,0,0,0,Sad
Mere Mehboob Qayamat Hogi (Part 1),Kishore Kumar,/artist/kishore-kumar,0.0,Hindi,2005-12-11,0.42,0.873,0.58,0.111,-12.502,0.042,160.009,0.0,2.0,0.1,4.0,84.0,2655907.0,0,0,0,Sad
Mohabbat Hai Kya Cheez,Lata Mangeshkar|Suresh Wadkar,/artist/lata-mangeshkar|/artist/suresh-wadkar,0.0,Hindi,2006-01-03,0.49,0.9,0.004,0.948,-13.945,0.08,203.867,0.0,1.0,0.079,4.0,67.0,3577067.0,0,0,0,Sad
Bangle Ke Peechhe,Lata Mangeshkar,/artist/lata-mangeshkar,0.0,Hindi,2006-01-04,0.8,0.447,0.382,0.291,-13.864,0.0898,168.091,1.0,8.0,0.0148,4.0,75.0,10871873.0,0,0,0,Sad
Lakdi Ki Kathi,Gauri Bapat|Gurpreet Kaur|Vanita Mishra,/artist/gauri-bapat|/artist/gurpreet-kaur|/artist/vanita-mishra,0.0,Hindi,2006-01-06,0.53,0.26,0.278,0.262,-11.222,0.079,113.987,1.0,10.0,0.0171,4.0,96.0,4052445.0,0,0,0,Sad
Gori Tera Gaon Bada Pyara,K J Yesudas,/artist/k-j-yesudas,0.0,Hindi,2006-01-08,0.74,0.33,0.846,0.655,-8.332,0.0,138.178,0.0,11.0,0.032,4.0,38.0,1996490.0,0,0,0,Happy
Aao Huzoor Tumko,Asha Bhosle,/artist/asha-bhosle-1,0.0,Hindi,2006-01-12,0.54,0.74,0.565,0.307,-11.048,0.0102,113.013,1.0,6.0,0.01,4.0,83.0,4667075.0,0,0,0,Happy
Lambi Judaai,Reshma,/artist/reshma,0.0,Hindi,2006-02-01,0.12,0.9,1.0,0.982,-2.155,0.0752,208.074,0.0,11.0,0.098,4.0,83.0,5834366.0,0,0,0,Energetic
Hawa Hawai,Kavita Krishnamurthy,/artist/kavita-subramaniam,0.0,Hindi,2006-02-02,0.19,0.263,0.025,0.396,-10.782,0.08,149.972,0.0,6.0,0.0102,4.0,83.0,4510243.0,0,0,0,Sad
Jawani Jan-E-Man,Asha Bhosle,/artist/asha-bhosle-1,0.0,Hindi,2006-02-05,0.03,0.58,0.043,0.465,-8.446,0.023,118.008,1.0,1.0,0.072,4.0,82.0,2448561.0,0,0,0,Sad
Ek Ghar Banaunga,Lata Mangeshkar|Mohammed Rafi,/artist/lata-mangeshkar|/artist/mohammad-rafi,0.0,Hindi,2006-02-06,0.64,0.84,0.279,0.237,-4.62,0.0889,127.998,1.0,8.0,0.0731,4.0,28.0,6017389.0,0,0,0,Sad
Kitne Sapne Kitne Arman,Kishore Kumar,/artist/kishore-kumar,0.0,Hindi,2006-02-06,0.66,0.172,0.644,0.049,-9.296,0.0058,149.818,0.0,6.0,0.0441,4.0,51.0,10992849.0,0,0,0,Sad
Rangeela Re,Lata Mangeshkar,/artist/lata-mangeshkar,0.0,Hindi,2006-03-09,0.04,0.6,0.581,0.244,-3.507,0.0719,120.288,0.0,7.0,0.07,4.0,49.0,5406916.0,0,0,0,Sad
Tumhari Nazar Kyon Khafa Ho Gayi,Lata Mangeshkar|Mohammed Rafi,/artist/lata-mangeshkar|/artist/mohammad-rafi,0.0,Hindi,2006-03-11,0.71,0.38,0.506,0.874,-7.491,0.0503,107.88,1.0,1.0,0.089,4.0,47.0,3995040.0,0,0,0,Sad
Mal De Gulal,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,0.0,Hindi,2006-03-12,0.2,0.01,0.406,0.828,-2.207,0.023,140.092,1.0,1.0,0.05,4.0,77.0,7141988.0,0,0,0,Sad
Chabi Kho Jaye,Lata Mangeshkar|Shailender Singh,/artist/lata-mangeshkar|/artist/shailender-singh,0.0,Hindi,2006-04-04,0.69,0.91,0.948,0.418,-7.073,0.07,120.031,0.0,0.0,0.04,4.0,25.0,1224433.0,0,0,0,Happy
Yun Rootho Na Haseena,Mohammed Rafi,/artist/mohammad-rafi,0.0,Hindi,2006-04-06,0.99,0.981,0.604,0.515,-11.27,0.04,115.04,1.0,7.0,0.0613,4.0,62.0,5483453.0,0,0,0,Happy
Dil Mein Holi Jal Rahi Hai,Kishore Kumar,/artist/kishore-kumar,0.0,Hindi,2006-06-01,0.51,0.946,0.922,0.316,-6.557,0.02,120.055,1.0,11.0,0.04,4.0,68.0,6178194.0,0,0,0,Sad
Tu Is Tarah Se,Hemlata,/artist/hemlata,0.0,Hindi,2006-06-01,0.88,0.329,0.558,0.052,-3.532,0.0938,108.97,0.0,10.0,0.043,4.0,48.0,4621917.0,0,0,0,Sad
Tere Husn Ki Kya Tarif Karun,Lata Mangeshkar|Mohammed Rafi,/artist/lata-mangeshkar|/artist/mohammad-rafi,0.0,Hindi,2006-06-07,0.29,0.47,0.615,0.375,-3.287,0.008,169.986,0.0,11.0,0.0804,4.0,51.0,420432.0,0,0,0,Sad
Mere Naseeb Mein,Lata Mangeshkar,/artist/lata-mangeshkar,0.0,Hindi,2006-06-08,0.34,0.67,0.0,0.078,-7.431,0.066,127.999,1.0,9.0,0.0141,4.0,46.0,1057144.0,0,0,0,Sad
Ae Yaar Sun Yaari Teri,Asha Bhosle|Mohammed Rafi|Shailender Singh,/artist/asha-bhosle-1|/artist/mohammad-rafi|/artist/shailender-singh,0.0,Hindi,2006-07-05,0.44,0.76,0.475,0.317,-8.147,0.053,185.454,1.0,2.0,0.066,4.0,59.0,1977319.0,0,0,0,Sad
Yaara Teri Yaari,Vinod Sehgal,/artist/vinod-sehgal,0.0,Hindi,2006-07-08,0.61,0.474,0.46,0.831,-10.033,0.09,119.603,1.0,1.0,0.024,4.0,35.0,11370532.0,0,0,0,Sad
Ek Rasta Do Rahi,Kishore Kumar|Mohammed Rafi,/artist/kishore-kumar|/artist/mohammad-rafi,0.0,Hindi,2006-07-09,0.48,0.18,0.674,0.784,-3.389,0.073,127.956,1.0,7.0,0.0988,4.0,81.0,4952862.0,0,0,0,Energetic
Meri Jaan Balle Balle,Asha Bhosle|Mohammed Rafi,/artist/asha-bhosle-1|/artist/mohammad-rafi,0.0,Hindi,2006-07-09,0.91,0.74,1.0,0.565,-12.332,0.063,145.158,1.0,7.0,0.0852,4.0,70.0,4181190.0,0,0,0,Happy
Ankhon Men Humne Aapke Sapne (Duet),Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,0.0,Hindi,2006-08-04,0.08,0.2,0.863,0.618,-13.553,0.0505,159.994,1.0,6.0,0.053,4.0,69.0,9456909.0,0,0,0,Happy
Behna Ne Bhai Ki Kalai Se,Suman Kalyanpur,/artist/suman-kalyanpur,0.0,Hindi,2006-08-05,0.82,0.292,0.898,0.583,-13.45,0.074,185.738,1.0,0.0,0.091,4.0,77.0,2326665.0,0,0,0,Energetic
Jab Chali Thandi Hawa,Asha Bhosle,/artist/asha-bhosle-1,0.0,Hindi,2006-08-06,0.45,0.68,0.879,0.067,-11.941,0.01,170.012,1.0,1.0,0.02,4.0,57.0,10966967.0,0,0,0,Energetic
Mere Naseeb Mein Ae Dost,Kishore Kumar,/artist/kishore-kumar,0.0,Hindi,2006-08-12,0.5,0.944,0.376,0.716,-6.477,0.09,159.27,1.0,6.0,0.0623,4.0,37.0,7668621.0,0,0,0,Sad
Tum Pukar Lo Tumhara Intezar Hai,Hemant Kumar,/artist/hemanta-mukherjee,0.0,Hindi,2006-09-02,0.77,0.832,0.884,0.36,-12.528,0.07,173.978,1.0,0.0,0.0122,4.0,58.0,8833373.0,0,0,0,Energetic
Pardesia,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,0.0,Hindi,2006-09-03,0.95,0.747,0.785,0.956,-12.732,0.0279,123.829,1.0,7.0,0.08,4.0,75.0,1589515.0,0,0,0,Happy
Mausam Hai Ashiqana,Lata Mangeshkar,/artist/lata-mangeshkar,0.0,Hindi,2006-10-07,0.76,0.408,0.713,0.647,-10.562,0.024,190.004,0.0,4.0,0.0572,4.0,85.0,2258335.0,0,0,0,Happy
Raah Pe Rahte Hain,Kishore Kumar,/artist/kishore-kumar,0.0,Hindi,2006-11-01,0.59,0.21,0.174,0.81,-13.999,0.09,196.014,1.0,4.0,0.08,4.0,52.0,6109138.0,0,0,0,Sad
Lahron Ki Tarah Yaaden,Kishore Kumar,/artist/kishore-kumar,0.0,Hindi,2006-11-02,0.06,0.291,0.795,0.486,-2.126,0.02,197.12,0.0,10.0,0.08,4.0,69.0,10603696.0,0,0,0,Sad
Lagi Aaj Sawan Ki,Anupama Deshpande|Suresh Wadkar,/artist/anupama-deshpande|/artist/suresh-wadkar,0.0,Hindi,2006-11-03,0.82,0.94,0.916,0.135,-4.565,0.0277,159.77,1.0,9.0,0.0278,4.0,78.0,6763435.0,0,0,0,Happy
Khilte Hain Gul Yahan,Lata Mangeshkar,/artist/lata-mangeshkar,0.0,Hindi,2006-11-06,0.23,0.882,0.393,0.519,-3.378,0.03,134.064,0.0,11.0,0.0441,4.0,49.0,1637947.0,0,0,0,Sad
Aate Jate Khoobsurat Awara,Kishore Kumar,/artist/kishore-kumar,0.0,Hindi,2006-11-06,0.86,0.11,0.693,0.838,-10.49,0.01,165.95,0.0,3.0,0.0131,4.0,76.0,217987.0,0,0,0,Happy
Main Teri Mohabbat Mein (Part-i),Mohammad Aziz|Sadhana Sargam,/artist/mohammad-aziz|/artist/sadhana-sargam-1,0.0,Hindi,2006-11-07,0.93,0.97,0.259,0.316,-8.68,0.0416,119.964,0.0,5.0,0.0209,4.0,56.0,9810044.0,0,0,0,Sad
Aaj Purani Raahon Se,Mohammed Rafi,/artist/mohammad-rafi,0.0,Hindi,2006-11-07,0.56,0.646,0.355,0.906,-11.221,0.041,199.946,0.0,10.0,0.05,4.0,89.0,3605327.0,0,0,0,Sad
Gun Guna Rahe Hai Bhanvare,Asha Bhosle|Mohammed Rafi,/artist/asha-bhosle-1|/artist/mohammad-rafi,0.0,Hindi,2006-11-10,0.96,0.43,0.546,0.96,-7.056,0.0617,121.996,0.0,10.0,0.093,4.0,92.0,6890782.0,0,0,0,Happy
Nani Teri Morni Ko,Ranu Mukherjee,/artist/ranu-mukherjee,0.0,Hindi,2006-11-11,0.77,0.38,0.99,0.453,-10.931,0.06,169.966,1.0,6.0,0.0448,4.0,36.0,978784.0,0,0,0,Happy
Mera Pyar Bhi Tu Hai,Mukesh|Suman Kalyanpur,/artist/mukesh|/artist/suman-kalyanpur,0.0,Hindi,2006-12-01,0.9,0.66,0.006,0.062,-5.696,0.04,199.286,0.0,1.0,0.01,4.0,48.0,6629825.0,0,0,0,Sad
Teri Hai Zameen Tera Aasman,Padmini Kolhapure|Sushma Shrestha,/artist/padmini-kolhapure|/artist/sushma-shrestha,0.0,Hindi,2006-12-01,0.37,0.532,0.767,0.929,-11.416,0.086,186.734,1.0,7.0,0.0054,4.0,31.0,1508215.0,0,0,0,Energetic
Jhoot Bole Kauva Kate,Lata Mangeshkar|Shailender Singh,/artist/lata-mangeshkar|/artist/shailender-singh,0.0,Hindi,2006-12-04,0.88,0.41,0.097,0.981,-4.794,0.019,166.028,0.0,8.0,0.0408,4.0,71.0,5208695.0,0,0,0,Sad
Is Mod Se Jate Hain (Male),Kishore Kumar,/artist/kishore-kumar,0.0,Hindi,2006-12-08,0.52,0.18,0.835,0.333,-12.006,0.0746,162.606,0.0,11.0,0.031,4.0,98.0,11337521.0,0,0,0,Happy
Bade Achhe Lagte Hain,Amit Kumar,/artist/amit-kumar,0.0,Hindi,2007-01-04,0.25,0.737,0.775,0.334,-2.244,0.05,123.963,0.0,2.0,0.0426,4.0,46.0,2466317.0,0,0,0,Energetic
Diwana Kar Ke Chhodoge,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,0.0,Hindi,2007-02-04,0.96,0.432,0.284,0.813,-2.043,0.049,134.979,1.0,10.0,0.0996,4.0,85.0,5165035.0,0,0,0,Sad
Jis Desh Men Ganga Behti Hai,Mukesh,/artist/mukesh,0.0,Hindi,2007-02-05,0.56,0.83,0.335,0.859,-9.851,0.043,198.142,1.0,10.0,0.0838,4.0,93.0,9523313.0,0,0,0,Sad
Aaja Re O Mere,Lata Mangeshkar|Nitin Mukesh,/artist/lata-mangeshkar|/artist/nitin-mukesh,0.0,Hindi,2007-02-12,0.48,0.15,0.539,0.972,-9.797,0.03,198.33,1.0,5.0,0.0138,4.0,70.0,718142.0,0,0,0,Sad
Ek Main Aur Ek Tu,Asha Bhosle|Kishore Kumar,/artist/asha-bhosle-1|/artist/kishore-kumar,0.0,Hindi,2007-02-12,0.69,0.37,0.574,0.531,-10.229,0.01,174.943,0.0,2.0,0.0,4.0,81.0,9026718.0,0,0,0,Happy
Jawani O Diwani Tu Zindabad,Kishore Kumar,/artist/kishore-kumar,0.0,Hindi,2007-03-02,0.39,0.59,0.626,0.781,-8.391,0.0027,189.39,0.0,5.0,0.026,4.0,70.0,11115663.0,0,0,0,Sad
Parbat Se Kali Ghata Takraee,Asha Bhosle|Vinod Rathod,/artist/asha-bhosle-1|/artist/vinod-rathod,0.0,Hindi,2007-04-02,0.06,0.348,0.553,0.382,-7.331,0.0048,204.752,0.0,2.0,0.05,4.0,72.0,8427324.0,0,0,0,Sad
Kabhi Kabhi Mere Dil Mein (Solo),Mukesh,/artist/mukesh,0.0,Hindi,2007-04-03,0.47,0.534,0.605,0.514,-3.368,0.1,184.674,0.0,10.0,0.07,4.0,44.0,10158909.0,0,0,0,Energetic
Intaha Ho Gai Intezar Ki,Asha Bhosle|Kishore Kumar,/artist/asha-bhosle-1|/artist/kishore-kumar,0.0,Hindi,2007-04-04,0.52,0.794,0.667,0.181,-7.496,0.093,122.021,0.0,6.0,0.025,4.0,37.0,629316.0,0,0,0,Sad
Kabootar Ja Ja Ja,Lata Mangeshkar|S. P. Balasubrahmanyam,/artist/lata-mangeshkar|/artist/s-p-balasubrahamanyam,0.0,Hindi,2007-05-01,0.1,0.438,0.401,0.369,-9.19,0.068,194.056,0.0,8.0,0.005,4.0,66.0,9143056.0,0,0,0,Sad
Aake Seedhi Lage Dil Pe Jaise,Kishore Kumar,/artist/kishore-kumar,0.0,Hindi,2007-05-04,0.24,0.02,0.037,0.723,-11.903,0.0511,153.778,0.0,10.0,0.08,4.0,34.0,3341996.0,0,0,0,Sad
Dost Dost Na Raha Pyar Pyar Na Raha,Mukesh,/artist/mukesh,0.0,Hindi,2007-06-01,0.39,0.759,0.09,0.586,-7.456,0.083,147.997,0.0,11.0,0.046,4.0,53.0,8279026.0,0,0,0,Sad
Chhoo Lene Do Nazuk Honthon Ko,Mohammed Rafi,/artist/mohammad-rafi,0.0,Hindi,2007-06-03,0.83,0.797,0.517,0.162,-8.272,0.06,129.989,1.0,0.0,0.02,4.0,70.0,9478308.0,0,0,0,Happy
Taki Taki,Mika Singh|Shreya Ghoshal,/artist/mika-singh|/artist/shreya-ghoshal,0.0,Hindi,2007-06-07,0.99,0.7,0.278,0.154,-4.43,0.064,159.956,0.0,11.0,0.1,4.0,40.0,7948567.0,0,0,0,Sad
Kuchh To Log Kahenge,Kishore Kumar,/artist/kishore-kumar,0.0,Hindi,2007-07-02,0.27,0.479,0.16,0.69,-12.512,0.0977,133.893,0.0,0.0,0.06,4.0,52.0,9940136.0,0,0,0,Sad
Kisko Qatil Main Kahoon,Jagjit Singh,/artist/jagjeet-singh-1,0.0,Hindi,2007-07-05,0.13,0.22,0.525,0.278,-12.772,0.017,172.329,0.0,10.0,0.006,4.0,55.0,9127856.0,0,0,0,Sad
Taarif Karoon Kya Uski,Mohammed Rafi,/artist/mohammad-rafi,0.0,Hindi,2007-07-07,0.23,0.19,0.083,0.823,-6.862,0.02,130.075,1.0,7.0,0.06,4.0,30.0,3835056.0,0,0,0,Sad
Pyar Kabhi Kam Nahi Karna,Bappi Lahiri|Asha Bhosle,/artist/bappi-lahiri|/artist/asha-bhosle-1,0.0,Hindi,2007-07-11,0.2,0.895,0.154,0.926,-13.686,0.0813,190.524,1.0,8.0,0.014,4.0,73.0,308019.0,0,0,0,Sad
Chura Liya Hai Tumne Jo Dil Ko,Mohammed Rafi|Asha Bhosle,/artist/mohammad-rafi|/artist/asha-bhosle-1,0.0,Hindi,2007-08-02,0.69,0.83,0.045,0.876,-12.756,0.0621,118.061,1.0,5.0,0.03,4.0,62.0,3227102.0,0,0,0,Sad
Dum Maro Dum Mit Jaye Gham,Asha Bhosle,/artist/asha-bhosle-1,0.0,Hindi,2007-08-04,0.58,0.57,0.998,0.755,-7.056,0.057,132.05,1.0,11.0,0.09,4.0,43.0,1933287.0,0,0,0,Energetic
Hum Tumhein Itna Pyar Karenge,Mohammad Aziz|Anuradha Paudwal,/artist/mohammad-aziz|/artist/anuradha-paudwal-2,0.0,Hindi,2007-08-04,0.45,0.581,0.168,0.049,-5.258,0.08,119.972,0.0,0.0,0.02,4.0,58.0,1903927.0,0,0,0,Sad
Tera Saath Hai Kitna Pyara,Kishore Kumar|Sapna Awasthi,/artist/kishore-kumar|/artist/sapna-awasthi,0.0,Hindi,2007-08-07,0.17,0.9,0.476,0.787,-3.76,0.0961,139.631,0.0,5.0,0.049,4.0,56.0,5414621.0,0,0,0,Sad
Ek Bagiya Mein,Shankar Mahadevan|Srini|K. S. Chithra,/artist/shankar-mahadevan|/artist/srini|/artist/chitra,0.0,Hindi,2007-08-10,0.85,0.973,0.845,0.867,-11.063,0.0483,187.714,1.0,7.0,0.0013,4.0,35.0,3940515.0,0,0,0,Happy
Mera Kuchh Samaan,Asha Bhosle,/artist/asha-bhosle-1,0.0,Hindi,2007-09-01,0.91,0.75,0.755,0.534,-10.555,0.09,124.944,1.0,0.0,0.0348,4.0,88.0,1908788.0,0,0,0,Happy
Right Here Right Now,Abhishek Bachchan|Sunidhi Chauhan,/artist/abhishek-bachchan|/artist/sunidhi-chauhan,0.0,Hindi,2007-09-04,0.51,0.5,0.822,0.356,-13.231,0.0925,126.17,1.0,8.0,0.072,4.0,49.0,8235871.0,0,0,0,Energetic
Zindagi Ki Yahi Reet Hai -i,Kishore Kumar,/artist/kishore-kumar,0.0,Hindi,2007-09-06,0.37,0.95,0.313,0.778,-8.105,0.01,117.0,0.0,2.0,0.044,4.0,66.0,4434330.0,0,0,0,Sad
Mitwa Bhool Na Jana,Mohammad Aziz,/artist/mohammad-aziz,0.0,Hindi,2007-09-12,0.09,0.78,0.282,0.236,-10.36,0.0982,143.448,1.0,7.0,0.04,4.0,100.0,228940.0,0,0,0,Sad
Diwana Mastana Hua Dil,Asha Bhosle|Mohammed Rafi,/artist/asha-bhosle-1|/artist/mohammad-rafi,0.0,Hindi,2007-10-02,0.74,0.18,0.103,0.625,-5.995,0.007,185.944,1.0,1.0,0.0068,4.0,100.0,3480413.0,0,0,0,Sad
Roz Roz Dali Dali,Asha Bhosle,/artist/asha-bhosle-1,0.0,Hindi,2007-10-03,0.1,0.564,0.012,0.539,-8.263,0.05,196.108,0.0,7.0,0.0442,4.0,31.0,5412551.0,0,0,0,Sad
Dosti Karte Nahin,Alka Yagnik|Kumar Sanu|Udit Narayan,/artist/alka-yagnik|/artist/kumar-sanu|/artist/udit-narayan,0.0,Hindi,2007-10-03,0.64,0.666,0.321,0.644,-5.297,0.08,112.96,0.0,5.0,0.048,4.0,26.0,7296294.0,0,0,0,Sad
Aaj Ki Raat Mere Dil Ki Salami Lele,Mohammed Rafi,/artist/mohammad-rafi,0.0,Hindi,2007-11-01,0.67,0.499,0.792,0.299,-2.487,0.0551,139.998,1.0,1.0,0.0191,4.0,100.0,7363730.0,0,0,0,Energetic
Aaj Kahin Na Ja,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,0.0,Hindi,2007-11-01,0.04,0.183,0.895,0.567,-9.914,0.037,125.974,1.0,0.0,0.0831,4.0,85.0,9372297.0,0,0,0,Energetic
Ae Ri Pawan,Lata Mangeshkar,/artist/lata-mangeshkar,0.0,Hindi,2007-11-02,0.58,0.73,0.237,0.174,-6.996,0.04,144.044,1.0,0.0,0.01,4.0,94.0,2662446.0,0,0,0,Sad
Karvaten Badalte Rahe,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,0.0,Hindi,2007-11-02,0.34,0.31,0.882,0.325,-4.273,0.057,185.582,1.0,5.0,0.096,4.0,60.0,9797179.0,0,0,0,Energetic
Yun Zindagi Ki Raah Mein,Chitra Singh|Jagjit Singh,/artist/chitra-singh|/artist/jagjeet-singh-1,0.0,Hindi,2007-11-04,0.94,0.36,0.724,0.465,-6.491,0.0837,161.992,1.0,7.0,0.0437,4.0,63.0,3129999.0,0,0,0,Happy
Janeman Tum Kamal Karte Ho,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,0.0,Hindi,2007-12-01,0.1,0.56,0.589,0.511,-9.484,0.0449,198.068,1.0,6.0,0.02,4.0,64.0,10541329.0,0,0,0,Sad
Betaab Dil Ki Tamanna Yehi Hai,Lata Mangeshkar,/artist/lata-mangeshkar,0.0,Hindi,2007-12-02,0.6,0.333,0.745,0.573,-6.859,0.0589,190.402,1.0,1.0,0.0,4.0,64.0,6770067.0,0,0,0,Energetic
Dhal Gaya Din Ho Gayi Sham,Asha Bhosle|Mohammed Rafi,/artist/asha-bhosle-1|/artist/mohammad-rafi,0.0,Hindi,2007-12-02,0.44,0.53,0.728,0.006,-11.862,0.073,174.004,1.0,6.0,0.08,4.0,78.0,6215931.0,0,0,0,Happy
Roj Roj Aankhon Tale,Amit Kumar|Asha Bhosle|R. D. Burman,/artist/amit-kumar|/artist/asha-bhosle-1|/artist/r-d-burman,0.0,Hindi,2007-12-04,0.73,0.93,0.171,0.832,-6.036,0.09,148.128,1.0,1.0,0.06,4.0,87.0,522219.0,0,0,0,Sad
Parda Hata Do,Mohammed Rafi|Asha Bhosle,/artist/mohammad-rafi|/artist/asha-bhosle-1,0.0,Hindi,2007-12-10,0.75,0.5,0.547,0.865,-3.74,0.0514,146.073,0.0,4.0,0.05,4.0,28.0,7938190.0,0,0,0,Energetic
Mujhe Kitna Pyar Hai Tumse,Lata Mangeshkar|Mohammed Rafi,/artist/lata-mangeshkar|/artist/mohammad-rafi,0.0,Hindi,2008-01-01,0.02,0.89,0.197,0.762,-8.63,0.0426,196.494,1.0,2.0,0.072,4.0,94.0,2351731.0,0,0,0,Sad
Bali Umar Ne Mera Haal,Lata Mangeshkar|Mohammad Aziz,/artist/lata-mangeshkar|/artist/mohammad-aziz,0.0,Hindi,2008-01-02,0.43,0.166,0.975,0.924,-10.55,0.027,188.58,1.0,1.0,0.09,4.0,35.0,2279093.0,0,0,0,Sad
Tera Peechha Na Chhodunga,Kishore Kumar,/artist/kishore-kumar,0.0,Hindi,2008-01-06,0.84,0.64,0.941,0.67,-11.365,0.051,189.798,1.0,5.0,0.041,4.0,84.0,2707253.0,0,0,0,Happy
Jeena Kya Aji Pyar Bina,Asha Bhosle|Kishore Kumar,/artist/asha-bhosle-1|/artist/kishore-kumar,0.0,Hindi,2008-01-07,0.47,0.325,0.035,0.219,-13.303,0.0652,149.652,1.0,0.0,0.06,4.0,75.0,8467401.0,0,0,0,Sad
Tere Mere Beech Mein (Sad),S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Hindi,2008-02-02,0.13,0.92,0.93,0.838,-8.569,0.017,167.176,1.0,1.0,0.01,4.0,27.0,3525883.0,0,0,0,Sad
Karoge Yaad To,Bhupinder Singh,/artist/bhupinder-singh,0.0,Hindi,2008-03-01,0.97,0.96,0.484,0.457,-13.429,0.05,190.78,1.0,8.0,0.0031,4.0,34.0,3739016.0,0,0,0,Sad
Chunri Sambhal Gori,Lata Mangeshkar|Manna Dey,/artist/lata-mangeshkar|/artist/manna-dey,0.0,Hindi,2008-03-01,0.08,0.94,0.947,0.147,-8.823,0.0493,180.474,0.0,10.0,0.042,4.0,47.0,4421272.0,0,0,0,Happy
Aye Gulbadan,Mohammed Rafi,/artist/mohammad-rafi,0.0,Hindi,2008-03-02,0.41,0.2,0.383,0.032,-7.948,0.0298,169.646,0.0,11.0,0.0241,4.0,91.0,599007.0,0,0,0,Sad
