song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream,instrumentalness,liveliness,valence,predicted_mood
"Pyar Howe Hi Howe (From ""Badla"")",Mehnaz,/artist/mehnaz,0.0,Punjabi,2007-03-03,0.19,0.155,0.428,0.855,-8.199,0.063,126.885,1,2,0.0312,4,69,8489807,0,0,0,Sad
Ghund Wich Nahi Luk Da,Jagmohan Kaur,/artist/jagmohan-kaur,0.0,Punjabi,2007-03-03,0.25,0.518,0.358,0.39,-10.764,0.02,89.953,1,8,0.0601,4,27,10029567,0,0,0,Sad
Chand Chadhya Part 2,Bhai Balwinder Singh Rangila|Party,/artist/bhai-balwinder-singh-rangila|/artist/party,0.0,Punjabi,2007-03-03,0.63,0.06,0.61,0.58,-12.497,0.1,124.42,0,6,0.0275,4,37,4150770,0,0,0,Happy
Main Neenwan,Gurdas Maan,/artist/gurdas-maan-1,0.0,Punjabi,2007-03-05,0.01,0.58,0.305,0.91,-4.968,0.0176,141.018,1,1,0.0184,4,31,9932034,0,0,0,Sad
Ae Rog Bura Ishqe Da,Masood Rana|Noor Jehan,/artist/masood-rana|/artist/noor-jehan,0.0,Punjabi,2007-03-05,0.83,0.71,0.432,0.67,-6.592,0.033,181.786,0,1,0.07,4,84,4248142,0,0,0,Sad
Tu Aaon Da Krar Bhul,Kartar Ramla,/artist/kartar-ramla,0.0,Punjabi,2007-03-08,0.02,0.666,0.92,0.173,-11.957,0.053,99.947,1,1,0.0983,4,78,3880689,0,0,0,Energetic
Mainon De Ke Pyar,Noor Jehan,/artist/noor-jehan,0.0,Punjabi,2007-03-09,0.43,0.11,0.484,0.41,-13.987,0.0275,132.031,1,2,0.05,4,25,10482214,0,0,0,Sad
Tum Karo Dava Mere Sayin,Bhai Avtar Singh Ji,/artist/bhai-avtar-singh-ji,0.0,Punjabi,2007-03-10,0.65,0.161,0.529,0.041,-11.592,0.02,90.013,1,8,0.0988,4,76,8970929,0,0,0,Happy
Moti Dhul Gaye,Inayat Hussain Bhatti|Noor Jehan,/artist/inayat-hussain-bhatti|/artist/noor-jehan,0.0,Punjabi,2007-03-11,0.65,0.99,0.172,0.83,-3.527,0.0833,176.569,1,2,0.1,4,57,6050385,0,0,0,Sad
Teri Goth Da,Minoo Purshottam|Mohammed Rafi,/artist/minoo-purshottam|/artist/mohammad-rafi,0.0,Punjabi,2007-03-12,0.96,0.893,0.549,0.791,-5.394,0.011,131.994,0,11,0.0738,4,94,357132,0,0,0,Happy
Tappe - Pnj,Jagjit Singh|Chitra Singh,/artist/jagjeet-singh-1|/artist/chitra-singh,0.0,Punjabi,2007-04-02,0.28,0.003,0.602,0.199,-4.721,0.02,77.271,1,9,0.0293,4,39,8163824,0,0,0,Sad
Suno Benantian Swami,Bhai Sadhu Singh Ragi|Party,/artist/bhai-sadhu-singh-ragi|/artist/party,0.0,Punjabi,2007-04-03,0.25,0.231,0.536,0.978,-10.19,0.049,92.02,0,9,0.0417,4,36,8820159,0,0,0,Sad
Peen De Saki Rok Na Mainu,Mahendra Kapoor,/artist/mahendra-kapoor,0.0,Punjabi,2007-04-03,0.1,0.111,0.751,0.997,-4.69,0.08,99.788,0,7,0.06,4,73,9681214,0,0,0,Energetic
Mil Jawe Je Dilbarjani,Inayat Hussain Bhatti|Noor Jehan,/artist/inayat-hussain-bhatti|/artist/noor-jehan,0.0,Punjabi,2007-04-03,0.55,0.39,0.709,0.64,-13.709,0.002,199.844,0,10,0.085,4,61,10194474,0,0,0,Happy
Gall Na Karin,Ranjit Kaur|Mohd. Sadiq,/artist/ranjit-kaur|/artist/mohd-sadiq,0.0,Punjabi,2007-04-04,0.59,0.69,0.725,0.78,-9.572,0.067,187.91,0,7,0.0193,4,25,3828208,0,0,0,Happy
Gussa Chad Ke Tun Kar Le Pyar,Mahendra Kapoor|ARPANA CHOUDHARY,/artist/mahendra-kapoor|/artist/arpana-choudhary,0.0,Punjabi,2007-04-08,0.22,0.88,0.353,0.29,-5.013,0.03,196.042,1,2,0.06,4,68,4308954,0,0,0,Sad
Pyar Kinj Pai Da,Narinder Biba|Krishna Kalle,/artist/narinder-biba|/artist/krishna-kalle,0.0,Punjabi,2007-04-08,0.11,0.43,0.223,0.54,-4.649,0.0991,98.047,1,1,0.0739,4,39,5882429,0,0,0,Sad
Sada Vesda Raye Punjab,Mahendra Kapoor|Suresh Wadkar,/artist/mahendra-kapoor|/artist/suresh-wadkar,0.0,Punjabi,2007-04-09,0.0,0.67,0.052,0.69,-7.265,0.09,167.75,1,2,0.05,4,34,8312865,0,0,0,Sad
Kamani Wangun Javen Lifdi,K. S. Kooner,/artist/k-s-kooner-1,0.0,Punjabi,2007-04-09,0.16,0.017,0.882,0.36,-2.638,0.03,183.982,1,8,0.0372,4,30,3792714,0,0,0,Energetic
Mainon Sare Kehnde,Fazal Hussain,/artist/fazal-hussain,0.0,Punjabi,2007-04-10,0.64,0.39,0.941,0.345,-7.508,0.03,117.932,1,8,0.0001,4,82,10157707,0,0,0,Happy
Wekh Main Mehndi Leke,Noor Jehan|Chorus,/artist/noor-jehan|/artist/chorus,0.0,Punjabi,2007-04-11,0.18,0.03,0.095,0.54,-2.435,0.0636,120.01,1,6,0.0004,4,37,848463,0,0,0,Sad
Phiran Mashooka Dil Hath Te Dhari,S.S. Dhillon,/artist/ss-dhillon,0.0,Punjabi,2007-04-11,0.19,0.953,0.435,0.422,-8.674,0.0198,141.912,0,11,0.09,4,82,8036780,0,0,0,Sad
Ban Ke Morni Morni,Asha Bhosle,/artist/asha-bhosle-1,0.0,Punjabi,2007-04-12,0.38,0.69,0.191,0.32,-12.637,0.0354,181.444,0,1,0.03,4,48,15137,0,0,0,Sad
Hun Bari Der Ho Gai,Tassawar Khanum,/artist/tassawar-khanum,0.0,Punjabi,2007-05-01,0.91,0.21,0.565,0.21,-10.608,0.086,193.584,0,8,0.07,4,100,5856074,0,0,0,Happy
Ja We Bedarda,Suman Kalyanpur,/artist/suman-kalyanpur,0.0,Punjabi,2007-05-01,0.45,0.45,0.528,0.87,-7.379,0.0675,87.924,0,8,0.0116,4,76,2202348,0,0,0,Sad
Bedarda Naal Akhiyan,Sardool Sikander,/artist/sardool-sikander,0.0,Punjabi,2007-05-01,0.92,0.19,0.081,0.62,-8.549,0.02,124.057,0,8,0.095,4,82,9337606,0,0,0,Sad
Chunni Thalle Ambiaan,Karam Singh Bhatti|Sukhchain Kaur|Sarabji Jagtar Singh|Parwana|Surjit Singh|Ladha Surinder Kaur|Sangeeta Bhatia|Shiv Mastana|Arita Samana|Ajmer Singh|Usha Verma|Paramjit Singh|Pammi Sapna|Madan|Resham Singh|Balbir Jatti,/artist/karam-singh-bhatti|/artist/sukhchain-kaur|/artist/sarabji-jagtar-singh|/artist/parwana|/artist/surjit-singh|/artist/ladha-surinder-kaur|/artist/sangeeta-bhatia|/artist/shiv-mastana|/artist/arita-samana|/artist/ajmer-singh|/artist/usha-verma|/artist/paramjit-singh|/artist/pammi-sapna|/artist/madan|/artist/resham-singh|/artist/balbir-jatti,0.0,Punjabi,2007-05-01,0.73,0.04,0.722,0.14,-8.414,0.054,158.07,0,5,0.067,4,71,2819521,0,0,0,Happy
Puran Bhagat - Part - 1,Lal Chand Yamla Jatt,/artist/lal-chand-yamla-jatt,0.0,Punjabi,2007-05-04,0.94,0.642,0.485,0.67,-5.536,0.0,119.149,0,0,0.08,4,97,4264550,0,0,0,Sad
Wa Dharti Ae Punjabi Di,Surinder Shinda,/artist/surinder-shinda,0.0,Punjabi,2007-05-04,0.42,0.79,0.857,0.741,-13.151,0.0788,138.072,0,10,0.08,4,59,283695,0,0,0,Happy
Bajare Dasitta,Prakash Kaur|Surinder Kaur,/artist/prakash-kaur|/artist/surinder-kaur,0.0,Punjabi,2007-05-05,0.03,0.01,0.438,0.78,-12.897,0.036,139.989,1,1,0.031,4,85,2243911,0,0,0,Sad
Bhangani Da Yudh,Malkit Singh,/artist/malkit-singh,0.0,Punjabi,2007-05-06,0.76,0.78,0.904,0.56,-8.574,0.05,129.38,1,0,0.08,4,66,8315520,0,0,0,Energetic
Ustati Kar Kar Jeevan,Bhai Ravinder Singh,/artist/bhai-ravinder-singh,0.0,Punjabi,2007-05-08,0.19,0.7,0.102,0.17,-3.584,0.0242,140.032,0,8,0.0504,4,46,9144423,0,0,0,Sad
Jhuthiye Jahan Diye,M S Sethi,/artist/m-s-sethi,0.0,Punjabi,2007-05-08,0.37,0.274,0.534,0.017,-12.191,0.08,143.141,1,9,0.0122,4,48,11050350,0,0,0,Sad
Man Le Hon Tay,Amar Singh Chamkila|Amarjot,/artist/amar-singh-chamkila|/artist/amarjot,0.0,Punjabi,2007-05-09,0.51,0.77,0.806,0.6,-7.077,0.07,97.972,1,5,0.02,4,93,1522750,0,0,0,Energetic
Chhatri Lkiade Mitra,Gulshan Komal|Surinder Shinda,/artist/gulshan-komal|/artist/surinder-shinda,0.0,Punjabi,2007-05-10,0.89,0.109,0.425,0.981,-7.036,0.013,109.968,1,1,0.001,4,91,2820488,0,0,0,Sad
Leke Phulkari Suhi Suhi Rangdi,Mohammed Rafi,/artist/mohammad-rafi,0.0,Punjabi,2007-05-11,0.03,0.62,0.523,0.05,-8.954,0.098,173.369,1,9,0.06,4,86,650754,0,0,0,Sad
Kaisi Aarti Hoye Bhavkhandna,Bhai Avtar Singh Ji|Party,/artist/bhai-avtar-singh-ji|/artist/party,0.0,Punjabi,2007-05-11,0.33,0.282,0.643,0.989,-6.759,0.07,131.982,1,11,0.0881,4,31,5864753,0,0,0,Energetic
Tu Sun Harna Kalaya,Bhai Devinder Singh Ragi,/artist/bhai-devinder-singh-ragi,0.0,Punjabi,2007-06-01,0.1,0.401,0.756,0.616,-2.695,0.01,201.914,1,6,0.04,4,61,2968308,0,0,0,Energetic
Lagian Da Mitro,K. S. Kooner,/artist/k-s-kooner-1,0.0,Punjabi,2007-06-02,0.38,0.799,0.588,0.198,-5.604,0.04,137.446,0,7,0.059,4,38,3342093,0,0,0,Sad
Mehndi Mehndi,Dilraj Kaur|Savita Sethi,/artist/dilraj-kaur|/artist/savita-sethi,0.0,Punjabi,2007-06-02,0.54,0.93,0.842,0.92,-8.474,0.06,130.063,1,1,0.1,4,44,9407078,0,0,0,Energetic
Sewan Di Sarkar,Nahid Akhtar,/artist/nahid-akhtar,0.0,Punjabi,2007-06-04,0.72,0.549,0.435,0.699,-3.098,0.055,193.848,1,7,0.099,4,64,7522359,0,0,0,Sad
Kach De Gilass,Amar Singh Chamkila|Amarjyot,/artist/amar-singh-chamkila|/artist/amarjyot,0.0,Punjabi,2007-06-05,0.7,0.34,0.608,0.9,-3.232,0.062,78.005,0,6,0.03,4,95,9254137,0,0,0,Sad
Menoon Ishqe Da Rang,Mehnaz,/artist/mehnaz,0.0,Punjabi,2007-06-05,0.49,0.57,0.973,0.66,-12.991,0.044,165.298,0,6,0.09,4,42,6344379,0,0,0,Happy
Teri Heer Ranjhan,Preetam Bala|Charanjit Channi,/artist/preetam-bala|/artist/charanjit-channi,0.0,Punjabi,2007-06-06,0.39,0.66,0.718,0.52,-5.891,0.0205,147.98,1,2,0.0708,4,95,1307326,0,0,0,Sad
Main Tey Car Toyuta,Noor Jehan,/artist/noor-jehan,0.0,Punjabi,2007-06-07,0.1,0.788,0.833,0.396,-9.479,0.05,149.964,0,6,0.01,4,74,5197261,0,0,0,Happy
Saakhi Said Khan Jarnail-Vyakhya Sahit,SANT BABA RANJIT SINGH JI (DHADHRIAN WALE),/artist/sant-baba-ranjit-singh-ji-dhadhrian-wale,0.0,Punjabi,2007-06-08,0.26,0.762,0.428,0.541,-10.238,0.059,113.791,0,1,0.0654,4,53,7604995,0,0,0,Sad
Beda Zulm Da,Amar Singh Chamkila,/artist/amar-singh-chamkila,0.0,Punjabi,2007-06-12,0.25,0.656,0.601,0.557,-5.499,0.0521,77.059,1,1,0.01,4,67,3255581,0,0,0,Sad
Waji Ishaqe Di Sat,Noor Jehan,/artist/noor-jehan,0.0,Punjabi,2007-07-01,0.31,0.51,0.147,0.224,-4.394,0.071,183.958,0,4,0.035,4,38,7847362,0,0,0,Sad
Jan Tu Mere Wal Hain,Bhai Avtar Singh Ji|Party,/artist/bhai-avtar-singh-ji|/artist/party,0.0,Punjabi,2007-07-01,0.88,0.05,0.36,0.7,-9.932,0.06,142.069,1,6,0.053,4,99,3351,0,0,0,Sad
Paind Baithi Bandri,Jagmohan Kaur|K. Deep,/artist/jagmohan-kaur|/artist/k-deep-1,0.0,Punjabi,2007-07-03,0.44,0.22,0.101,0.75,-9.932,0.031,171.853,1,1,0.002,4,61,9798022,0,0,0,Sad
Hrudayamleni Priyuraala,Ghanatasala,/artist/ghanatasala,0.0,Punjabi,2007-07-04,0.14,0.7,0.908,0.13,-8.806,0.07,191.754,0,1,0.02,4,62,7731085,0,0,0,Energetic
Mitran Da Dil Jalda,Balwinder Kumar,/artist/balwinder-kumar,0.0,Punjabi,2007-07-07,0.51,0.066,0.174,0.89,-7.804,0.08,129.991,1,1,0.0871,4,57,4377824,0,0,0,Sad
Kee Hai Jeena Tere Bina,Savita Saathi|Jaspal Singh,/artist/savita-saathi|/artist/jaspal-singh,0.0,Punjabi,2007-07-07,0.8,0.28,0.25,0.6,-8.372,0.06,127.018,0,11,0.062,4,65,5640665,0,0,0,Sad
Chhada Firda Mame Da Put,Surinder Sonia|Nazir Mohd.,/artist/surinder-sonia|/artist/nazir-mohd-1,0.0,Punjabi,2007-07-08,0.69,0.121,0.451,0.315,-11.169,0.0935,130.015,1,8,0.0,4,65,9188699,0,0,0,Sad
Beth Salawan Karde,K. S. Kooner,/artist/k-s-kooner-1,0.0,Punjabi,2007-07-09,0.22,0.37,0.187,0.95,-4.599,0.01,119.488,1,5,0.092,4,35,712225,0,0,0,Sad
Chandra Batwara Loko,Anwar Hussain,/artist/anwar-hussain,0.0,Punjabi,2007-07-10,0.6,0.996,0.986,0.61,-3.44,0.0768,159.839,0,3,0.0434,4,66,9042366,0,0,0,Energetic
Pije Walon Chon Moti,Noor Jehan,/artist/noor-jehan,0.0,Punjabi,2007-07-11,0.62,0.017,0.416,0.728,-13.775,0.029,176.062,0,3,0.0333,4,72,6955441,0,0,0,Sad
More Bole Chakor Bole,apna sangeet,/artist/apna-sangeet,0.0,Punjabi,2007-07-11,0.12,0.447,0.564,0.531,-8.407,0.016,140.048,0,3,0.019,4,93,2102080,0,0,0,Sad
Rakh Pattan Voch Dohra,Karam Singh Bhatti|Sukhchain Kaur|Sarabji Jagtar Singh|Parwana|Surjit Singh|Ladha Surinder Kaur|Sangeeta Bhatia|Shiv Mastana|Arita Samana|Ajmer Singh|Usha Verma|Paramjit Singh|Pammi Sapna|Madan|Resham Singh|Balbir Jatti,/artist/karam-singh-bhatti|/artist/sukhchain-kaur|/artist/sarabji-jagtar-singh|/artist/parwana|/artist/surjit-singh|/artist/ladha-surinder-kaur|/artist/sangeeta-bhatia|/artist/shiv-mastana|/artist/arita-samana|/artist/ajmer-singh|/artist/usha-verma|/artist/paramjit-singh|/artist/pammi-sapna|/artist/madan|/artist/resham-singh|/artist/balbir-jatti,0.0,Punjabi,2007-07-12,0.41,0.055,0.81,0.386,-2.802,0.007,198.33,1,8,0.06,4,68,8126710,0,0,0,Energetic
Shala Raj Raj,Attaullah Khan,/artist/attaullah-khan,0.0,Punjabi,2007-08-01,0.29,0.74,0.474,0.38,-12.587,0.062,139.91,0,8,0.0179,4,32,973013,0,0,0,Sad
Pilan Tere Dat Khol Ke,Shamim Soma|Usha Kiran,/artist/shamim-soma|/artist/usha-kiran,0.0,Punjabi,2007-08-01,0.47,0.31,0.571,0.93,-3.837,0.05,81.468,0,6,0.067,4,99,2819624,0,0,0,Sad
Teri Tor Mastani,Anwar,/artist/anwar,0.0,Punjabi,2007-08-01,0.72,0.52,0.78,0.626,-2.943,0.0369,141.894,0,1,0.08,4,74,4598547,0,0,0,Energetic
Japtu Mann Satyanaam,Prof. Darshan Singh Khalsa,/artist/prof-darshan-singh-khalsa,0.0,Punjabi,2007-08-01,0.71,0.37,0.719,0.28,-4.866,0.013,124.973,1,1,0.079,4,84,758405,0,0,0,Energetic
Gora Vaikh Te Sahi,Surjit Walia|Sangeeta Pandit,/artist/surjit-walia|/artist/sangeeta-pandit,0.0,Punjabi,2007-08-01,0.16,0.983,0.717,0.361,-8.893,0.0001,147.038,0,1,0.028,4,79,9727902,0,0,0,Sad
Gurtar Taran Haria,Bhai Bakhshish Singh Ragi|Party,/artist/bhai-bakhshish-singh-ragi|/artist/party,0.0,Punjabi,2007-08-03,0.54,0.192,0.341,0.074,-10.324,0.0759,201.994,0,5,0.02,4,92,3019474,0,0,0,Sad
Aaho Ji Main Tuhade Naal,Rubina Badar,/artist/rubina-badar,0.0,Punjabi,2007-08-03,0.94,0.93,0.412,0.638,-11.911,0.0389,152.112,1,1,0.0759,4,84,2141310,0,0,0,Sad
"Dhol Badshah, Pt. 1",Alam Lohar,/artist/alam-lohar,0.0,Punjabi,2007-08-04,0.97,0.36,0.942,0.99,-9.785,0.0146,148.785,1,7,0.081,4,45,8819866,0,0,0,Happy
Daru Sir Pharvake Maaru,Resham Singh Resham|BalviR. Kaur,/artist/resham-singh-resham|/artist/balvir-kaur-3,0.0,Punjabi,2007-08-07,0.25,0.797,0.431,0.834,-13.465,0.079,157.683,0,11,0.056,4,39,4644277,0,0,0,Sad
Meri Uthdi Jawani,Nahid Akhtar,/artist/nahid-akhtar,0.0,Punjabi,2007-08-07,0.7,0.669,0.64,0.372,-5.048,0.02,199.97,0,5,0.012,4,64,4718912,0,0,0,Happy
Jinan Lai Paap Karna,Lal Chand Yamla Jatt,/artist/lal-chand-yamla-jatt,0.0,Punjabi,2007-08-08,0.09,0.841,0.917,0.166,-13.183,0.038,149.992,1,1,0.0533,4,60,7191358,0,0,0,Energetic
Tera Hasna Ni,K. Deep|Jagmohan Kaur,/artist/k-deep-1|/artist/jagmohan-kaur,0.0,Punjabi,2007-08-10,0.87,0.839,0.85,0.482,-6.313,0.06,103.998,1,1,0.085,4,98,850982,0,0,0,Happy
Asan Ishq De Rang Vich Range Hon,master balkishan,/artist/master-balkishan,0.0,Punjabi,2007-08-11,0.9,0.21,0.868,0.069,-9.355,0.06,146.067,0,5,0.03,4,56,9482713,0,0,0,Happy
Chari Jawani,Musarrat Nazir,/artist/musarrat-nazir,0.0,Punjabi,2007-09-01,0.75,0.27,0.416,0.658,-7.495,0.079,171.812,0,10,0.09,4,33,6086371,0,0,0,Sad
Wini Chad Dey Khyal,Noor Jehan,/artist/noor-jehan,0.0,Punjabi,2007-09-01,0.76,0.42,0.609,0.823,-10.22,0.1,140.941,1,11,0.038,4,36,9176732,0,0,0,Sad
Hai Ni Mera Balam Hai Bada Zalam,Shamshad Begum,/artist/shamshad-begum,0.0,Punjabi,2007-09-01,0.09,0.91,0.392,0.09,-13.217,0.05,112.044,0,7,0.07,4,81,10351435,0,0,0,Sad
Aaj Aeho Jiya War,Noor Jehan,/artist/noor-jehan,0.0,Punjabi,2007-09-02,0.78,0.17,0.13,0.439,-11.135,0.03,132.965,0,11,0.03,4,46,9680093,0,0,0,Sad
Mirza,Jagmohan Deep,/artist/jagmohan-deep,0.0,Punjabi,2007-09-03,0.29,0.845,0.506,0.303,-11.116,0.06,90.077,1,2,0.07,4,38,2202080,0,0,0,Sad
Jhuthe Maan Kaha Karai,Chitra Singh|Jagjit Singh,/artist/chitra-singh|/artist/jagjeet-singh-1,0.0,Punjabi,2007-09-04,0.92,0.436,0.746,0.856,-8.279,0.03,94.981,0,1,0.0,4,45,1413572,0,0,0,Happy
Aaja Chup Jo,Dilraj Kaur,/artist/dilraj-kaur,0.0,Punjabi,2007-09-04,0.56,0.41,0.182,0.62,-5.42,0.0492,150.036,1,2,0.07,4,83,4474392,0,0,0,Sad
Punian Ton Gori Kurie,Surinder Bawa|Suchetbala,/artist/surinder-bawa|/artist/suchetbala,0.0,Punjabi,2007-09-04,0.45,0.6,0.515,0.74,-8.291,0.03,132.034,1,0,0.07,4,86,1579855,0,0,0,Sad
Dostan Di Meharbani,Traditional,/artist/traditional,0.0,Punjabi,2007-09-07,0.2,0.89,0.175,0.5,-11.648,0.0315,149.987,1,9,0.068,4,79,6273959,0,0,0,Sad
Sada Chirhiyan Da Chamba Ve,Sarvjeet,/artist/sarvjeet,0.0,Punjabi,2007-09-09,0.83,0.97,0.957,0.99,-9.126,0.0208,124.991,1,7,0.001,4,69,2759074,0,0,0,Happy
Nache Mar Ke Adi,Kuldeep Paras,/artist/kuldeep-paras,0.0,Punjabi,2007-09-10,0.75,0.23,0.695,0.32,-8.6,0.0383,100.047,1,10,0.0552,4,71,6785948,0,0,0,Happy
Kimarji Das Teri,Karamjit Singh Dhuri|Kumari Laj,/artist/karamjit-singh-dhuri|/artist/kumari-laj,0.0,Punjabi,2007-09-12,0.19,0.985,0.87,0.232,-2.996,0.06,189.934,1,9,0.037,4,100,774842,0,0,0,Energetic
Aa Gaya Mervery Truck Ni,Sardool Sikander|Amar Noori,/artist/sardool-sikander|/artist/amar-noori-1,0.0,Punjabi,2007-09-12,0.99,0.495,0.626,0.927,-12.787,0.0627,164.14,1,8,0.0417,4,45,7902394,0,0,0,Sad
Kudiye Punjab Diye,Gurdas Maan,/artist/gurdas-maan-1,0.0,Punjabi,2007-09-12,0.3,0.001,0.764,0.779,-8.593,0.08,77.998,1,0,0.08,4,88,45169,0,0,0,Energetic
Aoundi Di Bhootni Bhula Ti,Jaswant Singh Sandila|Parminder Sandhu,/artist/jaswant-singh-sandila-21|/artist/parminder-sandhu,0.0,Punjabi,2007-10-01,0.88,0.214,0.588,0.441,-3.172,0.05,131.036,0,6,0.025,4,30,8081453,0,0,0,Energetic
Dunia Walio,K. L. Chand|Akash Group,/artist/k-l-chand-4|/artist/akash-group-4,0.0,Punjabi,2007-10-01,0.29,0.64,0.472,0.06,-4.373,0.0934,153.952,0,3,0.008,4,85,986669,0,0,0,Sad
Prabh Ju To Ke Laj,Asha Bhosle,/artist/asha-bhosle-1,0.0,Punjabi,2007-10-01,0.36,0.08,0.839,0.19,-7.333,0.0408,140.049,1,2,0.06,4,66,1858575,0,0,0,Energetic
Shingar Balle Balle,Ranjit Kaur|Mohd. Sadiq,/artist/ranjit-kaur|/artist/mohd-sadiq,0.0,Punjabi,2007-10-02,0.43,0.517,0.835,0.155,-13.214,0.02,101.002,0,6,0.0505,4,60,6559589,0,0,0,Sad
Kyun Dour Dour,Noor Jehan,/artist/noor-jehan,0.0,Punjabi,2007-10-03,0.72,0.48,0.854,0.802,-7.868,0.06,189.026,0,5,0.03,4,91,1428652,0,0,0,Happy
Maen Ni Maen Sade,Musarrat Nazir,/artist/musarrat-nazir,0.0,Punjabi,2007-10-03,0.67,0.55,0.439,0.78,-7.801,0.0033,167.422,0,0,0.0329,4,78,3134729,0,0,0,Sad
Man Ek Na Chetas Murh Mana,Bhai Harchand Singh Ragi|Party,/artist/bhai-harchand-singh-ragi|/artist/party,0.0,Punjabi,2007-10-04,0.13,0.99,0.27,0.47,-3.381,0.036,115.818,0,5,0.0219,4,28,859629,0,0,0,Sad
Main Sadqe Pyar Toon,Nahid Akhtar,/artist/nahid-akhtar,0.0,Punjabi,2007-10-04,0.49,0.138,0.213,0.929,-6.7,0.0229,178.258,0,8,0.02,4,48,1363941,0,0,0,Sad
Yovan De Peengh Hulare,Mohammed Rafi|Usha Mangeshkar,/artist/mohammad-rafi|/artist/usha-mangeshkar-2,0.0,Punjabi,2007-10-04,0.28,0.39,0.595,0.94,-7.824,0.05,97.407,0,11,0.03,4,50,6671905,0,0,0,Sad
"Raat De Panchi Aaye (From ""Suhagan"")",Nahid Akhtar,/artist/nahid-akhtar,0.0,Punjabi,2007-10-06,0.28,0.45,0.938,0.005,-9.918,0.083,169.956,0,2,0.0233,4,92,8308674,0,0,0,Happy
Hath Laake Vekh Mittra,Meena Sharma|Bangar Paslia,/artist/meena-sharma|/artist/bangar-paslia,0.0,Punjabi,2007-10-07,0.83,0.56,0.076,0.38,-13.629,0.03,75.055,0,5,0.012,4,91,9316078,0,0,0,Sad
Main Peke Tur Jana,Narinder Biba,/artist/narinder-biba,0.0,Punjabi,2007-10-07,0.55,0.835,0.572,0.927,-9.726,0.0884,186.006,0,4,0.03,4,50,8140539,0,0,0,Sad
Pave Chana Tera Ghut Bhar Lan,Mohd. Siddique,/artist/mohd-siddique-1,0.0,Punjabi,2007-10-08,0.33,0.342,0.186,0.704,-5.2,0.055,86.584,0,7,0.036,4,40,5451627,0,0,0,Sad
Dard Vichhore Da Haal,Surinder Kaur,/artist/surinder-kaur,0.0,Punjabi,2007-10-09,0.13,0.976,0.364,0.539,-2.23,0.0304,95.489,0,0,0.06,4,50,5669619,0,0,0,Sad
Menon Aewem Loki,Nahid Akhtar,/artist/nahid-akhtar,0.0,Punjabi,2007-10-09,0.24,0.26,0.023,0.023,-11.886,0.053,195.998,0,6,0.0598,4,51,10821468,0,0,0,Sad
Jad Julm Da Had Aave,Surinder Shinda,/artist/surinder-shinda,0.0,Punjabi,2007-10-11,0.12,0.403,0.35,0.497,-11.17,0.084,147.886,1,2,0.09,4,68,1599203,0,0,0,Sad
Chuththi Leke Aaja,Surinder Shinda|Kumari Ranjana,/artist/surinder-shinda|/artist/kumari-ranjana,0.0,Punjabi,2007-10-11,0.01,0.21,0.775,0.45,-2.244,0.0799,138.038,1,7,0.0418,4,35,1151870,0,0,0,Energetic
Jatt Mundri Gandal Vich,Kesar Singh Kesar|Sonia Sidhu,/artist/kesar-singh-kesar|/artist/sonia-sidhu,0.0,Punjabi,2007-11-02,0.43,0.632,0.321,0.49,-11.155,0.08,140.1,1,8,0.047,4,43,7758089,0,0,0,Sad
Sutta Baap,Gyani Daya Singh Dilbar,/artist/gyani-daya-singh-dilbar,0.0,Punjabi,2007-11-04,0.9,0.46,0.478,0.99,-12.454,0.0728,140.906,0,1,0.07,4,98,8084724,0,0,0,Sad
Wey Main Ishq,Noor Jehan,/artist/noor-jehan,0.0,Punjabi,2007-11-05,0.46,0.78,0.354,0.763,-7.413,0.05,112.726,1,1,0.03,4,47,2679813,0,0,0,Sad
Eh Jag Meet Na Dekheyo,Bhai Harjinder Singh Ji|Bhai Maninder Singh,/artist/bhai-harjinder-singh-ji|/artist/bhai-maninder-singh,0.0,Punjabi,2007-11-06,0.05,0.554,0.184,0.732,-11.545,0.0617,75.524,0,1,0.01,4,65,8661316,0,0,0,Sad
Menu Kari Na Tu Mirzia Khuar,Samarjeet Samar|Joginder Kumar Sajan,/artist/samarjeet-samar|/artist/joginder-kumar-sajan,0.0,Punjabi,2007-11-06,0.66,0.78,0.881,0.37,-5.485,0.053,101.865,0,1,0.014,4,29,9692411,0,0,0,Energetic
Luche De Char Parose,Akbar Ali,/artist/akbar-ali,0.0,Punjabi,2007-11-06,0.39,0.47,0.361,0.721,-5.654,0.05,78.126,0,10,0.0714,4,79,4518559,0,0,0,Sad
Wali Meri Dig Paee,Noor Jehan,/artist/noor-jehan,0.0,Punjabi,2007-11-07,0.47,0.37,0.642,0.38,-11.524,0.06,172.073,0,10,0.0231,4,46,2061032,0,0,0,Sad
Navan Na Pawara,Preetam Bala|Charanjit Channi,/artist/preetam-bala|/artist/charanjit-channi,0.0,Punjabi,2007-11-07,0.16,0.324,0.533,0.317,-13.007,0.045,184.028,1,2,0.02,4,57,11270170,0,0,0,Sad
Ja Ni Vairne,Sardool Sikander,/artist/sardool-sikander,0.0,Punjabi,2007-11-08,0.15,0.97,0.044,0.99,-2.04,0.0013,79.993,1,10,0.066,4,40,584704,0,0,0,Sad
