song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream,instrumentalness,liveliness,valence,predicted_mood
Music,Vishwanath,/artist/vishwanath,0.0,Rajasthani,2005-06-04,0.53,0.75,0.731,0.39,-3.609,0.05,155.096,1,2,0.029,4,38,8835576,0,0,0,Energetic
Sahar Mein Dango Ho Gayo,Anupama Deshpande,/artist/anupama-deshpande,0.0,Rajasthani,2005-06-06,0.09,0.35,0.431,0.06,-13.315,0.08,146.593,1,0,0.01,4,65,223890,0,0,0,Sad
Khamma Khamma,Mahendra Kapoor,/artist/mahendra-kapoor,0.0,Rajasthani,2005-06-09,0.47,0.656,0.499,0.533,-8.094,0.08,152.974,1,6,0.0922,4,36,10613591,0,0,0,Sad
Uncha Rana Ji Ra Gokhda,Mamta Singh,/artist/mamta-singh,0.0,Rajasthani,2005-08-02,0.48,0.22,0.31,0.91,-8.59,0.0613,147.116,1,1,0.039,4,59,3238648,0,0,0,Sad
Mhari Preet Nibhajyo Ji,Bhawna Lonkar,/artist/bhawna-lonkar,0.0,Rajasthani,2005-08-04,0.47,0.84,0.303,0.59,-6.204,0.009,110.986,1,2,0.055,4,62,5614881,0,0,0,Sad
Kesriya Balma,Chhoti Bano Sikarwali,/artist/chhoti-bano-sikarwali,0.0,Rajasthani,2005-08-05,0.58,0.381,0.97,0.403,-9.28,0.02,135.98,1,4,0.01,4,98,2272894,0,0,0,Happy
Bai Sara Beera Pihariye,Anuradha Prakash,/artist/anuradha-prakash,0.0,Rajasthani,2005-08-08,0.53,0.983,0.538,0.928,-4.692,0.013,196.926,1,6,0.0858,4,67,1810394,0,0,0,Sad
Sundar Gori Yun Mat Maar,A.K. Vyas,/artist/ak-vyas,0.0,Rajasthani,2005-09-02,0.92,0.958,0.83,0.572,-2.49,0.0266,105.05,1,1,0.004,4,61,729034,0,0,0,Happy
Koi Ne Piyariyo Pyaro Lage,Asha Bhosle,/artist/asha-bhosle-1,0.0,Rajasthani,2005-10-01,0.36,0.839,0.751,0.948,-9.446,0.058,145.176,1,8,0.0753,4,84,4321192,0,0,0,Happy
Mata Thare Dyar Aayenai,Saraswati Devi,/artist/saraswati-devi,0.0,Rajasthani,2005-11-07,0.63,0.19,0.278,0.668,-13.351,0.078,160.036,0,7,0.078,4,78,4318261,0,0,0,Sad
Hello,Rajkamal,/artist/rajkamal,0.0,Rajasthani,2005-11-12,0.63,0.81,0.995,0.114,-6.714,0.093,174.044,1,4,0.048,4,38,9435582,0,0,0,Energetic
Payal Bajani,Artists of Churu|Ratannagar,/artist/artists-of-churu|/artist/ratannagar,0.0,Rajasthani,2005-12-03,0.62,0.45,0.89,0.064,-4.376,0.005,149.958,1,11,0.0623,4,52,10002285,0,0,0,Energetic
Ud Re Suwa To Pachrangiya,Mamta Singh,/artist/mamta-singh,0.0,Rajasthani,2005-12-06,0.6,0.91,0.976,0.19,-8.02,0.0702,207.808,0,11,0.1,4,72,1554198,0,0,0,Happy
Rut Aai Re Papaiya Thare Bolan Ki,Mamta Singh,/artist/mamta-singh,0.0,Rajasthani,2005-12-08,0.17,0.541,0.4,0.731,-4.379,0.09,119.965,1,0,0.049,4,97,4641391,0,0,0,Sad
Rudi Ne Rangili Re Mahaveer Thari,Shri Bhawar Chaudhari|Chorus,/artist/shri-bhawar-chaudhari|/artist/chorus,0.0,Rajasthani,2006-01-01,0.04,0.84,0.599,0.04,-9.789,0.037,140.116,1,11,0.0389,4,93,4936647,0,0,0,Sad
Mhari Chunadi Mein Jadwaay Dayo,Anupama Deshpande,/artist/anupama-deshpande,0.0,Rajasthani,2006-01-02,0.4,0.6,0.741,0.44,-10.573,0.05,152.099,1,5,0.0,4,78,6023284,0,0,0,Happy
Gori Ne Rangay Dyo Ni,Bhawna Lonkar,/artist/bhawna-lonkar,0.0,Rajasthani,2006-01-03,0.95,0.49,0.285,0.1,-7.353,0.075,139.979,0,7,0.0804,4,94,8659796,0,0,0,Sad
Phagan Ayo Phaganiyo Rangade,Mamta Singh,/artist/mamta-singh,0.0,Rajasthani,2006-01-03,0.75,0.388,0.828,0.99,-7.009,0.01,169.871,0,8,0.082,4,100,4656072,0,0,0,Happy
Aayo He Heli Mharo Ladalro,Chandrani Mukherjee,/artist/chandrani-mukherjee,0.0,Rajasthani,2006-02-10,0.13,0.46,0.649,0.76,-4.458,0.082,180.092,0,6,0.0073,4,32,2469323,0,0,0,Energetic
Ud Ud Re Mhara Kala Kagla,Mamta Singh,/artist/mamta-singh,0.0,Rajasthani,2006-04-04,0.13,0.826,0.064,0.663,-13.807,0.0366,200.05,1,2,0.025,4,28,8042557,0,0,0,Sad
Poonam Raate,Suryakamal|Derik|Dipmala|Badripawar,/artist/suryakamal|/artist/derik|/artist/dipmala|/artist/badripawar,0.0,Rajasthani,2006-04-08,0.2,0.792,0.131,0.009,-13.636,0.088,202.974,1,9,0.08,4,82,8308434,0,0,0,Sad
Chang Ro Ghameed Goonjai,Suresh Wadkar|Sadhana Sargam,/artist/suresh-wadkar|/artist/sadhana-sargam-1,0.0,Rajasthani,2006-04-11,0.21,0.033,0.01,0.874,-12.916,0.04,135.011,0,11,0.05,4,57,484214,0,0,0,Sad
O Re Dhola,Ila Arun|Chorus,/artist/ila-arun|/artist/chorus,0.0,Rajasthani,2006-04-12,0.18,0.32,0.919,0.54,-2.611,0.0,151.994,1,5,0.07,4,91,10058733,0,0,0,Energetic
Mhainmhara Jaithji,Ramila Gahlot|Pushpa Gahlot,/artist/ramila-gahlot|/artist/pushpa-gahlot,0.0,Rajasthani,2006-05-07,0.11,0.177,0.628,0.001,-9.596,0.085,147.066,1,0,0.029,4,43,6238301,0,0,0,Sad
Holi Ko Mujro Chhe,Ila Arun,/artist/ila-arun,0.0,Rajasthani,2006-05-08,0.16,0.398,0.448,0.463,-13.072,0.0905,126.029,0,5,0.08,4,74,4500898,0,0,0,Sad
Ram Nam Ras Pije Re Manva,Madhvi Pendharkar,/artist/madhvi-pendharkar,0.0,Rajasthani,2006-05-11,0.33,0.521,0.928,0.786,-3.88,0.07,128.973,1,2,0.08,4,82,1030516,0,0,0,Energetic
Saram Kar Mat Ban,Mohan Singh Itawa,/artist/mohan-singh-itawa,0.0,Rajasthani,2006-08-02,0.22,0.385,0.477,0.444,-11.975,0.0108,145.079,1,2,0.048,4,53,5730420,0,0,0,Sad
Varsa Mhara Gudla Baadal,Kushal Barath|Sathi,/artist/kushal-barath|/artist/sathi,0.0,Rajasthani,2006-08-08,0.13,0.7,0.534,0.636,-11.807,0.037,140.495,1,4,0.05,4,74,1046059,0,0,0,Sad
Aabho Tape Re Tape Chand Tara,Asha Bhosle,/artist/asha-bhosle-1,0.0,Rajasthani,2006-09-02,0.95,1.0,0.019,0.37,-13.427,0.07,190.012,1,7,0.065,4,93,8005864,0,0,0,Sad
Bajra Ko Choon,Babulal Roy|Dhira Ghosh,/artist/babulal-roy|/artist/dhira-ghosh,0.0,Rajasthani,2006-09-02,0.92,0.17,0.913,0.02,-11.652,0.03,143.519,0,6,0.0466,4,81,6110093,0,0,0,Happy
Jadoo Darayo Re Suva Pe,Mamta Singh,/artist/mamta-singh,0.0,Rajasthani,2006-09-02,0.11,0.696,0.504,0.869,-13.639,0.036,116.761,1,5,0.042,4,90,4944383,0,0,0,Sad
Rayo Kanwara Tabriyo,Kaluram Prajapati,/artist/kaluram-prajapati,0.0,Rajasthani,2006-09-06,0.62,0.81,0.203,0.96,-6.839,0.084,149.002,1,0,0.0095,4,40,5861774,0,0,0,Sad
Mai Ghumar Nachoo,Mamta Singh,/artist/mamta-singh,0.0,Rajasthani,2006-09-07,0.15,0.44,0.303,0.98,-13.578,0.01,135.15,1,9,0.0668,4,94,11138269,0,0,0,Sad
Mat Piyo Mhara Chhail Tambakudi,Om Pawar|Pt. Shivram Krishna,/artist/om-pawar|/artist/pt-shivram-krishna,0.0,Rajasthani,2006-10-05,0.04,0.383,0.83,0.906,-12.012,0.063,147.045,0,5,0.052,4,49,9856416,0,0,0,Energetic
Thumko,Ikram Rajasthani|Aruna Sharma,/artist/ikram-rajasthani|/artist/aruna-sharma,0.0,Rajasthani,2006-11-01,0.31,0.642,0.432,0.751,-3.394,0.042,156.12,1,1,0.004,4,29,3886282,0,0,0,Sad
Tane Nanek Karoon Ke Moti,Aarti Mukherji|Jatin Pandit,/artist/aarti-mukherji|/artist/jatin-pandit,0.0,Rajasthani,2006-11-02,0.17,0.6,0.253,0.53,-13.424,0.0829,133.428,0,1,0.022,4,85,3474712,0,0,0,Sad
Pinghat Pani,Seema Mishra,/artist/seema-mishra,0.0,Rajasthani,2006-11-07,0.09,0.551,0.002,0.085,-8.908,0.08,155.051,1,6,0.0167,4,75,1554113,0,0,0,Sad
Baba Ramdev,Moti Lal Bohra|Anand Kaur Bohra|Shobha Purohit|Gopal Lal Vohra|Shamim Khan,/artist/moti-lal-bohra|/artist/anand-kaur-bohra-1|/artist/shobha-purohit|/artist/gopal-lal-vohra|/artist/shamim-khan,0.0,Rajasthani,2006-11-07,0.81,0.109,0.468,0.599,-8.053,0.0767,191.942,1,10,0.07,4,41,4100213,0,0,0,Sad
Beera Thari,Saraswati Devi|Anupama Deshpande,/artist/saraswati-devi|/artist/anupama-deshpande,0.0,Rajasthani,2006-12-03,0.34,0.237,0.247,0.989,-13.135,0.0483,157.915,0,2,0.047,4,41,11145455,0,0,0,Sad
Main Thaare Het Re Hinde,Hariharan|Dilraj Kaur,/artist/hariharan|/artist/dilraj-kaur,0.0,Rajasthani,2006-12-07,0.59,0.79,0.696,0.15,-13.108,0.017,194.014,1,2,0.032,4,51,2530399,0,0,0,Happy
Anjan Ki Siti Men,Rehana Mirza,/artist/rehana-mirza,0.0,Rajasthani,2007-01-01,0.8,0.71,0.859,0.46,-5.424,0.0401,181.331,1,11,0.01,4,98,6894773,0,0,0,Happy
Chhaachh Biloun,Ila Arun,/artist/ila-arun,0.0,Rajasthani,2007-01-10,0.76,0.8,0.617,0.561,-7.142,0.0509,165.054,0,11,0.06,4,47,1570259,0,0,0,Happy
Baba Ramdeo Ji Ri Mahima,Mahendra Kapoor,/artist/mahendra-kapoor,0.0,Rajasthani,2007-02-02,0.52,0.57,0.813,0.634,-6.839,0.071,184.998,0,4,0.007,4,34,3079978,0,0,0,Energetic
Man Me To Ganga Maat Manau,Shilpi Mathur,/artist/shilpi-mathur,0.0,Rajasthani,2007-03-07,0.27,0.158,0.211,0.065,-11.557,0.09,109.86,1,3,0.084,4,61,8017891,0,0,0,Sad
Thari Mahari Kaiyaan,Mahendra Kapoor,/artist/mahendra-kapoor,0.0,Rajasthani,2007-03-11,0.56,0.35,0.54,0.76,-9.195,0.04,163.998,1,2,0.09,4,75,1078819,0,0,0,Sad
Bai Sara Beera,Allah Jilai Bai,/artist/allah-jilai-bai,0.0,Rajasthani,2007-04-02,0.18,0.61,0.17,0.83,-3.827,0.06,130.813,1,0,0.0616,4,56,2057295,0,0,0,Sad
Kanahiya Pyara Daras Dikha,Suresh Wadkar,/artist/suresh-wadkar,0.0,Rajasthani,2007-04-07,0.82,0.013,0.163,0.581,-7.902,0.0687,141.971,1,4,0.0218,4,66,11320476,0,0,0,Sad
Gauri Tharai Peev Row,Usha Mangeshkar,/artist/usha-mangeshkar-2,0.0,Rajasthani,2007-05-07,0.68,0.002,0.486,0.968,-5.729,0.07,197.929,1,1,0.04,4,52,6101361,0,0,0,Sad
Balam Chhoto So,Kaluram Prajapati|Shamim Khan,/artist/kaluram-prajapati|/artist/shamim-khan,0.0,Rajasthani,2007-05-11,0.71,0.96,0.093,0.802,-9.132,0.0466,176.047,0,4,0.0474,4,36,6659819,0,0,0,Sad
Kesariya Balam,Allah Jilai Bai,/artist/allah-jilai-bai,0.0,Rajasthani,2007-06-01,0.88,0.22,0.918,0.61,-7.426,0.0599,147.873,1,3,0.0151,4,88,8422375,0,0,0,Happy
Mele Khele Jao Dhola,Mamta Singh,/artist/mamta-singh,0.0,Rajasthani,2007-06-07,0.71,0.559,0.655,0.273,-13.474,0.0767,153.066,1,7,0.07,4,61,5608811,0,0,0,Happy
Mhane Ghano Suvave Saasro,Aarti Mukherji,/artist/aarti-mukherji,0.0,Rajasthani,2007-06-08,0.22,0.804,0.081,0.743,-13.259,0.0118,177.81,1,1,0.0935,4,75,4786573,0,0,0,Sad
Sun Radha,Suresh Wadkar|Hemlata,/artist/suresh-wadkar|/artist/hemlata,0.0,Rajasthani,2007-07-05,0.05,0.91,0.766,0.987,-2.478,0.09,138.858,1,8,0.094,4,42,8408147,0,0,0,Energetic
Rudo Batvo Re,Kaluram Prajapati,/artist/kaluram-prajapati,0.0,Rajasthani,2007-07-08,0.79,0.042,0.513,0.035,-5.444,0.0213,160.057,0,0,0.01,4,76,6284352,0,0,0,Sad
Runjhuniyo Le,Alka Yagnik|Pukhraj Purohit,/artist/alka-yagnik|/artist/pukhraj-purohit,0.0,Rajasthani,2007-07-10,0.49,0.65,0.482,0.28,-5.954,0.0692,106.023,1,11,0.0376,4,40,10000295,0,0,0,Sad
Diggi Puri Ka Raja,Subhash Todwal|R.P. Nag,/artist/subhash-todwal|/artist/rp-nag,0.0,Rajasthani,2007-08-01,0.16,0.316,0.13,0.148,-8.635,0.083,137.952,0,3,0.07,4,65,3917395,0,0,0,Sad
Main To Leke Aaya Thare Baaraat,Dilraj Kaur|Mahendra Kapoor,/artist/dilraj-kaur|/artist/mahendra-kapoor,0.0,Rajasthani,2007-08-08,0.84,0.54,0.598,0.56,-13.598,0.07,184.006,1,8,0.038,4,42,7161823,0,0,0,Happy
Luk Luk Dekhe Munh Se Na Bole Chhaliyo,Asha Bhosle,/artist/asha-bhosle-1,0.0,Rajasthani,2007-08-11,0.26,0.978,0.158,0.93,-6.021,0.032,192.247,0,2,0.009,4,31,6208599,0,0,0,Sad
Gokul Main Bajat Badhai,Reeta Pant,/artist/reeta-pant,0.0,Rajasthani,2007-08-11,0.02,0.388,0.502,0.382,-7.653,0.032,159.909,1,4,0.0945,4,67,6509427,0,0,0,Sad
Maa Mhane Kyun Parnaai,Anuradha Paudwal,/artist/anuradha-paudwal-2,0.0,Rajasthani,2007-09-07,0.82,0.4,0.678,0.9,-5.58,0.0604,177.913,1,0,0.079,4,57,4229943,0,0,0,Energetic
Mhane Chadiyo Re Choguno Chaav,Aarti Mukherji,/artist/aarti-mukherji,0.0,Rajasthani,2007-10-01,0.63,0.98,0.064,0.22,-3.529,0.0811,119.992,1,11,0.097,4,67,105308,0,0,0,Sad
Nimbuda,Bundu Khan Langa|Party,/artist/bundu-khan-langa|/artist/party,0.0,Rajasthani,2007-10-11,0.01,0.798,0.57,0.746,-11.427,0.083,127.941,1,4,0.081,4,89,10011602,0,0,0,Happy
Redli Padi Padi Gururavegi,Jahoor Master,/artist/jahoor-master,0.0,Rajasthani,2007-11-01,0.64,0.68,0.613,0.83,-3.227,0.03,135.336,1,11,0.0146,4,63,5511594,0,0,0,Happy
Moriyo Bolyo,Shakuntala Joshi,/artist/shakuntala-joshi,0.0,Rajasthani,2007-11-03,0.4,0.997,0.268,0.033,-11.883,0.0222,106.973,0,4,0.098,4,91,6316011,0,0,0,Sad
Lage Vrindawan Niko,Bhawna Lonkar,/artist/bhawna-lonkar,0.0,Rajasthani,2007-11-05,0.51,0.58,0.323,0.37,-4.449,0.08,140.127,1,0,0.036,4,69,6495262,0,0,0,Sad
Lebane Aago Re,Rehana Mirza|Ikram Rajasthani,/artist/rehana-mirza|/artist/ikram-rajasthani,0.0,Rajasthani,2007-11-08,0.13,0.336,0.019,0.221,-6.451,0.033,104.957,0,2,0.0056,4,88,9752092,0,0,0,Sad
Kaanch Re Kiwari,Jaspal Singh|Anupama Deshapande|Saathi,/artist/jaspal-singh|/artist/anupama|/artist/saathi,0.0,Rajasthani,2007-12-01,0.91,0.08,0.615,0.15,-9.11,0.0941,200.066,1,1,0.041,4,26,2151879,0,0,0,Happy
Piyoji Mausam Ayo Re,Papiha,/artist/papiha,0.0,Rajasthani,2007-12-06,0.4,0.94,0.745,0.86,-13.415,0.068,132.945,0,10,0.0862,4,91,8960399,0,0,0,Happy
Barsi Re Barsi Birkha,Suresh Wadkar|Anuradha Paudwal,/artist/suresh-wadkar|/artist/anuradha-paudwal-2,0.0,Rajasthani,2007-12-07,0.13,0.784,0.258,0.214,-3.073,0.06,186.938,0,4,0.0309,4,71,1753969,0,0,0,Sad
Rumaal Mharo Leta Jaijo,Usha Mangeshkar|Shubhangi Joshi,/artist/usha-mangeshkar-2|/artist/shubha-joshi,0.0,Rajasthani,2007-12-11,0.23,0.79,0.794,0.19,-7.479,0.02,186.044,1,11,0.0351,4,68,10936698,0,0,0,Sad
Mahari Saamli Haveli,A. K. Vyas|Madhu Tiwari,/artist/a-k-vyas|/artist/madhu-tiwari,0.0,Rajasthani,2007-12-11,0.42,1.0,0.23,0.41,-5.557,0.0371,142.776,0,5,0.0613,4,83,5649365,0,0,0,Sad
Satrah Baras Ki Ho Gai Aaj,Anupama Deshpande,/artist/anupama-deshpande,0.0,Rajasthani,2008-01-04,0.59,0.78,0.31,0.98,-9.064,0.04,164.082,1,0,0.0905,4,94,1493319,0,0,0,Sad
Koi Naa Sune Myhari,Anuradha Paudwal,/artist/anuradha-paudwal-2,0.0,Rajasthani,2008-02-10,0.17,0.33,0.393,0.37,-4.852,0.07,158.377,1,2,0.026,4,72,668744,0,0,0,Sad
Bhajo Re Bhai Ram Govind Hari,Bhavna Lonkar,/artist/bhavna-lonkar,0.0,Rajasthani,2008-03-05,0.72,0.579,0.153,0.957,-4.222,0.0553,145.919,1,6,0.02,4,83,2879516,0,0,0,Sad
Bhakhar Mein Dhamida Uthe,Ramila Gahlot|Pushpa Gahlot,/artist/ramila-gahlot|/artist/pushpa-gahlot,0.0,Rajasthani,2008-04-02,0.48,0.24,0.337,0.56,-13.485,0.0249,165.961,1,2,0.0394,4,61,1047205,0,0,0,Sad
Papiho Boliyo Re,Badruddin Malawat|Kamla Goel,/artist/badruddin-malawat|/artist/kamla-goel,0.0,Rajasthani,2008-04-02,0.75,0.755,0.212,0.24,-13.111,0.0461,109.911,0,1,0.0641,4,96,638214,0,0,0,Sad
Ganga Patitan Ko Aadhar,Bhavana Lonkar,/artist/bhavana-lonkar,0.0,Rajasthani,2008-04-07,0.65,0.7,0.281,0.45,-9.226,0.047,134.973,1,4,0.0601,4,26,2106300,0,0,0,Sad
Chhaliya Nand Ko Ri,Rita Pandey,/artist/rita-pandey,0.0,Rajasthani,2008-04-08,0.46,0.525,0.251,0.346,-10.809,0.01,174.07,1,11,0.0798,4,52,9967840,0,0,0,Sad
Gangor,Shobha Purohit,/artist/shobha-purohit,0.0,Rajasthani,2008-05-02,0.91,0.124,0.529,0.975,-13.883,0.04,129.941,0,0,0.073,4,87,3120581,0,0,0,Happy
Malan Thare Bag Men Narangi Latke,Baby Farida,/artist/baby-farida,0.0,Rajasthani,2008-05-03,0.3,0.974,0.68,0.215,-13.944,0.08,125.009,1,1,0.011,4,55,10506453,0,0,0,Energetic
Koi Kachhu Kahe Man Laga,Bhawna Lonkar,/artist/bhawna-lonkar,0.0,Rajasthani,2008-05-05,0.53,0.692,0.477,0.659,-10.489,0.0127,193.904,1,10,0.08,4,52,11339386,0,0,0,Sad
Moti Doongri Baje,Master Kesarilal Gandharv,/artist/master-kesarilal-gandharv,0.0,Rajasthani,2008-05-05,0.58,0.5,0.119,0.66,-4.445,0.01,142.006,0,6,0.09,4,62,9312463,0,0,0,Sad
Chhappar Purana,Aruna Rathore|Kamla Goel|Sheela Vyas|Fateh Kumar Vyas,/artist/aruna-rathore|/artist/kamla-goel|/artist/sheela-vyas|/artist/fateh-kumar-vyas,0.0,Rajasthani,2008-05-12,0.55,0.64,0.765,0.74,-3.418,0.08,169.948,0,2,0.09,4,83,2759132,0,0,0,Energetic
Gora Gora Gaal,Suresh Wadkar|Hemlata,/artist/suresh-wadkar|/artist/hemlata,0.0,Rajasthani,2008-07-03,0.07,0.03,0.471,0.89,-5.924,0.068,144.988,0,4,0.081,4,75,9658521,0,0,0,Sad
Dadhi Dungi Re Sanwaria,Mamta Singh,/artist/mamta-singh,0.0,Rajasthani,2008-07-05,0.83,0.084,0.662,0.27,-10.2,0.0647,186.081,0,5,0.09,4,53,9334334,0,0,0,Happy
Toot Mat Jaio Dulladi,Jahoor Master,/artist/jahoor-master,0.0,Rajasthani,2008-07-07,0.25,0.2,0.034,0.71,-12.193,0.004,183.959,1,11,0.0249,4,29,841700,0,0,0,Sad
Devi Sureshvari Bhagvati Gange,Shilpi Mathur,/artist/shilpi-mathur,0.0,Rajasthani,2008-08-03,0.43,0.717,0.343,0.219,-4.948,0.0353,124.046,1,0,0.0028,4,25,6667902,0,0,0,Sad
Gujar Ki,Rehana Mirza,/artist/rehana-mirza,0.0,Rajasthani,2008-08-04,0.23,0.211,0.548,0.344,-6.288,0.04,199.045,0,3,0.1,4,36,9245377,0,0,0,Sad
Bhabhi Thaari Mamta Upar,Suresh Wadkar|Jayshree,/artist/suresh-wadkar|/artist/jayshree,0.0,Rajasthani,2008-09-07,0.88,0.38,0.624,0.14,-12.612,0.021,163.929,0,4,0.071,4,91,300830,0,0,0,Happy
Dhora Dharati Ra Tirthon Ne,Shri Bhawar Chaudhari|Chorus,/artist/shri-bhawar-chaudhari|/artist/chorus,0.0,Rajasthani,2008-11-03,0.68,0.49,0.186,0.207,-4.576,0.064,105.104,1,6,0.009,4,100,415909,0,0,0,Sad
Piya Ki Najar Mhare Kajal Men,Rajni Pandey,/artist/rajni-pandey,0.0,Rajasthani,2008-11-03,0.54,0.969,0.188,0.04,-3.657,0.0,177.806,1,10,0.0475,4,81,698299,0,0,0,Sad
Aao Ji Aao,Chandrani Mukherjee,/artist/chandrani-mukherjee,0.0,Rajasthani,2008-11-03,0.12,0.546,0.475,0.042,-11.536,0.026,151.076,1,11,0.077,4,71,8915946,0,0,0,Sad
Aatan Jaatan Hanstan Gaatan,Alka Yagnik|Sameer Date,/artist/alka-yagnik|/artist/sameer-date,0.0,Rajasthani,2008-11-12,0.62,0.63,0.633,0.41,-2.564,0.01,149.082,1,2,0.1,4,58,10288273,0,0,0,Sad
Teeki Paatragi(Loor),Vijay Lakshmi Jain,/artist/vijay-lakshmi-jain,0.0,Rajasthani,2008-12-06,0.23,0.88,0.675,0.82,-7.102,0.039,170.878,1,2,0.09,4,34,1149244,0,0,0,Energetic
Aisi Kayin Bindni Ayee Re,Rehana Mirza|Shamim|Om Pawar|Shiv Ram|Master Alauddin|Shobha Purohitanand Kuar,/artist/rehana-mirza|/artist/shamim|/artist/om-pawar|/artist/shiv-ram|/artist/master-alauddin-10|/artist/shobha-purohitanand-kuar-6,0.0,Rajasthani,2008-12-10,0.24,0.289,0.804,0.683,-7.317,0.0219,111.881,0,4,0.019,4,95,1135911,0,0,0,Happy
Baisaa Ra Jatan Karo Part - Iii,Mukesh,/artist/mukesh,0.0,Rajasthani,2008-12-11,0.93,0.785,0.441,0.41,-8.253,0.02,172.638,1,2,0.08,4,35,7070751,0,0,0,Sad
Aarti Pichham Dhara Su,Rajkamal,/artist/rajkamal,0.0,Rajasthani,2009-01-05,0.34,0.09,0.223,0.07,-4.294,0.07,124.984,0,2,0.0173,4,62,8533253,0,0,0,Sad
Terikot Ko Lahengo,Rehana Mirza|Mohan Singh Itawa,/artist/rehana-mirza|/artist/mohan-singh-itawa,0.0,Rajasthani,2009-01-09,0.94,0.9,0.792,0.75,-5.11,0.071,170.023,1,7,0.095,4,72,2934077,0,0,0,Happy
Aapan Chalan Bada Mein,Mohan Singh Itawa|Urmila Khanna,/artist/mohan-singh-itawa|/artist/urmila-khanna,0.0,Rajasthani,2009-03-02,0.0,0.5,0.328,0.55,-4.672,0.03,143.04,1,4,0.0173,4,27,5869365,0,0,0,Sad
Upar Kaanch Ko Banglow,Alka Yagnik|Jaspal Singh,/artist/alka-yagnik|/artist/jaspal-singh,0.0,Rajasthani,2009-03-05,0.6,0.406,0.534,0.454,-11.29,0.06,192.028,0,11,0.008,4,92,5044424,0,0,0,Sad
Helo Maaro Sunle,Jai Shree Shiv Ram,/artist/jai-shree-shiv-ram,0.0,Rajasthani,2009-03-09,0.6,0.437,0.993,0.91,-7.857,0.014,198.39,1,5,0.0284,4,78,2675612,0,0,0,Happy
Gale Mein Hone Ro Doro,Ramila Gahlot|Pushpa Gahlot,/artist/ramila-gahlot|/artist/pushpa-gahlot,0.0,Rajasthani,2009-03-11,0.55,0.06,0.501,0.69,-7.575,0.082,130.017,0,2,0.008,4,53,640875,0,0,0,Sad
Mai To Marg Bhri,Mohammad Aziz|Saathi,/artist/mohammad-aziz|/artist/saathi,0.0,Rajasthani,2009-04-12,0.75,0.97,0.037,0.0,-8.542,0.08,198.662,1,3,0.07,4,81,10585518,0,0,0,Sad
Naven Zamane Ri Chhori Mhare Paale Padgi,A.K. Vyas|Sumitra Lehri,/artist/ak-vyas|/artist/sumitra-lehri-1,0.0,Rajasthani,2009-04-12,0.71,0.739,0.476,0.794,-2.713,0.058,142.21,1,0,0.021,4,99,4608037,0,0,0,Sad
Thari Oonhu Oonhu Men Raat,Banarsi Lal Jhori|Saira Bano,/artist/banarsi-lal-jhori|/artist/saira-bano,0.0,Rajasthani,2009-05-05,0.82,0.877,0.105,0.577,-3.196,0.0499,138.072,1,0,0.03,4,58,1085644,0,0,0,Sad
Panihari,Allah Jilai Bai,/artist/allah-jilai-bai,0.0,Rajasthani,2009-06-02,0.48,0.99,0.646,0.53,-9.42,0.02,163.128,0,9,0.024,4,30,10965156,0,0,0,Sad
Balam Thari Olrhu,Shamim Khan,/artist/shamim-khan,0.0,Rajasthani,2009-07-07,0.99,0.605,0.684,0.522,-6.116,0.074,169.17,0,11,0.0317,4,94,9864368,0,0,0,Happy
Aaja Mhara Balma,Shakuntala Joshi,/artist/shakuntala-joshi,0.0,Rajasthani,2009-08-01,0.06,0.253,0.497,0.557,-10.394,0.09,155.977,0,9,0.0857,4,90,10419956,0,0,0,Sad
Mati Bolo Aada Teda Bol,Kushal Barath|Sathi,/artist/kushal-barath|/artist/sathi,0.0,Rajasthani,2009-08-05,0.32,0.73,0.833,0.06,-13.255,0.025,124.859,1,10,0.095,4,68,6563729,0,0,0,Sad
Udati Kurjaliyan,Artists of Churu|Ratannagar,/artist/artists-of-churu|/artist/ratannagar,0.0,Rajasthani,2009-08-10,0.97,0.47,0.53,0.56,-4.268,0.071,105.076,1,4,0.0057,4,90,6393215,0,0,0,Happy
Harishchandra Raja Amar Ravaigo Tharo Naam Re,Suresh Wadkar,/artist/suresh-wadkar,0.0,Rajasthani,2009-09-02,0.64,0.03,0.753,0.34,-10.279,0.0,181.014,1,9,0.0362,4,97,8128619,0,0,0,Happy
Awat Mori Galiyan Me Girdhari,Bhawna Lonkar,/artist/bhawna-lonkar,0.0,Rajasthani,2009-09-05,0.8,0.899,0.906,0.763,-13.073,0.015,187.938,0,4,0.006,4,28,9383618,0,0,0,Happy
Hatvaro,Master Alauddin|Rehana Mirza,/artist/master-alauddin-5|/artist/rehana-mirza,0.0,Rajasthani,2009-09-09,0.68,0.051,0.158,0.362,-12.974,0.1,125.01,1,9,0.087,4,52,817768,0,0,0,Sad
Dandi Dandi Chalti Re,Shamim Khan,/artist/shamim-khan,0.0,Rajasthani,2009-09-11,0.45,0.327,0.715,0.428,-11.485,0.0053,112.41,0,10,0.024,4,62,7150390,0,0,0,Sad
Mela Mein Le Chal Sajna,Ila Arun|Chorus,/artist/ila-arun|/artist/chorus,0.0,Rajasthani,2009-09-11,0.4,0.122,0.451,0.753,-10.157,0.0665,110.027,1,4,0.008,4,82,10513973,0,0,0,Sad
