song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream,instrumentalness,liveliness,valence,predicted_mood
Jab Barase Badrwa,Alka Yagnik|Udit Narayan,/artist/alka-yagnik|/artist/udit-narayan,0.0,Bhojpuri,2006-01-03,0.11,0.884,0.643,0.868,-12.943,0.0248,155.058,1,1,0.0717,4,55,3072586,0,0,0,Sad
Laga Laga Re,Geeta Dutt|Sulochana Kadam,/artist/geeta-dutt|/artist/sulochana-kadam,0.0,Bhojpuri,2006-02-01,0.63,0.97,0.096,0.263,-9.108,0.0737,174.006,0,10,0.0054,4,35,6231047,0,0,0,Sad
Dildaar Dagabaaj Raja Wahi Bagiya Ma,Yasmin Faizabadi,/artist/yasmin-faizabadi,0.0,Bhojpuri,2006-02-04,0.68,0.171,0.728,0.909,-8.473,0.01,149.997,1,7,0.01,4,83,4026463,0,0,0,Happy
Chor Chor Chor Chor - Chori Kare Chor,Alka Yagnik|Udit Narayan,/artist/alka-yagnik|/artist/udit-narayan,0.0,Bhojpuri,2006-02-06,0.99,1.0,0.585,0.4,-4.092,0.0135,149.928,0,5,0.006,4,41,2851592,0,0,0,Sad
Munhwase Bola Part - 1,Asha Bhosle|Manna Dey,/artist/asha-bhosle-1|/artist/manna-dey,0.0,Bhojpuri,2006-03-01,0.8,0.579,0.625,0.307,-2.189,0.0365,173.927,0,11,0.0906,4,78,7440582,0,0,0,Happy
Maanal Kara Balmu,Sharda Sinha,/artist/sharda-sinha,0.0,Bhojpuri,2006-03-06,0.95,0.039,0.491,0.101,-9.066,0.0274,174.13,1,10,0.02,4,79,7541,0,0,0,Happy
Darbhanga Rajni Kand,KASHI BULLU YADAV|Sathi,/artist/kashi-bullu-yadav|/artist/sathi,0.0,Bhojpuri,2006-04-03,0.41,0.75,0.645,0.293,-10.176,0.07,150.015,0,2,0.0867,4,72,3917558,0,0,0,Sad
Calcatta Se Bambey Tak Hum,Asha Bhosle,/artist/asha-bhosle-1,0.0,Bhojpuri,2006-06-02,0.97,0.53,0.456,0.468,-10.065,0.05,174.016,0,8,0.04,4,93,2767306,0,0,0,Sad
Teej Kajri Ka Dina Nagichan Ba,Urmila Srivastav,/artist/urmila-srivastav,0.0,Bhojpuri,2006-07-01,0.9,0.28,0.558,0.772,-12.747,0.07,173.906,0,5,0.093,4,74,1461734,0,0,0,Happy
Saanwar - Sawar Suratiya Tohaar Dulha,Sharda Sinha,/artist/sharda-sinha,0.0,Bhojpuri,2006-07-12,0.96,0.93,0.447,0.579,-11.797,0.063,174.011,0,6,0.057,4,75,122759,0,0,0,Sad
Jai Jai Hoy Jaikaar Ho Maiya More,PRABHA SINGH|ANJANA SINGH,/artist/prabha-singh|/artist/anjana-singh,0.0,Bhojpuri,2006-08-05,0.32,0.23,0.78,0.425,-10.228,0.0602,173.032,0,11,0.06,4,76,6557366,0,0,0,Happy
Mare Marda Ke Mehriya,Munna Singh,/artist/munna-singh,0.0,Bhojpuri,2006-08-08,0.59,0.698,0.743,0.627,-7.811,0.022,174.018,0,11,0.071,4,70,9400111,0,0,0,Happy
Hairan Mora Kangna Raat Jhakajhorima,Yasmin Faizabadi,/artist/yasmin-faizabadi,0.0,Bhojpuri,2006-10-05,0.46,0.7,0.832,0.563,-13.974,0.07,149.986,0,6,0.089,4,43,7001071,0,0,0,Happy
Sir Ke Sundoor Re Gavanva,Sharda Sinha,/artist/sharda-sinha,0.0,Bhojpuri,2006-11-07,0.19,0.71,0.003,0.948,-13.859,0.0559,173.952,0,8,0.042,4,35,1236685,0,0,0,Sad
Patli Kamariya,Alka Yagnik|Hariharan|Shailender Singh|Chorus,/artist/alka-yagnik|/artist/hariharan|/artist/shailender-singh|/artist/chorus,0.0,Bhojpuri,2006-12-08,0.27,0.395,0.44,0.149,-10.765,0.03,150.026,0,5,0.026,4,32,4966248,0,0,0,Sad
Base Mora Tohre Pe Pran,Mohammed Rafi,/artist/mohammad-rafi,0.0,Bhojpuri,2006-12-11,0.46,0.331,0.381,0.632,-4.637,0.035,174.029,1,6,0.022,4,90,2710450,0,0,0,Sad
Aaj Mahafil Mei,Asha Bhosle|Mahendra Kapoor,/artist/asha-bhosle-1|/artist/mahendra-kapoor,0.0,Bhojpuri,2007-01-03,0.71,0.453,0.299,0.209,-6.779,0.0669,173.037,1,7,0.045,4,69,1083293,0,0,0,Sad
Haar Naulakha De Ke,Dilraj Kaur,/artist/dilraj-kaur,0.0,Bhojpuri,2007-01-05,0.27,0.5,0.678,0.222,-3.29,0.0424,149.928,1,2,0.031,4,56,3152296,0,0,0,Energetic
Kehu Se Kam Nahin Tohari Dulhiniya,Asha Bhosle,/artist/asha-bhosle-1,0.0,Bhojpuri,2007-01-06,0.84,0.82,0.632,0.403,-13.186,0.03,150.063,1,9,0.08,4,61,3186048,0,0,0,Sad
Baeran Ho Gayi Jhuleniya,MUNNI DEVI,/artist/munni-devi,0.0,Bhojpuri,2007-01-09,0.33,0.03,0.035,0.217,-5.452,0.0986,149.917,0,11,0.018,4,44,563893,0,0,0,Sad
Baat Karte Rahi Pyar Dheere Dheere,Bharat Sharma Vyas,/artist/bharat-sharma-vyas,0.0,Bhojpuri,2007-01-11,0.65,0.504,0.964,0.974,-12.556,0.09,173.976,1,2,0.0891,4,43,3200722,0,0,0,Happy
Jab Hum Jaai Naiharwan,Asha Bhosle|Chorus,/artist/asha-bhosle-1|/artist/chorus,0.0,Bhojpuri,2007-02-05,1.0,0.023,0.696,0.111,-8.487,0.07,173.994,1,1,0.0088,4,66,8810377,0,0,0,Happy
Kabhiyon Peecha Na,Anuradha Paudwal,/artist/anuradha-paudwal-2,0.0,Bhojpuri,2007-02-12,0.21,0.2,0.691,0.998,-13.335,0.04,172.007,1,0,0.04,4,100,9459465,0,0,0,Sad
Chirai To Chirai Baheliya,Usha Mangeshkar|Udit Narayan,/artist/usha-mangeshkar-2|/artist/udit-narayan,0.0,Bhojpuri,2007-04-11,0.21,0.0,0.895,0.437,-9.098,0.07,174.027,0,11,0.006,4,79,6904950,0,0,0,Happy
Maiya More Angna Mein Aai Hihur Ke,PRABHA SINGH|ANJANA SINGH,/artist/prabha-singh|/artist/anjana-singh,0.0,Bhojpuri,2007-04-12,0.96,0.25,0.247,0.966,-11.385,0.058,173.997,1,7,0.012,4,74,9828693,0,0,0,Sad
Bhola Baba Ke Bhawanva,Aniruddha Prasad Singh,/artist/aniruddha-prasad-singh,0.0,Bhojpuri,2007-05-05,0.77,0.47,0.672,0.489,-11.273,0.088,174.971,1,1,0.07,4,98,10394915,0,0,0,Happy
Aayil Barkha Bahar,Asha Bhosle,/artist/asha-bhosle-1,0.0,Bhojpuri,2007-05-08,0.33,0.421,0.274,0.767,-3.214,0.044,173.975,0,1,0.09,4,47,344942,0,0,0,Sad
Daag Lagake,Mahendra Kapoor,/artist/mahendra-kapoor,0.0,Bhojpuri,2007-06-07,0.64,0.74,0.066,0.352,-6.973,0.01,149.745,1,6,0.013,4,36,1829192,0,0,0,Sad
Nehi Chahiya,Baleswar,/artist/baleswar-16,0.0,Bhojpuri,2007-07-03,0.64,0.78,0.476,0.856,-10.839,0.0819,149.966,1,11,0.065,4,61,6222011,0,0,0,Sad
Tani Dheere Na Chal,Shobha Joshi|Udit Narayan|Mahendra Kapoor,/artist/shobha-joshi|/artist/udit-narayan|/artist/mahendra-kapoor,0.0,Bhojpuri,2007-08-01,0.23,0.63,0.569,0.722,-2.576,0.08,150.021,1,10,0.02,4,60,9942275,0,0,0,Sad
Santoshi Maiya,Usha Mangeshkar,/artist/usha-mangeshkar-2,0.0,Bhojpuri,2007-08-07,0.45,0.911,0.714,0.573,-3.209,0.0043,174.005,1,11,0.0814,4,68,4505403,0,0,0,Energetic
Na Darbe Jaan Laike Hatheli Par,Geeta Dutt|Kaumudi Majumdar|Manna Dey,/artist/geeta-dutt|/artist/kaumudi-majumdar|/artist/manna-dey,0.0,Bhojpuri,2007-09-01,0.15,0.981,0.8,0.419,-7.948,0.0269,173.951,1,1,0.085,4,46,1316881,0,0,0,Sad
Lal Lal Hothwa Se,Lata Mangeshkar|Talat Mahmood,/artist/lata-mangeshkar|/artist/talat-mahmood,0.0,Bhojpuri,2007-10-01,0.81,0.7,0.804,0.37,-4.314,0.047,173.988,1,5,0.047,4,44,9875138,0,0,0,Energetic
Jiya Kasak Masak Mor Rahe Lagal,Mohammed Rafi,/artist/mohammad-rafi,0.0,Bhojpuri,2007-10-04,0.88,0.2,0.659,0.316,-12.108,0.07,174.035,0,1,0.02,4,50,10544908,0,0,0,Happy
Aaj Chamkat Ba,Priti Sagar|Dilraj Kaur,/artist/priti-sagar|/artist/dilraj-kaur,0.0,Bhojpuri,2007-10-05,0.79,0.027,0.255,0.553,-6.099,0.0917,175.002,0,0,0.0596,4,40,2962475,0,0,0,Sad
Naahi Bisri Suratia,Asha Bhosle,/artist/asha-bhosle-1,0.0,Bhojpuri,2007-10-10,0.61,0.08,0.592,0.757,-13.993,0.008,149.986,0,11,0.077,4,83,8904808,0,0,0,Sad
Pahila Pahal Saiyan Lavlai Gavanwa,Yasmin Faizabadi,/artist/yasmin-faizabadi,0.0,Bhojpuri,2007-10-12,0.9,0.6,0.952,0.169,-10.363,0.071,149.964,0,10,0.0666,4,77,9374367,0,0,0,Happy
Phoot Gaile Kismatiya,Asha Bhosle|Mohammed Rafi,/artist/asha-bhosle-1|/artist/mohammad-rafi,0.0,Bhojpuri,2007-11-02,0.18,0.75,0.343,0.574,-4.027,0.09,174.976,0,7,0.03,4,31,733136,0,0,0,Sad
Aayal Tufan Mail Gadiya,Anuradha Paudwal|Dilraj Kaur|Sathi,/artist/anuradha-paudwal-2|/artist/dilraj-kaur|/artist/sathi,0.0,Bhojpuri,2007-12-01,0.72,0.282,0.206,0.929,-4.552,0.05,150.02,1,1,0.03,4,91,10596651,0,0,0,Sad
Ja Ree Ja Lado,Asha Bhosle|Sathi,/artist/asha-bhosle-1|/artist/sathi,0.0,Bhojpuri,2007-12-01,0.28,0.611,0.064,0.562,-6.326,0.017,174.09,1,2,0.09,4,92,1969350,0,0,0,Sad
Sonwa Ke Pinjra Men,Mohammed Rafi,/artist/mohammad-rafi,0.0,Bhojpuri,2007-12-11,0.29,0.818,0.289,0.08,-6.929,0.032,174.026,0,10,0.05,4,81,7573819,0,0,0,Sad
Tohre Bhawan Badi Bheed Ho Kaise,PRABHA SINGH|ANJANA SINGH,/artist/prabha-singh|/artist/anjana-singh,0.0,Bhojpuri,2008-01-01,0.15,0.7,0.763,0.896,-7.344,0.1,175.02,0,5,0.079,4,96,5851975,0,0,0,Happy
Kesariya Banna Baago Mein,Kumud Sahay,/artist/kumud-sahay,0.0,Bhojpuri,2008-02-04,0.27,0.57,0.514,0.507,-9.734,0.02,150.115,0,5,0.06,4,73,8131245,0,0,0,Sad
Chhote Chhote Gauanwa Hamre,Manna Dey|Chorus,/artist/manna-dey|/artist/chorus,0.0,Bhojpuri,2008-02-04,0.65,0.685,0.505,0.546,-12.264,0.0846,149.972,1,8,0.04,4,51,6630999,0,0,0,Sad
Beti Ki Paribhasha,Ram Lautan Vishwakarma,/artist/ramlautan-vishwakarma-1,0.0,Bhojpuri,2008-02-10,0.85,0.564,0.08,0.87,-5.895,0.09,174.149,1,2,0.073,4,86,7503111,0,0,0,Sad
Nirmohi Chhod Gaye Re,MUNNI DEVI,/artist/munni-devi,0.0,Bhojpuri,2008-02-12,0.76,0.04,0.064,0.717,-4.903,0.06,173.958,0,8,0.0137,4,65,6106882,0,0,0,Sad
He Ganga Maiya,Alka Yagnik,/artist/alka-yagnik,0.0,Bhojpuri,2008-03-01,0.2,0.43,0.223,0.013,-5.802,0.0465,172.028,0,3,0.04,4,89,10036205,0,0,0,Sad
Ugle Suraj Mora Angana,Suman Kalyanpur,/artist/suman-kalyanpur,0.0,Bhojpuri,2008-03-12,0.43,0.854,0.261,0.062,-7.904,0.0619,150.018,1,1,0.009,4,73,2196899,0,0,0,Sad
Aayle Barati Ho,RAM LAUTAN VISHVAKARMA,/artist/ram-lautan-vishvakarma,0.0,Bhojpuri,2008-04-04,0.12,0.328,0.458,0.71,-11.455,0.0216,155.006,1,8,0.0778,4,56,7881387,0,0,0,Sad
O Gori Torimori,Manna Dey,/artist/manna-dey,0.0,Bhojpuri,2008-04-07,0.21,0.859,0.593,0.536,-2.431,0.0631,149.942,1,8,0.0442,4,43,7822932,0,0,0,Sad
More Honthwa Se Nathuniya,Asha Bhosle,/artist/asha-bhosle-1,0.0,Bhojpuri,2008-04-08,0.02,0.476,0.348,0.879,-8.997,0.099,174.038,0,8,0.06,4,25,8520753,0,0,0,Sad
Ram Lakhan Dono Bhaiya,Usha Mangeshkar|Alka Yagnik,/artist/usha-mangeshkar-2|/artist/alka-yagnik,0.0,Bhojpuri,2008-05-03,0.77,0.8,0.607,0.557,-2.588,0.0,171.877,1,0,0.1,4,48,10971009,0,0,0,Sad
Hamaar Piyawa,Asha Bhosle,/artist/asha-bhosle-1,0.0,Bhojpuri,2008-05-03,0.57,0.38,0.624,0.489,-3.827,0.07,172.032,0,5,0.0184,4,61,3839279,0,0,0,Energetic
Andheriya Hai Raat Sajan Rahio Ki Jaiho,Saira Bano Faizabadi,/artist/saira-bano-faizabadi-20,0.0,Bhojpuri,2008-05-12,0.55,0.55,0.659,0.393,-10.285,0.092,154.971,0,7,0.09,4,57,3508344,0,0,0,Sad
Maida Ke Loyiaa Ayisan,CHANDRAMANI MUKHERJEE,/artist/chandramani-mukherjee,0.0,Bhojpuri,2008-07-04,0.45,0.48,0.384,0.121,-5.628,0.098,149.849,1,7,0.02,4,54,2098974,0,0,0,Sad
Balam Be Sabra Khol Khol Dekhe,Razia Begum,/artist/razia-begum,0.0,Bhojpuri,2008-08-01,0.58,0.066,0.457,0.107,-2.077,0.06,149.957,0,7,0.07,4,92,7211777,0,0,0,Sad
Beg Latkake Chalti Bazar,Bharat Sharma Vyas,/artist/bharat-sharma-vyas,0.0,Bhojpuri,2008-08-01,0.41,0.349,0.472,0.708,-5.608,0.0393,174.982,0,4,0.002,4,66,6190562,0,0,0,Sad
Kehu Lootera Kehu Chor,Asha Bhosle,/artist/asha-bhosle-1,0.0,Bhojpuri,2008-09-03,0.04,0.892,0.383,0.592,-12.39,0.0442,175.055,1,2,0.023,4,28,7868870,0,0,0,Sad
Gavna Karval Ae Hari Ji,Bharat Sharma Vyas,/artist/bharat-sharma-vyas,0.0,Bhojpuri,2008-09-05,0.22,0.59,0.055,0.733,-2.278,0.021,173.009,1,7,0.073,4,88,2627211,0,0,0,Sad
Mora Rangeela Sajanwa,Asha Bhosle,/artist/asha-bhosle-1,0.0,Bhojpuri,2008-09-10,0.69,0.05,0.52,0.754,-11.43,0.05,154.048,1,8,0.0,4,36,1270601,0,0,0,Sad
Kuch Deja Nishani O Balma,Shama Bano,/artist/shama-bano,0.0,Bhojpuri,2008-10-01,0.16,0.03,0.071,0.021,-8.85,0.006,175.012,0,11,0.06,4,39,10595340,0,0,0,Sad
Daradiya Hai Saiyan Ji,Alka Yagnik,/artist/alka-yagnik,0.0,Bhojpuri,2008-10-02,0.66,0.488,0.625,0.358,-3.588,0.034,149.988,1,7,0.0834,4,50,8690468,0,0,0,Sad
Rampur Se Chakku,Dilraj Kaur,/artist/dilraj-kaur,0.0,Bhojpuri,2008-10-03,0.66,0.76,0.136,0.608,-10.38,0.0206,174.013,0,7,0.0133,4,90,9113292,0,0,0,Sad
Channa Gehu Ke Khetba,Aarti Mukherji|Suresh Wadkar,/artist/aarti-mukherji|/artist/suresh-wadkar,0.0,Bhojpuri,2008-10-04,0.43,0.95,0.744,0.952,-12.112,0.0,150.027,0,1,0.0336,4,54,616132,0,0,0,Sad
Kisan Aur Kaptan,Shankar Yadav,/artist/shankar-yadav,0.0,Bhojpuri,2008-11-05,0.15,0.19,0.034,0.046,-13.263,0.053,150.041,0,9,0.01,4,88,3517509,0,0,0,Sad
Aai Gayile Duara Kahaar,Dilraj Kaur,/artist/dilraj-kaur,0.0,Bhojpuri,2008-11-11,0.61,0.05,0.168,0.938,-5.156,0.01,173.978,1,10,0.09,4,87,9787933,0,0,0,Sad
Bit Jala Ratiya Suhani,Saira Bano Faizabadi,/artist/saira-bano-faizabadi-20,0.0,Bhojpuri,2008-11-11,0.7,0.652,0.881,0.152,-3.493,0.067,171.977,1,7,0.0102,4,32,9321491,0,0,0,Energetic
Rashik Bhramare,Asha Bhosle,/artist/asha-bhosle-1,0.0,Bhojpuri,2008-12-04,0.74,0.67,0.309,0.162,-5.07,0.052,149.97,1,7,0.045,4,80,4795314,0,0,0,Sad
Kekar Naiya Men Irchi Mirichia,VINDHYAVASINI DEVI,/artist/vindhyavasini-devi,0.0,Bhojpuri,2008-12-07,0.15,0.95,0.585,0.428,-4.726,0.1,173.999,0,9,0.0527,4,76,76577,0,0,0,Sad
Chambal Ki Sherni,DEENA NATH YADAV,/artist/deena-nath-yadav-1,0.0,Bhojpuri,2008-12-08,0.54,0.562,0.171,0.122,-3.056,0.03,155.038,0,11,0.0256,4,100,5902086,0,0,0,Sad
Nirmohi Daga Deke,Suman Kalyanpur,/artist/suman-kalyanpur,0.0,Bhojpuri,2008-12-10,0.94,0.44,0.372,0.939,-6.629,0.017,155.013,0,5,0.008,4,44,6223377,0,0,0,Sad
Chali Bhai Khetava Ki Aur,Aniruddha Prasad Singh,/artist/aniruddha-prasad-singh,0.0,Bhojpuri,2009-02-05,0.3,0.99,0.241,0.401,-9.393,0.0439,174.095,0,6,0.011,4,97,3381403,0,0,0,Sad
Barhein Baras Mein Raja Maange Gavanwa,Yasmin Faizabadi,/artist/yasmin-faizabadi,0.0,Bhojpuri,2009-02-07,0.14,0.77,0.742,0.288,-3.452,0.04,155.029,1,1,0.07,4,89,6264879,0,0,0,Energetic
Hamar Bail Gadi,Joginder Singh,/artist/joginder-singh,0.0,Bhojpuri,2009-03-03,0.11,0.26,0.875,0.161,-6.405,0.07,173.984,0,9,0.05,4,39,7502946,0,0,0,Energetic
O Pinjre Ke Tote Bata,Usha Mangeshkar,/artist/usha-mangeshkar-2,0.0,Bhojpuri,2009-03-04,0.14,0.432,0.075,0.862,-13.28,0.074,174.028,0,10,0.0548,4,52,8572305,0,0,0,Sad
Ankhiyan Se Ankhiyan,Suresh Wadkar|Udit Narayan,/artist/suresh-wadkar|/artist/udit-narayan,0.0,Bhojpuri,2009-03-05,0.61,0.108,0.924,0.224,-4.275,0.07,149.975,0,10,0.07,4,57,2447021,0,0,0,Energetic
Aise Chale Purva,Asha Bhosle,/artist/asha-bhosle-1,0.0,Bhojpuri,2009-03-07,0.99,0.085,0.705,0.618,-10.633,0.0436,150.023,1,1,0.041,4,56,6336838,0,0,0,Happy
Kanhwa Ke Tilak,Chandrani Mukherjee,/artist/chandrani-mukherjee,0.0,Bhojpuri,2009-03-09,0.67,0.8,0.978,0.944,-13.356,0.062,174.044,1,4,0.03,4,52,10495683,0,0,0,Happy
Hum Aaili Sarniya Tohar,Anuradha Paudwal|Sathi,/artist/anuradha-paudwal-2|/artist/sathi,0.0,Bhojpuri,2009-05-01,0.49,0.11,0.165,0.194,-12.857,0.07,150.089,0,1,0.0949,4,26,6950176,0,0,0,Sad
Satahi Ghorawa Suraj Dev,VINDHYAVASINI DEVI,/artist/vindhyavasini-devi,0.0,Bhojpuri,2009-08-01,0.98,0.86,0.397,0.601,-6.86,0.0091,174.054,1,9,0.04,4,55,10073665,0,0,0,Sad
Bola Bola Daibu Ki Jaibu Thana Mein,Saira Bano Faizabadi,/artist/saira-bano-faizabadi-20,0.0,Bhojpuri,2009-09-02,0.97,0.578,0.25,0.139,-12.326,0.078,173.982,1,7,0.06,4,27,7399311,0,0,0,Sad
Ek Te Chadhal Jawaniya,Asha Bhosle,/artist/asha-bhosle-1,0.0,Bhojpuri,2009-09-04,0.82,0.69,0.537,0.879,-11.337,0.028,172.137,0,9,0.0274,4,37,596736,0,0,0,Sad
Ego Chumma Tu De Da Udhaar,Dilraj Kaur|Qayum Ahmed,/artist/dilraj-kaur|/artist/qayum-ahmed,0.0,Bhojpuri,2009-09-05,0.22,0.279,0.429,0.505,-9.071,0.01,150.044,1,1,0.021,4,65,10119513,0,0,0,Sad
O Gujariya,SAYID KHAN,/artist/sayid-khan,0.0,Bhojpuri,2009-10-02,0.36,0.47,0.822,0.202,-12.444,0.03,157.045,0,4,0.04,4,65,2265896,0,0,0,Sad
Sainya Tohre Karan,Mahendra Kapoor,/artist/mahendra-kapoor,0.0,Bhojpuri,2009-10-02,0.2,0.74,0.073,0.09,-10.693,0.03,149.992,1,3,0.014,4,45,5599333,0,0,0,Sad
Ek Mutthi Kharai Ke Kaile Anokha Hai,Chandrani Mukherjee,/artist/chandrani-mukherjee,0.0,Bhojpuri,2009-10-05,0.89,0.33,0.445,0.83,-8.746,0.02,149.997,0,9,0.07,4,78,4987766,0,0,0,Sad
Sunil Ye Shivji,Usha Mangeshkar|Chorus,/artist/usha-mangeshkar-2|/artist/chorus,0.0,Bhojpuri,2010-01-02,0.62,0.563,0.063,0.265,-5.934,0.0022,175.055,0,1,0.09,4,91,4820177,0,0,0,Sad
Mahabharat Mein Karn Aur Karn Putra Kaushal Ki Jung,BIHARI KAVI|Sathi,/artist/bihari-kavi|/artist/sathi,0.0,Bhojpuri,2010-01-03,0.03,0.772,0.31,0.595,-11.991,0.0915,171.982,0,0,0.013,4,39,4409183,0,0,0,Sad
Mangiya Ke Senoor Jaral,CHANDRAMANI MUKHERJEE,/artist/chandramani-mukherjee,0.0,Bhojpuri,2010-01-12,0.95,0.322,0.465,0.812,-10.771,0.04,150.061,0,7,0.08,4,36,8599532,0,0,0,Sad
Saj Ke To Gaili Rama,Suman Kalyanpur,/artist/suman-kalyanpur,0.0,Bhojpuri,2010-01-12,0.91,0.98,0.983,0.702,-5.64,0.08,174.074,0,11,0.04,4,61,3192233,0,0,0,Energetic
Rasgulla Se Marke,Baleswar,/artist/baleswar-16,0.0,Bhojpuri,2010-02-01,0.39,0.303,0.412,0.744,-3.311,0.0663,149.966,0,3,0.05,4,53,6011268,0,0,0,Sad
Hum To Kishan Bhaiya,Mahendra Kapoor,/artist/mahendra-kapoor,0.0,Bhojpuri,2010-03-01,0.39,0.171,0.567,0.67,-2.92,0.08,174.954,1,1,0.09,4,46,9347648,0,0,0,Energetic
Ab To Lagat Mora Solvwa Saal,Suman Kalyanpur,/artist/suman-kalyanpur,0.0,Bhojpuri,2010-03-01,0.03,0.817,0.182,0.396,-7.492,0.08,173.995,0,5,0.0527,4,88,1541850,0,0,0,Sad
Bol Bol Babua Ji Bol,Anuradha Paudwal,/artist/anuradha-paudwal-2,0.0,Bhojpuri,2010-03-04,0.75,0.77,0.553,0.081,-6.677,0.0604,149.983,0,7,0.04,4,36,9481363,0,0,0,Sad
Sati Sukanya,Mahendra Kapoor|Usha Mangeshkar,/artist/mahendra-kapoor|/artist/usha-mangeshkar-2,0.0,Bhojpuri,2010-03-06,0.81,0.26,0.824,0.492,-12.398,0.076,174.039,0,6,0.053,4,87,8359309,0,0,0,Happy
Duara Laagal Bariyatiya,Kavita Krishnamurthy|Chandrani|Sathi,/artist/kavita-subramaniam|/artist/chandrani|/artist/sathi,0.0,Bhojpuri,2010-03-09,0.83,0.26,0.444,0.737,-4.307,0.005,153.058,1,10,0.09,4,93,5423629,0,0,0,Sad
Lagena No - No Meri Ho Matari Karade Gouna,MUNNI DEVI,/artist/munni-devi,0.0,Bhojpuri,2010-04-02,0.91,0.812,0.377,0.015,-8.829,0.024,172.044,0,7,0.08,4,96,9188084,0,0,0,Sad
Kavne Karanwa Bhauji Gharba Mein Bolvalu,Baleshwar|Monika|Sathi,/artist/baleshwar|/artist/monika|/artist/sathi,0.0,Bhojpuri,2010-04-03,0.15,0.4,0.209,0.439,-13.272,0.042,149.96,0,5,0.043,4,82,10217200,0,0,0,Sad
Tadap Tadap Jiyawa Dehiya Mein,Mohammed Rafi,/artist/mohammad-rafi,0.0,Bhojpuri,2010-05-04,0.46,0.95,0.839,0.799,-8.994,0.02,173.956,1,1,0.0579,4,40,9605588,0,0,0,Sad
Ratiya Ghusal Ghar Mein,Asha Bhosle,/artist/asha-bhosle-1,0.0,Bhojpuri,2010-05-11,0.33,0.433,0.832,0.264,-2.059,0.079,173.999,0,4,0.011,4,99,118882,0,0,0,Energetic
Nathuniye Pe Goli Maare,Dilraj Kaur,/artist/dilraj-kaur,0.0,Bhojpuri,2010-07-02,0.72,0.475,0.886,0.379,-12.537,0.0,147.804,0,3,0.0865,4,90,8977422,0,0,0,Happy
Akeli Dar Laage Raat Mori Amma,MUNNI DEVI,/artist/munni-devi,0.0,Bhojpuri,2010-07-07,0.72,0.24,0.432,0.803,-5.979,0.01,173.995,0,10,0.0786,4,85,5932117,0,0,0,Sad
Kitna Gayile Jail Khana,Dilraj Kaur,/artist/dilraj-kaur,0.0,Bhojpuri,2010-07-11,0.05,0.15,0.183,0.124,-13.805,0.0263,149.963,0,6,0.07,4,35,10040864,0,0,0,Sad
Aag Bam Bamak Bam,Kishore Kumar,/artist/kishore-kumar,0.0,Bhojpuri,2010-07-11,0.66,0.35,0.773,0.778,-13.513,0.0092,174.022,0,11,0.028,4,80,8843984,0,0,0,Happy
Bina Bagiya Ke Bhanwra,Baleswar,/artist/baleswar-16,0.0,Bhojpuri,2010-08-11,0.88,0.83,0.284,0.915,-13.218,0.0406,155.116,0,3,0.04,4,59,6945331,0,0,0,Sad
Kailai Yaar Goriya,Saira Bano Faizabadi,/artist/saira-bano-faizabadi-20,0.0,Bhojpuri,2010-08-12,0.16,0.719,0.479,0.707,-4.736,0.08,173.972,1,1,0.0938,4,40,3829279,0,0,0,Sad
Seeta Ke Sang Saheliyan,Sharda Sinha,/artist/sharda-sinha,0.0,Bhojpuri,2010-09-04,0.71,0.554,0.747,0.428,-13.685,0.0158,173.999,0,8,0.008,4,63,3248512,0,0,0,Happy
Dum Dadaka,Usha Mangeshkar,/artist/usha-mangeshkar-2,0.0,Bhojpuri,2010-10-04,0.1,0.924,0.971,0.263,-9.719,0.09,150.018,1,10,0.085,4,30,7555504,0,0,0,Energetic
Pawan Chalo Dhire,Razia Begum,/artist/razia-begum,0.0,Bhojpuri,2010-11-01,0.75,0.36,0.487,0.123,-9.947,0.03,173.937,0,0,0.04,4,76,5310066,0,0,0,Sad
Ae Jameen Gagan Ke Malik,Dilraj Kaur,/artist/dilraj-kaur,0.0,Bhojpuri,2010-12-02,0.47,0.415,0.031,0.29,-8.033,0.08,150.032,0,3,0.07,4,29,4344766,0,0,0,Sad
Chahe Aag Laago,Suresh Wadkar|Alka Yagnik,/artist/suresh-wadkar|/artist/alka-yagnik,0.0,Bhojpuri,2010-12-04,0.54,0.358,0.084,0.622,-13.372,0.0631,149.998,0,1,0.0967,4,38,5221253,0,0,0,Sad
Rajai Vina Retiya,Usha Mangeshkar,/artist/usha-mangeshkar-2,0.0,Bhojpuri,2010-12-10,0.04,0.511,0.782,0.782,-6.865,0.01,150.118,1,3,0.083,4,78,8650819,0,0,0,Happy
Naiya Bhanvar Mein Maiya,Ram Lautan Vishwakarma,/artist/ramlautan-vishwakarma-1,0.0,Bhojpuri,2011-01-02,0.47,0.699,0.334,0.991,-11.871,0.08,150.001,0,7,0.04,4,83,2447751,0,0,0,Sad
Sasura Se Aave Jaise Naee Dulhiniyaan,Bharat Sharma Vyas,/artist/bharat-sharma-vyas,0.0,Bhojpuri,2011-02-02,0.01,0.761,0.715,0.927,-5.994,0.053,174.023,0,10,0.02,4,78,2951184,0,0,0,Energetic
