song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream,instrumentalness,liveliness,valence,predicted_mood
Chhaila Rama Ratana,Subash Das,/artist/subash-das-1,0.0,Odia,2003-11-10,0.05,0.8,0.511,0.49,-11.685,0.05,175.225,0,5,0.08,4,72,1830034,0,0,0,Sad
Kala Srimukha Disiba,Subash Das,/artist/subash-das-1,0.0,Odia,2003-12-08,0.36,0.62,0.127,0.525,-6.28,0.073,174.99,1,7,0.0145,4,52,9146128,0,0,0,Sad
Howle Howle Kariba Prema,Santanu Mohapatra,/artist/santanu-mohapatra,0.0,Odia,2003-12-08,0.28,0.798,0.549,0.275,-8.458,0.042,174.033,1,8,0.0822,4,41,11077612,0,0,0,Sad
Udijae Pakhi,Ghanashyam Panda,/artist/ghanashyam-panda,0.0,Odia,2004-01-06,0.91,0.66,0.983,0.324,-7.326,0.052,174.084,0,5,0.03,4,55,6175971,0,0,0,Happy
Jagannath,Sujan,/artist/sujan,0.0,Odia,2004-01-10,0.35,0.77,0.305,0.396,-8.656,0.02,174.026,1,1,0.066,4,98,6493797,0,0,0,Sad
Puri Dhama Shreekhetra,Arun Ingle,/artist/arun-ingle,0.0,Odia,2004-02-01,0.58,0.487,0.48,0.333,-4.66,0.0964,176.016,0,10,0.0338,4,39,6754494,0,0,0,Sad
Kethi Jadi Mo Bapa,Swagtika Mohapatra,/artist/swagtika-mohapatra,0.0,Odia,2004-02-01,0.48,0.44,0.774,0.254,-5.536,0.084,173.881,0,10,0.062,4,42,7088723,0,0,0,Energetic
Nabaghana Barana,P. Susheela,/artist/p-suseela-2,0.0,Odia,2004-02-02,0.22,0.62,0.716,0.857,-12.874,0.0639,172.962,0,11,0.08,4,47,3167213,0,0,0,Energetic
Maa Tume Mamatara,Suresh Wadkar,/artist/suresh-wadkar,0.0,Odia,2004-02-11,0.28,0.704,0.764,0.467,-10.591,0.077,173.007,1,1,0.067,4,58,8129232,0,0,0,Energetic
E Milana Kahani Ama Jibanara,Kavita Krishnamurthy|Udit Narayan,/artist/kavita-subramaniam|/artist/udit-narayan,0.0,Odia,2004-03-01,0.74,0.52,0.896,0.996,-8.685,0.005,172.075,0,7,0.09,4,93,5871095,0,0,0,Happy
Mu Ta Purana Nachila Bali,Kavita Krishnamurthy,/artist/kavita-subramaniam,0.0,Odia,2004-03-01,0.36,0.7,0.113,0.501,-11.444,0.09,174.01,1,1,0.099,4,99,6644965,0,0,0,Sad
Tu Eka Niriha Phula,Suresh Wadkar,/artist/suresh-wadkar,0.0,Odia,2004-03-01,0.06,0.04,0.225,0.221,-5.327,0.066,173.998,1,4,0.01,4,98,8249642,0,0,0,Sad
Duniare Sabu Dine,Pranab Kishore Patnaik,/artist/pranab-kishore-patnaik,0.0,Odia,2004-03-03,0.04,0.865,0.39,0.966,-3.654,0.09,174.002,1,1,0.042,4,77,2347726,0,0,0,Sad
Goda Jod Ka,Anuradha Paudwal,/artist/anuradha-paudwal-2,0.0,Odia,2004-03-03,0.93,0.255,0.376,0.312,-8.18,0.0727,174.006,0,7,0.0011,4,69,2190645,0,0,0,Sad
Kahin Gale Shama Ghana,Chittaranjan Jena,/artist/chittaranjan-jena-13,0.0,Odia,2004-03-04,0.89,0.085,0.043,0.076,-11.416,0.0847,173.795,1,6,0.0021,4,95,4343246,0,0,0,Sad
Go Radhe Bansiti,Akshaya Mohanty,/artist/akshaya-mohanty,0.0,Odia,2004-03-07,0.58,0.387,0.523,0.906,-2.67,0.06,174.978,0,8,0.08,4,51,2176121,0,0,0,Sad
Bhasa Megha,Akshaya Mohanty,/artist/akshaya-mohanty,0.0,Odia,2004-03-11,0.53,0.98,0.18,0.443,-3.019,0.07,174.026,1,11,0.0059,4,62,10245783,0,0,0,Sad
Kalia Mo Dehe,Anuradha Paudwal,/artist/anuradha-paudwal-2,0.0,Odia,2004-04-02,0.08,0.35,0.464,0.26,-8.363,0.001,172.017,0,9,0.0708,4,48,9156621,0,0,0,Sad
Sabuthu Bhala,Sekhar Ghosh,/artist/sekhar-ghosh,0.0,Odia,2004-04-03,0.0,0.571,0.833,0.047,-13.837,0.05,173.998,0,5,0.0508,4,68,8313158,0,0,0,Happy
Mahu Machi Mahu Chahini,Pranab Kishore Patnaik,/artist/pranab-kishore-patnaik,0.0,Odia,2004-04-04,0.15,0.89,0.903,0.923,-2.521,0.0821,175.046,1,5,0.0616,4,90,4466187,0,0,0,Energetic
Tu Hun Jagannath,Vani Jairam,/artist/vani-jayaram,0.0,Odia,2004-04-08,0.32,0.13,0.992,0.232,-8.367,0.068,174.056,0,11,0.0213,4,47,740796,0,0,0,Energetic
Boiley Radhika Sunago Duti,Fakir Patnaik,/artist/fakir-patnaik-26,0.0,Odia,2004-04-09,0.15,0.584,0.504,0.169,-5.255,0.04,173.966,0,5,0.076,4,35,5783646,0,0,0,Sad
Chal Mani,Srikanta|Lopita Mishra,/artist/srikanta|/artist/lopita-mishra,0.0,Odia,2004-05-02,0.98,0.563,0.166,0.072,-2.895,0.058,174.031,1,5,0.1,4,85,11008151,0,0,0,Sad
Kalia Re Bada Gumana,Sekhar Ghosh,/artist/sekhar-ghosh,0.0,Odia,2004-05-06,0.83,0.35,0.116,0.157,-9.124,0.0567,173.985,1,7,0.028,4,50,766431,0,0,0,Sad
Om Namah Bhagabate,Sikandar Alam|Vani Jairam,/artist/sikandar-alam|/artist/vani-jayaram,0.0,Odia,2004-06-01,0.56,0.868,0.47,0.256,-2.629,0.0499,171.976,1,2,0.097,4,42,1548194,0,0,0,Sad
Tuma Gaan Mahu Machhi,Pranab Kishore Patnaik,/artist/pranab-kishore-patnaik,0.0,Odia,2004-06-01,0.5,0.39,0.445,0.176,-8.832,0.028,170.062,1,11,0.092,4,49,8995578,0,0,0,Sad
Aakuchi Bakuchi Kia,Prabhasini Rath,/artist/prabhasini-rath,0.0,Odia,2004-06-05,0.39,0.186,0.686,0.801,-7.728,0.013,174.0,1,1,0.0142,4,74,8874375,0,0,0,Sad
A Jibana Nuhe Mora,Sujan,/artist/sujan,0.0,Odia,2004-06-06,0.83,0.003,0.534,0.393,-11.34,0.065,173.999,1,0,0.0341,4,60,1518975,0,0,0,Happy
Shyamaku Juhara,Shyamamani Devi,/artist/shyamamani-devi-7,0.0,Odia,2004-07-04,0.72,0.99,0.92,0.093,-7.906,0.001,171.934,0,10,0.017,4,98,8225983,0,0,0,Happy
Keteje Deula Dekhichi,Swagtika Mohapatra,/artist/swagtika-mohapatra,0.0,Odia,2004-07-08,0.63,0.071,0.354,0.201,-4.208,0.0503,174.057,1,7,0.0987,4,44,8261052,0,0,0,Sad
Brundabane Banshi,Sikander Alam,/artist/sikander-alam,0.0,Odia,2004-07-09,0.22,0.948,0.556,0.424,-2.842,0.08,173.97,1,1,0.0882,4,78,1859719,0,0,0,Sad
Nadi Fere Sagaraku,Geeta Patnaik,/artist/geeta-patnaik,0.0,Odia,2004-07-09,0.48,0.82,0.172,0.899,-2.249,0.0923,174.013,1,5,0.06,4,55,7820707,0,0,0,Sad
Sakhi Go,Subash Das|Subhal Axmidash|Minati Bhanja|Nanda Nandan Satpathy,/artist/subash-das-1|/artist/subhal-axmidash|/artist/minati-bhanja|/artist/nanda-nandan-satpathy,0.0,Odia,2004-08-03,0.26,0.78,0.428,0.833,-11.025,0.0238,174.002,0,9,0.0384,4,68,2139777,0,0,0,Sad
Mahapuru Ho,Raghu Sahoo,/artist/raghu-sahoo,0.0,Odia,2004-08-04,0.73,0.085,0.408,0.741,-6.003,0.03,175.015,0,9,0.04,4,77,8731855,0,0,0,Sad
Kalia Tu Kapatia,Anuradha Paudwal,/artist/anuradha-paudwal-2,0.0,Odia,2004-08-05,0.3,0.72,0.983,0.581,-7.636,0.0273,175.0,1,1,0.0034,4,86,8570218,0,0,0,Energetic
Haire Mote,Sipra Basu|Chittaranjan Jena,/artist/sipra-basu|/artist/chittaranjan-jena-20,0.0,Odia,2004-08-06,0.11,0.982,0.243,0.137,-7.552,0.03,174.025,0,8,0.05,4,73,5393904,0,0,0,Sad
Mu Jebe Mantri Hebi,Akshaya Mohanty,/artist/akshaya-mohanty,0.0,Odia,2004-08-08,0.54,0.03,0.702,0.229,-4.522,0.064,173.968,1,7,0.0419,4,70,1471579,0,0,0,Energetic
Srikrushnanka Koli Khiya (Part 1),Bhimsen Satapathi|Baidyanath Gayak Ratna Sharma,/artist/bhimsen-satapathi-3|/artist/baidyanath-gayak-ratna-sarma,0.0,Odia,2004-08-09,0.61,0.68,0.926,0.312,-9.007,0.069,172.012,0,11,0.08,4,97,5510768,0,0,0,Happy
Govind Govind Gosain,Bhikari Bal,/artist/bhikari-bal-1,0.0,Odia,2004-09-02,0.59,0.495,0.327,0.557,-13.271,0.01,175.051,1,4,0.064,4,90,3039020,0,0,0,Sad
Kemiti Rahibi,Trupti Dash|Subas Dash|Subhalaxmi Dash,/artist/trupti-dash|/artist/subas-dash-1|/artist/subhalaxmi-dash,0.0,Odia,2004-09-02,0.9,0.84,0.016,0.83,-9.157,0.0836,172.083,0,9,0.034,4,82,5257401,0,0,0,Sad
Tu Mo Pani Jahaja,Pushpa Panda,/artist/pushpa-panda,0.0,Odia,2004-09-06,0.76,0.45,0.114,0.995,-13.695,0.01,173.974,0,10,0.0954,4,52,9908362,0,0,0,Sad
Mar Mar Goli Mar,Akshaya Mohanty|Bibhu Das,/artist/akshaya-mohanty|/artist/bibhu-das,0.0,Odia,2004-09-10,0.56,0.13,0.067,0.38,-7.33,0.064,174.976,1,1,0.0355,4,86,2780844,0,0,0,Sad
Bahuthara Pacharile Jie,Mina Mohanty|Snigdha Nayaik,/artist/mina-mohanty-1|/artist/snigdha-nayaik-1,0.0,Odia,2004-10-02,0.73,0.001,0.871,0.018,-3.94,0.043,174.982,1,1,0.07,4,59,9878783,0,0,0,Energetic
Guruji O Guruji,Anuradha Paudwal|Subhash Das|Raghu Pradhan,/artist/anuradha-paudwal-2|/artist/subhash-das|/artist/raghu-pradhan,0.0,Odia,2004-10-06,0.43,0.39,0.973,0.881,-10.279,0.0048,170.015,1,9,0.03,4,50,5245695,0,0,0,Sad
Sriramanka Charita Suna,S. Janaki|Swagatika Rath,/artist/s-janaki|/artist/swagatika-rath,0.0,Odia,2004-10-07,0.8,0.96,0.11,0.195,-12.968,0.05,172.047,0,5,0.0824,4,64,5633189,0,0,0,Sad
Chakadola Tuem,Sekhar Ghosh,/artist/sekhar-ghosh,0.0,Odia,2004-10-08,0.61,0.892,0.657,0.273,-2.24,0.01,174.026,0,10,0.02,4,94,4067252,0,0,0,Sad
Roshni Neli Jameikari,Mohd. Amjad,/artist/mohd-amjad,0.0,Odia,2004-10-08,0.39,0.747,0.565,0.647,-12.474,0.097,174.931,0,6,0.066,4,79,9288416,0,0,0,Sad
Hai Hony,Prafulla Kar|Vani Jairam,/artist/prafulla-kar|/artist/vani-jayaram,0.0,Odia,2004-10-09,0.34,0.126,0.573,0.894,-4.478,0.051,175.036,1,1,0.1,4,36,1558286,0,0,0,Sad
Mahabahu - Prafulla Kar,Prafulla Kar,/artist/prafulla-kar,0.0,Odia,2004-10-10,0.45,0.42,0.465,0.854,-8.967,0.0996,172.024,0,8,0.097,4,54,11280193,0,0,0,Sad
Baya Mana Michhe Ete Bandhu Chhu Asa,Mohammad Aziz,/artist/mohammad-aziz,0.0,Odia,2004-11-03,0.78,0.488,0.575,0.556,-3.654,0.07,174.975,1,0,0.0785,4,55,1249962,0,0,0,Energetic
Chandana Charchita Nila Kalebara,Nirmal Mishra,/artist/nirmal-mishra,0.0,Odia,2004-11-04,0.63,0.215,0.463,0.706,-3.593,0.092,173.958,0,9,0.02,4,66,2357468,0,0,0,Sad
Banya Sahajya Geet,Various Artist,/artist/various-artist,0.0,Odia,2004-11-04,0.4,0.82,0.572,0.765,-2.015,0.016,172.087,0,0,0.09,4,66,7459739,0,0,0,Sad
Tor Bina,Babu|Sasmita,/artist/babu|/artist/sasmita,0.0,Odia,2004-11-05,0.96,0.118,0.431,0.353,-5.898,0.032,171.928,1,0,0.1,4,60,9397782,0,0,0,Sad
Sephali Jaana Jhari,Vani Jairam,/artist/vani-jayaram,0.0,Odia,2004-11-12,0.02,0.78,0.659,0.148,-8.641,0.03,174.003,0,4,0.08,4,63,470142,0,0,0,Sad
Maa Nahin,Raghu Sahoo,/artist/raghu-sahoo,0.0,Odia,2004-12-01,0.67,0.133,0.517,0.859,-10.948,0.046,172.973,0,5,0.034,4,54,10813720,0,0,0,Sad
Kali Ma Ne Bali Maa,Kavita Krishnamurthy|Chorus,/artist/kavita-subramaniam|/artist/chorus,0.0,Odia,2004-12-05,0.66,0.437,0.343,0.577,-4.163,0.095,173.997,1,0,0.0499,4,77,4877244,0,0,0,Sad
Itikili Mitikili,Bhubaneswari Mishra,/artist/bhubaneswari-mishra,0.0,Odia,2004-12-11,0.78,0.496,0.38,0.491,-4.65,0.0113,173.993,1,7,0.0,4,61,6838136,0,0,0,Sad
Ahe Ramahari,Banikantha Nimai Charan Harichandan,/artist/banikantha-nimai-charan-harichandan,0.0,Odia,2005-01-03,0.41,0.386,0.091,0.38,-2.309,0.01,174.995,0,2,0.0199,4,80,3299369,0,0,0,Sad
Tike de,Priti Sagar,/artist/priti-sagar,0.0,Odia,2005-01-03,0.26,0.603,0.01,0.824,-11.349,0.0407,174.014,0,7,0.0148,4,45,7264384,0,0,0,Sad
Jajabara Mana Mora,Akshaya Mohanty|Trupti Das,/artist/akshaya-mohanty|/artist/trupti-das,0.0,Odia,2005-01-09,0.35,0.36,0.034,1.0,-6.159,0.027,173.953,1,6,0.0089,4,44,7518878,0,0,0,Sad
Kadachit Kalindi - Prafulla Kar,Prafulla Kar,/artist/prafulla-kar,0.0,Odia,2005-01-10,0.55,0.1,0.58,0.839,-4.798,0.038,172.059,1,1,0.0009,4,73,4262438,0,0,0,Sad
Tu Mora Swapanara,Mohammad Aziz,/artist/mohammad-aziz,0.0,Odia,2005-01-11,0.5,0.762,0.142,0.917,-5.199,0.057,173.955,0,2,0.013,4,66,1910549,0,0,0,Sad
A mahabharata kahani,Raghunath Panigrahi,/artist/raghunath-panigrahi,0.0,Odia,2005-01-12,0.11,0.991,0.465,0.788,-2.474,0.01,173.995,0,8,0.0093,4,56,208432,0,0,0,Sad
Tume Ago Pahanti,Pranab Kishore Patnaik,/artist/pranab-kishore-patnaik,0.0,Odia,2005-02-01,0.14,0.838,0.025,0.543,-8.013,0.07,173.035,0,0,0.03,4,66,5077005,0,0,0,Sad
Subha Lagane Bara Kale,Hrushi Meher|Manoj,/artist/hrushi-meher|/artist/manoj,0.0,Odia,2005-02-03,0.72,0.411,0.611,0.826,-10.126,0.0784,174.012,0,5,0.0617,4,79,3898903,0,0,0,Happy
Khabar Achchi,Kavita Krishnamurthy|Surjit Das,/artist/kavita-subramaniam|/artist/surjit-das,0.0,Odia,2005-02-06,0.78,0.704,0.28,0.286,-13.499,0.04,175.037,0,9,0.09,4,42,1124628,0,0,0,Sad
Nisabada Sarada Prate,sunanda patnaik,/artist/sunanda-patnaik,0.0,Odia,2005-02-10,0.72,0.272,0.994,0.085,-6.992,0.03,171.99,1,1,0.02,4,49,457266,0,0,0,Energetic
To Ratha Dandi,Naba Mahattam,/artist/naba-mahattam,0.0,Odia,2005-02-10,0.84,0.556,0.202,0.63,-12.94,0.0916,172.038,0,8,0.05,4,96,10130235,0,0,0,Sad
Hrudayara Sun Saan Ghare,Mohammed Aabid|Nandita Bhanja,/artist/mohammed-aabid|/artist/nandita-bhanja,0.0,Odia,2005-03-01,0.65,0.112,0.805,0.856,-7.889,0.07,174.086,1,11,0.058,4,61,3462588,0,0,0,Happy
Bhuli Nahin,Subhash Das,/artist/subhash-das,0.0,Odia,2005-03-08,0.73,0.897,0.071,0.76,-12.283,0.03,174.991,0,7,0.026,4,78,4844039,0,0,0,Sad
Chaka Akhiaku,Bandita Roy,/artist/bandita-roy,0.0,Odia,2005-04-01,0.15,0.99,0.075,0.162,-9.88,0.0859,172.07,0,9,0.068,4,93,662260,0,0,0,Sad
Seemahina Dariya,Pranab Kishore Patnaik,/artist/pranab-kishore-patnaik,0.0,Odia,2005-04-08,0.48,0.958,0.548,0.351,-10.958,0.006,172.001,0,6,0.0856,4,64,617052,0,0,0,Sad
Ja Ja Jare Nagara,S. Janaki,/artist/s-janaki,0.0,Odia,2005-04-09,0.52,0.966,0.009,0.546,-8.392,0.0505,174.005,0,5,0.016,4,93,1928860,0,0,0,Sad
Sei Neea Parideshe,Nirmal Mishra|Sikandar Alam,/artist/nirmal-mishra|/artist/sikandar-alam,0.0,Odia,2005-04-12,0.35,0.54,0.682,0.585,-13.706,0.031,173.092,1,5,0.0226,4,51,6925570,0,0,0,Sad
Pit Dengura Pit,mushir,/artist/mushir,0.0,Odia,2005-05-03,0.91,0.449,0.35,0.019,-4.092,0.0527,170.027,0,9,0.03,4,96,5668512,0,0,0,Sad
Na Jaa And Radhika,Raghunath Panigrahi,/artist/raghunath-panigrahi,0.0,Odia,2005-05-03,0.01,0.96,0.758,0.23,-5.319,0.064,174.066,0,4,0.06,4,80,2231268,0,0,0,Energetic
Utha Utha Maha,Prafulla Kar,/artist/prafulla-kar,0.0,Odia,2005-05-11,0.98,0.16,0.09,0.844,-9.89,0.0007,174.0,0,10,0.085,4,83,2039889,0,0,0,Sad
Chaka Akhi,Anuradha Paudwal,/artist/anuradha-paudwal-2,0.0,Odia,2005-06-04,0.79,0.15,0.924,0.341,-10.559,0.0694,174.002,0,11,0.051,4,97,3213426,0,0,0,Happy
Shyama Apabada Mote,Shyamamani Devi,/artist/shyamamani-devi-8,0.0,Odia,2005-06-04,0.03,0.613,0.043,0.173,-4.011,0.0603,174.955,0,0,0.0111,4,33,122768,0,0,0,Sad
Om Namah Bhagabate,Sikandar Alam|Vani Jairam,/artist/sikandar-alam|/artist/vani-jayaram,0.0,Odia,2005-06-06,0.89,0.793,0.705,0.616,-8.234,0.02,174.026,0,7,0.0769,4,56,1680398,0,0,0,Happy
E Jhilmil Jhilmil,Nirmal Mishra,/artist/nirmal-mishra,0.0,Odia,2005-07-02,0.19,0.435,0.755,0.646,-4.375,0.0177,173.991,0,5,0.0875,4,85,404098,0,0,0,Energetic
O Bhaina,Vani Jairam,/artist/vani-jayaram,0.0,Odia,2005-07-08,0.93,0.46,0.857,0.364,-3.767,0.08,175.017,1,0,0.042,4,28,6542171,0,0,0,Energetic
Darsana Delu,Sekhar Ghosh,/artist/sekhar-ghosh,0.0,Odia,2005-07-08,0.78,0.66,0.251,0.861,-13.401,0.082,172.013,1,11,0.01,4,87,3319828,0,0,0,Sad
Hayre Kanhu Paye Bandhu,Pranab Kishore Patnaik,/artist/pranab-kishore-patnaik,0.0,Odia,2005-07-09,0.7,0.98,0.163,0.463,-11.693,0.0387,174.987,1,7,0.0634,4,58,8523188,0,0,0,Sad
Kalia Re,Gopal Samantaray,/artist/gopal-samantaray-1,0.0,Odia,2005-07-10,0.34,0.77,0.128,0.837,-7.236,0.046,174.059,1,8,0.09,4,41,6088480,0,0,0,Sad
E Lina Tu Dine,Kudrat,/artist/kudrat,0.0,Odia,2005-07-11,0.79,0.24,0.049,0.152,-5.139,0.0372,173.898,0,1,0.09,4,68,5577826,0,0,0,Sad
Tate Kie Kala Banachari,S. Janaki,/artist/s-janaki,0.0,Odia,2005-07-12,0.51,0.94,0.068,0.483,-5.791,0.0522,174.01,0,1,0.0889,4,64,4257641,0,0,0,Sad
Kalia To Lagi Nupura Gadhili,Swagatika,/artist/swagatika,0.0,Odia,2005-09-01,0.26,0.36,0.308,0.527,-5.277,0.0317,175.985,0,11,0.05,4,80,6604646,0,0,0,Sad
Rupa Nai Kule Eka Chhota,Chandrani Mukherjee|Uttara Kelkar,/artist/chandrani-mukherjee|/artist/uttara-kelkar,0.0,Odia,2005-09-04,0.57,0.79,0.726,0.768,-6.439,0.078,173.029,0,4,0.0345,4,87,4018718,0,0,0,Happy
Garibaku Babu Daya,Anuradha Paudwal|Swagatika Rath,/artist/anuradha-paudwal-2|/artist/swagatika-rath,0.0,Odia,2005-09-05,0.05,0.24,0.887,0.288,-6.068,0.078,173.018,1,6,0.01,4,89,6417769,0,0,0,Energetic
Gotie Rajara,Baby Kum Kum|Pranab Kishore Patnaik,/artist/baby-kum-kum|/artist/pranab-kishore-patnaik,0.0,Odia,2005-09-12,0.56,0.21,0.455,0.302,-4.998,0.04,175.012,0,9,0.01,4,64,1731126,0,0,0,Sad
Dine Basei Nele Nagara,Hemanti Shukla,/artist/hemanti-shukla,0.0,Odia,2005-10-04,0.06,0.09,0.855,0.88,-13.382,0.027,174.011,0,10,0.0668,4,40,4992980,0,0,0,Sad
Olata Brukshe Kheluchhi,Akshaya Mohanty,/artist/akshaya-mohanty,0.0,Odia,2005-10-04,0.84,0.232,0.584,0.073,-2.771,0.047,173.998,0,7,0.03,4,68,3770075,0,0,0,Sad
Tuma Gaan Mahu Machhi,Pranab Kishore Patnaik,/artist/pranab-kishore-patnaik,0.0,Odia,2005-10-08,0.25,0.72,0.15,0.983,-12.78,0.093,174.009,0,1,0.07,4,97,10170700,0,0,0,Sad
Chaka Akhi,Akshaya Mohanty,/artist/akshaya-mohanty,0.0,Odia,2005-11-01,0.6,0.904,0.303,0.087,-9.135,0.06,175.01,1,1,0.056,4,39,5461268,0,0,0,Sad
Shree Radha Batuli,Banikantha Nimai Charan Harichandan,/artist/banikantha-nimai-charan-harichandan,0.0,Odia,2005-11-03,0.16,0.54,0.564,0.115,-4.93,0.0696,174.069,0,6,0.031,4,26,8938686,0,0,0,Energetic
Mu Ea Sahara Romeeo,Debasis Mahapatro|Chorus,/artist/debasis-mahapatro|/artist/chorus,0.0,Odia,2005-11-03,0.18,0.68,0.594,0.884,-7.428,0.084,173.999,0,10,0.013,4,76,8427168,0,0,0,Sad
Deba Deba Mahadeba,Debasis Mahapatro|Trupti Das|Chorus,/artist/debasis-mahapatro|/artist/trupti-das|/artist/chorus,0.0,Odia,2005-11-05,0.58,0.763,0.693,0.439,-8.611,0.0165,174.012,1,10,0.0631,4,63,3194083,0,0,0,Sad
Ki Heba Sua Posile,Banikantha Nimai Charan Harichandan,/artist/banikantha-nimai-charan-harichandan,0.0,Odia,2005-11-08,0.07,0.459,0.741,0.327,-5.972,0.07,172.991,0,8,0.0622,4,94,8004167,0,0,0,Energetic
Aa Mo Pakhakuaa,Geeta Das,/artist/geeta-das,0.0,Odia,2005-11-11,0.69,0.41,0.7,0.303,-3.011,0.099,174.03,1,8,0.02,4,41,9602186,0,0,0,Energetic
Tuma Gaan Mahu Machhi,Pranab Kishore Patnaik,/artist/pranab-kishore-patnaik,0.0,Odia,2005-11-12,0.48,0.928,0.124,0.791,-3.753,0.0643,174.0,1,0,0.058,4,45,2386928,0,0,0,Sad
Swapna Aneka,Trupti Dash|Subas Dash|Subhalaxmi Dash,/artist/trupti-dash|/artist/subas-dash-1|/artist/subhalaxmi-dash,0.0,Odia,2005-12-02,0.96,0.03,0.296,0.219,-11.591,0.075,173.01,0,2,0.0325,4,35,7462481,0,0,0,Sad
Jishura Nama,Geeta Das|Others,/artist/geeta-das|/artist/others,0.0,Odia,2005-12-04,0.31,0.77,0.412,0.911,-6.841,0.0125,169.952,1,8,0.04,4,51,6830377,0,0,0,Sad
Rati Je Khoje,Akshaya Mohanty|Trupti Das,/artist/akshaya-mohanty|/artist/trupti-das,0.0,Odia,2006-01-04,0.28,0.372,0.243,0.386,-4.525,0.015,173.974,1,7,0.0538,4,84,10963822,0,0,0,Sad
He He Miss,Mohammed Aabid,/artist/mohammed-aabid,0.0,Odia,2006-01-07,0.99,0.975,0.29,0.199,-4.805,0.081,174.024,1,1,0.067,4,84,2693554,0,0,0,Sad
Smruti Tora Pherey,Pranab Kishore Patnaik,/artist/pranab-kishore-patnaik,0.0,Odia,2006-01-08,0.34,0.741,0.805,0.464,-3.107,0.014,174.039,1,6,0.0452,4,46,11324724,0,0,0,Energetic
Mu Ta Manisha Marini,Sikandar Alam,/artist/sikandar-alam,0.0,Odia,2006-01-10,0.41,0.639,0.574,0.959,-2.503,0.0082,173.979,1,1,0.086,4,38,2363809,0,0,0,Sad
Kali Kali,Sankar Ghosh,/artist/sankar-ghosh,0.0,Odia,2006-02-03,1.0,0.47,0.821,0.896,-9.682,0.0591,173.99,0,10,0.077,4,79,3423554,0,0,0,Happy
Dharmara Punyara,Sekhar Ghosh,/artist/sekhar-ghosh,0.0,Odia,2006-02-08,0.04,0.46,0.774,0.197,-9.355,0.058,174.007,1,2,0.0016,4,60,7154485,0,0,0,Happy
He Bhagate,Anuradha Paudwal,/artist/anuradha-paudwal-2,0.0,Odia,2006-02-11,0.11,0.616,0.806,0.167,-2.22,0.0652,172.028,0,0,0.04,4,43,1741331,0,0,0,Energetic
Pada Prante Mote Rakha,Geeta Das,/artist/geeta-das,0.0,Odia,2006-02-12,0.51,0.01,0.791,0.078,-12.242,0.04,173.96,1,7,0.03,4,64,6340201,0,0,0,Energetic
Nila Chakre Bana,Prafulla Kar,/artist/prafulla-kar,0.0,Odia,2006-02-12,0.85,0.531,0.741,0.759,-3.566,0.0262,174.005,0,8,0.069,4,87,9589795,0,0,0,Happy
Raakhi Re Riakhi,Anuradha Paudwal,/artist/anuradha-paudwal-2,0.0,Odia,2006-03-02,0.36,0.417,0.035,0.963,-2.203,0.051,174.102,0,5,0.01,4,79,3572292,0,0,0,Sad
Nacha Nacha Sajani,Raghunath Panigrahi,/artist/raghunath-panigrahi,0.0,Odia,2006-03-02,0.35,0.582,0.64,0.466,-9.049,0.0396,174.029,1,0,0.1,4,67,8837860,0,0,0,Sad
Ghumura,Various Artist,/artist/various-artist,0.0,Odia,2006-03-04,0.5,0.45,0.573,0.809,-5.918,0.0803,173.963,1,5,0.0776,4,42,1197843,0,0,0,Energetic
Mori Jidoku Ma Lchha,Swagatika,/artist/swagatika,0.0,Odia,2006-03-07,0.34,0.872,0.456,0.436,-7.804,0.02,172.035,1,0,0.02,4,35,795475,0,0,0,Sad
Tuma Gaan Mahu Machhi,Pranab Kishore Patnaik,/artist/pranab-kishore-patnaik,0.0,Odia,2006-03-09,0.77,0.11,0.591,0.345,-4.773,0.001,172.018,1,1,0.01,4,33,3044494,0,0,0,Sad
Gory To Gaanre,Mohd. Sajid|Bikash Das|Sangeeta Mohapatra|Mohd. Abid|Gopi Patnayak|Nandita Bhanja,/artist/mohd-sajid-1|/artist/bikash-das|/artist/sangeeta-mohapatra|/artist/mohd-abid-1|/artist/gopi-patnayak|/artist/nandita-bhanja,0.0,Odia,2006-03-11,0.54,0.061,0.195,0.552,-11.743,0.014,174.028,1,5,0.016,4,92,548595,0,0,0,Sad
Kahide Sasanilo,Nirmal Mishra,/artist/nirmal-mishra,0.0,Odia,2006-04-03,0.39,0.46,0.939,0.746,-8.469,0.07,174.035,0,6,0.026,4,59,7917328,0,0,0,Happy
Ae Ae Ae Kuade,Geeta Rani Das|Prafulla Kar,/artist/geeta-rani-das|/artist/prafulla-kar,0.0,Odia,2006-04-03,0.42,0.62,0.129,0.667,-13.781,0.055,174.976,0,1,0.07,4,48,9483579,0,0,0,Sad
Chaka Nayanaku,Raghunath Panigrahi,/artist/raghunath-panigrahi,0.0,Odia,2006-04-10,0.37,0.788,0.603,0.275,-5.313,0.1,173.969,1,6,0.046,4,42,8640900,0,0,0,Energetic
Kanhi Se Ramya Nagari,Akshaya Mohanty,/artist/akshaya-mohanty,0.0,Odia,2006-05-11,0.66,0.833,0.054,0.57,-3.812,0.0013,173.9,0,0,0.093,4,92,7689570,0,0,0,Sad
