song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream,instrumentalness,liveliness,valence,predicted_mood
Dhundit Gau Mastit Raahu,Asha Bhosle|Mahendra Kapoor,/artist/asha-bhosle-1|/artist/mahendra-kapoor,0.0,Marathi,2006-02-03,0.15,0.5,0.019,0.678,-2.678,0.07,138.0,1,7,0.06,4,81,6375469,0,0,0,Sad
Ya Pandhriche Sukh,Kishori Amonkar,/artist/kishori-amonkar,0.0,Marathi,2006-02-03,0.74,0.32,0.721,0.215,-10.7,0.1,130.006,1,1,0.01,4,43,1118541,0,0,0,Happy
Tunjh Ni Manjh,Chandrakant Shinde,/artist/chandrakant-shinde,0.0,Marathi,2006-02-03,0.95,0.383,0.417,0.907,-11.927,0.03,148.0,1,7,0.084,4,72,4131919,0,0,0,Sad
Mee Avaguni,Suresh Wadkar|Uttara Kelkar,/artist/suresh-wadkar|/artist/uttara-kelkar,0.0,Marathi,2006-02-04,0.51,0.8,0.194,0.418,-4.356,0.0686,139.976,0,11,0.06,4,74,2597235,0,0,0,Sad
Bharud- Parmeshachi Gadi,Shahir Nivruti Pawar,/artist/shahir-nivruti-pawar,0.0,Marathi,2006-02-04,0.76,0.35,0.307,0.169,-11.786,0.02,138.001,1,1,0.054,4,31,1092331,0,0,0,Sad
Baila Majha Naand Panyacha,Shahir Sable,/artist/shahir-sable,0.0,Marathi,2006-02-05,0.87,0.03,0.436,0.363,-3.991,0.0611,145.004,0,10,0.061,4,38,4798131,0,0,0,Sad
Antichi Ghanti Vajavali,Anand Shinde,/artist/anand-shinde,0.0,Marathi,2006-02-05,0.04,0.07,0.411,0.669,-7.336,0.053,125.015,1,1,0.02,4,75,5876863,0,0,0,Sad
Deva Hanumanta Jhawa Pawa,Anuradha Paudwal,/artist/anuradha-paudwal-2,0.0,Marathi,2006-02-05,0.18,0.802,0.653,0.127,-8.098,0.0779,143.99,1,2,0.006,4,87,6799564,0,0,0,Sad
Jejuri Punyakshetra Part 2,Shahir Sable|Sulochana Chavan,/artist/shahir-sable|/artist/sulochana-chavan,0.0,Marathi,2006-02-06,0.96,0.99,0.766,0.456,-7.784,0.07,138.996,0,6,0.015,4,48,1705666,0,0,0,Happy
Aala Mazhaa Ho Shripati,Shri Rajaram Kruta,/artist/shri-rajaram-kruta,0.0,Marathi,2006-02-07,0.52,0.662,0.977,0.417,-2.764,0.013,148.004,1,9,0.0087,4,83,5153977,0,0,0,Energetic
Hridayi Preet Jagate,Asha Bhosle,/artist/asha-bhosle-1,0.0,Marathi,2006-02-07,0.11,0.705,0.58,0.2,-10.118,0.048,131.004,0,8,0.087,4,27,387852,0,0,0,Sad
God Gojari Laj Lajari,Usha Mangeshkar|Krishna Kalle,/artist/usha-mangeshkar-2|/artist/krishna-kalle,0.0,Marathi,2006-02-08,0.28,0.907,0.867,0.051,-6.917,0.047,139.988,1,6,0.062,4,48,1480768,0,0,0,Energetic
Ooie Sajan,Asha Bhosle,/artist/asha-bhosle-1,0.0,Marathi,2006-02-08,0.17,0.048,0.301,0.219,-13.133,0.0669,145.995,0,6,0.1,4,69,1730222,0,0,0,Sad
Gunsagar Gambhir,Viswanath Bagul,/artist/viswanath-bagul,0.0,Marathi,2006-02-09,0.97,0.972,0.816,0.874,-6.239,0.0676,145.998,1,8,0.0,4,48,10665888,0,0,0,Energetic
He Rashtra Devtanche,Rani Varma,/artist/rani-varma,0.0,Marathi,2006-02-10,0.24,0.22,0.45,0.688,-4.077,0.0088,138.006,0,0,0.0594,4,69,9287580,0,0,0,Sad
Jhunjur Munjur,Asha Bhosle,/artist/asha-bhosle-1,0.0,Marathi,2006-02-10,0.92,0.515,0.852,0.376,-11.439,0.092,137.975,0,6,0.07,4,80,8730698,0,0,0,Happy
Nashibachya Najuk Resha,Ravindra Sathe,/artist/ravindra-sathe,0.0,Marathi,2006-02-10,0.83,0.22,0.947,0.241,-7.941,0.0438,144.988,0,5,0.0497,4,78,6369963,0,0,0,Happy
Suryacha Prakash,Sandhya Rao,/artist/sandhya-rao,0.0,Marathi,2006-02-12,0.74,0.41,0.292,0.453,-13.457,0.096,154.995,0,11,0.06,4,38,1905729,0,0,0,Sad
Aana Kolhapuri Saaj,Usha Mangeshkar,/artist/usha-mangeshkar-2,0.0,Marathi,2006-02-12,0.65,0.779,0.467,0.612,-12.459,0.0159,146.011,1,1,0.06,4,29,2622892,0,0,0,Sad
Aaj Ya Ho Mahali Yajman,Sulochana Chavan,/artist/sulochana-chavan,0.0,Marathi,2006-03-01,0.97,0.91,0.663,0.793,-9.52,0.061,138.02,1,0,0.0592,4,50,9174632,0,0,0,Happy
Mirchi Baaich Lagin,Suryakant Shinde,/artist/suryakant-shinde,0.0,Marathi,2006-03-01,0.2,0.88,0.182,0.483,-8.215,0.06,139.982,0,6,0.0725,4,38,4829350,0,0,0,Sad
Raya Mala Pavsat Neu Naka,Pushpa Pagdhare,/artist/pushpa-pagdhare,0.0,Marathi,2006-03-01,0.52,0.23,0.026,0.532,-7.372,0.06,138.007,0,5,0.04,4,69,6717724,0,0,0,Sad
Jya Sukha Kaanara,Snehal Bhatkar,/artist/snehal-bhatkar,0.0,Marathi,2006-03-03,0.51,0.94,0.472,0.96,-11.951,0.0893,145.012,1,9,0.0362,4,64,3430799,0,0,0,Sad
Ya Topi Khali Dadalay Kay,Ravindra Sathe|Usha Mangeshkar|Dr. Sri Ram Lagoo,/artist/ravindra-sathe|/artist/usha-mangeshkar-2|/artist/dr-sri-ram-lagoo-1,0.0,Marathi,2006-03-04,0.11,0.864,0.503,0.76,-13.352,0.093,137.992,0,9,0.0043,4,76,5737880,0,0,0,Sad
Me Katyatoon Challoon Thakle,Lata Mangeshkar|Suresh Wadkar,/artist/lata-mangeshkar|/artist/suresh-wadkar,0.0,Marathi,2006-03-05,0.15,0.039,0.953,0.143,-8.231,0.1,137.796,1,5,0.023,4,56,11002235,0,0,0,Happy
Majhya Jatich Jatich,Anand Shinde,/artist/anand-shinde,0.0,Marathi,2006-03-06,0.25,0.972,0.974,0.643,-4.05,0.071,137.934,1,2,0.01,4,41,7341863,0,0,0,Energetic
Asa Vhanar Nahin,Shravan Yashwante|Chorus,/artist/shravan-yashwante|/artist/chorus,0.0,Marathi,2006-03-07,0.38,0.0,0.046,0.177,-4.14,0.0183,134.995,1,9,0.07,4,29,1326234,0,0,0,Sad
Gaulan Hovuniya,Bhargavram Achrekar,/artist/bhargavram-achrekar,0.0,Marathi,2006-03-07,0.15,0.69,0.646,0.51,-5.048,0.0408,139.998,1,7,0.06,4,53,7006374,0,0,0,Sad
Prabhu Somanatha,Asha Bhosle,/artist/asha-bhosle-1,0.0,Marathi,2006-03-08,0.94,0.77,0.318,0.067,-9.737,0.08,128.545,0,11,0.0281,4,25,442166,0,0,0,Sad
Lagin Apulya Gomuchi,Roshan Satarkar rukmini,/artist/roshan-satarkar-rukmini,0.0,Marathi,2006-03-08,0.1,0.48,0.479,0.314,-2.326,0.057,144.968,0,6,0.051,4,89,2437629,0,0,0,Sad
Bhaandnachi Taar Chedte,Shyam Chandanshive,/artist/shyam-chandanshive,0.0,Marathi,2006-03-10,0.98,0.69,0.351,0.435,-6.368,0.09,141.994,1,1,0.0,4,83,10235498,0,0,0,Sad
Samadhi Sadhan,Sudhir Phadke,/artist/sudhir-phadke,0.0,Marathi,2006-03-11,0.44,0.672,0.53,0.966,-11.178,0.02,143.994,0,11,0.0481,4,71,8281541,0,0,0,Sad
Tumhi Mala Hasta,Suresh Wadkar,/artist/suresh-wadkar,0.0,Marathi,2006-04-01,0.41,0.97,0.825,0.695,-11.953,0.039,148.013,0,4,0.038,4,78,7525474,0,0,0,Happy
Dhundi Kalyana,Sudhir Phadke|Asha Bhosle,/artist/sudhir-phadke|/artist/asha-bhosle-1,0.0,Marathi,2006-04-01,0.89,0.154,0.725,0.39,-6.535,0.098,132.022,0,6,0.0907,4,29,1765871,0,0,0,Energetic
Aaj Preetila Pankh He,Asha Bhosle|Sudhir Phadle,/artist/asha-bhosle-1|/artist/sudhir-phadle-40,0.0,Marathi,2006-04-03,0.61,0.74,0.39,0.819,-12.874,0.0034,140.017,0,11,0.0931,4,40,2310140,0,0,0,Sad
Haatcha Sodun,Sudhir Phadle,/artist/sudhir-phadle-11,0.0,Marathi,2006-04-03,0.09,0.3,0.549,0.823,-13.501,0.06,144.005,0,9,0.068,4,93,10378480,0,0,0,Sad
Devkicha Tanha,Mohammed Salamat,/artist/mohammed-salamat,0.0,Marathi,2006-04-03,0.87,0.27,0.197,0.607,-11.292,0.09,143.995,1,9,0.093,4,29,4117416,0,0,0,Sad
Ugaada Daar Gharache,Arun Date,/artist/arun-date,0.0,Marathi,2006-04-04,0.6,0.99,0.172,0.279,-11.057,0.06,143.99,1,7,0.0403,4,67,7352646,0,0,0,Sad
Aaj Aamhi Namila,Ghogad Fem|Pawar Sobat|Shakuntala,/artist/ghogad-fem|/artist/pawar-sobat|/artist/shakuntala,0.0,Marathi,2006-04-05,0.39,0.35,0.977,0.895,-12.753,0.041,144.99,1,0,0.03,4,45,10058731,0,0,0,Energetic
Divas Ugavuni Kiti Varaala,Ravindra Sathe,/artist/ravindra-sathe,0.0,Marathi,2006-04-05,0.45,0.55,0.568,0.796,-2.739,0.0033,144.997,0,11,0.08,4,51,5049509,0,0,0,Sad
Pahatchya Paramandi Majha Kombda Ghali Saad,Malti Gujar|Padamakar Deshpande|Pradnya Khandekar,/artist/malti-gujar|/artist/padamakar-deshpande|/artist/pradnya-khandekar,0.0,Marathi,2006-04-05,0.24,0.848,0.29,0.19,-3.178,0.047,137.98,0,5,0.038,4,48,3482144,0,0,0,Sad
Tujhi Ti Sakhi Susheela,Anand Shinde,/artist/anand-shinde,0.0,Marathi,2006-04-05,0.25,0.98,0.327,0.953,-13.609,0.08,142.003,1,2,0.033,4,58,6085685,0,0,0,Sad
Shambho Shankara Karunakara,Anuradha Paudwal,/artist/anuradha-paudwal-2,0.0,Marathi,2006-04-06,0.15,0.641,0.344,0.064,-4.513,0.015,138.001,0,11,0.05,4,99,8261588,0,0,0,Sad
Hechi Dan Dega Deva,Pandit jitendra Abhisheki,/artist/pandit-jitendra-abhisheki-1,0.0,Marathi,2006-04-06,0.21,0.45,0.637,0.008,-2.052,0.099,136.012,1,9,0.04,4,44,5228701,0,0,0,Energetic
Yuge Atthavis,Jaywant Kulkarni|Sharad Jambhekar|Uttara Kelkar,/artist/jaywant-kukarni|/artist/sharad-jambhekar|/artist/uttara-kelkar,0.0,Marathi,2006-04-09,0.31,0.38,0.275,0.624,-13.881,0.0195,145.01,1,7,0.0827,4,27,2127138,0,0,0,Sad
Kaalya Aaichi Lekar Aamhi,Shahir Nivruti Pawar|Chorus,/artist/shahir-nivruti-pawar|/artist/chorus,0.0,Marathi,2006-04-09,0.79,0.5,0.309,0.693,-4.273,0.0695,148.025,1,11,0.063,4,69,2383164,0,0,0,Sad
Bhima Ujalalas,Krishna Shinde|Chorus,/artist/krishna-shinde|/artist/chorus,0.0,Marathi,2006-04-10,0.26,0.89,0.486,0.952,-8.376,0.061,137.994,0,8,0.01,4,38,5302099,0,0,0,Sad
Gourihara Dinanatha,Sudhir Phadke,/artist/sudhir-phadke,0.0,Marathi,2006-04-10,0.96,0.968,0.238,0.675,-2.069,0.0287,146.021,1,1,0.06,4,97,6578025,0,0,0,Sad
Ho Chala Jaiyo,Suresh Wadkar,/artist/suresh-wadkar,0.0,Marathi,2006-04-11,0.19,0.68,0.268,0.306,-10.274,0.035,148.003,0,1,0.0013,4,92,11224915,0,0,0,Sad
Kapaad Purnea Cholia,Usha Mangeshkar,/artist/usha-mangeshkar-2,0.0,Marathi,2006-04-11,0.36,0.364,0.442,0.293,-7.635,0.0792,140.051,1,1,0.05,4,90,4546710,0,0,0,Sad
Majhi Ekvira Aay,Vitthal Hedukar,/artist/vitthal-hedukar,0.0,Marathi,2006-04-12,0.6,0.57,0.09,0.82,-8.528,0.06,137.98,0,11,0.0951,4,44,2438344,0,0,0,Sad
Te Bandh Chandanyache,Anuradha Paudwal,/artist/anuradha-paudwal-2,0.0,Marathi,2006-04-12,0.31,0.2,0.795,0.624,-9.595,0.0428,154.995,1,9,0.032,4,48,8491961,0,0,0,Sad
Nabh Utaru Aala,Asha Bhosle,/artist/asha-bhosle-1,0.0,Marathi,2006-04-12,0.53,0.97,0.657,0.088,-12.565,0.06,135.999,1,9,0.001,4,84,1703410,0,0,0,Happy
Jaanar Too Hotis Tar,Sudhir Phadke,/artist/sudhir-phadke,0.0,Marathi,2006-05-01,0.7,0.683,0.216,0.915,-2.826,0.08,143.997,1,7,0.0466,4,86,9681862,0,0,0,Sad
Hawas Maj Tu,Asha Bhosle,/artist/asha-bhosle-1,0.0,Marathi,2006-05-01,0.61,0.2,0.468,0.717,-13.966,0.1,144.999,1,0,0.08,4,99,7968479,0,0,0,Sad
Tari Tari Re Ramraya,Khan Sahib Ustad Abdul Karim Khan,/artist/khan-sahib-ustad-abdul-karim-khan-4,0.0,Marathi,2006-05-02,0.42,0.042,0.144,0.309,-5.441,0.0431,138.005,1,1,0.0782,4,40,5599524,0,0,0,Sad
Paravashta Paash Daive,Master Dinanath Mangeshkar,/artist/master-dinanath-mangeshkar,0.0,Marathi,2006-05-03,0.3,0.64,0.671,0.882,-11.066,0.09,140.026,1,1,0.02,4,31,1748,0,0,0,Sad
Vithoo Maza Lekurwala,Asha Bhosle,/artist/asha-bhosle-1,0.0,Marathi,2006-05-08,0.83,0.692,0.643,0.824,-7.612,0.064,137.954,0,11,0.01,4,45,3746953,0,0,0,Happy
Love Mhanje Prem,Vinay Mandke|Kavita Krishnamurthy,/artist/vinay-mandke|/artist/kavita-subramaniam,0.0,Marathi,2006-05-08,0.21,0.917,0.549,0.084,-7.187,0.0453,140.006,0,11,0.02,4,76,2702651,0,0,0,Sad
Kitne Warishan Lai Warshan-Bhatak Bhaani,Asha Bhosle,/artist/asha-bhosle-1,0.0,Marathi,2006-05-09,0.76,0.58,0.048,0.183,-13.189,0.037,142.003,1,0,0.095,4,36,3092676,0,0,0,Sad
Bholya Majhya Lekarala Deva Sukhi Thev,Rajni Karkare,/artist/rajni-karkare,0.0,Marathi,2006-05-09,0.56,0.7,0.694,0.666,-12.904,0.05,142.015,1,0,0.0074,4,26,2132212,0,0,0,Sad
Vimal Adhari Nikat Moha,Nilakshi Juvekar|Ramdas Kamat,/artist/nilakshi-juvekar|/artist/ramdas-kamat,0.0,Marathi,2006-05-09,0.94,0.845,0.812,0.002,-4.669,0.05,127.952,1,11,0.054,4,95,9498930,0,0,0,Happy
Herala Ga Herala Ga,Asha Bhosle,/artist/asha-bhosle-1,0.0,Marathi,2006-05-09,0.59,0.65,0.505,0.772,-5.013,0.06,127.956,1,9,0.09,4,85,6453427,0,0,0,Happy
Paavsaat Nahati,Asha Bhosle|Sudhir Phadke,/artist/asha-bhosle-1|/artist/sudhir-phadke,0.0,Marathi,2006-05-10,0.63,0.076,0.938,0.094,-8.773,0.056,143.018,1,7,0.06,4,88,8766540,0,0,0,Happy
Lagin Chitthyachi Tumhala Ghai,Uttara Kelkar,/artist/uttara-kelkar,0.0,Marathi,2006-05-11,0.42,0.018,0.572,0.664,-11.791,0.06,144.987,0,5,0.03,4,42,53054,0,0,0,Sad
Bhav Tethe Dev,Manna Dey,/artist/manna-dey,0.0,Marathi,2006-05-11,0.2,0.89,0.786,0.218,-7.878,0.09,134.983,1,1,0.0047,4,82,10826429,0,0,0,Happy
Pavan Jhali Chandrabhaga,Shahir Sable,/artist/shahir-sable,0.0,Marathi,2006-05-11,0.74,0.41,0.714,0.633,-7.957,0.0426,147.985,1,9,0.0005,4,72,5248912,0,0,0,Happy
Aai Mala Nesav Shalu Nava,Sulochana Chavan,/artist/sulochana-chavan,0.0,Marathi,2006-05-12,0.24,0.244,0.661,0.734,-13.893,0.0859,138.001,0,4,0.0321,4,93,9580543,0,0,0,Happy
Mala Ishqachi Ingali Dasali,Usha Mangeshkar,/artist/usha-mangeshkar-2,0.0,Marathi,2006-06-01,0.56,0.66,0.472,0.902,-8.032,0.0949,139.976,1,7,0.08,4,75,2047033,0,0,0,Sad
Mangala Gavar,Hemlata Shah|Uttara Kelkar,/artist/hemlata-shah|/artist/uttara-kelkar,0.0,Marathi,2006-06-02,0.3,0.86,0.399,0.761,-3.853,0.094,138.267,0,10,0.014,4,81,7720542,0,0,0,Sad
Vidhyechya Deva,Uday Upadhyay,/artist/uday-upadhyay,0.0,Marathi,2006-06-02,0.15,0.9,0.995,0.549,-2.553,0.02,143.001,1,0,0.027,4,37,11047788,0,0,0,Energetic
Runu Junu Runu Junu Re Bhramara,Lata Mangeshkar,/artist/lata-mangeshkar,0.0,Marathi,2006-06-02,0.97,0.087,0.538,0.78,-8.215,0.0199,135.003,1,10,0.094,4,58,4009676,0,0,0,Happy
Ka Re Durawa Ka Re Abola,Asha Bhosle,/artist/asha-bhosle-1,0.0,Marathi,2006-06-03,0.12,0.754,0.151,0.775,-4.354,0.017,127.995,0,5,0.07,4,27,78502,0,0,0,Sad
Ekvira Aay Majhi Dongaravali,Shakti Kumar,/artist/shakti-kumar,0.0,Marathi,2006-06-04,0.09,0.127,0.541,0.13,-10.954,0.027,137.993,1,9,0.071,4,53,36773,0,0,0,Sad
Kolivaryat,Sulochana Chavan,/artist/sulochana-chavan,0.0,Marathi,2006-06-05,0.15,0.425,0.685,0.53,-3.422,0.05,147.009,1,9,0.0049,4,65,5463309,0,0,0,Energetic
Dhundit Gau Mastit Raahu,Asha Bhosle|Mahendra Kapoor,/artist/asha-bhosle-1|/artist/mahendra-kapoor,0.0,Marathi,2006-06-10,0.82,0.46,0.057,0.275,-4.632,0.0545,127.913,0,5,0.08,4,65,10057012,0,0,0,Sad
Ramya Hi Swargahuni Lanka,Pandit Bhimsen Joshi,/artist/pandit-bhimsen-joshi-1,0.0,Marathi,2006-06-12,0.83,0.762,0.629,0.148,-10.562,0.074,135.984,0,6,0.061,4,91,4658943,0,0,0,Happy
Vitthal Majha Bhau Ga- Ovi,Pradnya Khandekar|Malti Gujar,/artist/pradnya-khandekar|/artist/malti-gujar,0.0,Marathi,2006-06-12,0.83,0.72,0.932,0.314,-8.965,0.0421,138.019,1,4,0.078,4,52,7360649,0,0,0,Happy
Pyalyat Budali Duniya,Asha Bhosle,/artist/asha-bhosle-1,0.0,Marathi,2006-07-01,0.3,0.53,0.724,0.887,-13.048,0.092,148.025,1,1,0.05,4,32,5986610,0,0,0,Energetic
Kar Ha Kari,Dr. Vasantrao Deshpande,/artist/dr-vasantrao-deshpande-1,0.0,Marathi,2006-07-01,0.66,0.48,0.882,0.265,-6.075,0.06,137.981,0,11,0.05,4,54,3938105,0,0,0,Energetic
Aala Discocha Zamana Aala,Anand Shinde,/artist/anand-shinde,0.0,Marathi,2006-07-01,0.39,0.304,0.725,0.309,-3.706,0.06,140.013,1,5,0.0199,4,30,5613845,0,0,0,Energetic
Raatra Kali Ghagar Kaali,Govind Powle|Prabhakar Nagvekar,/artist/govind-powle|/artist/prabhakar-nagvekar,0.0,Marathi,2006-07-02,0.49,0.506,0.283,0.099,-8.293,0.056,127.99,0,7,0.074,4,79,6424789,0,0,0,Sad
Paahu De Paahu De,Ravindra Sathe|Uttara Kelkar,/artist/ravindra-sathe|/artist/uttara-kelkar,0.0,Marathi,2006-07-02,0.6,0.59,0.509,0.375,-10.052,0.0012,145.01,1,2,0.023,4,51,4838283,0,0,0,Sad
Uth Uth Pandharinatha,Sudhir Phadle,/artist/sudhir-phadle-1,0.0,Marathi,2006-07-02,0.84,0.63,0.597,0.964,-7.776,0.03,131.983,1,0,0.092,4,60,4857308,0,0,0,Happy
Jai Jai Khanderaya,Asha Bhosle,/artist/asha-bhosle-1,0.0,Marathi,2006-07-03,0.86,0.637,0.178,0.246,-2.838,0.04,145.987,1,8,0.0954,4,96,6113876,0,0,0,Sad
Me Ho Ishkachi Kadkad Bijali,Asha Bhosle,/artist/asha-bhosle-1,0.0,Marathi,2006-07-03,0.04,0.92,0.311,0.078,-9.221,0.01,145.014,0,6,0.027,4,55,7435861,0,0,0,Sad
Are Mi Hridayacha Aaj Sari,Ranjana Joglekar,/artist/ranjana-joglekar,0.0,Marathi,2006-07-04,0.44,0.313,0.341,0.812,-10.54,0.092,136.023,0,5,0.0982,4,53,853918,0,0,0,Sad
Navra Majha Havra,Pralhad Shinde,/artist/pralhad-shinde-1,0.0,Marathi,2006-07-06,0.88,0.69,0.78,0.784,-6.777,0.03,145.006,1,0,0.0291,4,39,742354,0,0,0,Energetic
Bala Tujhyach Sathi - Part - 1,Anuradha Paudwal,/artist/anuradha-paudwal-2,0.0,Marathi,2006-07-06,0.95,0.418,0.461,0.234,-7.99,0.01,145.979,1,0,0.002,4,44,11324968,0,0,0,Sad
Malachya Malyamadhi,Lata Mangeshkar,/artist/lata-mangeshkar,0.0,Marathi,2006-07-06,0.03,0.53,0.523,0.879,-10.62,0.087,136.933,0,11,0.035,4,77,2251806,0,0,0,Happy
Uth Vithala Re Deva,Deepak Narayangaonkar,/artist/deepak-narayangaonkar,0.0,Marathi,2006-07-07,0.18,0.863,0.346,0.528,-11.406,0.0847,136.007,0,6,0.031,4,72,6835587,0,0,0,Sad
Murlidhar Shyam,Prasad Sawkar,/artist/prasad-sawkar,0.0,Marathi,2006-07-07,0.95,0.503,0.239,0.294,-3.141,0.0938,132.999,1,2,0.0,4,78,10923388,0,0,0,Sad
Assa Mala Patayach Naay,Shahir Nivruti Pawar|Shakuntala,/artist/shahir-nivruti-pawar|/artist/shakuntala,0.0,Marathi,2006-07-07,0.5,0.22,0.49,0.611,-2.743,0.04,136.002,0,11,0.06,4,82,3829047,0,0,0,Sad
Majhya Ghardhanyachi Reet,Shantabai Bhosle,/artist/shantabai-bhosle,0.0,Marathi,2006-07-08,0.45,0.57,0.293,0.596,-3.181,0.006,137.994,1,9,0.0015,4,67,2812450,0,0,0,Sad
Rusav Sodon Sajani,Suresh Wadkar|Usha Mangeshkar,/artist/suresh-wadkar|/artist/usha-mangeshkar-2,0.0,Marathi,2006-07-09,0.82,0.36,0.074,0.988,-4.925,0.1,146.022,1,7,0.09,4,41,346391,0,0,0,Sad
Dono Pinpal Shejari,Aparna Mayekar,/artist/aparna-mayekar,0.0,Marathi,2006-07-10,0.15,0.237,0.816,0.687,-6.028,0.0642,154.996,1,2,0.083,4,65,6705947,0,0,0,Energetic
Kadhuya Calendar,Milind Shinde,/artist/milind-shinde,0.0,Marathi,2006-07-10,0.33,0.06,0.486,0.869,-5.796,0.094,133.273,1,2,0.034,4,56,8259918,0,0,0,Sad
Shendurlal Chadhayo,Ajit Kadkade,/artist/ajit-kadkade,0.0,Marathi,2006-07-11,0.91,0.97,0.041,0.31,-13.918,0.074,152.031,0,0,0.0425,4,94,7835905,0,0,0,Sad
Shershak Sangeet,Arun Paudwal,/artist/arun-paudwal-1,0.0,Marathi,2006-07-11,0.08,0.779,0.586,0.5,-7.61,0.06,141.991,1,7,0.0022,4,28,5334307,0,0,0,Sad
Aapan Sare Ithech Rahu,Adinath Mangeshkar|Baijnath Mangeshkar|Rachana Khadikar,/artist/adinath-mangeshkar|/artist/baijnath-mangeshkar|/artist/rachana-khadikar,0.0,Marathi,2006-07-12,0.03,0.658,0.476,0.19,-13.469,0.053,138.014,1,0,0.08,4,60,534168,0,0,0,Sad
Jatay Gomu Go Bandarala,Navnaath Bhoir|Chorus,/artist/navnaath-bhoir|/artist/chorus,0.0,Marathi,2006-07-12,0.18,0.78,0.324,0.392,-13.158,0.01,136.003,0,6,0.0336,4,82,8836493,0,0,0,Sad
Pivli Pivli Halad,Anuradha Marathe|Chandna Dixit|Mukund Fansalkar Ani,/artist/anuradha-marathe|/artist/chandna-dixit|/artist/mukund-fansalkar-ani,0.0,Marathi,2006-07-12,0.6,0.29,0.964,0.526,-11.714,0.02,138.004,0,10,0.0842,4,42,166181,0,0,0,Happy
Manasicha Chitrakar To,Pt. Hridaynath Mangeshkar,/artist/pt-hridaynath-mangeshkar-1,0.0,Marathi,2006-07-12,0.75,0.429,0.864,0.255,-9.811,0.0291,137.997,1,6,0.03,4,43,719187,0,0,0,Happy
Tujhya Usala Lagal Kolhaga,Sulochana Chavan,/artist/sulochana-chavan,0.0,Marathi,2006-08-01,0.87,0.808,0.194,0.872,-8.329,0.07,139.969,1,0,0.09,4,94,90438,0,0,0,Sad
Bablyane Beblyavar,Ravindra Sathe,/artist/ravindra-sathe,0.0,Marathi,2006-08-01,0.72,0.41,0.788,0.902,-5.489,0.088,150.046,1,0,0.019,4,97,7005516,0,0,0,Happy
Are He Dukhi Jeeva,Mohammed Rafi,/artist/mohammad-rafi,0.0,Marathi,2006-08-01,0.44,0.851,0.586,0.494,-11.064,0.088,139.998,1,7,0.057,4,96,8261320,0,0,0,Sad
Majhiya Nayananchya Kondani,Lata Mangeshkar,/artist/lata-mangeshkar,0.0,Marathi,2006-08-03,0.73,0.7,0.643,0.894,-12.678,0.06,138.012,1,10,0.01,4,100,738279,0,0,0,Happy
Jhalet Hali Gallo Galli Naqali Nandalal,Shahir Nivruti Pawar|Chorus,/artist/shahir-nivruti-pawar|/artist/chorus,0.0,Marathi,2006-08-03,0.11,0.49,0.566,0.8,-10.555,0.097,145.998,0,6,0.003,4,78,893415,0,0,0,Sad
Ya Jagaat Naahi Amar Kuni-V D Joglekar,Prabhakar Karekar,/artist/prabhakar-karekar,0.0,Marathi,2006-08-04,0.91,0.74,0.659,0.454,-5.741,0.005,137.005,0,1,0.071,4,88,10892116,0,0,0,Happy
Disashi Too Navtaruni Kashmiri,Mahendra Kapoor,/artist/mahendra-kapoor,0.0,Marathi,2006-08-04,0.51,0.93,0.467,0.378,-12.977,0.044,138.923,0,11,0.1,4,56,7525239,0,0,0,Sad
Ayushya Ase He,Sudesh Bhonsle|Maya Jadhav|Shahaji Kale,/artist/sudesh-bhonsle|/artist/maya-jadhav|/artist/shahaji-kale,0.0,Marathi,2006-08-04,0.68,0.228,0.667,0.287,-2.796,0.08,144.992,0,11,0.065,4,82,4112897,0,0,0,Energetic
Levu Kashi Valkala,Asha Khadilkar,/artist/asha-khadilkar,0.0,Marathi,2006-08-05,0.73,0.501,0.866,0.677,-13.668,0.034,138.491,0,2,0.0607,4,96,10331396,0,0,0,Happy
Yashwant Ho Jaywant Ho,Sudhir Phadke,/artist/sudhir-phadke,0.0,Marathi,2006-08-05,0.97,0.93,0.98,0.009,-10.835,0.0386,136.013,0,5,0.021,4,31,2451191,0,0,0,Happy
Akashi Zep Ghere Pankhara,Sudhir Phadle,/artist/sudhir-phadle-74,0.0,Marathi,2006-08-06,0.57,0.463,0.807,0.521,-5.837,0.05,129.987,1,0,0.02,4,71,5652962,0,0,0,Happy
Abhal Fatale,Asha Bhosle,/artist/asha-bhosle-1,0.0,Marathi,2006-08-06,0.82,0.12,0.17,0.044,-3.157,0.028,134.0,1,8,0.006,4,42,6184903,0,0,0,Sad
Payle Vikachi,Pandit Marutibua Bagde,/artist/pandit-marutibua-bagde,0.0,Marathi,2006-08-10,0.58,0.328,0.108,0.828,-2.818,0.0821,144.997,1,7,0.02,4,60,153260,0,0,0,Sad
Aga Karunakara,Lata Mangeshkar|Chorus,/artist/lata-mangeshkar|/artist/chorus,0.0,Marathi,2006-08-10,0.98,0.902,0.454,0.434,-3.845,0.015,137.994,1,9,0.03,4,45,3665570,0,0,0,Sad
Janata Tethe Rajya Kari,Asha Bhosle,/artist/asha-bhosle-1,0.0,Marathi,2006-08-11,0.15,0.12,0.598,0.789,-13.603,0.097,127.999,1,9,0.059,4,98,4375569,0,0,0,Happy
