song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream,instrumentalness,liveliness,valence,predicted_mood
Mora Sindhu Kandhe Loia,Rameshwar Pathak,/artist/rameshwar-pathak,0.0,Assamese,2004-10-07,0.07,0.711,0.523,0.557,-8.689,0.09,149.978,0,10,0.091,4,80,5027356,0,0,0,Sad
Machhi Thoi Jadi,Dwipen Baruah,/artist/dwipen-baruah,0.0,Assamese,2004-10-08,0.03,0.959,0.646,0.813,-9.787,0.04,149.953,1,9,0.0355,4,100,396651,0,0,0,Sad
Moke Gutene,sibcharan das,/artist/sibcharan-das,0.0,Assamese,2004-10-09,0.14,0.93,0.056,0.456,-5.968,0.02,150.033,0,8,0.01,4,51,2230980,0,0,0,Sad
O Mor Dharitri,Pampa Gagai|Bhupen Hazarika,/artist/pampa-gagai|/artist/dr-bhupen-hazarika-2,0.0,Assamese,2004-11-10,0.75,0.69,0.698,0.976,-7.573,0.08,150.043,0,1,0.0984,4,35,1353833,0,0,0,Happy
Phool Bhara Phool Niwa,Suman Kalyanpur,/artist/suman-kalyanpur,0.0,Assamese,2004-11-11,0.61,0.13,0.563,0.862,-6.228,0.0856,149.761,1,9,0.0285,4,40,8950048,0,0,0,Sad
Bijuleer Pohar Mor Nai,Suman Kalyanpur,/artist/suman-kalyanpur,0.0,Assamese,2004-12-01,0.58,0.86,0.701,0.147,-12.262,0.072,151.988,0,0,0.08,4,29,1521244,0,0,0,Energetic
Ai O Sipini,Khagen Mahanta|Archana Mahanta,/artist/khagen-mahanta|/artist/archana-mahanta,0.0,Assamese,2004-12-03,0.81,0.183,0.039,0.19,-12.992,0.06,150.013,0,3,0.0264,4,35,11375335,0,0,0,Sad
Kuli Ketakiya,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,0.0,Assamese,2004-12-03,0.66,0.06,0.524,0.346,-4.772,0.04,151.962,0,7,0.02,4,34,1330971,0,0,0,Sad
Pani Pai Badile,Dijen Kakati|Kalpana Bhuiya,/artist/dijen-kakati-4|/artist/kalpana-bhuiya,0.0,Assamese,2004-12-04,0.09,0.0,0.591,0.842,-8.007,0.04,147.949,1,6,0.076,4,27,4050392,0,0,0,Sad
Purna Gharat,Santa Sharma,/artist/santa-sharma,0.0,Assamese,2004-12-06,0.4,0.767,0.858,0.189,-3.396,0.05,152.946,0,9,0.048,4,72,11061697,0,0,0,Energetic
Sakhiyati Jilmil Pakhi - Parveen Sultana,Parveen Sultana,/artist/parveen-sultana,0.0,Assamese,2004-12-09,0.34,0.05,0.733,0.151,-13.208,0.095,150.009,1,7,0.015,4,86,7781207,0,0,0,Happy
Dneoe Di Sarile,Sharat Sharma|Shiv Prasad Nath,/artist/sharat-sharma|/artist/shiv-prasad-nath,0.0,Assamese,2004-12-11,0.33,0.67,0.779,0.968,-7.081,0.06,154.741,1,4,0.02,4,31,10813143,0,0,0,Energetic
Oto Dukhe Mor Prabhu,Naren Das,/artist/naren-das,0.0,Assamese,2004-12-12,0.05,0.26,0.952,0.959,-4.268,0.035,150.081,1,7,0.0392,4,37,5950809,0,0,0,Energetic
Devata Koa Mok Adalat,Aarti Mukherji,/artist/aarti-mukherji,0.0,Assamese,2005-02-02,0.66,0.14,0.088,0.823,-6.161,0.05,155.096,1,8,0.0313,4,64,72598,0,0,0,Sad
Bianaam - Part - 1,Runumi Bhattacharya|Nikunjalata Mahanta|Archana Mahanta,/artist/runumi-bhattacharya|/artist/nikunjalata-mahanta|/artist/archana-mahanta,0.0,Assamese,2005-02-03,0.13,0.75,0.104,0.698,-6.56,0.0956,150.018,0,9,0.09,4,35,10824494,0,0,0,Sad
Namore Kothia,Bhupen Hazarika|Anju Devi,/artist/dr-bhupen-hazarika-2|/artist/anju-devi,0.0,Assamese,2005-02-07,0.77,0.67,0.25,0.471,-7.404,0.0152,149.977,0,9,0.07,4,40,9195112,0,0,0,Sad
Tumi Pradip Hoan,Dilip Sharma|Anima Chowdhury,/artist/dilip-sharma|/artist/anima-chowdhury-1,0.0,Assamese,2005-03-04,0.85,0.52,0.342,0.332,-11.207,0.0443,151.798,1,1,0.0113,4,59,2816324,0,0,0,Sad
Jai A Kanu,Khagen Mahanta,/artist/khagen-mahanta,0.0,Assamese,2005-03-09,0.17,0.24,0.557,0.906,-6.357,0.01,150.031,0,9,0.0454,4,62,5008223,0,0,0,Sad
Asha Mor Habaloi,Dwipen Baruah,/artist/dwipen-baruah,0.0,Assamese,2005-04-02,0.46,0.984,0.161,0.909,-12.188,0.051,149.759,0,1,0.02,4,78,5220129,0,0,0,Sad
Maram Buji,Bipul|Chorus,/artist/bipul|/artist/chorus,0.0,Assamese,2005-04-05,0.36,0.82,0.928,0.122,-4.454,0.0102,150.029,1,7,0.07,4,47,8932535,0,0,0,Energetic
Kanhura Bon,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,0.0,Assamese,2005-05-04,0.81,0.16,0.196,0.451,-9.868,0.03,149.982,0,0,0.01,4,35,3916139,0,0,0,Sad
Maya Mohe Bhara,Haimanti Shukla|Kula Barua|Namita Bhattacharya,/artist/haimanti-shukla|/artist/kula-barua-5|/artist/namita-bhattacharya,0.0,Assamese,2005-05-04,0.55,0.23,0.508,0.016,-10.165,0.03,149.972,0,6,0.0839,4,98,2657289,0,0,0,Sad
Bihu Geet,Ila Kakoti|Krishna Das|Moni Baruah|Kabita Hazarika|Sudakshina Sharma|Bharati Das,/artist/ila-kakoti|/artist/krishna-das|/artist/moni-baruah|/artist/kabita-hazarika|/artist/sudakshina-sharma|/artist/bharati-das,0.0,Assamese,2005-07-03,0.08,0.0,0.156,0.571,-5.908,0.0462,154.864,0,7,0.0556,4,53,6201515,0,0,0,Sad
Devata Kowa Mor,Aarti Mukherji,/artist/aarti-mukherji,0.0,Assamese,2005-07-07,0.74,0.915,0.146,0.804,-8.285,0.079,150.02,0,2,0.015,4,88,6926956,0,0,0,Sad
Bengena Namere,Khagen Mahanta,/artist/khagen-mahanta,0.0,Assamese,2005-08-08,0.21,0.99,0.673,0.655,-5.44,0.067,150.014,0,0,0.0,4,97,8301848,0,0,0,Energetic
Alap Hanhi Alap,Manisha Hazarika,/artist/manisha-hazarika,0.0,Assamese,2005-08-12,0.78,0.633,0.178,0.833,-7.95,0.0776,150.071,1,4,0.01,4,52,8382725,0,0,0,Sad
Daiyamoyi Paro Karo,Bangshidhar Das,/artist/bangshidhar-das-5,0.0,Assamese,2005-09-07,0.8,0.2,0.732,0.388,-10.649,0.0549,143.803,1,2,0.009,4,58,8378987,0,0,0,Happy
Noire Leteraa Baandhoi,Lokeswar Deka,/artist/lokeswar-deka,0.0,Assamese,2005-09-10,0.91,0.984,0.104,0.459,-13.69,0.0004,150.044,0,3,0.075,4,31,7526262,0,0,0,Sad
Akhan Nadekha Nadir,Dwipen Barua,/artist/dwipen-barua-2,0.0,Assamese,2005-09-11,0.49,0.038,0.972,0.155,-6.97,0.0979,154.979,0,11,0.06,4,86,490379,0,0,0,Happy
Sahashra Jone Mok Proshna Kore,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,0.0,Assamese,2005-10-01,0.26,0.803,0.936,0.408,-6.15,0.1,150.001,0,3,0.05,4,64,6173284,0,0,0,Energetic
Ak Din Tumi,Jiten Deka,/artist/jiten-deka,0.0,Assamese,2005-10-01,0.2,0.756,0.676,0.943,-10.449,0.0926,150.063,0,9,0.024,4,83,1679294,0,0,0,Happy
Aru Kato Dukh Diya Prabhu,Suman Kalyanpur,/artist/suman-kalyanpur,0.0,Assamese,2005-10-05,0.05,0.99,0.069,0.176,-11.494,0.0042,149.953,1,7,0.006,4,99,2522763,0,0,0,Sad
Iman Moram Kiya,Dwipen Barua|Anima Chowdhury,/artist/dwipen-barua-9|/artist/anima-chowdhury-3,0.0,Assamese,2005-10-06,0.29,0.73,0.343,0.717,-9.72,0.0746,150.106,1,2,0.088,4,52,3394167,0,0,0,Sad
Ek Dui Tini,Jayanta Hazarika,/artist/jayanta-hazarika,0.0,Assamese,2005-11-02,0.89,0.716,0.488,0.848,-10.786,0.058,154.948,0,9,0.07,4,86,2205283,0,0,0,Sad
Jibon Ghorir Protito Pal,Suman Kalyanpur,/artist/suman-kalyanpur,0.0,Assamese,2005-11-06,0.42,0.765,0.0,0.998,-7.371,0.012,149.988,0,6,0.09,4,98,9757602,0,0,0,Sad
Ami Bhaiti Bhanti,Bhupinder Singh|Krishna|Utpala|Asomi|Arindam|Nirupama|Mrinalini Dutta Chowdhury|Munin,/artist/bhupinder-singh|/artist/krishna|/artist/utpala|/artist/asomi|/artist/arindam|/artist/nirupama|/artist/mrinalini-dutta-chowdhury-1|/artist/munin,0.0,Assamese,2005-12-02,0.44,0.391,0.996,0.389,-9.545,0.0567,149.945,1,1,0.06,4,81,2041422,0,0,0,Energetic
Sundari Saon Kino Kalpana,Jayanta Hazarika|Nirmal Mishra,/artist/jayanta-hazarika|/artist/nirmal-mishra,0.0,Assamese,2005-12-02,0.23,0.24,0.847,0.767,-12.465,0.01,149.977,0,8,0.057,4,57,4724890,0,0,0,Sad
Buku Ham Ham Kore,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,0.0,Assamese,2005-12-02,0.95,0.279,0.345,0.332,-8.96,0.053,153.026,0,11,0.0225,4,37,6877852,0,0,0,Sad
Ai Tai Bahagate,Samar Hazarika,/artist/samar-hazarika,0.0,Assamese,2006-01-06,0.18,0.39,0.314,0.118,-12.471,0.04,149.997,0,6,0.0625,4,86,8647750,0,0,0,Sad
O Dada Bolai O,Rameshwar Pathak,/artist/rameshwar-pathak,0.0,Assamese,2006-01-09,0.87,0.662,0.487,0.076,-11.352,0.03,150.089,0,0,0.0673,4,80,802257,0,0,0,Sad
Sapon Rangin Palash,Parveen Sultana,/artist/parveen-sultana,0.0,Assamese,2006-01-12,0.69,0.662,0.413,0.164,-6.441,0.084,149.939,0,9,0.0878,4,56,6231126,0,0,0,Sad
Marame O Pacha,Santa Sharma|Arun Das,/artist/santa-sharma|/artist/arun-das,0.0,Assamese,2006-02-02,0.24,0.896,0.289,0.953,-10.017,0.05,149.915,0,0,0.0932,4,85,14261,0,0,0,Sad
Disco Sangeet Amare,Nagen Barman,/artist/nagen-barman,0.0,Assamese,2006-02-04,0.78,0.509,0.401,0.041,-5.196,0.039,151.274,1,1,0.07,4,59,6433142,0,0,0,Sad
Shun Hero Rupahi Bijoli,Samar Hazarika,/artist/samar-hazarika,0.0,Assamese,2006-02-05,0.96,0.676,0.336,0.206,-11.827,0.0768,150.044,0,7,0.063,4,46,4070368,0,0,0,Sad
Jhiri Jhiri,Suez Bardoloi,/artist/suez-bardoloi,0.0,Assamese,2006-03-02,0.81,0.36,0.707,0.992,-2.218,0.061,151.997,1,0,0.02,4,69,2789741,0,0,0,Energetic
Shuni Ki Nushuni O,Anima Choudhury,/artist/anima-choudhury,0.0,Assamese,2006-03-09,0.8,0.48,0.792,0.634,-8.905,0.071,149.992,0,9,0.05,4,84,10101426,0,0,0,Happy
Khone Jage Hai,Namita Bhattacharya,/artist/namita-bhattacharya,0.0,Assamese,2006-04-01,0.06,0.11,0.964,0.242,-8.033,0.073,152.983,0,0,0.084,4,59,9278258,0,0,0,Energetic
Kar Garavey,sibcharan das|Others,/artist/sibcharan-das|/artist/others,0.0,Assamese,2006-04-08,0.73,0.657,0.279,0.343,-4.788,0.09,150.002,0,0,0.0517,4,38,11331366,0,0,0,Sad
Jak Jak Pakhila Ure,Renuka Barua|Sunil Dev,/artist/renuka-barua|/artist/sunil-dev,0.0,Assamese,2006-04-11,0.53,0.77,0.309,0.24,-12.988,0.031,149.986,0,1,0.0,4,28,5734410,0,0,0,Sad
Tumi Je Morkalpanaare,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,0.0,Assamese,2006-05-02,0.06,0.5,0.219,0.629,-10.657,0.039,149.91,0,7,0.03,4,90,10107162,0,0,0,Sad
Bhatiai Jaota,Dhanada Pathak|Rameshwar Pathak,/artist/dhanada-pathak|/artist/rameshwar-pathak,0.0,Assamese,2006-05-03,0.2,0.809,0.462,0.047,-4.275,0.06,152.84,1,7,0.026,4,96,11125447,0,0,0,Sad
A Phool Pah Halichha Jalichha,Archana Mahanta,/artist/archana-mahanta,0.0,Assamese,2006-05-10,0.69,0.037,0.491,0.773,-5.431,0.0001,149.981,1,10,0.083,4,76,5741924,0,0,0,Sad
A Aaji Beular Biya,Rameshwar Pathak,/artist/rameshwar-pathak,0.0,Assamese,2006-05-11,0.89,0.2,0.998,0.122,-2.368,0.084,149.91,0,0,0.042,4,69,1807316,0,0,0,Energetic
Bikkhubdha Biswakanthei,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,0.0,Assamese,2006-05-12,0.84,0.85,0.629,0.712,-11.257,0.012,150.372,0,9,0.02,4,85,2768872,0,0,0,Happy
Kino Kapalat Sadhi,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,0.0,Assamese,2006-06-01,0.62,0.713,0.369,0.078,-9.635,0.05,149.926,1,11,0.03,4,77,8525491,0,0,0,Sad
Bihu Bihu Lagichhe Gaat,Bhupen Hazarika|Ruby Singha,/artist/dr-bhupen-hazarika-2|/artist/ruby-singha,0.0,Assamese,2006-06-02,0.28,0.604,0.688,0.947,-9.265,0.016,150.147,1,6,0.073,4,68,9183656,0,0,0,Sad
Mon Mor Urichhey,Samar Hazarika|Rijuwana Sultana,/artist/samar-hazarika|/artist/rijuwana-sultana,0.0,Assamese,2006-06-04,0.02,0.248,0.845,0.76,-6.728,0.07,150.027,0,5,0.0673,4,27,6772225,0,0,0,Energetic
Basanta Ahil Sakhi,Madhumati Goswami|Mahananda Mazinder Baruah,/artist/madhumati-goswami|/artist/mahananda-mazinder-baruah-3,0.0,Assamese,2006-08-05,0.25,0.282,0.157,0.579,-8.087,0.042,149.992,0,11,0.04,4,53,6883599,0,0,0,Sad
O Moy Kino Karo,Nilima Khatoon,/artist/nilima-khatoon,0.0,Assamese,2006-08-10,0.64,0.45,0.821,0.589,-8.146,0.0103,155.25,0,11,0.088,4,33,10628074,0,0,0,Sad
Aahaaho Mahaho,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,0.0,Assamese,2006-09-01,0.09,0.536,0.928,0.662,-4.124,0.0593,149.998,0,11,0.067,4,97,10469975,0,0,0,Energetic
O Aji Mor Mon Pakhiti,Aarti Mukherji,/artist/aarti-mukherji,0.0,Assamese,2006-09-08,0.82,0.787,0.34,0.307,-11.037,0.06,149.962,0,7,0.075,4,96,6163659,0,0,0,Sad
Nadi Tore Bukute,Manisha Hazarika|Samar Hazarika,/artist/manisha-hazarika|/artist/samar-hazarika,0.0,Assamese,2006-09-12,0.12,0.08,0.686,0.084,-6.34,0.01,149.969,0,7,0.0866,4,90,6726585,0,0,0,Sad
Kapalate Pindhilo,Anju Devi|Bhupen Hazarika,/artist/anju-devi|/artist/dr-bhupen-hazarika-2,0.0,Assamese,2006-10-01,0.32,0.89,0.928,0.418,-6.461,0.01,155.038,1,2,0.05,4,81,3145102,0,0,0,Energetic
Aaji Akashar,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,0.0,Assamese,2006-11-02,0.64,0.72,0.586,0.889,-10.34,0.012,150.014,1,9,0.08,4,34,2367768,0,0,0,Sad
Bahagar Suriya,Madhumati Goswami,/artist/madhumati-goswami,0.0,Assamese,2006-11-05,0.91,0.507,0.759,0.995,-7.471,0.0777,150.071,0,8,0.0346,4,92,10806752,0,0,0,Happy
Betha Kiyo Lagai Gali,Anima Choudhury,/artist/anima-choudhury,0.0,Assamese,2006-11-05,0.54,0.294,0.434,0.375,-5.231,0.067,149.564,0,7,0.0901,4,99,4270365,0,0,0,Sad
Dhoi Tnli Tnli,Jiten Deka,/artist/jiten-deka,0.0,Assamese,2006-11-06,0.0,0.43,0.601,0.632,-11.913,0.072,150.009,0,9,0.04,4,96,3784224,0,0,0,Sad
Kopi Uthe Kio Taj Mahal (Introduction),Samar Hazarika,/artist/samar-hazarika,0.0,Assamese,2006-11-12,0.24,0.211,0.64,0.408,-2.414,0.038,150.004,1,10,0.09,4,92,1186793,0,0,0,Sad
Rang Rang Nana Rang,Bhupinder Singh|Krishna|Utpala|Asomi|Arindam|Nirupama|Mrinalini Dutta Chowdhury|Munin,/artist/bhupinder-singh|/artist/krishna|/artist/utpala|/artist/asomi|/artist/arindam|/artist/nirupama|/artist/mrinalini-dutta-chowdhury-1|/artist/munin,0.0,Assamese,2006-12-03,0.72,0.08,0.4,0.653,-9.064,0.08,150.066,0,3,0.01,4,61,8365097,0,0,0,Sad
Gouri Puriya Gavoru Dekhilo,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,0.0,Assamese,2006-12-07,0.93,0.85,0.831,0.736,-9.727,0.077,150.01,0,0,0.03,4,46,5403539,0,0,0,Happy
Kapili Kapili,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,0.0,Assamese,2006-12-09,0.79,0.091,0.47,0.619,-6.866,0.0264,150.011,0,6,0.0091,4,74,6001859,0,0,0,Sad
Suhuri Marili,Barnali Hazarika,/artist/barnali-hazarika,0.0,Assamese,2007-01-03,0.51,0.958,0.317,0.26,-6.774,0.056,149.985,0,9,0.04,4,81,8881417,0,0,0,Sad
Jhir Jhir Malayar,Dwipen Barua|Mitali Choudhury,/artist/dwipen-barua-5|/artist/mitali-choudhry,0.0,Assamese,2007-01-04,0.63,0.216,0.915,0.176,-9.08,0.079,149.911,0,2,0.0493,4,83,8379281,0,0,0,Happy
Ei Bristi Ei Bristi,dasarath das|Kula Barua|Minu Saikia,/artist/dasarath-das|/artist/kula-barua|/artist/minu-saikia,0.0,Assamese,2007-02-08,0.6,0.958,0.707,0.845,-7.834,0.0193,154.964,0,3,0.0473,4,81,9318072,0,0,0,Happy
Dukhi Moi Asahai,Anju Devi,/artist/anju-devi,0.0,Assamese,2007-02-11,0.24,0.69,0.476,0.99,-12.61,0.0733,149.857,1,5,0.051,4,82,4275271,0,0,0,Sad
Tumi Nisangha Nohoba,Malabika Bora,/artist/malabika-bora,0.0,Assamese,2007-02-12,0.29,0.9,0.803,0.815,-12.433,0.0076,149.803,0,4,0.0431,4,42,2882046,0,0,0,Sad
Ei Jibon Jadi,Jiten Deka,/artist/jiten-deka,0.0,Assamese,2007-03-08,0.6,0.23,0.562,0.94,-9.754,0.03,150.003,0,6,0.0476,4,31,4300516,0,0,0,Sad
Aji Tomake Dekhilo,Dilip Sharma|Anima Chowdhury,/artist/dilip-sharma|/artist/anima-chowdhury-1,0.0,Assamese,2007-04-10,0.55,0.875,0.862,0.05,-10.377,0.0398,149.906,1,7,0.07,4,32,2191047,0,0,0,Energetic
Fashion Tomar Diney Diney,Nagen Barman|Bani Barua,/artist/nagen-barman|/artist/bani-barua,0.0,Assamese,2007-05-02,0.35,0.405,0.533,0.432,-6.538,0.098,149.938,0,10,0.05,4,25,5479527,0,0,0,Sad
Majoni Mor Akanimani,Mridula Das Dewan,/artist/mridula-das-dewan,0.0,Assamese,2007-06-05,0.49,0.815,0.723,0.092,-13.672,0.02,146.986,0,9,0.022,4,74,5851432,0,0,0,Sad
Duru Duru Kapichhe,Kalpana Bhuyan,/artist/kalpana-bhuyan,0.0,Assamese,2007-06-09,0.29,0.3,0.08,0.336,-2.315,0.05,150.03,1,1,0.1,4,71,5458046,0,0,0,Sad
Nahibi A Sowarani,Manisha Hazarika,/artist/manisha-hazarika,0.0,Assamese,2007-07-01,0.73,0.331,0.782,0.061,-2.97,0.09,149.951,0,7,0.07,4,98,9898980,0,0,0,Energetic
Maati Phuti Olaale,Dwipen Baruah|Namita Bhattacharya,/artist/dwipen-baruah|/artist/namita-bhattacharya,0.0,Assamese,2007-07-01,0.38,0.54,0.109,0.683,-9.637,0.042,150.056,0,8,0.0852,4,61,5160239,0,0,0,Sad
Batash Bohiche Jhirjhiriya,Parveen Sultana|Khagen Mahanta,/artist/parveen-sultana|/artist/khagen-mahanta,0.0,Assamese,2007-07-03,0.78,0.48,0.694,0.073,-12.761,0.0668,154.984,1,7,0.031,4,74,8345348,0,0,0,Happy
Eito Prahar Shunya Prahar,Samar Hazarika,/artist/samar-hazarika,0.0,Assamese,2007-07-04,0.68,0.156,0.025,0.602,-11.947,0.0938,149.885,0,1,0.04,4,81,750151,0,0,0,Sad
Phale Phule Bhara,Anima Choudhury,/artist/anima-choudhury,0.0,Assamese,2007-08-04,0.33,0.02,0.725,0.297,-2.621,0.071,150.317,0,11,0.04,4,56,1605676,0,0,0,Energetic
Kaak Bulilo,Dwipen Baruah|Runjun Phukan,/artist/dwipen-baruah|/artist/runjun-phukan-1,0.0,Assamese,2007-09-06,0.83,0.139,0.591,0.522,-9.876,0.0638,149.934,0,11,0.01,4,67,6992566,0,0,0,Sad
A Mai Diok Labon More,Rameshwar Pathak,/artist/rameshwar-pathak,0.0,Assamese,2007-09-07,0.92,0.19,0.348,0.872,-5.603,0.041,149.954,0,5,0.011,4,45,2063968,0,0,0,Sad
Husara,Unknown,/artist/unknown,0.0,Assamese,2007-09-10,0.65,0.23,0.122,0.541,-7.029,0.038,150.045,1,1,0.099,4,77,5218520,0,0,0,Sad
Ei Je Amar Janwar Bahini,Dwipen Barua,/artist/dwipen-barua-7,0.0,Assamese,2007-10-02,0.67,0.94,0.247,0.71,-4.995,0.042,149.935,0,11,0.017,4,67,819679,0,0,0,Sad
Jibon Nadir,Dijen Kakati,/artist/dijen-kakati-4,0.0,Assamese,2007-10-04,0.18,0.0,0.299,0.833,-6.506,0.067,150.068,1,5,0.04,4,37,3300831,0,0,0,Sad
Nak Dangarer Beta Ta,Naren Das,/artist/naren-das,0.0,Assamese,2007-10-09,0.28,0.24,0.955,0.08,-10.401,0.03,150.009,0,4,0.06,4,84,2857329,0,0,0,Happy
Kino Maramar,Namita Bhattacharya,/artist/namita-bhattacharya,0.0,Assamese,2007-11-02,0.81,0.52,0.891,0.825,-8.004,0.023,150.036,0,11,0.029,4,78,5368321,0,0,0,Happy
Shyam Kalia,Dhanada Pathak,/artist/dhanada-pathak,0.0,Assamese,2007-12-02,0.07,0.887,0.279,0.234,-8.658,0.0909,149.995,1,0,0.044,4,46,152006,0,0,0,Sad
Moina Charaiti,Nirmal Mishra|Sagarika Barua,/artist/nirmal-mishra|/artist/sagarika-barua,0.0,Assamese,2007-12-04,0.51,0.272,0.67,0.033,-13.732,0.02,149.928,0,10,0.093,4,78,9510742,0,0,0,Sad
Asta Akashate,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,0.0,Assamese,2007-12-11,0.59,0.64,0.498,0.065,-6.023,0.024,150.23,0,10,0.08,4,32,1797939,0,0,0,Sad
Kalir Krishna Duet,Dwipen Barua|Kokila Goswami|Mrinalini Dutta Chowdhury|Lalita Das|Puspa Das,/artist/dwipen-barua-11|/artist/kokila-goswami-2|/artist/mrinalini-dutta-chowdhury-2|/artist/lalita-das|/artist/puspa-das-1,0.0,Assamese,2008-01-06,0.79,0.46,0.189,0.734,-12.571,0.034,150.021,0,5,0.08,4,46,5591046,0,0,0,Sad
Mone Mone Aaji Kak,Banasree Sengupta|Dwipen Baruah,/artist/banasree-sengupta|/artist/dwipen-baruah,0.0,Assamese,2008-03-04,0.22,0.233,0.003,0.841,-5.646,0.003,149.963,1,5,0.091,4,27,1470739,0,0,0,Sad
Jan Oi Lihiri Dubari Bon,Mahananda Majinder Barua,/artist/mahananda-majinder-barua,0.0,Assamese,2008-03-05,0.05,0.367,0.589,0.948,-11.126,0.083,149.981,0,3,0.011,4,28,3609791,0,0,0,Sad
Arey Khulosali,Kalpana Bhuiya|Dijen Kakati,/artist/kalpana-bhuiya|/artist/dijen-kakati-7,0.0,Assamese,2008-03-11,0.78,0.299,0.684,0.493,-6.707,0.0936,147.953,1,1,0.06,4,79,1330688,0,0,0,Happy
Mor Shona Saragara,Dwipen Baruah,/artist/dwipen-baruah,0.0,Assamese,2008-03-11,0.68,0.845,0.236,0.999,-2.497,0.04,149.994,0,6,0.1,4,26,11175484,0,0,0,Sad
Na Jano Kon,Suez Bardoloi,/artist/suez-bardoloi,0.0,Assamese,2008-03-11,0.62,0.202,0.037,0.518,-4.476,0.077,147.804,0,7,0.08,4,48,3980342,0,0,0,Sad
Nidra Dhale Aha Pampai,Bangshidhar Das,/artist/bangshidhar-das-5,0.0,Assamese,2008-04-11,0.01,0.94,0.255,0.539,-3.908,0.05,150.051,0,1,0.061,4,56,2140533,0,0,0,Sad
Moi Kon,Dwipen Baruah,/artist/dwipen-baruah,0.0,Assamese,2008-05-03,0.03,0.308,0.794,0.241,-5.082,0.01,154.949,1,6,0.021,4,47,4470439,0,0,0,Sad
Bail Machhe Kheil Kare,Pranita Barman,/artist/pranita-barman,0.0,Assamese,2008-05-05,0.11,0.348,0.763,0.762,-9.278,0.072,150.062,0,6,0.0739,4,43,642043,0,0,0,Happy
Bartokola,Jiten Deka|Nirmali Das,/artist/jiten-deka|/artist/nirmali-das,0.0,Assamese,2008-06-01,0.19,0.25,0.165,0.099,-13.968,0.07,150.024,0,0,0.08,4,51,6193673,0,0,0,Sad
Senai Mor O Manprajapati,Bhupen Hazarika|Usha Mangeshkar,/artist/dr-bhupen-hazarika-2|/artist/usha-mangeshkar-2,0.0,Assamese,2008-06-02,0.89,0.675,0.82,0.78,-11.871,0.081,149.999,0,7,0.099,4,97,2145906,0,0,0,Happy
Mone Uthe Monosta,Samar Hazarika,/artist/samar-hazarika,0.0,Assamese,2008-06-03,0.95,0.61,0.031,0.127,-10.598,0.0534,150.028,0,0,0.01,4,28,2780762,0,0,0,Sad
He Ravatalit Bahichhey,Asoke Saikia,/artist/asoke-saikia,0.0,Assamese,2008-06-10,0.11,0.778,0.144,0.638,-4.047,0.0373,149.876,0,1,0.071,4,37,8117508,0,0,0,Sad
Madhab Aru Kayali,Late Dayal Sutradhar,/artist/late-dayal-sutradhar,0.0,Assamese,2008-06-12,0.16,0.05,0.178,0.979,-10.52,0.0838,150.023,1,1,0.06,4,95,5481568,0,0,0,Sad
Kichumaan Achhey Gan,Shahnaj Begum,/artist/shahnaj-begum,0.0,Assamese,2008-07-02,0.5,0.34,0.342,0.368,-6.798,0.077,155.088,0,5,0.0588,4,89,8461708,0,0,0,Sad
Matir Pradip Hoi,Dwipen Baruah,/artist/dwipen-baruah,0.0,Assamese,2008-07-05,0.63,0.63,0.16,0.173,-10.237,0.0366,150.039,0,2,0.013,4,44,10675105,0,0,0,Sad
Aha Bhaiti Aha Bhonti,Jiten Deka,/artist/jiten-deka,0.0,Assamese,2008-08-02,0.02,0.444,0.868,0.088,-7.377,0.0441,150.09,0,6,0.09,4,42,1561824,0,0,0,Sad
Bramhaputrar Balire,Khagen Mahanta|Nikunjalata Mahanta|Archana Mahanta,/artist/khagen-mahanta|/artist/nikunjalata-mahanta|/artist/archana-mahanta,0.0,Assamese,2008-08-03,0.21,0.8,0.365,0.589,-3.98,0.057,149.982,1,3,0.0944,4,45,3843386,0,0,0,Sad
Aaroi Dhan Lochia,Anju Devi|Bhupen Hazarika|Indira Chowdhury,/artist/anju-devi|/artist/dr-bhupen-hazarika-2|/artist/indira-chowdhury-1,0.0,Assamese,2008-08-07,0.53,0.753,0.827,0.675,-7.957,0.02,149.971,1,11,0.0831,4,81,505791,0,0,0,Happy
Hori Jare Dukhkho Lekhe,Anima Choudhury,/artist/anima-choudhury,0.0,Assamese,2008-08-09,0.25,0.2,0.934,0.127,-3.512,0.059,149.946,0,9,0.0811,4,40,3552353,0,0,0,Energetic
Tumi Ujanir Ne Namanir,Mahananda Majinder Barua,/artist/mahananda-majinder-barua,0.0,Assamese,2008-09-02,0.48,0.275,0.513,0.29,-7.519,0.02,150.049,0,5,0.0579,4,80,680262,0,0,0,Sad
